股票代码,股票名称,股价合理性,利润成长,营收增长,现金能力,供应链地位
600003,ST东北高,4.03090003105,4.009177767302461,0.30848250919118314,4.004396192054336,4.00407148286
600018,上港集团,4.01316037576,1.7848860752758542,0.3259373944414969,4.005830576619851,4.00172286102
600028,中国石化,4.00119958413,0.5139181145914744,0.26840952618154024,4.002296846101991,4.02913641989
600029,南方航空,4.02187707472,2.565161290322581,0.404533565823888,4.003593248495992,4.03390544041
600064,南京高科,4.0429301105,3.2265231634519167,0.7438904057815366,4.028351744296492,4.04272802529
600075,新疆天业,4.00140832549,0.0140813280030061,0.6889212543273331,4.004366202734236,4.00207653615
600098,广州发展,4.02852049229,4.013160920688031,1.2226146180957898,4.00384834471816,4.00674599591
600102,莱钢股份,4.01123238441,4.04444331498136,0.8342510112091617,4.006676131547273,4.00824473161
600104,上汽集团,4.00511742074,0.6999823197510446,0.8631675198524446,4.081302026786872,4.0063411237
600126,杭钢股份,4.07754467932,4.004332982950409,0.13646529463362267,4.138872553810672,4.00665653715
600131,岷江水电,4.02863603054,4.125915867813894,1.770449344030074,4.014907665623803,4.07012115665
600132,重庆啤酒,4.00118678656,2.2779546759780684,0.41460616926080185,4.012245348622397,4.04320021588
600167,联美控股,4.00207723524,1.2685779608954286,0.5979609386077103,4.00288161125594,4.01055649412
600173,卧龙地产,4.09514333394,4.020241388533117,4.024848084371995,4.009398933913158,4.05637317197
600229,城市传媒,4.00142310855,0.9018079763488869,0.2849327931821506,4.000746878131622,4.00879648392
600236,桂冠电力,4.04027465383,4.000058195396159,0.8545166570265721,4.019397615568375,4.00056867981
600248,延长化建,4.00387124458,1.8494282589677935,1.3154607834198089,4.014739397664706,4.00227750852
600282,南钢股份,4.07549594697,3.3448645552704352,0.8760314963746171,4.0028740333389035,4.00854112095
600295,鄂尔多斯,4.01889073164,3.5106728151410844,0.17159358844097827,4.000922727041446,4.00083945139
600319,亚星化学,4.01132679087,4.526620267031485,0.3098761091689193,4.000252558195106,4.01956814588
600327,大东方,4.00468984125,0.9450162668868058,0.3660926639772768,4.0039173386949845,4.02017101527
600332,白云山,4.00775745465,3.470518317586687,1.2263881076133458,4.01621335096006,4.00053726667
600377,宁沪高速,4.00380054345,0.630316462183834,0.9180693509713845,4.0157631555638424,4.00827944066
600389,江山股份,4.02122773404,4.001723774366885,0.48579330409500715,4.00583271346265,4.00359462707
600477,杭萧钢构,4.00351192593,0.2702158918440434,0.3779353770945342,4.007862644748292,4.01293913695
600507,方大特钢,4.07791919168,3.8270366613753497,1.6060557972039957,4.017330682608749,4.0007950569
600631,百联股份,4.00869107289,3.6917248769046798,0.6554584456488454,4.004587557203109,4.2176843882
600641,万业企业,4.17515519379,4.028776896766091,4.01509542613896,4.009652421846917,4.35960901625
600648,外高桥,4.02732716019,4.019749226230705,2.204975492950652,4.006564728267859,4.00214099877
600658,电子城,4.08575058549,4.033888930299777,4.012953437014267,4.0768072272506695,4.05413192855
600681,百川能源,4.05344499254,4.014952687883205,4.011572015865628,4.001061812782604,4.00280279954
600723,首商股份,4.00178953132,0.26326505642892783,0.01571640707568367,4.004075452739134,4.04469146474
600729,重庆百货,4.00189817223,1.739217720293139,0.3862269643777996,4.006248587419036,4.03847727868
600738,兰州民百,4.01313334417,4.013099779689447,1.9311476849299298,4.000189500376313,4.89011887968
600761,安徽合力,4.00385166721,1.2472448723325114,0.7941035548716284,4.005383124034839,4.00499052006
600782,新钢股份,4.16527250128,4.011974143829782,0.967769673739574,4.006021325611916,4.0020501486
