股票代码,股票简称,现金成长系数,营投比,误差,股价安全水平
000513,丽珠集团,2.15236502169,22.2595408137,1304.19406034,4.01952716106
000516,国际医学,2.33188146575,1.07354462585,194.75296627,1.13965632843
000522,白云山A,4.35559463453,11.7449016264,1260.06013078,2.99299219098
000525,红太阳,2.49641500455,1.06516901563,8653.1653427,4.00615586306
000527,美的电器,3.56316114956,1.48353780124,1094.26154899,4.0049287061
000529,广弘控股,2.11928621753,9.7925208989,3706.57188898,3.24168200898
000531,穗恒运A,2.69454853758,1.41217501276,2158.89144681,0.256310529485
000534,万泽股份,2.65321263309,1.19042314888,11220.4361945,0
000536,华映科技,2.63015302513,0.476246661307,5619.15823372,0
000538,云南白药,2.19581878177,1.2981857988,7080.14410828,1.88067617083
000539,粤电力A,2.51796597242,1.43247044239,3414.16149952,0
000541,佛山照明,2.41344381551,4.15590261312,554.859370416,3.75311472319
000543,皖能电力,2.58358590364,0.921117208806,5581.57170899,0
000548,湖南投资,3.50971363835,3.18079489437,34845.763024,4.0020913386
000550,江铃汽车,2.41787124117,2.57805086578,841.930747227,2.36255540558
000551,创元科技,2.19723292589,1.21115649873,580.899447456,1.96263774454
000559,万向钱潮,2.32495234142,1.92419472081,1992.0447229,2.81122110937
000568,泸州老窖,2.33985630429,7.96533872994,1625.31408796,4.00210069748
000573,粤宏远A,2.27080614449,4.88909803612,5478.85803712,0
000578,盐湖集团,7.08429677812,0.75655838145,841.190706437,1.10778711515
000581,威孚高科,2.3616219243,1.58148193458,831.608386707,4.01212023571
000582,北部湾港,2.1692563561,1.57735683703,7875.14265761,4.00356563992
000589,黔轮胎A,2.13224850998,0.726825661951,8868.76547535,0
000593,大通燃气,2.15004409145,0.329476393713,3478.44655874,0
000596,古井贡酒,2.39329624031,1.26276928253,1695.37614979,2.69550010694
000598,兴蓉环境,2.2801076983,0.723194194044,2693.64316364,4.00285841976
000599,青岛双星,2.28074189999,0.323238703974,7516.96335835,1.66918188704
000600,建投能源,2.37812890916,1.10616244114,4539.08749159,0.804415392945
000601,韶能股份,2.31763398642,1.51005540557,505.484063629,3.97905693093
000602,金马集团,3.64150963809,2.66659729566,6645.8057403,1.14010562184
000603,盛达矿业,2.53694884848,1.66809075929,4232.46673773,4.03183680748
000612,焦作万方,2.28173391443,0.92425940725,1727.02647465,0
000619,海螺型材,2.43927434732,1.60431006064,3078.49056086,1.16668629456
000623,吉林敖东,2.10808848134,26.7322610904,743.610385742,3.61554659875
000625,长安汽车,2.26325317974,3.64317614544,3730.27009639,4.00276558933
000629,ST钒钛,2.60597566381,0.503246510344,7124.07463661,4.01287680804
000635,英力特,2.09993924806,1.1325682895,1910.74063249,1.29400797846
000637,茂化实华,2.09413436957,2.10549673437,6002.15982625,1.01299226973
000650,仁和药业,2.20535786658,1.27794994184,2695.84504813,4.0017349355
000651,格力电器,2.23979737258,1.41711932979,4208.3077331,4.01074145994
000655,金岭矿业,2.33644455858,1.35515935917,3811.05520446,0
000657,中钨高新,2.2728132113,2.2093775894,15353.2408115,4.00065608784
000661,长春高新,2.31423900706,1.32077929069,711.321752708,2.09139098439
000665,湖北广电,2.24354491571,0.986684262948,7175.74490361,3.27318489849
000666,经纬纺机,2.52436443391,1.06793497761,4278.7657613,2.42900329881
000683,远兴能源,2.03024607143,0.549381622174,4846.13102733,4.0231619512
000685,中山公用,2.15181604996,1.80077951567,1632.04579001,3.77132575435
000690,宝新能源,2.5788966914,0.688352869392,2978.66648599,2.04140539956
000695,滨海能源,2.31821809839,1.43584153214,2196.79738068,0
000698,沈阳化工,2.18808168958,0.829255228869,1769.86041151,1.48498740952
000700,模塑科技,2.31116140701,0.975967784892,417.723666605,0.435365943037
000703,恒逸石化,2.20998963702,0.665520613442,3860.53879456,4.01117059594
000705,浙江震元,2.09709714241,0.722805779076,2343.80852811,2.68148103496
000707,双环科技,2.34427546086,0.723025895443,2589.39435667,4.23173942203
000708,大冶特钢,2.09220678766,2.96195065386,1072.41192993,4.01426484698
000709,河钢股份,2.43145232273,0.8362723931,2478.82336576,1.73987784507
000715,中兴商业,2.35508249691,1.9860155204,2741.18342643,2.70125783247
000718,苏宁环球,2.03689103677,2.11351338777,47261.9959516,4.10611618336
000720,新能泰山,2.19844812092,1.68768609271,1759.46739604,0
000722,湖南发展,2.71370463786,2.06614179941,1703.72248174,1.12989300629
000726,鲁泰A,2.37613504017,1.69379774211,367.364070497,4.00147429363
000729,燕京啤酒,2.40353646512,1.20598183107,725.034204111,0.454513970401
000739,普洛药业,2.36511907885,1.00576851831,2140.13780935,3.11459962218
000752,西藏发展,2.31908280294,3.31569123682,982.983446864,0.221071314963
000756,新华制药,2.05623418829,0.995624512643,2377.40208183,3.92425839507
000757,浩物股份,2.36746200589,0.725141640722,3216.58942929,1.03231466649
000759,中百集团,2.32409848769,1.3394268074,1125.51884813,4.00390494288
000767,漳泽电力,2.43741448688,0.53853189215,7163.11876478,0
000782,美达股份,2.12280701435,1.5255287919,3792.08309768,0.350445848118
000785,武汉中商,2.25729639576,2.56836951543,356.577526454,4.17766150164
000786,北新建材,2.27753197005,1.18613370745,2203.02178939,4.06105959423
000788,北大医药,2.1929001911,1.34339170343,1638.63994762,2.45734663517
000789,万年青,2.25491514078,1.66977633471,741.842174719,4.10923054603
000791,甘肃电投,2.28009902759,2.64115861955,6689.25393526,2.07537766454
000793,华闻传媒,2.21622039468,0.808090594884,684.725597369,0.727523941615
000800,一汽轿车,2.02129641943,1.17254037866,2040.83929628,0.401119158088
000806,银河生物,2.43260186636,6.20832478405,16406.0858016,0.380966913377
000807,云铝股份,2.18225964145,0.631170216834,4151.11413705,0
000812,陕西金叶,2.07000726602,1.44880283261,1385.2182755,2.11511141792
000816,智慧农业,2.11097610665,0.421260547538,7114.917669,4.15222163543
000819,岳阳兴长,2.57562025374,0.869008925612,430.689503062,0
000822,山东海化,2.36793141991,2.28097420213,1407.33268087,2.99403448661
000823,超声电子,2.21946330902,1.43487522289,288.480202875,0.102256248495
000825,太钢不锈,2.18116366519,1.20563218918,509.580576164,4.13270189002
000848,承德露露,2.29159811526,7.93312976861,1626.99796689,2.68826279718
000850,华茂股份,2.51938669994,1.40459705562,4535.60901411,4.02532688743
000852,石化机械,2.15250881786,0.361582459153,4745.42412332,0.0916823484146
000858,五粮液,2.205587541,8.11579431574,1059.72922642,3.26564226132
000861,海印股份,2.25179832654,0.453959195787,1001.7446264,2.21025452991
000862,银星能源,2.42522995632,0.744737160112,3403.35707231,0
000869,张裕A,2.26631685658,1.74166525213,280.825723172,1.8943838389
000875,吉电股份,2.33235700647,0.410265631265,3998.72812443,0
000876,新希望,2.42592615883,1.23968101812,3758.47964298,4.00066031067
000877,天山股份,2.09830195581,0.604212782887,1125.8995868,0.25302690483
000878,云南铜业,3.30914955569,0.832316875976,19077.4372814,3.30270790312
000880,潍柴重机,2.18035168364,1.21951378637,4571.72455255,4.00182965754
000881,中广核技,2.22663077611,0.584713641395,3666.25115925,1.34269532811
000883,湖北能源,2.43489975916,1.04873871642,2489.5140403,4.02732219256
000885,同力水泥,2.20233136074,1.82146860357,1599.35533039,4.50967862128
000886,海南高速,2.27809831711,1.07804341589,8681.43615316,0.654713078864
000887,中鼎股份,2.09515212485,0.641814243172,6175.89214334,4.00229470103
000888,峨眉山A,2.33788238953,1.25382977736,403.876987954,2.81487261303
000889,茂业通信,2.37520711702,2.37545851137,1516.21198018,3.1481250749
000895,双汇发展,2.28085881829,3.38938337415,3719.50080231,3.91384749837
000897,津滨发展,3.83818599249,47.1541419516,11629.7739913,0
000898,鞍钢股份,2.07381702508,1.05481576639,814.562678042,4.0285823053
000899,赣能股份,2.55310659604,1.79542132307,1511.5860411,0.0681848396415
000900,现代投资,2.26410056318,0.927182097687,174.8758226,4.02755653186
000905,厦门港务,2.39071648064,0.678227158032,1350.77191521,0.268763702658
000910,大亚圣象,2.33084652229,2.56688113934,833.377296944,4.00812248114
000915,山大华特,2.0964389203,2.66275773417,2077.63448418,2.31542368845
000916,华北高速,2.04193863644,1.36945245468,444.300580164,1.79564625993
000917,电广传媒,2.12636177744,0.40547077915,4231.30768746,1.60299699871
000919,金陵药业,2.08627779119,2.43165978821,372.214572883,2.32753503633
000920,南方汇通,2.22310262387,1.18349122991,738.140205971,0.7755245429
000921,海信科龙,2.23067128532,3.03875664245,5593.58831076,4.01368637278
000929,兰州黄河,2.18378491538,3.9698975414,1149.04838027,0
000935,四川双马,2.21557051521,2.04176867058,1559.72482319,0
000936,华西股份,2.12462106574,0.227746064073,6738.53168725,1.28328419929
000937,冀中能源,2.37957149743,0.905095589059,1147.85236455,3.96122663789
000939,凯迪生态,2.42476152728,0.172332397091,2721.06478592,0.955176230051
000949,新乡化纤,2.09069269525,0.576591755654,4217.50568702,0.0214787368855
000951,中国重汽,2.10432665793,1.18257561951,54671.8882341,4.00728911865
000960,锡业股份,2.35302819626,0.617925086446,8066.73225617,2.75687376378
000966,长源电力,2.66102650502,2.11867479515,3426.21260507,0
000969,安泰科技,2.60318454129,0.605596303881,1520.84080655,0.391656872831
000970,中科三环,2.69724559526,2.00072137157,3313.96678871,0.862089970195
000975,银泰资源,2.05014175566,1.49492235451,3344.13924489,4.00597579535
000978,桂林旅游,2.13943338885,0.725967889568,3745.68316107,2.7619260957
000985,大庆华科,2.33550693341,1.48700610915,874.010660131,0.453050310302
000989,九芝堂,2.13983705571,3.62737376011,2794.81261416,2.65279502052
000993,闽东电力,2.09217903091,0.947277130107,1818.91231768,0
000997,新大陆,2.13945932706,1.2694354634,15811.0318136,2.31149986911
000998,隆平高科,2.03717736827,0.309487866892,1472.95366825,1.6937268618
000999,华润三九,2.25523099348,1.32520438374,444.560715696,3.23535222204
002001,新和成,2.33321292564,0.990332778009,77.5401606693,4.03335114557
002003,伟星股份,2.34274857177,1.41985170256,464.556691639,2.97217763589
002004,华邦健康,2.16035142017,0.363075353804,4049.25963811,2.21049724051
002007,华兰生物,2.56737724527,1.51363604159,606.628131682,1.17646471697
002009,天奇股份,2.55281707317,0.657872970566,16742.5139411,4.00376773366
002012,凯恩股份,2.55710289676,1.06039795551,654.881165248,0.18799743217
002014,永新股份,2.25964843353,1.30852613008,807.001426159,3.2997791367
002017,东信和平,2.1577143897,1.5186699465,6554.1942459,0.712445701982
002020,京新药业,2.14161871744,0.486325853069,4018.29961062,2.02164689974
002021,中捷资源,2.13201788811,0.62233741568,4246.72482851,0
002022,科华生物,2.43208140474,2.09718130586,239.671574542,1.89852726745
002023,海特高新,2.52825081025,0.200855502658,2880.31468919,0.33241093894
002024,苏宁云商,2.11552578943,0.436258402204,7315.21760931,2.68119151952
002025,航天电器,2.17199379546,1.28988089002,4677.54982656,1.50750739247
002029,七匹狼,2.32870291808,0.811699567271,1906.23657466,2.75125603659
002031,巨轮智能,2.03846475885,0.364915065043,1188.70811936,0.423589267327
002032,苏泊尔,2.1652195598,1.93282750438,4015.0438509,1.60466827995
002033,丽江旅游,2.40050501364,1.47656638382,3285.8154843,2.35823334302
002035,华帝股份,2.1846498062,1.72646671174,3434.79492149,3.18232765619
002038,双鹭药业,2.34317699645,2.42808328717,1397.42600239,2.066315913
002039,黔源电力,2.29303808965,1.44365560789,1571.83937353,4.0235858155
002041,登海种业,2.62694679363,1.51172243922,2190.77216881,0.294151467262
002045,国光电器,2.21588022403,0.428495656906,4788.92495116,1.26871720565
002048,宁波华翔,2.03677070014,1.0774594541,4028.68638738,2.83061714876
002049,紫光国芯,2.0443953896,1.09526131519,4383.73994321,0.479241937287
002050,三花智控,2.28784401495,0.974304312646,4299.49533147,1.73470328861
002051,中工国际,2.31345187165,2.57595550148,11349.6506457,4.00144383352
002052,同洲电子,2.80114835183,0.557153323724,48640.7618137,0.15317136596
002053,云南能投,2.31795130716,0.827751880943,619.040741761,1.0567905046
002054,德美化工,2.33907528485,1.64658022468,812.319933041,0.477342501023
002056,横店东磁,2.22714076755,1.07155500031,2678.07161097,3.19047869812
002060,粤水电,2.35582743071,0.320525691782,13007.4560004,2.40127436922
002063,远光软件,2.25402666513,1.51835540618,4383.01184408,1.64041328658
002064,华峰氨纶,2.06267980446,0.779599411368,1433.99785566,2.95298777794
002067,景兴纸业,2.77192803502,0.548311757213,7098.64052484,4.00602320155
002068,黑猫股份,2.19973447683,0.496665771115,8395.8789645,4.00113567915
002075,沙钢股份,2.50728894607,3.81630677871,2977.96067662,4.00466182772
002078,太阳纸业,2.09270019413,0.881721596483,1327.14467693,4.00823599785
002079,苏州固锝,2.21210007575,0.817621950846,2705.87129425,0.433165859239
002080,中材科技,2.07519783131,0.529918418355,10704.7598663,3.00966885386
002083,孚日股份,2.24342485688,1.41006648519,626.960139179,2.12525838051
002085,万丰奥威,2.22823559521,0.995351029284,4976.69084528,3.00115350367
002086,东方海洋,2.83380389994,0.135786648198,10301.7048503,0.643376863741
002087,新野纺织,2.09146017015,0.429549449172,2689.90098612,4.00503056265
002092,中泰化学,2.28036716346,0.36926678745,2899.66268553,4.00043062898
002094,青岛金王,2.31284373411,0.108231513745,19752.7168132,1.38437836656
002095,生意宝,2.0416521263,2.59997199074,10553.4560854,0.47285081582
002096,南岭民爆,2.29894950358,0.692148367015,4523.12380738,0.430991669509
002098,浔兴股份,2.52770589562,0.788998460693,534.770536388,0.533344141553
002099,海翔药业,2.17057358985,1.29534151572,4961.65068212,0.902823597599
002100,天康生物,2.26116516658,0.977115695636,9713.3576408,1.75500697865
002104,恒宝股份,2.20627455446,1.52345204289,3979.79800667,1.54173925679
002105,信隆健康,2.31659672729,1.00492617275,324.014197934,0.0
002106,莱宝高科,2.19089604153,0.992539321056,1833.11283426,0.152730721846
002112,三变科技,3.05083271609,1.85941309231,6725.43460125,0
002114,罗平锌电,2.65493310281,0.461484627767,9573.30522662,0.966527480229
002115,三维通信,2.43898464411,0.510626587706,16198.1166171,3.56557170167
002116,中国海诚,2.39011064988,1.81435903858,1839.09504281,3.1177053213
002117,东港股份,2.24108097711,1.2228600466,1199.44612295,2.83527172843
002119,康强电子,2.75968364843,0.685401636141,23259.165528,1.04299034669
002122,天马股份,2.40194579933,0.245011694682,6481.94537572,2.89052444306
002124,天邦股份,2.07444573194,0.464632015136,6719.1536155,1.37115363793
002125,湘潭电化,2.39977588443,0.251651809893,3946.87482435,1.83244065663
002126,银轮股份,2.25783213156,0.51245089865,3844.02304143,2.97954302136
002128,露天煤业,2.32389774277,2.34894899571,260.256818232,4.00388035269
002130,沃尔核材,2.08946013898,0.175648966767,1660.44846536,2.70284586804
002132,恒星科技,2.34922571266,0.457600252718,10164.1099885,0.314693176124
002133,广宇集团,2.35029499488,1.46111260129,47789.0394823,4.04840795019
002137,麦达数字,2.60173587885,0.349637675461,5028.58517527,3.09841071089
002138,顺络电子,2.04916489351,0.624191415288,4235.18681778,1.73774050882
002139,拓邦股份,2.2579302969,0.523498580809,3509.25158148,2.58108587755
002140,东华科技,2.15867502391,1.4231059816,2172.04726393,0
002141,贤丰控股,2.21401883882,0.189186942639,21354.1274026,0.00612958801339
002142,宁波银行,2.50933000425,0.737321956506,3649.15967364,4.00790541221
002144,宏达高科,2.26082991161,0.976696452639,772.22374461,2.39645261161
002150,通润装备,2.14143367962,1.30509998196,2315.89762726,1.05814931014
002152,广电运通,2.20712660858,1.1385486713,4112.49453209,2.02866302626
002153,石基信息,2.23654609814,0.806993677685,1816.85302702,0.63626094425
002154,报喜鸟,2.163260322,0.771296001054,1690.82968866,2.03186289948
002155,湖南黄金,2.56626470933,0.704204542235,1821.43744239,1.34450687161
002158,汉钟精机,2.29408135118,0.800543320986,1588.5466255,2.30107466747
002159,三特索道,2.30577861772,0.443438774405,1201.44558118,0.107172356791
002161,远望谷,2.61950339221,0.255808435036,5715.70158533,0.0109811653171
002162,悦心健康,2.22804153326,0.763715306541,1059.19406812,0.161342430445
002165,红宝丽,2.54040173916,0.491594690853,6512.04942549,0.0623069704627
002168,深圳惠程,2.8437478698,0.361343921108,5768.61307303,0
002170,芭田股份,2.39519732871,0.565214263428,3721.77328835,0
002172,澳洋科技,2.18567540045,0.615595688894,5841.24856524,1.1573298151
002177,御银股份,2.09706777484,0.750734548247,6297.32596869,0.0256864238894
002181,粤传媒,2.43713377681,0.565898913562,5873.05751903,0.808572733159
002182,云海金属,2.66856381246,0.406129537427,10154.5120411,4.00081584133
002185,华天科技,2.12363616309,0.552307206633,3708.57298409,1.79730687
002186,全聚德,2.40767395168,2.22598557452,306.234261661,1.37625955055
002187,广百股份,2.37315095527,1.01235848629,1713.67122911,3.28524091824
002191,劲嘉股份,2.26442973916,1.21114068406,778.667852855,3.60871728571
002196,方正电机,2.48772971623,0.238380346134,5332.05401103,1.69903278564
002198,嘉应制药,2.18615121191,0.990447485397,4185.01427452,0
002201,九鼎新材,2.23707913211,0.521762114755,677.912836683,0
002204,大连重工,2.53067809663,1.2903456055,12510.9210366,0.175261411429
002205,国统股份,2.00357901518,0.256046499618,24840.3048421,0.608071603349
002206,海利得,2.14231978113,0.794610567519,1976.79004697,2.7437951453
002209,达意隆,2.28987704705,0.794709570462,1793.86171661,0.76391164855
002213,特尔佳,2.42712958865,1.07109439781,2175.48563883,0.187381177496
002215,诺普信,2.02121222493,0.57494928156,7604.78768938,3.680622971
002216,三全食品,2.09320660808,0.821265773528,942.859171699,0.679190161183
002222,福晶科技,2.03068017078,1.16149544468,606.108130619,1.32571549025
002223,鱼跃医疗,2.26818300069,0.724136654118,6290.65583431,1.56231333679
002224,三力士,2.33696375537,1.42348979147,7374.37379578,2.17772904868
002225,濮耐股份,2.28495730266,1.33677346913,2111.44782161,1.05254550819
002226,江南化工,2.57724055449,1.52591409679,2156.7178877,0.632838622003
002228,合兴包装,2.06787966921,0.294556148747,10691.1773645,2.43319709939
002229,鸿博股份,2.17933016216,0.718853858939,2881.64583827,0.126451640846
002232,启明信息,2.55662514784,1.16218427431,2686.61578192,1.37829329058
002233,塔牌集团,2.26524103914,0.926100072829,524.908143103,4.02916309463
002235,安妮股份,2.50814873851,0.366534799552,6372.33925873,0
002238,天威视讯,2.22712316834,1.28845939386,1099.99545806,2.44994277944
002240,威华股份,2.62409364655,0.65297113164,2525.70902248,1.75486452376
002242,九阳股份,2.16879324451,2.64895473971,853.117662377,2.17274686668
002243,通产丽星,2.39978641812,0.637831615512,1034.37528645,0.840740817058
002245,澳洋顺昌,3.04940895469,0.2402383343,53739.5303226,4.00073937652
002246,北化股份,2.06425940353,0.402782889866,3368.8993437,0.848745478955
002249,大洋电机,2.41140884956,0.471088672301,1993.64328038,1.39610733058
002250,联化科技,2.50140507888,0.626944809822,2937.69924797,0.880483219312
002251,步步高,2.02617955764,0.726094403458,728.359826635,0.786210613952
002252,上海莱士,2.2174678625,0.878836593153,3530.77460582,0.450626017084
002253,川大智胜,2.48670317847,0.471174161941,3208.7119526,1.4725086211
002259,升达林业,2.61689214042,2.55391387279,4265.13592881,0.179152231528
002262,恩华药业,2.11119721551,1.18729255286,2622.8281961,1.43175639246
002263,大东南,2.47033746514,0.517637295457,6420.29629286,0
002264,新华都,2.10421515984,0.617993246959,11975.098991,0
002267,陕天然气,2.30449029326,1.03754833852,602.2038572,3.22110878117
002269,美邦服饰,2.85852235207,1.5517102655,8182.31497672,0
002271,东方雨虹,2.48782786772,0.158016770914,24509.9511633,3.63408619953
002273,水晶光电,2.31069564587,0.530697020145,2781.77302969,1.75703013948
002274,华昌化工,2.0341062327,0.593215998057,762.203812575,4.00072857166
002275,桂林三金,2.43771099568,2.57671381757,241.625305624,2.87360441555
002278,神开股份,2.24404506664,0.456201454463,8795.71117833,0.231806562943
002279,久其软件,2.02040514264,0.850423790503,2827.53432464,4.01120159957
002281,光迅科技,2.33293756441,0.644513995131,1309.24384215,0.930903548983
002282,博深工具,2.21448885971,0.736920272162,3034.71527425,0.603677252818
002283,天润曲轴,2.74080078766,0.503708754896,1495.14034271,4.00220680983
002284,亚太股份,2.45386063439,0.469947811271,1072.58432139,0.520773092559
002286,保龄宝,2.35503498746,0.556195231634,675.694234361,0.773905659925
002287,奇正藏药,2.48715955754,1.21761403022,2000.2458059,1.37266246341
002292,奥飞娱乐,3.10705617803,0.34014193789,2852.12126678,0.403750399087
002293,罗莱生活,2.738567737,1.16350157546,1250.59571434,2.77297225069
002294,信立泰,2.63892896733,1.62992479283,3254.9480558,2.15582706421
002296,辉煌科技,2.49657225392,0.37081102494,5720.08684672,0
002297,博云新材,2.27340464821,0.209481311416,1704.40455506,0
002299,圣农发展,2.17979422873,0.503217189182,2399.19407726,4.00365910253
002300,太阳电缆,2.77372820134,0.95086363139,8538.603686,1.28195032906
002303,美盈森,2.4511863444,0.756950445575,702.366408651,2.75827699646
002304,洋河股份,2.58938385847,1.53699427533,450.86667333,2.55145175858
002308,威创股份,2.52932285324,0.703111742525,353.636830656,1.22551908084
002311,海大集团,2.80605017421,0.728263271049,4526.16889443,2.45725656337
002314,南山控股,2.02704641457,0.664988222427,8213.10733127,4.00108647933
002315,焦点科技,2.26191785027,0.768171386003,3003.4697427,0.925605732194
002316,键桥通讯,2.2343625191,0.450043281025,62283.4603218,0
002317,众生药业,2.41452020499,0.620784312226,1915.77282102,2.63475652011
002318,久立特材,2.81212156285,0.587236274209,3189.77017958,4.00272595194
002319,乐通股份,2.43970332633,0.547977052999,7500.43740379,0.0942229975382
002320,海峡股份,2.12837111916,1.34761523607,700.599911707,1.15998161901
002321,华英农业,2.84672687614,0.607271611726,4004.28548896,3.26510480307
002322,理工环科,2.54732954114,0.597753598121,3625.25884137,1.31040035779
002324,普利特,2.21560850525,0.232086778911,27773.6536702,1.35622549625
002326,永太科技,2.5547184458,0.197453177783,5040.05749495,1.95707536635
002327,富安娜,2.60999742882,1.00429111427,1743.82210256,2.81379611241
002328,新朋股份,2.31457143,0.71702348205,1113.70619502,1.75656937753
002329,皇氏集团,2.29047177911,0.549927203363,7299.4801268,0.165111436924
002330,得利斯,2.34522892566,0.526334355767,1186.04390519,0.143779650818
002331,皖通科技,2.30088819444,0.783708689106,4890.4683108,1.39806272384
002332,仙琚制药,2.25778523484,0.528299694752,1536.77637187,2.30382183252
002333,罗普斯金,2.01539239819,0.77078564393,5244.22762244,0
002334,英威腾,2.2912259115,0.453581261671,7741.08532599,2.76169303088
002342,巨力索具,2.19459220421,0.705970977722,1162.81728555,0
002344,海宁皮城,2.97684561314,0.752130063459,1606.10269025,2.56952387389
002345,潮宏基,2.99772206172,0.470975608713,20145.3793922,2.11470567887
002348,高乐股份,2.27087993981,0.335995865724,2063.85060568,0.59763740411
002349,精华制药,2.03154052847,0.380195738999,4183.52496231,2.73732057994
002350,北京科锐,2.01919416157,0.5876136242,3250.79448201,2.81647015262
002351,漫步者,2.97829007199,0.684849603864,6548.04647062,0.80641074378
002353,杰瑞股份,2.75374712151,0.46401662224,8030.08873059,1.82880611078
002354,天神娱乐,2.14288958691,0.400027781527,11030.118511,4.00227355192
002357,富临运业,2.6528617846,0.834305263585,447.211914897,1.1016021898
002360,同德化工,3.0265103893,1.13936153546,1354.94600043,4.00167604558
002361,神剑股份,2.51225572374,0.638785162603,9695.58935336,1.31970308907
002363,隆基机械,2.69468461372,0.650508234305,3575.76729882,1.01799328864
002366,台海核电,2.20180722242,0.367551328302,4590.3322894,4.00493859459
002367,康力电梯,2.8718001815,0.800761216781,898.667102051,0.363203334781
002369,卓翼科技,2.7051939665,0.408161578696,3757.59379803,2.28299685734
002370,亚太药业,2.3643417079,0.251662343852,2573.95975703,2.32863222652
002372,伟星新材,2.58822382659,1.99483252629,2120.10980499,1.84346702614
002376,新北洋,2.51749865512,0.871449022328,2251.35600026,1.70310407452
002378,章源钨业,2.44513235777,0.450612785633,5524.92532175,1.7058095353
002380,科远股份,2.12345627311,0.286839335805,2028.84391929,1.92190122991
002381,双箭股份,2.70772673257,0.876269493365,1462.17747034,2.14343528366
002382,蓝帆医疗,2.79849727933,0.744609632426,4739.00278885,0.668514987873
002385,大北农,2.67109808246,0.484686751681,1398.57897818,3.23316460297
002386,天原集团,2.22621805676,0.87722383409,826.6927708,4.0076404452
002389,南洋科技,2.26197902886,0.250470929602,1123.29613702,4.00073792224
002391,长青股份,2.53725871366,0.559609221042,2052.83236172,4.00116692971
002393,力生制药,2.35367355343,1.27062415774,290.139936558,1.04418902102
002394,联发股份,2.79703499487,1.05211881195,344.761902824,4.00010661236
002395,双象股份,2.18142637658,0.558610071429,6916.69223619,0.31100364483
002396,星网锐捷,2.47362186627,1.43476538059,3033.41602603,4.01058234798
002397,梦洁股份,2.47232952599,0.644276523335,5167.86572227,0.875806760756
002398,建研集团,2.57629559523,0.671236077483,4516.75634538,4.00128007291
002399,海普瑞,3.0722942041,0.691616991275,2316.23847454,2.65400781199
002400,省广股份,2.13192128371,0.35387504485,6636.0798154,0
002402,和而泰,2.26926539854,0.700177134235,5651.24618122,1.92688631898
002403,爱仕达,2.63599505905,0.585729583962,5229.93440172,3.21190706626
002405,四维图新,2.25634029824,0.594117307081,514.431090537,0.678037425751
