行业类别,股票代码,股票名称,安全边际,利润成长,营收增长,营运现金,供应链地位
电力、热力生产和供应业,600578,京能电力,0,0,0.8436642543244339,4.001001932808749,4.01465013838
电力、热力生产和供应业,000027,深圳能源,1.04526437993,0,1.688767512688485,2.440537940575975,2.5369956163
电力、热力生产和供应业,601991,大唐发电,1.30801434705,0,0.5309649023470229,3.1668232042676374,4.00621185089
电力、热力生产和供应业,000301,东方市场,0.75276110825,0,0,4.00122506318214,4.00908023219
电力、热力生产和供应业,600979,广安爱众,3.67292414553,0,0.43340451827877485,3.181204719741246,4.01656842107
电力、热力生产和供应业,000539,粤电力A,0,0,0.18569644551371223,4.004324704423947,3.97258960628
电力、热力生产和供应业,600212,江泉实业,0.053234941238,0,0,4.031274750892437,0.411980717557
电力、热力生产和供应业,601016,节能风电,4.00718338097,3.8885320401134162,1.657644843974882,2.4726725717491242,2.48589339531
电力、热力生产和供应业,000939,凯迪生态,4.16200513049,0,0,0.760881955111782,2.50645045748
电力、热力生产和供应业,600236,桂冠电力,4.03472382454,4.000058195396159,0.8545166570265721,4.019397615568375,4.00056867981
电力、热力生产和供应业,002039,黔源电力,0,0,0.9847763288290112,4.004436556078855,3.99828257724
电力、热力生产和供应业,000543,皖能电力,0,0,0.6200925600546263,3.6844688352237167,3.55866048526
电力、热力生产和供应业,600116,三峡水利,2.58141945312,0.05929431071537827,0.28424168692504637,3.5400582199232713,4.02932209366
电力、热力生产和供应业,600023,浙能电力,2.20090606814,0,0.707510586661491,4.005349226708328,4.00206840831
电力、热力生产和供应业,600863,内蒙华电,0,0,1.660311954750843,4.003700992350999,2.85434754787
电力、热力生产和供应业,600674,川投能源,4.00173198777,0.11615477510810202,0.08523726273195997,3.058361223093645,1.32742920273
电力、热力生产和供应业,000600,建投能源,0.775940511779,0,1.6212222824269338,4.001061624411402,3.80788753559
电力、热力生产和供应业,000875,吉电股份,0,4.000329727136703,1.565388514011259,1.6410625250586324,4.00263537209
电力、热力生产和供应业,000966,长源电力,0,0.2606034128420607,0.1307878718031743,4.011186747951506,3.49927890134
电力、热力生产和供应业,600795,国电电力,3.11567172817,0.7023412534178028,0.33632952883836786,2.956246757385831,4.00305266391
电力、热力生产和供应业,600886,国投电力,3.82694753048,0.25475366676032873,0.9259469254582369,3.4602122400404185,4.00019679856
电力、热力生产和供应业,000883,湖北能源,4.02532588924,2.4694524636809225,0.5189701927200181,4.000487387164218,3.19129025075
电力、热力生产和供应业,000690,宝新能源,1.96758545465,4.004436708058103,1.6606407905751386,2.7534114775695446,1.71054679249
电力、热力生产和供应业,000958,东方能源,1.93502447701,1.8763860854432037,0.46950807331164496,2.3293852716122116,4.00642623228
电力、热力生产和供应业,000767,漳泽电力,0,1.8038115360688938,1.7636100480529837,2.1541275685993906,4.0091115559
电力、热力生产和供应业,600292,远达环保,1.39428887108,0.24791147394092317,0.4653530955963987,1.904756776971562,3.28395366936
电力、热力生产和供应业,002479,富春环保,2.37732027392,0,0,3.1945242753738863,3.06495576894
电力、热力生产和供应业,600101,明星电力,2.66412679602,0.3929649087713463,0.5298052697150615,4.015958987543837,4.11495228441
电力、热力生产和供应业,600864,哈投股份,0.566898229898,0,0.1868857270786206,0,4.0018029571
电力、热力生产和供应业,600780,通宝能源,0,0,1.0046046089846294,4.001093256293737,4.01105030696
电力、热力生产和供应业,600995,文山电力,4.01310188754,3.9004480962419232,0,4.004370156506773,4.0055601584
电力、热力生产和供应业,600744,华银电力,1.99141259892,0,1.0984020305623199,4.0050895049481126,3.30510888664
电力、热力生产和供应业,000993,闽东电力,0,0,0,3.7891085204279835,4.0079050802
电力、热力生产和供应业,000720,新能泰山,0,0.0,0,4.00909752455752,4.02328234606
电力、热力生产和供应业,600396,金山股份,3.75081658033,0,0.5886460782694387,3.77167643384181,4.01369226179
电力、热力生产和供应业,600969,郴电国际,0.906982882647,0.6712117403064238,0.7273329387080585,2.4258281325956537,4.00130463592
电力、热力生产和供应业,300335,迪森股份,3.94911356796,0.13238106437974118,0.4372648025812475,1.6361043464044047,3.51675592441
电力、热力生产和供应业,600310,桂东电力,0.923806089484,0,3.8870151728222213,1.4356179749662914,4.00074873323
电力、热力生产和供应业,000695,滨海能源,0,0,2.658616974485051,4.004358415321371,3.25073472216
电力、热力生产和供应业,600719,大连热电,0.0898585985833,0,0.08334676675302255,4.009795659143724,4.0022147562
电力、热力生产和供应业,000601,韶能股份,3.50535967724,0,0,4.005100554055716,2.46190402309
电力、热力生产和供应业,600770,综艺股份,0.0960423416032,0,0,1.2210226939909228,1.83847703332
电力、热力生产和供应业,600131,岷江水电,4.01669574974,4.125915867813894,1.770449344030074,4.014907665623803,4.07012115665
电力、热力生产和供应业,600644,乐山电力,0.812412545342,0,0.31173560431424274,2.197985602856451,4.02284942611
电力、热力生产和供应业,600452,涪陵电力,3.63339102767,0.5033757212519401,0.4438487763069246,3.7117889555275614,4.03335751435
电力、热力生产和供应业,000531,穗恒运A,0.247630690837,0,0,4.004121750127559,4.00783789826
电力、热力生产和供应业,600483,福能股份,4.00035982727,0.23065523395709064,2.1310748465015044,4.001796406778443,1.91165721678
电力、热力生产和供应业,000692,惠天热电,2.4726094236,0,0.17989836256285674,1.4858234753742012,4.00316661493
电力、热力生产和供应业,600868,梅雁吉祥,0.211105946942,0,0,3.117052527945179,4.00647083928
电力、热力生产和供应业,000722,湖南发展,1.12800670745,0,0,4.010661417994066,2.01478799303
电力、热力生产和供应业,000862,银星能源,0,4.028972777987577,0.35270976752601074,2.978948640448707,0.565286272987
电力、热力生产和供应业,600982,宁波热电,1.09066878125,0,0,1.9342388492325713,3.51567366473
电力、热力生产和供应业,000791,甘肃电投,0,0,0.7261385170645456,4.018131142904546,0.769065546711
电力、热力生产和供应业,600509,天富能源,0.966450739589,0,0.7444414126055392,1.4647724666125168,4.00613827168
电力、热力生产和供应业,600505,西昌电力,0.616594236209,0,0.15210366965413424,4.004868433550509,4.00750954649
道路运输业,000088,盐田港,1.28296284003,0,0.5580436063145688,4.062908335411749,4.10372305589
道路运输业,600708,光明地产,4.25008480393,4.0976467044191445,1.1518607169360564,4.01876098493989,4.04855567721
道路运输业,000429,粤高速A,4.0078119508,0.7656168646490417,0.1928846799705335,4.003685236849762,4.02003552363
道路运输业,600033,福建高速,3.5807605105,0,0.1771853994920809,4.001815929756171,4.00440358363
道路运输业,002357,富临运业,1.91387297616,0,0,3.337221054339906,2.43376957192
道路运输业,600377,宁沪高速,4.00442132914,0.630316462183834,0.9180693509713845,4.0157631555638424,4.00827944066
道路运输业,601107,四川成渝,4.01151871443,1.7064670394827726,0,2.8483364687619046,4.01854869617
道路运输业,600269,赣粤高速,4.00367439743,0.05930704965891742,0,3.4492411359116955,4.01726059537
道路运输业,002627,宜昌交运,1.87039019511,0,0.9257308766504515,1.6811603354127655,3.52080919271
道路运输业,600020,中原高速,4.00115557291,0,0,2.4245227380044265,4.08016485954
道路运输业,600662,强生控股,0.625955735636,0,0.22453578964412024,4.00593915576799,4.00354574886
道路运输业,600561,江西长运,0,0,0,3.0051186500486633,4.00312146518
道路运输业,600548,深高速,4.00407290981,0.5560398106167401,1.2040860853147635,3.8431690843168425,4.00982999226
道路运输业,600611,大众交通,4.00001083818,0,2.3423600779051696,4.0098469220216595,4.05704619155
道路运输业,600350,山东高速,4.0049512506,0,0,4.000546149480605,4.25369304643
道路运输业,600834,申通地铁,0.679527893619,0,0,4.004220215218949,4.03879968447
道路运输业,600676,交运股份,4.00112218284,0,0.500668982207034,4.003182799156024,3.71598677163
道路运输业,000900,现代投资,4.02639957709,1.7375013354971651,0,3.708728390748861,1.96668365864
道路运输业,601188,龙江交通,4.00256074958,0.39124318246218964,1.0298145517988413,4.00136543997277,4.07598560504
道路运输业,600368,五洲交通,4.00826092669,0.8810953318413253,0,3.4557831354885695,4.00206072456
道路运输业,600106,重庆路桥,4.00171592815,0.35990388662262696,0,4.013479041527482,4.00330409837
道路运输业,600035,楚天高速,4.00299722753,0,1.0191182587419698,2.6587773443775884,3.54100594638
道路运输业,600650,锦江投资,2.27404953131,0.15400513733331245,0.034712090969951426,4.025236688729462,3.38039109525
道路运输业,000548,湖南投资,4.0010388017,0.9303172735825581,1.0322766721592833,4.021807948943747,4.05497394967
道路运输业,000828,东莞控股,4.00532504601,0.16041436900629602,0.5909045824673607,4.005202427832645,1.45603503528
道路运输业,600119,长江投资,0,0,0,0,0.594367658396
道路运输业,002682,龙洲股份,4.00609777357,1.9533137886157865,1.7791397258213077,1.3396059118947843,1.98162159144
道路运输业,600012,皖通高速,4.00343395231,0,0.0657016882030037,4.005559836046793,6.20179180785
道路运输业,601518,吉林高速,4.00179746974,0.38336652027416385,0,2.833863670942823,inf
电气机械和器材制造业,300242,明家联合,1.15409700312,0,1.369191167849596,0,1.26749122556
电气机械和器材制造业,600983,惠而浦,0,0,0,4.004973720496609,4.00523113415
电气机械和器材制造业,300068,南都电源,4.01414822718,4.000473298893894,0.016010169991485412,0,2.28116548453
电气机械和器材制造业,603519,立霸股份,1.98833398994,0,0,4.010499144211853,2.05411921775
电气机械和器材制造业,601369,陕鼓动力,2.32587006286,1.5841150875872732,1.4361352289489593,3.9442816454312397,4.00590577706
电气机械和器材制造业,600550,保变电气,0,0,0,2.890391197303386,4.00085351609
电气机械和器材制造业,002358,森源电气,3.61876544446,1.6290833419981317,0.8439130034857937,0.13453958852798653,1.76017267216
电气机械和器材制造业,600690,青岛海尔,4.0017023993,0.5549501852748104,0.5208131678188739,3.8549753666091346,4.00809078929
电气机械和器材制造业,600482,中国动力,1.83484039501,0,0.20721803310877984,3.29937364554399,2.91431954525
电气机械和器材制造业,002622,融钰集团,0,0,4.000984339109859,1.2690461929468555,0.977139117752
电气机械和器材制造业,000333,美的集团,4.00107856447,0.8304431364611434,0.6681590712510896,4.000741103587709,4.01148198815
电气机械和器材制造业,601311,骆驼股份,4.00174727607,1.3666809495735972,1.2973456646482777,1.5770012430247937,3.09631448288
电气机械和器材制造业,300001,特锐德,1.49560500058,0.8038291504164531,0.028155387547428745,0.6527666101982067,3.09102973944
电气机械和器材制造业,603366,日出东方,0,0,2.409933531385044,2.8884881845774992,4.0401617954
电气机械和器材制造业,002706,良信电器,2.89957512681,0.8,0.4850785539314195,2.8832730220951763,2.83113929818
电气机械和器材制造业,000651,格力电器,4.01317233866,1.5614135251755419,1.3314793459552465,4.004171193297885,4.00564371553
电气机械和器材制造业,002298,中电鑫龙,4.00704905754,2.9783978655732195,1.1866909012365756,0.9889315997296697,2.43375480794
电气机械和器材制造业,600580,卧龙电气,4.06017813649,4.013838562740472,0.4270929335006901,1.4780973842922414,3.20643135287
电气机械和器材制造业,002670,国盛金控,4.02472931224,4.17039748176529,0,0,3.11422835243
电气机械和器材制造业,002692,睿康股份,1.31261661904,0,0.6583891546230644,0.7955453582947524,0.731268975553
电气机械和器材制造业,600261,阳光照明,2.2869111871,0,0.9622505292331445,4.0026557713636395,4.00195868027
电气机械和器材制造业,002617,露笑科技,3.81287139995,1.8231881358911037,0.13752421564022033,0,2.44175743911
电气机械和器材制造业,002668,奥马电器,4.00493560973,3.282319144593939,1.4476342813455432,1.3987190641516363,3.61072608761
电气机械和器材制造业,000967,盈峰环境,3.71069597894,1.4558629955370588,0.8689959212007459,0,2.43702575126
电气机械和器材制造业,300342,天银机电,1.59941401414,0,0,3.167505058503808,1.36869375707
电气机械和器材制造业,002309,中利集团,0,0,0.4451324219604871,0,2.25706381371
电气机械和器材制造业,002005,德豪润达,0.30994896295,0,0.11186909250971855,1.2833689204433076,4.00184759044
电气机械和器材制造业,002610,爱康科技,2.07233077335,2.005779035762118,1.3739630797785072,0.3853320133260012,3.04598525089
电气机械和器材制造业,002723,金莱特,0,0,0,2.641847665677957,4.01305864784
电气机械和器材制造业,603333,明星电缆,1.72945883267,4.005643435909602,2.2592650721588807,0.8479904580363699,0.579233865014
电气机械和器材制造业,300317,珈伟股份,0.884251349439,0,0,0.5504435339327366,1.26005359048
电气机械和器材制造业,002665,首航节能,0.16104595701,0,1.0258834364110214,0,1.24029591216
电气机械和器材制造业,000806,银河生物,0.448624971763,2.2164412596701135,0,4.052083247840522,1.71509670642
电气机械和器材制造业,601179,中国西电,1.50035090441,0,0,2.7300359304057027,3.10932702748
电气机械和器材制造业,300140,中环装备,4.00433529556,3.409994345982616,1.4410870809957883,0,3.45262669055
电气机械和器材制造业,300423,鲁亿通,2.65861506579,4.1867030354077945,4.107125966377816,4.026571388871553,4.00079131743
电气机械和器材制造业,603355,莱克电气,0.896204758135,0,0.47045621398951015,4.016571532907398,3.95889885411
电气机械和器材制造业,600537,亿晶光电,0.378295963334,0,0,4.000594015896728,4.01607133553
电气机械和器材制造业,002471,中超控股,2.08669049056,1.6,0.6788479031141179,0.4800116825740969,2.89274121609
电气机械和器材制造业,300048,合康新能,0.686851792444,0,0.7286776580261874,0,2.43344517987
电气机械和器材制造业,603606,东方电缆,3.45832648013,4.006049415785778,2.4446456651801673,0,1.74272802212
电气机械和器材制造业,002227,奥特迅,0,0,4.06198734764075,0.6822977124301759,2.08125241981
电气机械和器材制造业,600089,特变电工,3.68432100844,0,0,1.7015164440396255,4.00114347959
电气机械和器材制造业,600884,杉杉股份,4.01293788479,3.1817449954402797,0.7175165914416803,0,3.52983271202
电气机械和器材制造业,000521,美菱电器,0.40519171714,0,0.631540918855837,3.111502707914774,4.0057478503
电气机械和器材制造业,000541,佛山照明,3.69107976909,0,0.10872427234749527,4.031559026131188,2.3796538041
电气机械和器材制造业,600577,精达股份,4.01409024506,2.623978280825589,0.7413778189816114,3.2501691559646817,1.57581190718
电气机械和器材制造业,002242,九阳股份,3.32769645303,0.3150047475142026,0.22260594700590097,4.016780180219998,2.41977355081
电气机械和器材制造业,002364,中恒电气,0.698036271254,0.4,0,0.9060190245748538,1.02079451365
电气机械和器材制造业,300217,东方电热,4.00375729954,3.6325131180950523,1.5365438029313987,0.8498483942875805,2.14747448975
电气机械和器材制造业,002508,老板电器,4.00110498406,0.8020392627988491,0.6757061254165552,4.010038039247042,4.00580586391
电气机械和器材制造业,002139,拓邦股份,2.57554135556,0.2,1.128709530529168,2.0741565662184946,4.00023478074
电气机械和器材制造业,002090,金智科技,1.38923914629,0,0,0.7415217379401798,2.57070197836
电气机械和器材制造业,600651,飞乐音响,4.00456315614,4.014031678888522,0,0,4.00897213841
电气机械和器材制造业,603618,杭电股份,4.00046477275,2.1578113929365905,1.0140037865634302,0,2.03114533316
电气机械和器材制造业,600854,春兰股份,0,0,4.034692115660677,4.07309508077382,4.01492454006
电气机械和器材制造业,002169,智光电气,3.04875947437,1.11212231425485,3.550032398631269,0,1.15733887941
电气机械和器材制造业,600105,永鼎股份,2.05505679364,0,2.2176564545153648,2.4208728574978706,3.49355101279
电气机械和器材制造业,002129,中环股份,2.10793085732,0.7774602387001792,2.7563164942605516,0.6595996595241987,4.00376132264
电气机械和器材制造业,601877,正泰电器,4.01883434847,2.8234405901300126,1.1195208868539313,4.003940788526691,3.66206147584
电气机械和器材制造业,300124,汇川技术,1.61118636444,0.5577849090038693,0.9892568877457597,3.386063889685674,2.61477681906
电气机械和器材制造业,601616,广电电气,1.64788427973,3.906625012459285,0.30463663219659765,1.2328015079059542,1.96745418556
电气机械和器材制造业,002759,天际股份,0.0327550880402,0,0,0.8646983497161059,1.77479642035
电气机械和器材制造业,002176,江特电机,4.01169659793,4.0236289674520265,4.001834564726398,0,4.00439551082
电气机械和器材制造业,300105,龙源技术,0,0,0,1.4423145347333857,1.59073780689
电气机械和器材制造业,002056,横店东磁,4.0126400387,2.7109534900204024,0.5384293083209375,4.000715550003097,4.00159217274
电气机械和器材制造业,600869,智慧能源,2.18675161866,4.039297595255304,0.8840111170728591,1.6231014224376026,2.22486531155
电气机械和器材制造业,600885,宏发股份,2.04583246598,0,0.431866871208447,4.000305309154446,1.2714393158
电气机械和器材制造业,002339,积成电子,1.40526850504,0.09464900148812916,3.4434571355736434,0,1.90364328941
电气机械和器材制造业,600268,国电南自,0.521246104149,0,0,1.6581000475486416,2.98470423167
电气机械和器材制造业,000921,海信科龙,4.0204326797,0.49526092494754165,0.6565111645267905,4.0203875664245095,4.00534586953
电气机械和器材制造业,000400,许继电气,2.27666240092,0,0,4.020617916159577,2.4538492477
电气机械和器材制造业,002543,万和电气,4.00066302626,0.6440614202917203,1.9837095716235265,3.898754542884426,4.00365741416
电气机械和器材制造业,002028,思源电气,0,0,0,4.324057876063289,2.66407535493
电气机械和器材制造业,600478,科力远,0.0539212712663,0,0,0.33300627806891225,4.00925528579
电气机械和器材制造业,000836,鑫茂科技,4.00600644102,4.025425687593315,0.5167797358910384,3.804855133967671,3.59279237596
电气机械和器材制造业,603703,盛洋科技,0,0,0,4.004567224488398,3.09476132784
电气机械和器材制造业,000682,东方电子,0.605850714545,0,0.39444648033025503,4.0007602460960445,3.62521673707
电气机械和器材制造业,002677,浙江美大,2.70789080738,1.2,2.031430739700218,4.014731275219953,4.0432010814
电气机械和器材制造业,002334,英威腾,4.03218558583,4.009496812229023,0.6790253972243256,1.8143250466838197,3.04495557529
电气机械和器材制造业,002322,理工环科,0.99213795415,0,0,2.3910143924829312,1.40499936317
电气机械和器材制造业,002141,贤丰控股,0.0489320802377,0,0,0.7567477705549682,2.2696446395
电气机械和器材制造业,000049,德赛电池,3.75687036302,0.6597741378451589,1.408948499523663,2.965464570887443,3.55962698991
电气机械和器材制造业,600487,亨通光电,4.01317443216,2.939228935343696,1.529644221044717,1.92033868840089,2.69519132936
电气机械和器材制造业,002527,新时达,0,0,0.9485771950453329,1.666101129710228,2.50010668659
电气机械和器材制造业,002724,海洋王,3.70245574205,1.5542810077993066,1.2064974921657416,3.6762351958684913,0.627913020505
电气机械和器材制造业,002518,科士达,3.515991823,0,0.43336630648707875,3.3422632147582774,3.12672634627
电气机械和器材制造业,300129,泰胜风能,1.09688486093,0,1.4164933920468235,1.7782484021055802,3.70531786935
电气机械和器材制造业,002705,新宝股份,2.05137818304,0,0.1570427564070993,4.003470089439816,4.01663741314
电气机械和器材制造业,300283,温州宏丰,0.868315139174,4.000603462707021,0.8454995397209757,0,1.72121665447
电气机械和器材制造业,002380,科远股份,1.93594109279,0.0,0.2759856465394366,1.6444329994679427,2.01757860716
电气机械和器材制造业,002168,深圳惠程,4.03125997447,0,4.093526301815946,1.4453756844335195,3.35976567861
电气机械和器材制造业,600379,宝光股份,0.880841847222,0,0.4679005370106823,4.010724837080733,1.74045468946
电气机械和器材制造业,002606,大连电瓷,0.480253677532,0,0,3.9198036132367973,1.15541569617
电气机械和器材制造业,600629,华建集团,4.00380492866,1.9145573473987039,1.6324013477972164,2.096549952610832,4.01158625194
电气机械和器材制造业,002212,南洋股份,0.914077763359,0,1.7380262009180854,0.7894114904848293,1.64457718392
电气机械和器材制造业,600192,长城电工,0.303405520427,0,0,0.05722989473410613,2.31127148718
电气机械和器材制造业,002035,华帝股份,4.0033131605,1.9834372339171376,0.9290177812913081,4.007264667117396,2.76517982976
电气机械和器材制造业,002218,拓日新能,0.438445441514,0,0,0.11533756487125184,2.63592984922
电气机械和器材制造业,002616,长青集团,0.913968716252,0,0,1.3939918511683116,1.94045925717
电气机械和器材制造业,300407,凯发电气,2.14755062962,0.5567040661335785,0,0,3.25918106243
电气机械和器材制造业,300018,中元股份,0.443897217602,0,0.5145708116324288,4.00670195407732,1.13174678859
电气机械和器材制造业,000070,特发信息,3.85592218331,0.6316943168332472,0.41929986860684126,1.6390496480154504,3.66938045237
电气机械和器材制造业,002533,金杯电工,2.37746800926,0.0,1.5154948665471428,1.0742838021466856,2.56965801826
电气机械和器材制造业,600973,宝胜股份,1.38664796695,0.762170607441174,3.733347374136481,0,2.09778692985
电气机械和器材制造业,002074,国轩高科,2.26350251887,0,0,0.9376911545961824,2.77432507413
电气机械和器材制造业,002491,通鼎互联,4.0131383671,3.0086416965324094,0.9010718838319596,1.2054347730998973,1.62848931682
电气机械和器材制造业,300014,亿纬锂能,1.10060165628,0,1.6060770039324455,0.563339190795594,4.0033808593
电气机械和器材制造业,000418,小天鹅A,3.79565822374,0.9323149893918128,0.5635385535263548,4.002890960972668,4.01284423216
电气机械和器材制造业,002546,新联电子,3.12562180842,1.1626637133587252,1.0289756446015685,1.6634662171047159,2.4996267744
电气机械和器材制造业,002638,勤上股份,1.41305282975,0.9900953715593035,0.14625590501849928,0.3707664775637147,2.85656822859
电气机械和器材制造业,300153,科泰电源,0.157537960524,0,0.7385693443291705,0,3.26809768947
电气机械和器材制造业,002684,猛狮科技,0,4.040475856624131,1.3872125309148844,0,2.49576452809
电气机械和器材制造业,300376,易事特,4.00677661607,1.7176422823367323,0.32738450902570193,1.251083328331969,3.62511128123
电气机械和器材制造业,002576,通达动力,0.0395509427382,0,0.03560360563129983,1.4537527012352252,2.70772521207
电气机械和器材制造业,600336,澳柯玛,0.535743723323,0,0.9719433276098909,4.002785935681007,4.00234114216
电气机械和器材制造业,002276,万马股份,0.912514300967,0,1.6477819341586075,0,1.10045920769
电气机械和器材制造业,300141,和顺电气,0.170670598663,0.1176515181950668,0.458407443377828,0,1.76609577354
电气机械和器材制造业,300438,鹏辉能源,4.02628516511,4.004358543979711,1.317114374740937,0.8213567908645668,4.00070339665
电气机械和器材制造业,002498,汉缆股份,0.950511088747,0,2.197841335974072,4.0133935732839285,1.91558435402
电气机械和器材制造业,600590,泰豪科技,4.011994254,3.4274206373516005,2.3189030090187392,1.1749857546280997,3.01790397469
电气机械和器材制造业,300247,乐金健康,3.17145129512,2.1158019850036442,0.6859867755415756,0.060176834040831156,1.40923861642
电气机械和器材制造业,601126,四方股份,2.87431905312,0,0.3084223333701921,2.5571918151110657,1.46732778025
电气机械和器材制造业,000676,智度股份,4.01112800271,2.5514567800866264,3.0887303189075794,0.5717174262294955,1.86977746767
电气机械和器材制造业,300040,九洲电气,2.96335232598,0.21846037078613811,0,0,2.00779326312
电气机械和器材制造业,600517,置信电气,0,0,0,4.012058610683805,2.54456103227
电气机械和器材制造业,600522,中天科技,3.52623444143,0.021046161156273335,0.9104319433047392,1.9232254953670251,2.79362543099
电气机械和器材制造业,002350,北京科锐,0,0,1.0637119926725562,2.3504544968010284,4.00016567185
电气机械和器材制造业,603015,弘讯科技,2.04473876839,0.6905945871347257,0.34470707255055627,2.8704974426976952,1.53447321566
电气机械和器材制造业,300252,金信诺,1.09654179733,0,1.139720646715097,0,2.04065073535
电气机械和器材制造业,600312,平高电气,0,0,0,0.49090418459374957,2.39744208067
电气机械和器材制造业,300207,欣旺达,4.00765993213,2.3525480421917058,2.381150357544189,1.9709231738158939,4.00507647645
电气机械和器材制造业,300222,科大智能,1.6354649033,0.3318646413741497,1.505997255757931,0.046175643770317965,3.52319005609
电气机械和器材制造业,300444,双杰电气,0,0,4.0017289961018125,0.6508874798408315,3.02665991988
电气机械和器材制造业,002531,天顺风能,3.47888189045,0.09168024634650251,0.5717097398927136,0.7749587227145915,2.89201513959
电气机械和器材制造业,002580,圣阳股份,0.509809061141,0,0.5350745471184544,0.0006769978043307139,1.78538039229
电气机械和器材制造业,300152,科融环境,0,0,0,0.045702287748570575,2.66951425572
电气机械和器材制造业,300427,红相电力,0,0,4.056931201794405,3.9428466398218003,1.23655081786
电气机械和器材制造业,002249,大洋电机,1.33405811589,0,0.26821801432326975,1.9016368019682406,3.66772332627
电气机械和器材制造业,300403,地尔汉宇,1.41245545415,0,0.08990643376467577,4.000379169208681,2.59690830033
电气机械和器材制造业,002413,雷科防务,0.88521122326,0.0,1.3262960658618352,0,0.921460409863
电气机械和器材制造业,002076,雪莱特,3.08351285403,2.453822238703724,0,0,1.83989548197
电气机械和器材制造业,300279,和晶科技,1.11437752493,0,0,0.3640867463807037,2.57871696627
电气机械和器材制造业,000585,东北电气,0,0,0,4.035657895522231,1.23112504124
电气机械和器材制造业,002184,海得控制,0.310746080394,0.0,0,0,1.31179887021
电气机械和器材制造业,600202,哈空调,0,0,1.6108235321084718,4.000205209773729,2.63031714103
电气机械和器材制造业,002300,太阳电缆,1.92291534897,0.21170439420328968,1.374486991377662,3.8034545255610395,1.06665566334
电气机械和器材制造业,002452,长高集团,0,0,0,2.8557687513505097,4.00125426453
电气机械和器材制造业,002112,三变科技,0,0,0.8091399504111917,4.008594130923072,3.7464875743
