报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
投资收益,0.0,228.44,228.44,31027.29,553.3,553.77,637.64,713.84,28.28,-1750.59,-1668.76,-1547.71,-77.78,-124.9,-182.43,-127.74,66.48,82.7,156.87,175.36,35.45,31.76,24.73,3248.58,188.19,192.64,193.11,215.34,17.95,19158.53,19392.22,20209.99,-44.81,-73.14,-76.29,-347.74,-111.35,-256.02,-358.77,-499.03,-86.72,-144.27,-125.2,-88.79,75.93,134.28,213.3,220.03,921.58
其中:对联营企业和合营企业的投资收益,0.0,170.95,170.95,325.65,0.0,171.85,228.49,272.51,22.53,-25.34,-24.19,-0.28,-77.78,-159.9,-217.43,-162.74,66.48,82.7,116.87,94.95,35.45,31.76,24.73,-146.04,188.19,192.64,193.11,204.64,17.95,57.51,291.2,9.32,-47.33,-75.66,-78.81,-48.84,-111.35,-256.02,-361.37,-499.03,-86.72,-144.27,-125.2,-88.79,75.93,134.28,213.3,292.47,911.48
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,1300.1,5198.76,7294.85,47635.79,5103.37,14107.33,18534.85,7930.37,-3166.7,-9492.89,-20986.28,-41110.2,-4685.5,-1959.79,-14899.03,-15907.68,-16617.42,-31063.01,-46558.84,-100913.37,-27288.59,-51982.66,-76009.45,-103237.54,-19068.8,-35813.27,-51422.0,-124799.89,247.49,19608.67,19957.85,22424.82,327.45,775.55,887.13,1533.09,251.25,-1013.82,57.11,1724.06,390.78,1303.21,2968.12,4183.06,1576.93,6720.55,7639.37,7593.26,1394.74
加:营业外收入,1059.9,1464.99,1609.48,2026.86,157.3,1058.76,1294.19,3059.88,1041.32,1123.75,1666.68,2065.69,158.39,2133.37,10235.53,17584.17,343.77,1265.06,2895.87,14403.72,1972.68,7501.01,13189.95,22911.9,115.83,1578.51,3614.68,5395.79,1453.0,2342.09,419507.61,424622.36,81.57,10598.67,10682.04,11595.86,181.14,397.37,854.79,876.22,264.87,1588.45,1685.51,1846.63,5.39,213.65,298.75,591.9,178.4
减：营业外支出,3.6,4.31,7.54,15.93,27.69,132.05,133.84,223.37,5.85,5.85,14.95,54.95,0.17,0.57,5.5,55.62,0.0,10.84,12.33,1628.94,51.42,922.08,1040.21,109166.61,47.5,54.97,2524.84,343189.94,3.74,4.73,6.13,12766.82,101.94,265.91,366.82,506.16,104.06,818.15,877.38,1161.9,137.01,762.54,844.46,457.66,55.0,110.01,165.17,235.98,56.37
其中：非流动资产处置损失,3.08,3.08,6.15,9.8,26.29,29.07,29.07,118.46,5.85,5.85,5.85,45.76,0.0,0.0,4.93,39.41,0.0,0.0,0.0,1616.05,49.41,0.0,456.51,109119.39,0.0,6.54,2464.94,180523.04,0.0,4.67,5.67,17.18,0.86,8.01,8.01,92.21,8.5,602.92,602.92,594.43,36.98,597.51,599.94,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,2356.4,6659.44,8896.8,49646.72,5232.98,15034.04,19695.2,10766.88,-2131.24,-8374.99,-19334.55,-39099.46,-4527.28,173.02,-4669.01,1620.88,-16273.65,-29808.79,-43675.3,-88138.58,-25367.33,-45403.73,-63859.71,-189492.24,-19000.48,-34289.73,-50332.16,-462594.04,1696.76,21946.03,439459.33,434280.35,307.08,11108.31,11202.35,12622.79,328.33,-1434.6,34.52,1438.38,518.63,2129.12,3809.17,5572.03,1527.32,6824.19,7772.94,7949.19,1516.76
减：所得税费用,624.72,1877.45,2263.56,8935.68,992.82,2999.93,3792.39,2740.82,843.78,1097.66,1168.75,1588.72,198.89,873.67,492.28,422.96,38.76,103.6,185.03,133.93,8.69,9.9,20.54,46.0,27.51,66.67,90.12,260.13,94.66,182.81,261.4,374.77,102.49,199.38,268.51,312.07,73.55,147.22,353.94,466.75,98.59,248.96,385.19,490.05,91.18,1697.76,1786.9,1827.7,255.8
五、净利润,1731.68,4781.99,6633.24,40711.04,4240.16,12034.11,15902.81,8026.06,-2975.02,-9472.66,-20503.3,-40688.18,-4726.17,-700.65,-5161.29,1197.92,-16312.41,-29912.38,-43860.33,-88272.51,-25376.02,-45413.63,-63880.25,-189538.25,-19027.98,-34356.4,-50422.28,-462854.18,1602.09,21763.22,439197.93,433905.59,204.6,10908.93,10933.84,12310.73,254.78,-1581.82,-319.42,971.63,420.04,1880.16,3423.98,5081.98,1436.14,5126.43,5986.04,6121.49,1260.97
归属于母公司所有者的净利润,1655.81,4541.7,6219.47,37011.18,3974.83,11471.35,15026.95,7397.82,-3250.69,-9821.41,-20867.59,-40977.0,-4791.24,-932.95,-5267.79,1106.52,-16320.92,-29939.24,-43912.93,-88284.96,-25027.56,-44647.31,-62873.16,-187968.56,-19010.46,-34358.9,-49768.18,-451458.47,1603.36,18643.77,436058.97,430733.7,176.73,10857.68,10882.59,12259.47,254.78,-1581.82,-319.42,971.63,420.04,1880.16,3423.98,5081.98,1436.14,5126.43,5986.04,6121.49,1260.97
少数股东损益,75.87,240.3,413.76,3699.85,265.33,562.76,875.87,628.23,275.68,348.76,364.29,288.81,65.07,232.3,106.51,91.41,8.52,26.86,52.6,12.45,-348.47,-766.33,-1007.09,-1569.69,-17.53,2.51,-654.1,-11395.7,-1.27,3119.45,3138.96,3171.89,27.87,51.25,51.25,51.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
基本每股收益(元/股),0.0245,0.0673,0.0922,0.5485,0.0589,0.17,0.2227,0.1096,-0.0482,-0.1456,-0.3093,-0.6073,-0.071,-0.0138,-0.078,0.0164,-0.242,-0.4437,-0.6508,-1.3085,-0.3718,-0.6617,-0.9318,-2.7859,-0.2818,-0.5092,-0.7376,-6.691,0.0238,0.2763,4.3085,4.2559,0.0017,0.1073,0.108,0.1211,0.0025,-0.0156,-0.0032,0.0096,0.0042,0.0186,0.0338,0.0502,0.0142,0.0507,0.0591,0.0605,0.0125
稀释每股收益(元/股),0.0245,0.0673,0.0922,0.5485,0.0589,0.17,0.2227,0.1096,-0.0482,-0.1456,-0.3093,-0.6073,-0.071,-0.0138,-0.078,0.0164,-0.242,-0.4437,-0.6508,-1.3085,-0.3718,-0.6617,-0.9318,-2.7859,-0.2818,-0.5092,-0.7376,-6.691,0.0238,0.2763,4.3085,4.2559,0.0017,0.1073,0.108,0.1211,0.0025,-0.0156,-0.0032,0.0096,0.0042,0.0186,0.0338,0.0502,0.0142,0.0507,0.0591,0.0605,0.0125
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.19,-1.48,-122.82,-442.71,-805.15,-355.67,-958.05,-1956.14,-2262.9,-50.09,182.13,304.31,-90.78,-69.74,-448.72,-565.24,-41.08,-219.96,-217.58,-221.86,-85.52,-86.84,20.16,-967.5,-60.56,37.44,-37.63,-52.56,-81.89,-42.14,32.8,53.44,43.62,155.84,-109.93,-127.52,-31.68,4.91
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20503.3,-40694.37,-4727.65,-823.47,-5604.0,392.77,-16668.08,-30870.44,-45816.47,-90535.41,-25426.11,-45231.5,-63575.94,-189629.03,-19097.73,-34805.12,-50987.52,-462895.26,1382.13,21545.64,438976.07,433820.06,117.76,10929.09,9966.34,12250.16,292.23,-1619.46,-371.98,889.74,377.9,1912.96,3477.42,5125.6,1591.98,5016.49,5858.52,6089.81,1265.88
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20867.59,-40983.19,-4792.72,-1055.77,-5710.51,301.37,-16676.59,-30897.29,-45869.06,-90547.86,-25077.64,-44465.18,-62568.85,-188059.35,-19080.2,-34807.62,-50333.42,-451499.55,1383.4,18426.19,435837.11,430648.18,89.89,10877.84,9915.09,12198.91,292.23,-1619.46,-371.98,889.74,377.9,1912.96,3477.42,5125.6,1591.98,5016.49,5858.52,6089.81,1265.88
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.29,288.81,65.07,232.3,106.51,91.41,8.52,26.86,52.6,12.45,-348.47,-766.33,-1007.09,-1569.69,-17.53,2.51,-654.1,-11395.7,-1.27,3119.45,3138.96,3171.89,27.87,51.25,51.25,51.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
