报表日期,2007-12-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
收回投资所收到的现金,60585.8,14730.1,5786.42,40642.1,612.0,6148.8,33469.8,25102.8,21339.3,449.0,15272.8,565.8,42208.1,110472.7,165097.9,20438.3,95033.6,92733.5,97552.9,103110.0,12676.4,842240.9,1293137.3,1800885.2,245578.9,634799.2,1352289.6,1405006.5,169400.4,446329.1,640903.4,1137827.8,76000.0,624150.6,624150.6,1465255.3,6169.3,770918.1,888817.8,1497318.6,200041.3,531041.5,578813.3,623268.7,440516.5,341999.1,510842.9
取得投资收益所收到的现金,18854.1,3748.9,26245.86,73838.7,169.33,26643.1,32075.1,30708.1,14082.4,25023.3,89713.9,82246.3,20128.6,53205.6,86679.4,53596.7,12485.4,60463.4,63027.2,164338.5,90963.2,149167.5,204691.8,272993.8,7655.7,62363.6,92991.1,130099.0,11438.8,47900.2,67900.2,130037.8,9000.0,82264.0,82264.0,190453.3,68981.6,54026.0,148537.8,143996.2,75315.3,28524.6,83501.5,186030.7,52839.1,288377.6,314886.8
处置固定资产、无形资产和其他长期资产所收回的现金净额,75288.5,16949.7,7571.14,52926.7,215.13,18011.0,15489.9,30401.0,16247.0,23139.1,39630.0,54378.2,3493.3,35529.1,39925.6,66302.2,12377.8,45098.5,51142.2,82400.8,42572.4,15779.1,67818.0,83972.1,1716.5,70803.5,77054.7,78541.4,0.0,49063.2,52530.7,90761.6,1509.5,17964.0,17964.0,226771.7,979.7,70667.1,73753.7,101199.0,198.9,40669.0,46217.2,72525.3,903.8,162136.0,165746.3
处置子公司及其他营业单位收到的现金净额,5573.5,0.0,704.69,0.0,0.0,0.0,-592.9,27938.6,500.0,91427.6,91427.6,87716.1,0.0,5552.8,15325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079.9,3079.9,2895.6,0.0,0.0,0.0,0.0,0.0,1600.0,1600.0,0.0,0.0,186603.7,186603.7,186603.7,0.0,6748.6,6748.6,0.0,0.0,48995.5,54435.4
收到的其他与投资活动有关的现金,105000.0,29648.3,5377.77,63752.0,50358.38,75762.7,96562.3,131045.3,6539.4,129267.8,129267.8,606235.9,9589.1,58197.8,68607.8,352441.8,34101.3,437104.3,446376.3,793901.0,39924.7,398047.9,655977.9,732948.9,9655.1,99396.2,116069.5,551109.1,46761.5,107445.7,213417.2,246807.8,0.0,451332.2,1583210.6,1264900.6,77660.1,910389.2,910389.2,1368637.5,58917.7,1268169.4,1328749.9,1623968.7,38012.6,844203.2,1101220.2
投资活动现金流入小计,265301.9,65077.0,45685.88,231159.5,51354.84,126565.6,177004.2,245195.8,58708.2,269306.8,365312.1,831142.3,75419.1,262958.0,375635.7,492779.0,153998.1,635399.7,658098.6,1143750.3,186136.7,1405235.4,2221625.0,2890800.0,264606.2,870442.4,1641484.8,2167651.6,227600.7,650738.2,974751.5,1605435.0,86509.5,1177310.8,2309189.2,4125865.6,153790.7,1992604.1,2208102.2,3297755.0,334473.2,1875153.1,2044030.5,2505793.4,532272.0,1685711.4,2147131.6
购建固定资产、无形资产和其他长期资产所支付的现金,335432.2,139143.6,151399.51,459631.8,55278.12,123714.0,197015.5,505547.4,81123.7,200790.3,293723.0,1615763.1,212336.7,709384.9,1098676.9,1884134.0,386120.3,782625.5,952200.2,973891.5,234388.7,331319.1,603651.8,1439061.0,110301.7,723784.6,866649.1,1324654.6,155303.8,695729.1,786611.2,1350648.4,150791.5,535293.9,720689.1,1313394.8,272592.8,958263.9,958528.2,1741834.9,242343.8,425129.7,676935.8,1862401.4,321494.0,1030006.8,1267335.0
投资所支付的现金,48057.2,20950.4,92287.74,86773.5,52500.0,97143.1,115714.7,234981.8,357722.9,590815.5,889052.7,963102.1,218307.0,223691.8,570927.1,262920.4,66203.5,15934.8,208514.5,371726.0,61605.8,867756.0,1772278.2,1677670.2,689456.8,950114.1,1557316.3,1947695.1,534322.4,600021.1,907407.1,1508430.8,228719.9,1063536.5,1218153.9,2200783.8,357204.6,1541168.1,2336575.1,3520678.9,742338.4,1241060.4,1254830.0,1910952.0,258762.0,581086.3,883464.3
取得子公司及其他营业单位支付的现金净额,32402.8,16527.8,0.0,47184.0,0.0,14188.4,69626.7,68231.7,80880.1,154786.1,266448.2,403937.5,204749.0,164478.2,164478.2,168391.6,42192.1,157101.4,157101.4,338990.7,34544.9,43263.7,43263.7,80204.4,0.0,14645.6,22818.8,74984.4,0.0,15985.3,15996.2,72512.7,0.0,38160.9,38160.9,0.0,0.0,244762.5,244762.5,194125.3,0.0,0.0,4285.9,30266.1,0.0,0.0,0.0
支付的其他与投资活动有关的现金,277615.6,332077.9,428876.17,446295.0,9.76,26987.0,32311.7,265076.4,11086.8,508679.7,508679.7,610975.4,359983.5,211740.9,212324.6,519329.5,89192.8,621407.3,683707.0,782105.4,34260.6,341692.2,401874.7,530872.9,38896.9,212826.3,258575.6,366992.2,71226.4,265505.7,341265.4,473218.8,0.0,702824.1,702824.1,1081600.8,797713.3,954031.2,1447135.8,2409149.3,149894.7,1139929.9,1525734.1,1977526.2,260284.4,1318367.3,1800859.8
投资活动现金流出小计,693507.8,518212.6,672563.41,1039884.3,107787.88,262032.5,414668.6,1174990.0,530813.6,1455071.6,1957903.6,3593778.1,995376.2,1309295.8,2046406.8,2834775.5,583708.7,1577069.0,2001523.1,2466713.6,364800.0,1584031.0,2821068.4,3727808.5,838655.4,1901370.6,2705359.8,3714326.3,760852.6,1577241.2,2051279.9,3404817.3,379511.4,2339815.4,2679828.0,4599077.0,1427510.7,3698225.7,4987001.6,7865788.4,1134576.9,2810405.9,3461785.8,5787136.0,840540.4,2929460.4,3951659.1
投资活动产生的现金流量净额,-428205.9,-453135.6,-626877.53,-808724.8,-56433.04,-135466.9,-237664.4,-929794.2,-472105.4,-1185764.8,-1592591.5,-2762635.8,-919957.1,-1046337.8,-1670771.1,-2341996.5,-429710.6,-941669.3,-1343424.5,-1322963.3,-178663.3,-178795.6,-599443.4,-837008.5,-574049.2,-1030928.2,-1063875.0,-1546674.7,-533251.9,-926503.0,-1076528.4,-1799382.3,-293001.9,-1162504.6,-370638.8,-473211.4,-1273720.0,-1705621.6,-2778899.4,-4568033.4,-800103.7,-935252.8,-1417755.3,-3281342.6,-308268.4,-1243749.0,-1804527.5
吸收投资收到的现金,422963.7,32418.8,157398.93,55604.0,680.0,104475.5,5095744.4,5100524.5,2083.2,21297.5,96721.9,30995.2,40925.7,119636.4,217714.0,144296.0,0.0,41530.6,185097.2,295508.7,0.0,0.0,0.0,22505.6,0.0,178971.1,378671.1,468154.6,1498050.0,1499253.5,1499253.5,1535596.6,0.0,20626.7,20626.7,81287.1,0.0,191020.3,195920.3,1942519.7,1097894.4,2173696.9,2373247.8,5361963.0,288110.1,883422.1,978612.6
其中：子公司吸收少数股东投资收到的现金,262603.3,32418.8,80093.93,55604.0,680.0,104475.5,146952.4,151732.5,2083.2,21297.5,32777.5,30995.2,27383.9,119636.4,217714.0,144296.0,0.0,41530.6,0.0,295508.7,0.0,0.0,0.0,22505.6,0.0,178971.1,178971.1,268477.6,0.0,1712.5,26100.0,38055.6,0.0,20626.7,20626.7,81287.1,0.0,191020.3,195920.3,1193756.0,497894.4,1573696.9,1773247.8,4762063.0,0.0,883422.1,978612.6
取得借款收到的现金,2462824.8,1635853.1,2118776.83,2933950.5,507774.35,1283877.6,1409256.8,2622651.0,2450516.6,3314501.0,3973847.2,5369541.1,1595275.5,2796921.3,4069006.1,5994656.8,2316834.8,5005570.7,5689149.8,7850934.0,1906039.3,4747854.0,6399862.1,6205333.8,2642601.9,4877872.0,7981142.0,7402683.3,3310305.0,7937233.8,10066712.0,11112305.5,2255553.3,3904464.4,7443868.2,11524224.9,3246976.3,5488632.6,9255190.1,13997511.3,6317382.0,10508580.5,11922537.2,14122784.1,6810866.5,12529133.6,16221719.7
发行债券收到的现金,372404.6,0.0,0.0,610700.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1651269.4,600000.0,600314.0,997744.0,997744.0,0.0,1122042.5,1402906.9,2124968.1,180000.0,907122.9,1316154.0,2783682.3,509267.1,2485161.9,2518645.1,3229103.4,130000.0,640000.0,994181.5,3048440.8,1370038.4,2276115.3,3616960.3,3096135.3,0.0,715900.0,715900.0,1707787.9,399650.0,1512066.2,2264645.0,3347064.7,350000.2,612000.0,0.0
收到其他与筹资活动有关的现金,0.0,8757.3,1519.7,25077.9,564.84,13617.2,15175.5,50367.1,7177.7,118095.1,118095.1,135012.6,469.5,146271.5,199334.7,99760.2,15789.2,145259.8,145259.8,228057.5,16417.8,266604.4,309934.8,276492.9,46831.0,160773.0,202701.5,75387.5,106728.9,274165.7,492513.6,318422.8,10225.7,728176.3,728176.3,530507.9,10048.6,495322.6,703246.8,972542.2,0.0,1151164.6,1151164.6,1602609.7,0.0,965440.9,999860.9
筹资活动现金流入小计,3258193.1,1677029.2,2277695.46,3625332.4,509019.19,1401970.3,6520176.7,7773542.6,2459777.5,3453893.6,5188664.2,7186818.3,2236670.7,3663143.2,5483798.8,7236457.0,2332624.0,6314403.6,7422413.7,10499468.3,2102457.1,5921581.3,8025950.9,9288014.6,3198700.0,7702778.0,11081159.7,11175328.8,5045083.9,10350653.0,13052660.6,16014765.7,3635817.4,6929382.7,11809631.5,15232155.2,3257024.9,6890875.5,10870257.2,18620361.1,7814926.4,15345508.2,17711594.6,24434421.5,7448976.8,14989996.6,18200193.2
偿还债务支付的现金,1385623.2,720144.5,910257.16,1812775.0,533531.76,1351868.3,2242916.7,3247805.0,393994.8,884056.4,1846083.3,3485695.3,794397.2,953246.2,1574024.8,2972790.1,1452974.6,3061431.4,3957088.9,5643975.7,698480.4,3168457.5,4664012.2,6388280.9,1778753.6,3278261.3,5612734.0,6880250.8,2238174.6,4992478.1,8124374.8,11045704.7,2756132.5,4171776.2,7940594.4,12095143.3,1788465.9,4712534.1,6953647.6,11990429.0,2961129.1,4477020.1,6737818.9,14283580.8,1907404.3,7197101.6,11155197.6
分配股利、利润或偿付利息所支付的现金,227059.6,129136.3,134654.41,294139.8,32480.5,164681.5,216651.9,321473.4,36828.9,261188.6,475981.2,460831.4,73661.9,393351.9,400083.2,622685.5,109130.9,724451.2,842366.4,1150099.4,150455.2,514686.1,1288707.1,1601396.8,386563.3,825782.7,1300673.1,1839485.6,281164.8,1160984.5,1703064.9,2170477.6,412963.9,1461246.3,1768748.1,2696352.2,328177.9,1610094.2,2151449.5,2922702.0,400773.4,1693599.3,2364184.5,3223005.3,504468.3,1943417.0,2707473.8
其中：子公司支付给少数股东的股利、利润,53186.9,29607.2,27676.79,54202.0,0.0,41779.3,66087.3,84691.0,17.4,53107.0,46797.6,112639.2,0.0,68496.7,68496.7,128843.0,0.0,73153.9,0.0,145906.6,0.0,75051.9,0.0,168629.4,0.0,3620.7,37470.0,192658.8,0.0,16211.7,16211.7,243657.5,0.0,142270.1,142270.1,376950.0,0.0,238901.8,240530.4,452579.0,0.0,285563.8,295885.0,609131.6,0.0,361785.2,592630.1
支付其他与筹资活动有关的现金,178820.9,19377.0,16839.0,101374.5,304.31,9654.4,9791.6,129393.8,1538.3,48680.3,48680.3,45227.8,943.4,39403.8,42056.9,62177.5,9773.6,55697.2,55697.2,143833.3,25273.8,127525.5,129489.3,161712.8,39799.7,48647.2,78183.0,635438.7,25734.0,275368.1,294197.5,77377.4,15369.3,255151.5,271731.8,384137.0,51841.8,271721.8,271721.8,251737.4,0.0,338292.5,852967.4,433304.1,0.0,795626.2,872696.0
筹资活动现金流出小计,1791503.7,868657.8,1061750.57,2208289.3,566316.58,1527204.2,2469360.2,3698672.2,432362.0,1193925.3,2370744.8,3991754.5,869002.5,1386675.1,2016838.1,3672211.5,1571879.1,3841579.8,4855152.5,6944367.5,874209.4,3813843.2,6085382.7,8180614.4,2205116.6,4153371.2,6991590.1,9355871.3,2545073.4,6433325.5,10126132.0,13319721.9,3184465.7,5904754.3,9997654.6,15423632.7,2168485.6,6597103.7,9379572.5,15206045.0,3361902.5,6510338.7,9956397.6,17947395.7,2411872.6,9955165.2,14735367.4
筹资活动产生的现金流量净额,1466689.4,808371.4,1215944.89,1417043.1,-57297.38,-125233.9,4050816.5,4074870.4,2027415.6,2259968.3,2817919.4,3195063.8,1367668.2,2276468.1,3466960.7,3564245.5,760744.9,2472823.8,2567261.2,3555100.8,1228247.7,2107738.1,1940568.2,1107400.2,993583.4,3549406.8,4089569.6,1819457.5,2500010.5,3917327.5,2926528.6,2695043.8,451351.7,1024628.4,1811976.9,-191477.5,1088539.3,293771.8,1490684.7,3414316.1,4453023.9,8835169.5,7755197.0,6487025.8,5037104.2,5034831.4,3464825.8
四、汇率变动对现金及现金等价物的影响,37478.2,9376.0,-497.95,-33188.5,780.2,-3809.0,-52149.6,-1512.4,-8598.7,-15840.0,-17323.7,-30761.5,-24919.2,-43282.9,-61018.3,-35270.7,4896.1,-32561.7,-42229.2,-2645.6,-7015.4,8969.1,4761.5,-42461.8,5776.0,18718.0,4517.8,54670.7,-22338.7,-31817.4,-47210.9,46499.6,2725.0,68757.5,32374.5,190531.7,8176.3,-88281.4,-42345.7,-263505.3,-189448.5,46143.3,108880.7,262125.1,-33096.0,10027.7,17173.6
五、现金及现金等价物净增加额,966543.6,-314756.2,-320146.18,835492.1,-67317.78,585925.7,5042633.0,4484975.9,-1522023.8,-1818086.5,-1264057.0,237179.0,-861429.4,-1214358.7,-1270630.0,418245.0,-919848.2,386553.0,337824.7,2468821.9,-561683.0,403483.6,-1196807.9,489812.8,-3348531.2,-737831.5,-1419841.4,2818087.6,-3011379.8,24342.3,249314.4,6402525.2,-3605340.5,647965.8,3815720.7,10230628.6,-6856240.5,-7372765.2,-8856010.5,-5762915.8,-5461616.4,1785282.6,-49377.6,4498937.3,-5115930.1,-4488559.7,-8989994.3
加:期初现金及现金等价物余额,1517352.0,2483895.6,0.0,2483895.6,3415577.16,3319387.7,3319387.7,3319418.1,7827480.3,7827567.6,7827567.6,7827573.9,8064752.9,8064752.9,8064752.9,8067015.5,8485260.4,8716362.7,8716362.7,8716362.7,11180110.5,11185184.6,11185184.5,11185184.6,11674997.4,11674997.4,11693756.5,11693756.5,14511844.1,14511844.1,14511844.1,14511844.1,20914369.3,20914369.3,20914369.3,20914369.3,31144997.9,31144997.9,31144997.9,31144997.9,25382082.1,25382082.1,25382082.1,25382082.1,29881019.4,29881019.4,29881019.4
六、期末现金及现金等价物余额,2483895.6,2169139.4,0.0,3319387.7,3348259.37,3905313.4,8362020.7,7804394.0,6305456.5,6009481.1,6563510.6,8064752.9,7203323.5,6850394.2,6794122.9,8485260.5,7565412.2,9102915.7,9054187.4,11185184.6,10618427.5,11588668.2,9988376.6,11674997.4,8326466.2,10937165.9,10273915.1,14511844.1,11500464.3,14536186.4,14761158.5,20914369.3,17309028.8,21562335.1,24730090.0,31144997.9,24288757.4,23772232.7,22288987.4,25382082.1,19920465.7,27167364.7,25332704.5,29881019.4,24765089.3,25392459.7,20891025.1
净利润,706524.4,305688.7,0.0,463920.7,0.0,382486.8,0.0,907512.0,0.0,702104.1,0.0,1471521.0,0.0,901818.1,0.0,1923854.1,0.0,994480.9,0.0,2277669.8,0.0,1286573.0,0.0,2933346.5,0.0,1633355.6,0.0,3317681.4,0.0,1892865.0,0.0,3594280.8,0.0,2144876.1,0.0,4117223.9,0.0,2545426.2,0.0,4664902.3,0.0,2754398.0,0.0,5535020.0,0.0,3214636.2,0.0
少数股东权益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,44453.1,11061.8,0.0,40958.0,0.0,10952.0,0.0,60656.6,0.0,50113.1,0.0,130445.7,0.0,40547.7,0.0,83046.5,0.0,37696.5,0.0,261259.9,0.0,144977.3,0.0,166642.8,0.0,204062.4,0.0,452426.3,0.0,165359.9,0.0,375630.9,0.0,308563.1,0.0,536554.8,0.0,321360.2,0.0,704949.1,0.0,262286.6,0.0,1046589.9,0.0,-120564.2,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,123728.2,53412.6,0.0,123194.9,0.0,68330.0,0.0,158385.2,0.0,93333.7,0.0,218278.7,0.0,110134.0,0.0,250639.6,0.0,162527.1,0.0,319469.2,0.0,168280.6,0.0,361606.9,0.0,220246.4,0.0,447779.0,0.0,254279.6,0.0,515593.8,0.0,249288.5,0.0,531672.6,0.0,279705.7,0.0,581929.2,0.0,316556.3,0.0,653071.3,0.0,352591.7,0.0
无形资产摊销,5762.4,3170.9,0.0,7446.4,0.0,3095.5,0.0,6450.0,0.0,4118.4,0.0,7940.0,0.0,5725.2,0.0,14536.5,0.0,12551.4,0.0,21798.7,0.0,12025.8,0.0,31376.8,0.0,13206.1,0.0,26501.3,0.0,13226.9,0.0,29563.7,0.0,17669.2,0.0,50448.5,0.0,25189.8,0.0,57278.6,0.0,21711.8,0.0,44044.4,0.0,21373.3,0.0
长期待摊费用摊销,4600.4,1429.1,0.0,2868.0,0.0,1557.1,0.0,3310.9,0.0,2100.6,0.0,3980.8,0.0,1845.0,0.0,5386.7,0.0,2682.8,0.0,23558.2,0.0,19807.8,0.0,39519.7,0.0,17777.8,0.0,34648.4,0.0,18603.1,0.0,39762.4,0.0,15238.1,0.0,14140.8,0.0,6519.8,0.0,14481.3,0.0,14751.6,0.0,18987.5,0.0,10923.6,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,-4034.5,-4022.8,0.0,-8072.2,0.0,-1305.2,0.0,-4735.0,0.0,-1789.4,0.0,-5836.2,0.0,-4688.5,0.0,1297.2,0.0,-4614.4,0.0,-13305.5,0.0,-3531.3,0.0,-14065.5,0.0,-12676.3,0.0,-21373.4,0.0,-4202.1,0.0,-22378.5,0.0,-7651.6,0.0,-22037.9,0.0,467.7,0.0,-4549.0,0.0,-21491.8,0.0,-17511.2,0.0,-49483.1,0.0
固定资产报废损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公允价值变动损失,5435.1,3509.3,0.0,5908.6,0.0,-1151.8,0.0,7219.3,0.0,13404.3,0.0,2506.9,0.0,-3814.4,0.0,21756.8,0.0,-1878.4,0.0,-20097.9,0.0,11777.8,0.0,-3250.4,0.0,23595.3,0.0,22212.0,0.0,45992.3,0.0,60758.1,0.0,-92899.4,0.0,-74645.6,0.0,32394.9,0.0,46148.8,0.0,30070.1,0.0,36834.3,0.0,33621.7,0.0
递延收益增加（减：减少）,0.0,0.0,0.0,4754.2,0.0,4290.9,0.0,2996.2,0.0,-1283.2,0.0,82203.0,0.0,1569.2,0.0,73400.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
