报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.56,-13.56,-13.56,-13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.19,296.58,451.12,710.88,1451.31
投资收益,0.0,0.0,0.0,-84.22,0.0,0.0,-32.89,-108.49,0.0,-12.4,-30.65,-480.96,0.0,0.0,0.24,296.37,0.0,0.0,0.0,-43.72,0.0,0.0,0.0,7.07,0.0,0.76,-0.23,-14.83,0.0,-37.04,-80.31,67.29,13.97,45.61,-24.83,-112.77,-1.7,-64.95,-309.72,1424.76,867.68,2241.21,3455.71,5199.77,3015.76,3690.97,4681.66,6479.67,1115.72,1711.4,1593.94,4874.46,-56.38,-566.7
其中:对联营企业和合营企业的投资收益,0.0,0.0,0.0,-84.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,0.76,-0.23,-14.83,0.0,-37.04,-80.31,62.24,0.0,31.64,-38.81,-113.18,-1.7,-64.95,-309.72,-356.07,-18.95,-291.16,-387.61,296.79,-420.38,-803.48,-800.88,378.85,96.06,-462.45,-579.91,2290.87,-62.09,-889.94
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,702.58,2163.4,3175.34,4245.25,-167.33,1383.87,2530.42,6424.19,1636.73,6907.74,10490.3,19337.68,3873.83,11322.68,14878.35,21266.36,4136.27,8822.45,14841.8,19864.61,5114.47,16978.33,29932.73,46940.79,11122.16,25511.53,41324.94,55188.61,12042.18,21143.32,33966.13,53675.96,16004.98,30048.63,49987.15,62443.53,20930.02,36629.45,63004.13,80990.79,26360.05,51314.21,87982.29,113838.97,37010.89,96084.76,151231.9,180639.69,62858.25,124781.92,217381.79,287618.14,70090.23,171270.44
加:营业外收入,10.62,68.21,89.0,422.56,5.2,66.3,156.01,832.26,33.56,343.37,432.69,1341.32,319.68,863.03,1413.84,3150.51,212.52,267.45,639.77,4014.98,57.22,443.06,576.4,1975.5,62.44,469.69,821.33,1505.53,155.76,496.37,549.1,1953.38,235.1,651.56,2710.06,3737.51,223.51,1527.38,2029.4,3413.28,192.68,879.59,1769.92,544.13,130.59,440.11,813.45,812.48,11.72,174.48,228.09,311.43,152.13,340.45
减：营业外支出,15.88,194.67,228.84,464.41,92.22,140.34,304.76,403.78,19.69,46.73,277.29,2933.2,383.37,836.2,2492.68,6605.97,16.03,165.84,1633.74,2352.56,66.59,161.14,674.27,1344.83,178.68,1911.92,2140.5,4891.21,595.59,1087.88,2023.36,2996.87,99.21,224.04,447.99,921.06,307.95,1396.94,2280.0,2694.62,892.33,1721.19,2554.51,2515.8,427.03,1465.49,4932.18,8159.77,1289.43,2204.04,4044.71,5925.41,1646.77,1928.21
其中：非流动资产处置损失,0.0,0.0,0.0,184.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.76,0.0,93.81,0.0,8.5,8.5,33.7,0.0,7.83,222.75,246.88,0.19,6.77,123.92,147.78,7.78,270.2,337.52,471.34,1.98,50.31,254.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,697.31,2036.94,3035.49,4203.4,-254.35,1309.83,2381.67,6852.66,1650.6,7204.38,10645.7,17745.81,3810.15,11349.51,13799.51,17810.9,4332.76,8924.06,13847.82,21527.03,5105.1,17260.25,29834.86,47571.45,11005.91,24069.3,40005.77,51802.93,11602.36,20551.81,32491.87,52632.47,16140.87,30476.16,52249.22,65259.99,20845.57,36759.89,62753.53,81709.45,25660.4,50472.61,87197.7,111867.3,36714.45,95059.39,147113.18,173292.4,61580.54,122752.35,213565.17,282004.16,68595.59,169682.67
减：所得税费用,437.37,837.84,1308.3,2508.31,256.35,1192.45,1329.34,1741.26,261.86,1534.47,2445.43,4635.52,762.21,2151.46,3046.54,5151.72,894.03,1952.73,2983.89,5041.85,896.7,3336.0,5170.75,7408.61,1208.61,3862.32,6972.52,9702.44,1821.41,3760.5,6059.5,8211.07,3133.99,5476.97,9019.09,11410.23,3832.12,6336.3,10830.16,14017.49,4038.15,7912.01,13588.59,19106.12,5340.04,15467.25,23542.99,27010.66,10177.46,21500.6,35625.94,47085.82,11311.51,26931.04
五、净利润,259.94,1199.11,1727.19,1695.09,-510.7,117.37,1052.33,5111.4,1388.74,5669.91,8200.27,13110.29,3047.94,9198.05,10752.97,12659.18,3438.73,6971.33,10863.93,16485.19,4208.41,13924.24,24664.11,40162.84,9797.3,20206.98,33033.25,42100.49,9780.95,16791.31,26432.37,44421.4,13006.88,24999.19,43230.13,53849.75,17013.46,30423.59,51923.37,67691.95,21622.26,42560.6,73609.1,92761.18,31374.42,79592.14,123570.19,146281.74,51403.08,101251.74,177939.24,234918.33,57284.08,142751.63
归属于母公司所有者的净利润,-46.01,179.03,302.67,751.81,-584.52,208.65,368.73,2009.49,546.76,3543.23,4842.65,7315.47,1663.38,5968.03,6794.27,8646.14,1685.77,4227.41,6812.1,10954.86,2430.27,9377.99,16185.82,29979.75,6984.73,14852.12,20126.06,28389.82,6513.3,10637.42,16919.48,31817.13,9618.46,17580.53,29660.8,38447.95,12266.62,21477.48,37953.94,48485.25,14372.31,28404.05,48700.33,66194.88,21021.57,54798.85,83862.96,100649.54,36507.43,72662.91,124054.42,177500.92,54247.66,130986.08
少数股东损益,305.95,1020.07,1424.52,943.28,73.82,-91.28,683.6,3101.91,841.97,2126.68,3357.62,5794.82,1384.56,3230.02,3958.7,4013.04,1752.97,2743.93,4051.83,5530.32,1778.14,4546.25,8478.28,10183.09,2812.57,5354.86,12907.18,13710.67,3267.65,6153.89,9512.89,12604.26,3388.42,7418.66,13569.33,15401.8,4746.83,8946.12,13969.44,19206.71,7249.94,14156.55,24908.77,26566.31,10352.84,24793.29,39707.23,45632.2,14895.66,28588.84,53884.82,57417.42,3036.42,11765.55
基本每股收益(元/股),-0.004,0.0136,0.023,0.0572,-0.04,0.016,0.0281,0.153,0.04,0.27,0.369,0.56,0.127,0.45399999999999996,0.517,0.66,0.128,0.32,0.519,0.83,0.19,0.71,1.23,2.28,0.53,1.13,1.53,2.16,0.5,0.81,1.29,2.42,0.73,1.34,2.26,2.93,0.93,1.49,2.48,3.08,0.84,1.67,2.86,3.89,1.24,3.22,4.93,5.92,2.15,4.27,7.29,10.27,2.68,3.24
稀释每股收益(元/股),-0.004,0.0136,0.023,0.0572,-0.04,0.016,0.03,0.153,0.04,0.27,0.369,0.56,0.127,0.45399999999999996,0.517,0.66,0.128,0.32,0.519,0.83,0.19,0.71,1.23,2.28,0.53,1.13,1.53,2.16,0.5,0.81,1.29,2.42,0.73,1.34,2.26,2.93,0.93,1.49,2.48,2.85,0.84,1.67,2.86,3.89,1.24,3.22,4.93,5.92,2.15,4.27,7.29,10.27,2.68,3.22
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-243.84,0.0,-69.97
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8200.27,13110.29,3047.94,9198.05,10752.97,12659.18,3438.73,6971.33,10863.93,17085.19,4208.41,13924.24,24664.11,40162.82,9797.3,20206.98,33033.25,42100.49,9780.95,16791.31,26432.37,44421.4,13006.88,24999.19,43230.13,53849.75,17013.46,30423.59,51923.37,67691.95,21622.26,42560.6,73609.1,92761.18,31374.42,79592.14,123570.19,146281.74,51403.08,101251.74,177939.24,234674.5,57284.08,142681.66
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4842.65,7315.47,1663.38,5968.03,6794.27,8646.14,1685.77,4227.41,6812.1,11374.86,2430.27,9377.99,16185.82,29979.73,6984.73,14852.12,20126.06,28389.82,6513.3,10637.42,16919.48,31817.13,9618.46,17580.53,29660.8,38447.95,12266.62,21477.48,37953.94,48485.25,14372.31,28404.05,48700.33,66194.88,21021.57,54798.85,83862.96,100649.54,36507.43,72662.91,124054.42,177258.07,54247.66,130916.12
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3357.62,5794.82,1384.56,3230.02,3958.7,4013.04,1752.97,2743.93,4051.83,5710.32,1778.14,4546.25,8478.28,10183.09,2812.57,5354.86,12907.18,13710.67,3267.65,6153.89,9512.89,12604.26,3388.42,7418.66,13569.33,15401.8,4746.83,8946.12,13969.44,19206.71,7249.94,14156.55,24908.77,26566.31,10352.84,24793.29,39707.23,45632.2,14895.66,28588.84,53884.82,57416.42,3036.42,11765.55
