报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30
应付股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.47,608.47,11628.46,644.04,608.47,627.64,357054.88,592.07,592.07,592.07,29140.56,0.0,592.07,592.07,144937.07,592.07,592.07,592.07,101633.57,592.07,592.07,592.07,166677.37,300989.82
其他应付款,3245.12,2416.2,2758.61,1636.21,1916.07,1906.7,1692.9,1466.58,1221.74,1549.9,1482.23,1983.14,2061.95,1874.95,1901.85,1924.75,2074.14,1882.7,3146.52,4534.87,3827.3,4383.5,1859.54,1349.82,1345.14,1643.68,1751.43,1688.85,750.81,621.72,575.09,1053.54,1087.69,1677.33,3360.34,607894.75,609524.91,129101.74,126906.55,156513.84,130060.82,156213.75,157381.28,218589.92,145961.15,152557.44,161474.84,156169.99,0.0,141392.5,0.0,159007.42,0.0,142231.89,0.0,155581.73,0.0,131108.84,0.0
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内的递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6875.26,6812.53,4052.33,3975.43,1035.59,172582.1,196132.0,210518.64
其他流动负债,1013.95,1006.95,1155.95,0.0,6.0,107.0,136.0,0.0,8.13,16.25,47.18,0.0,47.14,16.25,24.38,0.0,37.92,0.0,0.0,0.0,0.0,20.61,0.0,0.0,0.0,0.0,0.0,0.0,48.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4180.49,3638.63,4211.53,4301.28
流动负债合计,61368.91,84841.86,92848.93,73651.64,79012.9,57322.03,38657.47,22066.29,29060.6,34262.21,35672.02,43801.08,45487.52,47461.5,37992.03,37932.36,36066.12,31207.43,30208.81,30924.36,22877.12,22806.83,20506.56,28205.01,32567.81,31304.48,31500.19,19496.02,11140.31,9310.51,10638.6,9536.9,9318.79,10402.02,12796.7,772230.55,736730.48,316354.34,308085.68,390444.53,354733.89,736287.15,404613.62,391528.3,290209.95,364935.21,361715.41,352726.89,273227.46,423774.24,300813.5,367085.19,342755.12,467558.06,395802.01,414831.65,486127.22,673475.47,858352.07
长期借款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84944.6,81745.3,86015.8,89429.6,89221.6,87535.5,89371.1,91947.7,80231.04,81991.57,82155.75,79294.19,0.0,0.0,0.0,0.0
应付债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应付职工薪酬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.61,38.61,96.14,131.56,170.92,312.03,241.1,323.46,418.62,418.62,452.02,788.75,296.15,368.98,585.75,675.81
专项应付款,53.72,91.04,141.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计非流动负债,23.44,23.44,23.44,36.75,36.75,147.44,36.75,67.6,67.6,67.6,67.6,81.38,81.38,81.38,81.38,69.78,69.78,69.78,69.78,46.58,46.58,46.58,46.58,65.75,65.75,65.75,65.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
递延所得税负债,84.15,84.66,84.0,20.86,20.86,20.86,20.86,1.28,1.28,1.28,1.28,38.19,38.19,7.17,9.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4240.18,3604.79,4265.91,4265.91,6619.39,7012.51,7505.49,7505.49,22860.89,23379.92,26517.68,26555.97,20076.6,20718.56,19559.75,20354.09,20247.92,20220.6,20431.1,20431.1,22156.77,22812.55,23886.18,25791.62
长期递延收益,0.0,0.0,0.0,15.0,32.81,32.81,52.81,0.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,90.0,0.0,483.4,483.4,374.53,335.43,299.66,299.66,228.12,192.36,156.59,120.82,93.22,90.0,90.0,92.11,90.0,90.0,90.0,0.0,0.0,0.0
其他非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
非流动负债合计,161.3,199.14,248.48,72.61,90.42,201.11,110.42,68.88,268.88,268.88,268.88,119.57,119.57,88.55,90.49,69.78,69.78,69.78,69.78,46.58,46.58,46.58,46.58,65.75,65.75,65.75,65.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4330.18,3604.79,4355.91,4355.91,7102.79,7495.91,7880.02,7840.92,108143.76,105463.48,112857.75,116309.49,109625.71,108686.92,109265.17,112715.25,100987.57,102722.9,103128.86,100604.04,22542.92,120072.66,104221.19,114721.85
负债合计,61530.22,85041.01,93097.41,73724.25,79103.32,57523.14,38767.89,22135.18,29329.48,34531.09,35940.9,43920.65,45607.09,47550.05,38082.52,38002.14,36135.9,31277.21,30278.59,30970.94,22923.7,22853.4,20553.13,28270.75,32633.56,31370.22,31565.94,19496.02,11140.31,9310.51,10638.6,9536.9,9318.79,10402.02,12796.7,776560.74,740335.27,320710.25,312441.59,397547.31,362229.81,744167.17,412454.55,499672.06,395673.44,477792.96,478024.9,462352.59,381914.38,533039.41,413528.75,468072.77,445478.02,570686.93,496406.05,437374.57,606199.89,777696.66,973073.92
实收资本(或股本),30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,30233.51,31437.05,33365.83,33365.83,33365.83,33365.83,33365.83,33365.83,33365.83,33365.83,33365.83,33365.83,33365.83,33365.83,33365.83,33365.83,33365.83,33365.83,33365.83,33365.83,33365.83,33365.83,33365.83,33365.83,32830.08
资本公积,10269.22,8664.48,10463.43,6609.22,6609.22,6609.22,6609.22,6609.22,6609.22,6609.22,6609.22,6616.53,6616.53,6616.53,6616.53,6616.53,6616.53,6616.53,6616.53,6608.0,6608.0,6608.0,6608.0,6609.22,6609.22,6609.22,6609.22,6609.22,6609.22,6609.22,6609.22,6609.22,6609.22,6609.22,6609.22,20222.59,18293.81,17212.74,17212.74,18293.81,15393.76,18293.81,18293.81,18620.8,18620.8,18620.8,18620.8,18620.8,18620.8,28010.78,32754.27,38804.6,38804.6,38804.6,38804.6,46738.72,41885.76,41885.76,38072.89
减：库存股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40017.88,70029.84,110035.45,153014.9,153014.9,153014.9,153014.9,153014.9,153014.9,153014.9,148171.6,148171.6,0.0
其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,1.68,1866.11,2177.14,4302.82,3994.43,3110.2,2527.54,1032.84,494.8,2660.69,-970.34,-5092.45,-5631.63,-1033.08,3076.52,-23520.8,-25580.13,-25779.2,-10907.25,-15000.25,-5114.25,3584.65,-10991.64
专项储备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
盈余公积,4490.68,4490.68,4490.68,4820.37,4820.37,4820.37,4820.37,4864.98,4864.98,4864.98,4864.98,4864.98,4864.98,4864.98,4864.98,4864.98,4864.98,4864.98,4864.98,4864.98,4864.98,4864.98,4864.98,4864.98,4864.98,4864.98,4864.98,4856.04,4856.04,4856.04,4856.04,4856.04,4856.04,4856.04,4856.04,7619.01,7619.01,7619.01,7619.01,14563.91,14563.91,11663.86,11663.86,15674.17,15674.17,14704.16,14704.16,19209.5,19209.5,19209.5,19209.5,26923.03,26923.03,26923.03,26923.03,26923.03,26923.03,26923.03,0.0
一般风险准备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未分配利润,26169.11,25812.72,26225.32,29655.98,29856.19,29741.23,30618.61,30058.33,30133.19,30180.84,30205.94,23237.23,23321.04,23381.74,23450.11,24207.01,24313.6,24398.11,24376.66,18730.26,17840.58,17820.37,18961.69,19549.9,18744.4,17383.31,15611.74,7182.45,6969.62,7252.3,7285.09,7841.58,7947.15,7866.88,7571.09,400592.78,465535.85,481499.51,606087.13,728566.25,839242.39,625398.93,763757.2,968563.81,1089309.82,1180944.14,1327224.22,1424040.27,1454102.92,1353512.47,1411754.83,1455283.12,1467132.86,1444642.55,1582542.0,1762686.2,1897400.65,1884517.62,1619452.09
归属于母公司股东权益合计,71098.86,69170.66,71362.54,71115.75,71254.73,71089.65,71926.94,71409.81,71486.0,71531.23,71556.05,64593.99,64691.3,65096.76,65165.13,65922.03,66028.63,66113.13,66091.68,60436.76,59547.07,59526.86,60668.19,61257.41,60450.48,59351.07,57309.42,48881.21,48668.39,48951.07,48983.86,49540.34,49645.92,49565.64,49269.86,459873.11,524816.18,541563.2,666461.86,799092.62,906560.32,691832.63,829608.24,1037257.44,1157465.42,1250295.61,1352926.78,1420114.11,1409631.96,1280050.61,1347146.05,1377840.88,1387631.29,1364941.92,1517713.32,1701698.63,1846289.42,1842105.29,1679363.42
少数股东权益,599.53,604.72,611.46,607.44,603.24,386.37,387.5,446.02,444.4,441.09,447.04,355.9,355.83,356.1,359.31,370.22,370.97,373.2,373.21,570.77,546.74,526.06,569.99,429.67,423.38,417.94,445.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13732.96,15440.27,15966.58,15442.32,16266.05,15616.81,15231.87,19805.67,18530.78,17737.19,17436.94,17601.61,19684.34,20100.04,22368.71,22010.12,22794.28,22193.55,22071.44,22002.97,25543.31,25865.01,26759.11,27008.75
所有者权益(或股东权益)合计,71698.39,69775.37,71974.0,71723.2,71857.97,71476.02,72314.44,71855.83,71930.4,71972.32,72003.09,64949.89,65047.13,65452.87,65524.44,66292.25,66399.6,66486.34,66464.9,61007.53,60093.81,60052.93,61238.17,61687.08,60873.86,59769.01,57755.4,48881.21,48668.39,48951.07,48983.86,49540.34,49645.92,49565.64,49269.86,473606.07,540256.45,557529.78,681904.18,815358.67,922177.13,707064.5,849413.92,1055788.22,1175202.6,1267732.54,1370528.38,1439798.45,1429731.99,1302419.32,1369156.17,1400635.16,1409824.84,1387013.35,1539716.29,1727241.93,1872154.42,1868864.39,1706372.18
负债和所有者权益(或股东权益)总计,133228.61,154816.38,165071.41,145447.45,150961.28,128999.16,111082.33,93991.01,101259.88,106503.42,107943.99,108870.54,110654.23,113002.92,103606.96,104294.39,102535.5,97763.55,96743.49,91978.47,83017.51,82906.33,81791.31,89957.83,93507.42,91139.23,89321.34,68377.23,59808.7,58261.58,59622.46,59077.25,58964.7,59967.66,62066.56,1250166.8,1280591.72,878240.03,994345.77,1212905.98,1284406.94,1451231.67,1261868.46,1555460.28,1570876.04,1745525.5,1848553.28,1902151.04,1811646.37,1835458.73,1782684.92,1868707.92,1855302.86,1957700.28,2036122.34,2164616.51,2478354.31,2646561.05,2679446.09
