报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
一、营业总收入,185757.84,514309.37,738387.27,882234.72,230643.58,539508.38,746968.3,863547.54,179636.44,476476.61,746139.42,936179.78,281586.63,951701.46,1437805.72,1769032.36,463050.2,1073490.87,1534085.24,1848866.32,413592.54,996772.68,1524868.68,1895891.53,530492.75,1299287.0,1966994.71,2436002.13,639793.94,1539753.78,2198895.35,2653442.09,643077.21,1361114.86,1922736.16,2347160.29,576544.82,1312295.15,2043031.92,2673021.95,770896.66,1760635.74,2639428.73,3348759.04,897422.23,2037075.93,2880839.39,3601959.83,868676.35,1895027.53,2701007.58
营业收入,185757.84,485480.53,699014.29,882234.72,217105.95,504783.4,696424.84,863547.54,179636.44,476476.61,746139.42,936179.78,281586.63,951701.46,1437805.72,1769032.36,463050.2,1073490.87,1534085.24,1848866.32,413592.54,996772.68,1524868.68,1895891.53,530492.75,1299287.0,1966994.71,2436002.13,639793.94,1539753.78,2198895.35,2653442.09,643077.21,1361114.86,1922736.16,2347160.29,576544.82,1312295.15,2043031.92,2673021.95,770896.66,1760635.74,2639428.73,3348759.04,897422.23,2037075.93,2880839.39,3601959.83,868676.35,1895027.53,2701007.58
二、营业总成本,190349.25,512731.11,737094.3,898038.1,234737.22,537649.93,748317.42,891398.74,178847.06,460356.59,729272.64,929330.76,280551.34,941094.2,1432749.36,1797388.55,464903.82,1065264.95,1528606.86,1853078.78,404101.07,965315.54,1482252.66,1859193.64,515641.8,1242733.37,1874904.04,2353819.8,615727.05,1479637.63,2139240.46,2618331.84,637008.37,1346867.03,1922911.6,2368524.44,562238.27,1268124.22,1985802.38,2620650.62,753168.09,1726223.07,2594848.72,3315944.55,882430.18,1997144.72,2841176.43,3564110.01,845325.59,1850557.19,2661894.04
营业成本,158842.74,426050.48,613234.63,736847.91,194750.48,417871.67,583643.52,731302.61,139105.76,380631.21,602084.43,759890.92,244051.27,793469.55,1186179.13,1479673.18,394155.57,891055.64,1263059.07,1520289.41,337459.35,798212.65,1212518.03,1503403.35,425119.38,1025022.49,1544829.89,1903983.79,503924.86,1206274.38,1714178.79,2078471.3,512686.26,1080065.09,1521769.26,1844073.9,443466.61,1004425.82,1558048.19,2048665.31,623637.89,1434770.08,2127166.4,2696983.1,736846.23,1662463.33,2337252.67,2917152.48,696735.03,1509102.87,2149697.52
营业税金及附加,37.58,82.43,157.03,185.68,39.13,91.45,146.14,129.89,41.16,129.37,191.85,426.29,91.43,1088.76,1434.9,1994.02,1060.14,2660.31,4527.71,6315.11,1228.08,3238.75,7958.3,10521.87,4090.32,4958.6,7968.14,9963.95,2306.09,4744.24,7230.37,9832.39,1598.32,3088.63,6912.62,9716.0,1765.95,5395.57,8598.17,22279.45,5672.38,13507.47,23075.24,32530.12,5714.93,16107.13,23486.21,31163.74,7030.26,15066.37,22287.08
销售费用,20846.21,64874.75,92494.92,111692.36,27366.41,64610.83,85639.8,108149.85,28639.59,59709.95,96884.65,125451.26,26983.2,117764.04,202796.07,252371.91,54425.02,139964.44,212769.21,263621.19,49246.7,131027.11,213229.88,273189.44,68164.91,175402.15,275705.49,367812.22,91449.12,229018.89,353125.58,438869.02,101266.2,221083.7,334767.5,430888.15,94141.0,217236.91,352728.82,464073.73,99697.91,226738.88,365817.99,477175.67,112609.52,264387.35,395092.19,500594.43,111223.13,262488.35,393916.98
管理费用,7753.01,15912.87,24196.81,31151.61,8400.61,15866.58,23624.94,33705.52,7752.21,14744.23,23117.05,32587.76,7287.39,23333.29,35881.26,52934.38,13637.46,27503.41,41915.41,54764.99,14691.86,29972.76,45784.82,64089.35,17626.97,35420.03,53988.48,81445.26,19367.95,40393.13,60696.97,85693.18,21575.41,43023.27,64638.72,90523.77,23448.19,45809.13,70695.27,94674.59,24627.35,50828.82,77636.86,104473.47,26295.85,21408.03,32865.76,42569.35,12262.88,24100.41,36245.05
财务费用,2869.72,6593.83,8088.14,11917.93,3661.22,8049.47,10309.87,15126.92,2457.73,3454.79,5061.7,7438.26,1806.16,5268.16,5168.66,7459.57,1035.58,2852.64,5332.62,5600.4,1552.42,2529.8,2943.81,3899.96,683.29,1261.27,-770.48,-2747.44,-1131.19,-1498.66,-543.08,-396.62,-25.9,-2480.99,-7708.85,-7144.47,199.81,-3339.47,-4051.82,-8598.91,47.76,466.91,567.63,977.76,606.81,1326.71,3228.56,3461.06,712.23,1478.79,2019.63
资产减值损失,0.0,-783.25,-1077.22,6242.6,519.37,350.39,361.3,2983.96,850.62,1687.05,1932.96,3536.27,331.89,170.4,1289.34,2955.48,590.05,1228.52,1002.84,2487.67,-77.34,334.46,-182.17,4089.67,-43.06,668.84,-6817.49,-6637.98,-189.79,705.65,4551.82,5862.57,-91.91,2087.33,2532.34,467.09,-783.29,-1403.75,-216.25,-443.55,-515.19,-89.09,584.59,3804.44,356.83,-350.79,-182.49,255.02,-730.43,-250.58,0.0
公允价值变动收益,0.0,0.0,0.0,310.46,0.0,-171.95,-175.74,-1105.87,772.32,148.02,106.98,1230.08,574.64,1537.05,448.58,1763.29,389.21,-670.35,658.69,496.19,-539.41,-1409.3,-2413.87,-1663.75,2383.24,3590.87,5012.58,5659.63,-8327.96,-9047.52,-6072.57,-7433.91,4922.87,5311.38,1388.97,-253.91,270.37,905.09,987.3,1946.28,29.08,-1476.63,-1219.39,-998.61,105.43,-244.36,-564.45,-226.75,268.22,226.66,209.68
