报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
应收股利,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,154.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6544.37,0.0,0.0,7522.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应收款,6015.17,3802.97,2803.47,2245.07,1246.78,2020.67,4341.97,1241.16,1572.27,1834.29,4039.65,1866.76,2866.13,2850.12,3277.98,2478.45,1899.26,2600.23,3586.45,3087.54,2844.15,3507.16,5399.1,4216.73,3405.44,4334.09,4822.42,4422.96,4755.89,5251.08,6224.25,5798.2,5168.94,5802.08,6261.14,5522.62,6807.3,6272.42,7083.31,6172.49,7204.94,7116.43,8147.34,7045.53,7136.37,8499.23,9928.58,6955.74,0.0,10395.36,0.0,9196.53,0.0,8145.02
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,16269.89,15791.85,14965.49,12678.74,9554.75,9635.87,13043.29,9349.02,10271.23,10682.59,11267.75,11616.07,12235.73,15259.28,17982.48,12914.89,14021.76,13565.21,12809.83,11993.61,14117.46,13985.46,16374.01,19631.63,14902.39,17842.8,24665.71,22020.21,23877.91,27022.6,29886.32,29925.72,34308.89,29406.72,29574.6,22957.47,25209.93,24825.84,24699.9,27944.48,26252.24,26594.22,26025.96,16187.81,18369.79,19787.92,22614.57,14319.93,18041.29,18786.5,19556.6,8268.68,10479.6,11859.09
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.64,237.69,227.68
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待处理流动资产损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,13500.0,10000.0,0.0,0.0,0.0,5000.0,22000.0,75500.0,90400.0,72170.14,67782.88,60096.13,41096.71,50098.73,60178.12,64443.22,68013.89,59657.61,70705.16,67675.44,101121.84,70445.22,61676.49,61292.82
流动资产合计,56768.35,56168.93,64203.71,64849.91,45896.34,46077.37,56169.44,60010.1,58897.69,62363.78,68064.79,67332.66,66354.2,71254.06,74168.55,74605.35,74529.95,71785.27,73352.48,78809.08,72512.51,68814.94,75162.13,91873.43,86943.47,78567.83,73919.62,94418.38,92802.53,74291.86,91984.19,111935.58,95024.21,88672.91,90787.66,90274.65,180226.87,167792.1,182674.14,216781.51,197525.59,171927.73,174970.09,185604.91,179307.74,169936.48,168552.48,184185.15,171828.52,167143.08,179465.13,220338.9,214760.82,203682.56
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
可供出售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12701.81,12701.81,12701.81,12701.81,12701.81,12701.81,12701.81,12701.81,12701.81,12701.81,12701.81,12701.81,12701.81,12701.81,12701.81,12701.81,12701.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
持有至到期投资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应收款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.43,1536.67,1306.91
长期股权投资,6639.22,7095.19,8933.13,9584.98,17830.88,18150.93,16184.02,15207.81,16373.55,12451.79,25142.35,28068.6,28717.59,25471.73,26405.59,26825.5,27444.87,26127.89,25481.38,34648.03,34962.47,35418.77,34550.33,36939.93,31517.39,32626.89,33949.13,36260.87,36994.5,38559.97,26727.73,34958.17,37145.43,38908.76,42678.5,35467.72,36374.99,38755.83,29392.93,31919.62,33412.66,34910.39,29710.87,32566.65,36069.37,36045.66,46203.93,72434.21,74383.38,75793.22,56853.42,76572.56,76597.11,76166.32
投资性房地产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21220.18,21089.15,20874.68,21881.55,20790.1,20631.74,20836.75,19536.39,19360.83,19185.88,18607.98,18583.01,18901.07,19567.84,19436.47,19787.66,19239.56,19050.2,19059.02,18926.62,18783.97,18651.65,18519.32
在建工程(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
在建工程,338.94,338.94,338.82,338.82,338.82,338.82,338.82,338.82,338.82,338.82,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
工程物资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
固定资产及清理(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18630.71,18524.96,17868.28,17348.63,16827.28,16057.78,15150.67,14613.22,13772.02,12976.3,11993.43
固定资产净额,13516.15,14387.85,13796.94,13381.16,7977.12,7807.09,7332.83,6472.26,6048.4,5658.69,2789.73,2445.92,2113.58,1865.59,1524.86,1171.45,1055.65,953.6,850.74,841.2,705.15,596.39,579.35,496.6,447.65,456.45,394.53,462.51,485.45,30060.6,29877.93,8572.83,8561.97,8672.91,7488.64,8369.6,8307.47,7942.85,12086.12,13066.25,14868.11,18405.87,19435.59,18630.71,18524.96,17868.28,17348.63,16827.28,0.0,15150.67,0.0,13772.02,0.0,11993.43
固定资产清理,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
生产性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
使用权资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无形资产,5522.12,5273.14,5024.16,5274.86,5029.38,4783.9,4538.42,2615.09,3625.71,3472.8,1225.37,1083.81,942.24,800.68,1022.98,848.34,673.69,1477.08,1251.46,1163.85,1058.82,2773.48,2572.68,2339.95,2139.15,2571.28,5561.99,7191.95,6705.89,6219.82,5733.76,8325.51,7677.45,7121.33,9736.05,8983.53,8231.0,11513.11,11548.55,10499.85,9555.57,8616.48,14968.62,15536.18,14312.07,13111.35,13693.71,18063.74,18518.79,17478.92,16477.57,20048.64,18831.24,17613.84
开发支出,30.7,546.3,1077.68,0.0,0.0,672.02,1154.7,1163.53,0.0,0.0,94.43,222.14,354.02,396.94,331.67,652.75,957.44,382.64,660.55,1645.16,2748.51,1857.84,2982.95,3301.97,4047.54,4178.15,1996.13,1551.42,2291.0,3439.1,4466.31,1867.6,2574.72,3872.76,1311.14,2003.41,3811.55,951.05,1357.18,2315.23,3680.18,5697.6,1434.77,762.9,2395.61,5233.81,6035.4,843.54,614.75,2506.69,4024.39,1156.22,1816.84,3509.6
商誉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.63,372.63,372.63,372.63,372.63,372.63,372.63,372.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期待摊费用,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.26,167.7,178.86,183.98,197.96,225.28,206.41,195.83,186.84,174.79,162.74,150.69,159.14,150.98,137.66,124.33,223.67,209.12,185.48,166.37,143.05,123.24,102.05,80.87,288.69,276.43,213.38,200.2,177.31,173.86,279.35,309.42,494.86,459.26,426.79,391.9,447.25,434.21,398.07
递延所得税资产,228.36,228.36,228.36,311.75,272.54,291.02,289.15,845.42,878.53,928.0,962.67,945.85,1012.89,950.31,960.18,965.61,902.64,993.62,1060.22,1066.38,1010.27,1130.05,1210.94,1221.22,1270.13,1267.76,1300.82,910.87,959.37,1078.71,1543.75,1615.93,1713.12,2200.68,2378.43,2604.94,2565.27,1979.43,2101.4,2269.75,2274.72,2358.78,2423.35,2863.39,2914.31,3135.34,3551.34,2943.43,2949.04,2667.4,2851.9,2701.41,2693.12,2511.9
其他非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1685.72,0.0,0.0,0.0,0.0,0.0,93.0,93.0,0.0,0.0,0.0
非流动资产合计,26279.09,27869.77,29399.08,28891.57,31448.74,32043.78,29837.95,26642.92,27265.01,22850.1,30220.96,32766.33,33140.32,29485.26,30245.27,30530.89,31201.78,30113.69,29488.34,39562.57,40710.5,41982.95,42092.08,44859.16,39969.29,41635.9,47725.91,46909.39,47959.82,79868.5,81548.24,89485.69,91672.77,94538.41,98342.49,91064.16,92747.06,94782.88,88805.24,92422.04,95955.37,101512.28,99458.22,103825.74,106659.83,107812.06,119631.89,130846.63,132033.18,133175.72,114232.02,134992.49,133537.14,132019.39
资产总计,83047.44,84038.7,93602.79,93741.48,77345.08,78121.15,86007.39,86653.02,86162.7,85213.88,98285.75,100098.99,99494.52,100739.32,104413.82,105136.25,105731.73,101898.97,102840.82,118371.65,113223.01,110797.88,117254.21,136732.59,126912.75,120203.73,121645.54,141327.77,140762.35,154160.36,173532.43,201421.27,186696.99,183211.32,189130.15,181338.81,272973.93,262574.98,271479.37,309203.55,293480.96,273440.01,274428.3,289430.65,285967.57,277748.54,288184.37,315031.77,303861.7,300318.79,293697.15,355331.39,348297.96,335701.95
短期借款,0.0,0.0,5000.0,5000.0,0.0,2900.0,2900.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,14000.0,31000.0,31200.0,20000.0,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
交易性金融负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53328.86,48312.07,45704.67,49937.29,48275.46,40521.05,41446.99,41688.86,55995.91,51858.99,48673.39
应付票据,758.52,979.01,1347.7,2513.16,1082.59,1328.19,2901.06,1306.53,1014.17,820.03,838.48,134.36,668.88,732.38,1161.92,1114.58,2300.1,116.68,0.0,1903.61,1623.29,376.8,2661.43,1770.16,1198.37,1575.0,1047.15,184.6,1905.8,404.98,307.78,1406.6,320.33,9.09,10.5,1350.69,824.57,1112.1,916.89,3015.47,6146.3,4053.7,1096.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付账款,10607.14,9804.84,9706.32,7832.61,7538.69,4621.28,4938.37,10909.2,11616.9,8971.79,11795.17,13957.32,14326.43,15219.28,17664.54,18673.22,18373.21,17569.15,18638.94,26798.61,24431.63,24683.27,26894.47,37489.94,35717.69,32912.54,32105.7,39422.6,40367.77,40336.54,44266.63,56152.14,57732.27,49621.2,54839.66,60359.37,54123.35,47445.16,54125.26,81056.07,61660.33,48709.65,50019.51,53328.86,48312.07,45704.67,0.0,48275.46,0.0,41446.99,41688.86,55995.91,51858.99,48673.39
预收款项,5465.79,6022.36,9356.98,8827.42,8494.79,10017.78,12506.78,9035.54,10536.38,12002.73,12503.93,10813.5,8854.28,8503.0,8913.14,7164.57,7075.33,6087.77,5795.56,6038.7,6223.22,6112.85,7229.67,10032.88,9756.08,7695.92,10058.91,14473.31,11876.68,9325.48,9571.16,13763.15,10554.58,10928.91,9467.12,9115.49,8480.82,7743.7,7929.35,5169.39,4862.09,5299.42,6475.37,3119.42,4469.04,3596.77,3107.29,4945.6,4863.34,6758.95,3468.03,40923.21,39959.55,0.0
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,2462.86,2519.66,2545.97,806.31,441.98,474.16,480.38,864.38,885.46,839.55,706.21,1155.89,1227.65,1239.9,1012.38,969.23,861.79,817.73,777.75,1479.19,1422.97,1354.01,1461.58,1895.04,1923.41,1298.85,1388.09,2086.04,1965.83,1599.07,1712.76,2986.71,2953.15,2197.96,2297.39,3983.23,3676.07,2849.52,2993.14,4758.98,4918.26,4391.37,3770.0,5804.97,5920.27,4428.63,4524.56,6551.96,6696.49,5141.81,5236.18,7384.24,7457.44,5772.5
应交税费,-498.45,-100.18,-151.54,847.82,-180.2,99.22,-262.8,251.68,22.72,-37.28,336.99,460.03,462.25,307.54,161.85,609.52,317.68,767.55,622.96,1113.01,435.56,714.21,675.12,1866.22,1240.43,184.7,2.82,1534.94,619.32,297.07,943.04,2055.89,797.28,1094.1,520.11,2718.67,1900.65,1669.51,1593.01,4159.95,2413.72,1147.92,1297.29,4036.48,2058.73,1207.94,1089.18,3382.17,1199.58,1631.38,900.87,2088.82,1143.65,1197.87
其他应付款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4343.85,4216.54,4522.46,4114.04,4541.79,3146.29,4303.13,3800.61,4124.59,4292.43,4551.04
