报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
货币资金,23485.71,26077.34,48121.77,24361.22,38832.1,45725.99,63773.49,58061.25,100026.37,66501.47,75156.22,41779.34,41819.43,53120.47,58693.51,26473.3,49895.52,54559.88,33297.18,38242.61,51104.84,62338.41,36412.49,72794.57,83405.07,49853.91,85565.01,101686.26,127976.07,96986.73,112178.12,143286.01,192835.93,157789.1,129271.4,106161.26,103812.79,263241.76,175740.07,365297.66,169115.86,154043.73,193074.31,292290.21,351124.55,327953.34,284648.22,341205.41,745638.74,433469.9
交易性金融资产,0.0,306.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2953.72,0.0,0.0,0.0,8000.0,6227.38,3186.72,2991.94,2920.9,2142.21,2320.63,2113.72,1763.59,1794.94,64.77,0.0,53169.51,101.12,101.12,0.0,0.0,0.0,0.0,610.02,1348.26,0.0,0.0,0.0
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78196.31,0.0,114188.69,0.0,132458.79,0.0,139045.74,154447.92,214392.61,283488.27,221660.48,331885.42,431319.18
应收票据,0.0,460.0,1059.25,903.25,1707.59,1808.47,3215.14,1741.34,1865.34,2920.64,3628.04,2567.73,251.71,1647.44,3951.78,3622.33,1941.05,5064.99,13491.01,11473.56,3554.9,4477.14,8936.23,4951.57,1209.1,1903.51,3817.55,2314.61,697.48,2204.1,1798.4,2592.31,1782.74,1174.78,817.85,578.48,17383.96,19158.81,48476.38,56569.35,62312.0,60124.38,83877.63,59962.01,72457.93,105048.47,113985.64,105107.99,185174.88,275253.7
应收账款,13962.6,31205.01,42370.26,33506.91,17606.32,33001.11,58821.15,42364.76,25283.52,32139.43,51067.02,43336.81,33029.41,46348.83,54548.11,37503.62,23559.1,35427.48,49080.59,30352.77,27978.51,32461.91,46100.93,35681.98,29029.05,25888.6,40435.43,34037.32,25744.23,31932.33,44110.16,38413.57,26587.89,36857.87,42206.77,41361.94,35186.69,59037.5,97447.15,57619.34,69832.27,72334.41,89674.4,79083.73,81990.0,109344.13,169502.62,116552.49,146710.54,156065.48
预付款项,9145.3,8770.28,9230.72,6269.83,44357.6,45554.76,37652.26,16668.37,7461.8,26802.26,29056.38,17786.91,12222.04,14734.58,14956.89,6146.74,8576.35,7514.74,9189.22,8066.11,14520.96,18129.7,13455.12,8423.8,13319.4,15595.81,14694.98,13878.55,20775.66,17961.85,17111.36,6529.66,6568.46,16843.79,16600.67,6268.02,14011.05,10745.74,28268.42,20178.43,63237.68,40867.94,30629.17,21695.03,30538.75,36954.28,38456.9,22805.14,40450.08,42137.57
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33,1.56,1.03,0.0,0.0,0.0,0.0,153.83,0.0,0.0,0.0,0.0,0.0,0.0
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4512.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应收款,2569.33,3095.55,1613.16,2816.79,4212.44,5083.04,5759.4,2756.84,3552.52,3891.48,4295.36,3068.05,11047.31,6287.39,7906.95,2797.23,2840.38,3097.5,4103.32,2860.12,4083.94,3673.11,5097.16,3244.14,3985.65,3152.87,6519.36,14123.09,12593.53,15143.95,8596.64,6883.13,6300.65,6540.35,6980.27,3518.61,12193.06,13860.82,27093.77,38928.53,31979.25,30200.81,25352.5,25729.88,32342.01,36323.89,20830.37,53464.02,0.0,39708.59
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,79888.1,77370.16,52129.11,63471.29,96870.95,94411.73,76897.78,53229.71,88360.55,97150.55,82889.9,101184.85,128274.46,120602.88,83938.73,84359.12,111119.6,121617.37,108571.87,94895.43,112695.58,123885.32,113384.36,94421.18,154101.91,135442.86,93077.89,104189.16,162166.36,176497.4,108140.2,109832.94,147725.06,140357.91,101926.68,84153.81,117201.54,152686.15,140365.14,137990.88,229696.22,239805.65,196532.67,176767.75,254337.06,241359.51,228842.92,158586.13,229075.13,267608.88
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4348.59,4348.59,4348.59
