报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
公允价值变动收益,0.0,0.0,0.0,71.99,-61.45,-77.29,-87.8,-103.31,5.78,27.15,13.19,22.41,-8.79,-8.79,-27.39,-21.07,0.43,-7.28,-19.13,-21.87,0.03,-2.45,-4.08,-2.09,-0.34,-9.76,-15.58,-7.78,-2.39,-1.97,2.75,56.42,17.4,0.0,0.0,81.93,358.53,346.16,2328.06,405.12,46.36,1414.83,-94.98,1014.58,-4608.21,-896.05,-2671.74,-1021.34,-3327.69,2628.07,1903.44,959.84,2009.99,2931.13,-2575.15
投资收益,1997.51,3786.53,12026.21,16463.81,8092.8,12676.81,17990.77,19987.73,3856.15,8222.94,13602.3,20430.03,4654.04,8769.96,12123.94,21955.08,4176.87,8859.4,12627.17,15045.17,2131.29,5356.05,8792.99,61391.1,3107.64,6938.29,10443.39,28900.47,3731.33,7434.38,11071.17,14959.9,2564.58,4410.45,7315.16,9372.52,2440.45,7869.76,14296.19,29139.65,11553.69,28662.8,53158.82,67651.63,34003.1,56077.76,82077.64,109009.98,20276.21,41089.3,60502.15,81506.78,12088.45,23195.96,39549.17
其中:对联营企业和合营企业的投资收益,0.0,3786.53,9443.59,13134.4,6622.53,12657.46,17960.61,19936.76,3050.47,7416.73,11686.77,18323.99,4654.04,8290.14,11658.34,20474.9,4218.75,8938.51,11924.72,12887.15,2149.33,5343.8,7032.3,11190.54,3107.96,4952.07,7565.21,17718.43,3536.76,6714.25,10349.98,13651.2,2564.58,4111.4,6253.02,7553.82,2094.9,6934.69,13930.62,23282.05,10486.83,24109.66,37877.34,49041.06,12940.31,29882.09,49023.25,65741.03,14567.11,31170.55,45491.19,57552.09,8393.64,16360.48,28374.29
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,66783.37,142843.65,201904.73,283179.1,106129.03,312595.25,411841.58,69352.42,-91098.75,-81823.4,4632.01,37421.6,74851.3,138879.9,141291.19,156544.85,15577.47,43907.87,50941.5,15829.78,-46689.24,-186869.03,-311931.66,-389566.17,-36418.36,-32788.83,-28795.99,-55830.91,-48090.86,-84428.07,-44361.74,5808.15,-73888.05,-131471.86,-282658.04,-509309.35,-45188.65,35443.24,69493.03,124799.11,107433.96,222264.9,386923.93,564946.77,178082.33,410857.78,694017.71,808529.78,14765.17,138459.73,199644.76,183157.76,50335.28,96932.36,195537.52
加:营业外收入,268.26,426.41,1843.57,10564.35,1688.76,3430.98,10612.85,12232.62,2466.0,8662.84,12095.0,19170.32,3070.32,8127.94,12154.55,15904.79,3349.21,5390.44,8161.01,16697.96,2636.46,6746.53,10595.78,15284.25,3733.24,8483.03,11251.6,88813.82,5906.84,10141.55,13722.46,54090.14,9802.65,17164.3,27671.48,38405.97,7555.8,14039.19,16482.72,20520.29,1409.78,7070.71,7421.65,17612.4,16.77,9662.23,9961.42,16009.86,9735.4,27430.65,27760.39,46991.4,336.59,25417.66,25607.55
减：营业外支出,126.97,9668.47,9010.04,14072.98,14.61,675.23,652.74,997.61,18.21,135.86,221.46,304.35,7.31,41.8,55.88,1338.47,611.66,460.5,572.28,2417.8,34.96,178.36,384.87,349.84,218.55,305.6,239.9,768.37,62.3,196.09,342.59,8686.65,99.94,1415.94,1518.06,1753.82,70.02,174.87,247.47,8461.84,37.19,5130.31,5358.88,1662.52,73.03,291.5,578.78,647.25,66.67,161.01,503.81,373.59,93.05,290.91,418.44
其中：非流动资产处置损失,0.0,9668.47,8709.97,13664.99,0.0,57.53,-410.89,278.86,0.0,-251.48,-1229.67,0.0,-32.56,-211.82,-247.02,651.33,437.73,265.48,267.49,1875.35,-83.11,-88.1,119.05,0.0,163.25,170.23,70.31,0.0,10.9,52.09,178.59,8409.54,70.04,0.0,0.0,247.87,51.34,97.7,106.39,5837.69,5.56,4371.51,4435.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,66924.66,133601.59,194738.26,279670.47,107803.18,315351.0,421801.69,80587.42,-88650.96,-73296.42,16505.55,56287.57,77914.31,146966.04,153389.86,171111.17,18315.02,48837.82,58530.24,30109.94,-44087.75,-180300.86,-301720.75,-374631.76,-32903.67,-24611.4,-17784.28,32214.54,-42246.32,-74482.62,-30981.87,51211.64,-64185.34,-115723.5,-256504.62,-472657.2,-37702.88,49307.56,85728.28,136857.55,108806.54,224205.3,388986.7,580896.66,178026.07,420228.51,703400.35,823892.39,24433.9,165729.37,226901.34,229775.57,50578.81,122059.11,220726.63
减：所得税费用,11762.75,21590.25,31462.49,22059.14,28983.14,82214.33,109085.27,7464.47,679.02,773.33,5897.97,2900.96,23663.21,39018.66,42666.94,51950.24,5409.12,11804.52,16590.2,11160.24,2598.46,7172.5,9449.27,5420.59,4787.77,7711.31,11933.55,11421.04,5598.62,1866.93,4804.15,24806.89,2726.34,20306.85,21984.46,37791.24,1582.31,6215.72,8991.63,11188.02,7855.08,33791.92,56863.72,73672.84,15026.59,34603.98,64436.98,118093.52,7584.0,23961.4,38374.72,58383.78,7008.74,22296.67,35070.95
五、净利润,55161.91,112011.34,163275.76,257611.33,78820.05,233136.67,312716.42,73122.95,-89329.98,-74069.75,10607.58,53386.61,54251.1,107947.39,110722.92,119160.93,12905.9,37033.29,41940.04,18949.69,-46686.21,-187473.36,-311170.03,-380052.34,-37691.44,-32322.72,-29717.83,20793.51,-47844.94,-76349.55,-35786.02,26404.75,-66911.67,-136030.35,-278489.08,-510448.44,-39285.19,43091.83,76736.64,125669.53,100951.47,190413.38,332122.99,507223.81,162999.48,385624.53,638963.37,705798.87,16849.9,141767.97,188526.63,171391.79,43570.07,99762.44,185655.68
归属于母公司所有者的净利润,53620.96,108608.28,157634.24,247538.22,76691.17,226127.84,304797.35,71023.44,-89862.02,-79542.07,691.49,39247.53,52057.78,104163.95,104467.58,110183.85,10608.89,31005.24,32465.74,6957.81,-46792.68,-189267.9,-313754.85,-386323.25,-38542.51,-33282.31,-32937.42,15722.02,-44598.43,-73026.62,-32631.83,22061.6,-59541.91,-123659.24,-257538.2,-480429.97,-34816.28,45275.3,75942.86,122889.24,90174.68,164339.65,273986.38,412893.99,141796.11,342851.89,558344.64,594328.66,8374.59,114466.0,146451.12,112814.9,37740.62,81234.25,155725.2
少数股东损益,1540.95,3403.05,5641.52,10073.11,2128.87,7008.84,7919.07,2099.51,532.04,5472.32,9916.09,14139.08,2193.32,3783.44,6255.33,8977.08,2297.01,6028.05,9474.3,11991.88,106.47,1794.54,2584.83,6270.91,851.07,959.59,3219.59,5071.49,-3246.5,-3322.93,-3154.18,4343.15,-7369.76,-12371.11,-20950.88,-30018.47,-4468.91,-2183.46,793.79,2780.29,10776.79,26073.73,58136.61,94329.83,21203.37,42772.64,80618.72,111470.21,8475.3,27301.97,42075.51,58576.89,5829.45,18528.19,29930.48
基本每股收益(元/股),0.08,0.1682,0.2442,0.3818,0.1135,0.3346,0.451,0.104,-0.1135,-0.103,0.0009,0.051,0.0676,0.1353,0.1357,0.143,0.0138,0.0403,0.0422,0.009,-0.0608,-0.2458,-0.4074,-0.5017,-0.0501,-0.0432,-0.0428,0.0204,-0.0579,-0.0948,-0.0424,0.0286,-0.0773,-0.1606,-0.3344,-0.624,-0.045,0.0588,0.0986,0.1596,0.12,0.2134,0.3558,0.5362,0.18,0.4452,0.725,0.7718,0.01,0.1486,0.1902,0.1465,0.049,0.1055,0.2022
稀释每股收益(元/股),0.08,0.152,0.213,0.3502,0.1051,0.3088,0.4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5017,-0.05,-0.0432,-0.0428,0.0204,-0.0579,-0.0948,-0.0424,0.0286,-0.0773,-0.1606,-0.3344,-0.624,-0.045,0.0588,0.0986,0.1596,0.12,0.2134,0.3558,0.5362,0.18,0.4452,0.725,0.7718,0.01,0.1486,0.1902,0.1465,0.049,0.1055,0.2022
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3370.5,0.0,6519.52,344.22,-1927.74,-3850.64,2328.48,-817.61,1313.06,-2993.24,-2422.11,-13.05,-649.22,1929.96,1402.67,-1864.64,-9134.34,-9453.29,-10471.11,-499.35,821.61,-3531.8,-6580.92,-6157.56,-4121.36,-3853.29,-2656.56,3608.89,3962.04,4897.11,4709.94,919.06,853.4,700.73,-652.04,-1035.33,-2905.92,-1132.37,-2090.66,-2368.1,-217.95,141.17,1294.14,-1990.07,991.04,71.3
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70699.24,0.0,59906.13,54595.32,106019.65,106872.28,121489.41,12088.29,38346.35,38946.8,16527.58,-46699.26,-188122.58,-309240.07,-378649.67,-39556.08,-41457.06,-39171.12,10322.4,-48344.28,-75527.94,-39317.82,19823.83,-73069.23,-140151.71,-282342.37,-513105.0,-35676.29,47053.88,81633.75,130379.47,101870.52,191266.78,332823.72,506571.77,161964.15,382718.61,637831.0,703708.21,14481.8,141550.02,188667.8,172685.92,41580.0,100753.48,185726.98
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76171.57,0.0,45767.05,52402.0,102236.21,100616.95,112512.33,9791.27,32318.3,29472.5,4535.7,-46805.73,-189917.12,-311824.9,-384920.58,-40407.15,-42416.65,-42390.71,5450.17,-45097.78,-72283.88,-36244.32,15566.46,-65903.63,-127869.67,-261424.42,-483259.07,-31206.82,49200.06,80792.13,127507.95,91106.18,165243.7,274773.87,412404.73,140760.78,339945.97,557212.28,592238.0,6006.5,114248.06,146592.29,114109.03,35750.55,82225.29,155796.5
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5472.32,0.0,14139.08,2193.32,3783.44,6255.33,8977.08,2297.01,6028.05,9474.3,11991.88,106.47,1794.54,2584.83,6270.91,851.07,959.59,3219.59,4872.23,-3246.5,-3244.06,-3073.5,4257.37,-7165.6,-12282.05,-20917.95,-29845.92,-4469.47,-2146.18,841.63,2871.52,10764.35,26023.09,58049.85,94167.05,21203.37,42772.64,80618.72,111470.21,8475.3,27301.97,42075.51,58576.89,5829.45,18528.19,29930.48
