报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
货币资金,116383.61,120381.08,119584.12,137606.09,135641.13,127555.72,124181.27,144538.02,132926.55,127705.73,119881.35,134770.57,128298.84,103746.54,111738.48,111128.99,106293.55,87747.38,93830.59,117793.23,107756.36,92880.92,111454.63,122509.76,138386.85,119081.09,82864.82,95692.28,78262.98,74802.35,77309.27,127153.18,102880.4,66392.26,50008.11,63722.89,45277.32,29114.63,72483.35,69151.31,54868.42,43547.83,54215.45,74351.06,77812.87,83574.07,78369.45,106064.25,106117.67,92041.01
交易性金融资产,1746.9,1341.06,7451.79,4519.33,3685.24,5355.86,2965.7,6305.66,0.0,0.0,25.46,4134.89,87.58,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13660.6,5036.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000.0,0.0,0.0
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88781.44,0.0,82597.42,0.0,90685.77,0.0,80568.27,84356.39,101159.96,91569.06,96234.18,89958.3,111165.13
应收票据,5326.06,3933.3,2930.2,2818.99,2916.42,2098.69,2455.61,705.49,1648.24,1098.38,2609.12,3298.8,2639.83,4523.41,2574.88,2379.32,2218.7,814.94,1442.43,2295.52,2635.12,787.94,5311.04,2327.28,5882.46,1178.8,2042.45,1567.33,1285.44,1977.72,3755.59,4249.6,2525.37,2243.89,2458.35,2398.68,2848.78,3148.16,3118.75,2897.08,2267.43,2749.45,4106.25,5503.56,3990.8,3017.52,1988.59,15334.3,3888.0,2034.65
应收账款,101167.06,105682.43,131194.59,103144.44,70023.15,122304.3,129118.21,86797.82,76925.77,56795.24,61545.85,40777.37,45443.04,43977.09,49818.94,37497.37,38270.84,53078.0,42419.7,36550.92,36579.57,62582.18,57123.51,49806.72,56203.84,59132.54,63770.08,56129.84,63279.04,70979.31,72602.74,56514.22,66410.36,93096.1,85112.12,70060.05,83099.27,85633.28,94271.47,79700.34,83740.13,87936.32,93422.73,75064.7,80365.59,98142.44,89580.48,80899.88,86070.3,109130.48
预付款项,1446.77,1496.32,485.45,1446.76,949.71,804.76,1211.7,418.61,589.26,587.22,710.36,321.76,255.59,21675.76,6658.52,392.72,10285.34,5694.87,18402.7,6127.89,6310.29,1400.8,8409.82,432.67,3801.18,1799.07,1520.67,1685.01,3034.54,4943.33,2382.6,2529.29,3309.88,5729.95,4741.93,2866.76,6124.47,5213.25,3065.78,4195.63,3783.19,5298.61,3571.73,2911.64,3019.29,3740.71,3691.47,2129.59,2303.66,2093.95
应收利息,0.0,37.76,57.95,0.0,0.0,31.42,0.0,320.87,213.19,311.43,573.09,57.4,111.77,33.65,106.25,162.28,156.0,208.74,282.94,593.65,990.17,670.83,658.62,410.31,641.37,874.84,1161.07,1120.11,757.7,815.76,1183.95,448.04,1031.84,852.01,607.02,273.52,248.8,266.2,208.14,91.76,519.22,225.63,838.62,201.1,771.07,393.86,404.09,161.38,487.81,168.53
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.28,0.0,0.0,0.0,145.95,0.0,0.0,0.0,0.0,48.65,0.0,0.0,691.25,0.0,0.0,0.0,291.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.53,0.0,0.0,0.0,0.0
其他应收款,4446.55,1885.75,2033.54,2086.27,2494.82,1288.61,936.22,4898.78,5884.32,2329.83,2327.69,2317.84,1703.08,1783.6,2449.53,6186.76,1441.0,1678.85,2228.01,1320.04,2154.81,1584.01,1664.21,1053.62,1282.91,1721.99,1832.61,1381.95,1886.62,2674.45,1863.16,2565.07,3859.45,2554.28,4047.15,2829.71,2759.86,3017.48,3648.19,2484.77,2502.71,3743.54,3168.77,2215.89,2878.47,2886.53,13989.59,3405.78,0.0,4388.99
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,48856.06,29112.88,25476.85,25509.16,18628.51,25070.33,30503.3,30478.32,27182.88,27353.42,28974.24,22909.22,23476.45,24078.11,23660.89,17653.59,19230.37,21457.91,24613.52,26057.46,28424.28,32195.58,38727.51,36174.91,35348.81,39894.97,50851.58,51840.65,73569.28,76462.13,75046.39,63159.8,67219.16,65207.26,75181.91,63530.35,68151.03,69828.27,73464.01,72785.49,82280.11,86832.94,90095.22,76587.31,83983.49,81865.75,87465.09,75819.04,87633.89,87712.29
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,29.97,0.0,0.0,0.0,0.0,106.99,106.99,126.83,126.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待处理流动资产损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,0.0,571.03,398.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27285.0,21500.0,40600.0,60060.0,62759.49,58673.71,55034.61,48982.25,43618.68,43627.27,43635.55,54451.93,89078.07,85573.2,80757.34,35277.87,67861.35,55180.68,50963.64,24290.4,41100.61,15989.19,267.96,217.21,895.97,640.19,1428.2
流动资产合计,279373.01,264441.58,289612.75,277131.04,234338.97,284509.7,291401.98,274463.57,245370.22,216181.25,216675.89,208694.85,202123.18,199944.98,197134.32,180401.04,177895.8,170777.98,183219.9,190738.71,184850.6,192248.21,223349.32,240000.27,263047.43,264283.3,264151.92,272176.67,280749.31,288380.89,283125.95,300237.87,290863.74,293663.81,281645.13,294760.04,294082.74,276978.61,285537.55,299167.73,285141.89,281297.95,273709.16,277935.87,268810.77,274124.36,275301.88,295710.19,290567.83,298998.09
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
