报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
一、营业总收入,5591.44,12656.61,20580.68,29240.78,8918.2,19558.31,29974.75,36820.98,7185.41,17215.52,28919.94,40489.26,9744.78,24278.43,37345.53,52094.86,13314.57,29862.7,46135.31,64802.93,12300.91,28540.48,46967.08,66700.51,27965.91,60146.11,93278.9,133247.04,32092.05,70277.89,112614.79,162918.71,33341.01,71064.52,111543.18,162142.21,34027.62,79397.95,127740.27,186335.47,48045.08,108697.53,175794.77,257967.65,56340.36,131019.37,237464.35,352502.42,82448.2,183056.58,284576.98
营业收入,5591.44,12656.61,20580.68,29240.78,8918.2,19558.31,29974.75,36820.98,7185.41,17215.52,28919.94,40489.26,9744.78,24278.43,37345.53,52094.86,13314.57,29862.7,46135.31,64802.93,12300.91,28540.48,46967.08,66700.51,27965.91,60146.11,93278.9,133247.04,32092.05,70277.89,112614.79,162918.71,33341.01,71064.52,111543.18,162142.21,34027.62,79397.95,127740.27,186335.47,48045.08,108697.53,175794.77,257967.65,56340.36,131019.37,237464.35,352502.42,82448.2,183056.58,284576.98
二、营业总成本,4768.73,10598.71,17325.44,24740.12,8047.46,17599.2,27306.5,34431.34,6413.5,14798.73,24461.86,34670.2,8490.68,20429.63,31636.48,44345.38,11864.8,25826.66,40828.32,56382.68,11149.82,26208.16,42812.96,59599.31,27002.3,57290.26,88098.85,123902.41,29999.27,65965.38,104963.73,148087.98,31947.77,67592.47,107729.66,154045.55,33564.0,77077.23,123153.07,182112.25,46872.6,105404.35,170082.31,249579.8,54759.56,126690.4,228197.45,335244.0,80237.04,173617.98,263068.79
营业成本,3721.06,8267.84,13750.28,19934.51,6129.47,13527.73,0.0,26339.77,4611.71,10994.86,18552.67,25209.37,6297.1,15654.05,23652.63,32394.8,8897.28,19372.28,30943.99,42846.37,7902.16,19155.75,31742.89,42818.23,21786.48,44929.42,69196.79,97453.12,23364.45,51086.03,82488.7,115665.06,24177.29,50257.76,80008.75,112564.36,23458.55,54708.95,88700.7,128721.18,34913.0,76709.94,124979.87,182454.99,39751.62,91899.89,163966.91,238994.53,56080.13,123098.49,185568.17
营业税金及附加,16.48,32.47,44.35,56.57,30.72,57.48,88.69,114.17,20.54,57.33,96.93,133.38,22.63,63.46,99.64,164.61,62.43,127.48,254.11,386.28,27.74,112.78,228.52,447.93,143.58,300.26,490.04,743.72,114.81,419.37,576.97,957.95,142.47,553.46,940.35,1457.2,313.89,742.57,1099.01,1927.26,362.09,910.59,1495.26,2444.67,471.51,985.52,1946.93,3055.88,868.2,1961.17,2982.22
销售费用,696.13,1485.16,2293.73,3153.9,905.37,2113.67,3263.35,4299.18,1067.43,1971.72,2986.32,4168.24,1236.09,2386.12,3681.31,5290.7,1669.48,3313.91,5025.5,6598.5,1761.83,3733.77,6116.48,8421.93,2653.02,5741.56,8922.74,12642.87,3039.37,6695.39,10359.21,13509.18,3176.9,7696.71,11742.82,15954.1,4083.15,9339.85,14412.44,19921.34,4552.01,10156.76,15669.18,22436.81,5098.27,11765.39,21624.1,33230.03,9062.56,19125.28,29533.83
管理费用,289.91,692.24,1141.94,1432.38,764.34,1342.56,2009.18,2748.35,584.78,1306.07,2139.3,4165.37,784.05,1770.89,3330.61,5173.18,989.66,2172.83,3407.65,4897.54,1171.05,2624.88,3846.66,6338.98,1957.7,4256.84,6884.56,9366.79,2440.79,5053.61,7611.4,11596.44,2770.16,5382.99,9055.5,13247.51,3645.49,7821.25,11831.24,19998.97,4405.66,10244.38,16935.02,27062.41,5683.69,14014.9,14284.69,20570.46,5929.02,11633.18,18761.89
财务费用,45.16,43.68,30.21,74.78,187.06,332.23,490.99,683.18,129.03,279.31,441.62,606.13,150.82,338.5,539.5,749.8,240.44,591.22,971.3,1099.28,299.13,368.58,613.06,1083.89,437.4,1652.55,2468.37,2456.47,1053.26,2089.4,3358.27,4827.23,1699.46,3492.69,5859.39,8469.79,2065.31,3977.58,6547.08,9540.91,2684.37,5988.08,9475.23,12719.55,3754.47,7316.99,10755.78,14812.11,3817.54,7061.46,10221.77
研发费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14945.06,19568.46,4507.21,10738.39,16000.91
资产减值损失,0.0,77.32,64.93,87.98,30.5,225.53,225.53,246.69,0.0,189.44,245.01,387.71,0.0,216.62,332.8,572.3,5.51,248.94,225.78,554.71,-12.09,212.39,265.36,488.36,24.13,409.63,136.36,1239.43,-13.41,621.57,569.18,1532.12,-18.5,208.86,122.85,2352.6,-2.39,487.03,562.61,2002.59,-44.54,1394.59,1527.75,2461.37,0.0,707.69,673.99,5012.53,-27.61,0.0,0.0
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.77,29.13,41.72,50.19,16.05,92.92,101.78,-20.93,97.7,-34.68,-64.56,378.33,391.89,-8.24,-20.31,22.47,55.86,-8.09,-8.7,-3.54,177.75,26.65,59.39,86.71,187.87,-95.82,33696.31,34545.27,56302.72,1555.6,2497.01,3538.66,3243.67,19.49,1345.26,4129.71,7295.31,147.92,3640.61,3488.72,-20573.19,-360.3,-568.35,-771.42
其中:对联营企业和合营企业的投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.15,0.0,0.0,0.0,2048.03,555.6,0.0,2538.66,3801.2,19.49,0.0,0.0,0.0,147.92,0.0,0.0,0.0,0.0,0.0,0.0
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,822.71,2057.9,3255.24,4500.66,870.75,1959.11,2668.26,2599.41,801.05,2458.51,4508.28,5835.1,1347.02,3950.57,5688.12,7847.18,1415.1,3971.48,5685.31,8812.14,1142.86,2312.02,4176.59,7157.05,955.52,2847.16,5176.51,9522.38,2119.43,4371.9,7737.77,15018.6,1297.43,37168.36,38358.79,64399.37,2019.23,4817.72,8125.85,7466.89,1191.97,5901.07,11804.91,18084.3,2733.24,9759.88,15086.46,1086.78,3484.52,10734.44,23360.34
加:营业外收入,121.41,123.28,123.99,720.06,76.87,219.34,304.02,381.22,82.97,155.87,218.28,312.96,192.02,330.64,397.94,684.05,87.14,332.15,497.93,581.63,78.58,483.99,647.64,3129.58,135.55,276.86,678.88,1213.08,211.09,514.48,748.91,1630.67,308.75,710.47,2147.28,2749.4,429.2,1546.67,2049.77,3806.51,444.98,37.35,143.82,118.03,190.59,216.03,526.77,1240.09,86.62,114.4,396.48
减：营业外支出,0.13,4.75,7.42,11.93,0.85,8.36,30.99,51.46,0.22,13.51,14.16,27.94,16.72,50.07,66.5,359.8,15.9,17.27,37.41,39.18,0.57,6.58,107.97,212.65,26.8,36.6,117.02,365.24,10.13,36.69,46.0,276.72,6.95,40.81,76.36,229.75,60.62,149.93,215.99,347.44,17.1,109.83,128.57,164.81,30.29,41.9,168.02,281.98,28.34,190.67,227.01
其中：非流动资产处置损失,0.0,4.73,7.3,7.36,0.0,0.24,2.22,16.38,0.0,13.28,13.62,13.62,1.0,0.77,12.17,339.88,14.74,15.58,23.75,25.72,0.27,3.51,100.09,185.74,0.11,4.41,72.68,301.15,5.41,18.44,23.74,224.64,5.05,36.3,36.41,111.33,59.88,97.98,116.99,137.87,5.1,105.56,121.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,944.0,2176.43,3371.81,5208.78,946.76,2170.09,2941.28,2929.17,883.79,2600.88,4712.4,6120.12,1522.32,4231.14,6019.56,8171.44,1486.33,4286.37,6145.83,9354.59,1220.86,2789.43,4716.26,10073.99,1064.28,3087.42,5738.37,10370.22,2320.4,4849.69,8440.69,16372.55,1599.23,37838.01,40429.72,66919.02,2387.8,6214.47,9959.63,10925.96,1619.85,5828.59,11820.17,18037.52,2893.53,9934.0,15445.21,2044.89,3542.8,10658.17,23529.8
减：所得税费用,74.54,6.96,98.84,373.61,138.3,308.39,388.68,242.02,141.2,505.1,803.78,668.94,228.2,620.68,602.59,519.68,197.07,559.77,577.68,990.12,175.79,351.85,764.92,946.15,203.53,517.39,968.6,2085.03,482.75,1004.22,1633.99,2759.24,247.28,1582.11,1950.79,10218.24,361.67,622.44,847.02,321.27,255.5,556.96,1018.44,1319.42,155.82,829.08,888.29,-1357.54,339.14,1039.24,2311.14
五、净利润,869.45,2169.47,3272.97,4835.18,808.47,1861.7,2552.6,2687.15,742.59,2095.78,3908.62,5451.18,1294.11,3610.46,5416.98,7651.75,1289.26,3726.6,5568.15,8364.47,1045.07,2437.57,3951.35,9127.84,860.75,2570.03,4769.77,8285.19,1837.64,3845.47,6806.7,13613.31,1351.95,36255.9,38478.93,56700.79,2026.13,5592.03,9112.61,10604.69,1364.34,5271.62,10801.73,16718.1,2737.71,9104.92,14556.92,3402.43,3203.66,9618.93,21218.67
归属于母公司所有者的净利润,862.47,2164.23,3275.47,4858.84,675.93,1635.0,2329.76,2643.28,734.79,2091.29,3805.38,5344.78,1285.58,3585.82,5403.91,7633.49,1286.26,3690.04,5530.67,8315.85,1052.07,2458.23,3970.84,9201.6,900.43,2594.77,4765.24,8309.13,1905.89,3943.15,6882.57,13666.53,1383.47,36316.04,38506.09,56987.33,2052.68,5610.64,9125.78,10727.64,1362.75,5450.0,10878.78,16796.02,2916.98,9658.28,14314.93,2051.42,3179.25,9065.83,19666.74
少数股东损益,6.98,5.25,-2.49,-23.66,132.54,226.7,222.85,43.87,7.8,4.49,103.24,106.4,8.54,24.64,13.07,18.26,3.0,36.56,37.48,48.62,-7.0,-20.66,-19.49,-73.75,-39.68,-24.74,4.53,-23.94,-68.25,-97.68,-75.87,-53.21,-31.52,-60.14,-27.16,-286.54,-26.55,-18.61,-13.17,-122.95,1.6,-178.38,-77.05,-77.93,-179.27,-553.36,242.0,1351.02,24.41,553.1,1551.92
基本每股收益(元/股),0.21,0.48,0.68,0.98,0.12,0.15,0.21,0.24,0.07,0.13,0.23,0.33,0.08,0.15,0.22,0.31,0.05,0.15,0.2,0.3,0.04,0.06,0.09,0.209,0.02,0.05,0.08,0.15,0.03,0.07,0.12,0.24,0.02,0.64,0.68,1.0,0.04,0.1,0.16,0.1854,0.02,0.04,0.09,0.1329,0.023,0.0751,0.1134,0.02,0.0252,0.0719,0.1561
