报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
长期应收款,0.0,0.0,0.0,0.0,1883.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期股权投资,1291.86,1291.86,1291.86,1075.2,1075.2,1075.2,1042.31,1001.19,1001.19,988.79,970.54,860.75,860.75,860.75,860.75,1816.67,1816.67,1816.67,1816.67,1772.95,1772.95,1772.95,1772.95,1780.01,1780.01,1780.77,1824.3,1765.19,1765.19,3130.06,1612.14,352.78,352.78,2587.33,2516.88,3562.51,1966.86,1903.62,1537.8,1539.28,1492.79,1248.12,1151.67,7436.07,6987.1,6632.58,6635.18,6911.29,5947.71,39229.23,39111.77,45988.03,45925.94,85927.54
投资性房地产,7830.25,7766.59,7702.94,7639.28,7575.63,7461.63,7389.46,6656.58,6591.89,6527.19,6462.49,6397.79,6333.09,6268.39,6203.69,6138.99,6074.29,6009.6,5944.9,5880.2,5815.5,5750.8,5686.1,5621.4,5556.7,5492.0,5427.31,5362.61,5297.91,5233.21,5114.91,5089.49,5025.07,4960.65,4896.23,4831.81,4767.39,4702.97,4638.56,8789.86,8697.34,8611.56,8518.88,8576.77,8481.18,8439.47,8343.88,8315.1,8219.51,8128.08,8034.39,8022.65,7981.17,7904.16
在建工程(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44032.57,0.0,46913.69,0.0,48577.28,0.0,16501.75,16973.79,22923.07,47042.35,53709.42,42187.21,54409.77,58311.22,85582.73,90479.62,89457.34
在建工程,1388.63,1395.81,2590.4,4471.84,4570.44,4689.53,4936.32,4103.16,4260.19,4732.93,5093.7,5347.23,5376.64,6032.66,7313.24,8858.76,9395.51,10604.66,12078.85,15708.2,17148.99,19221.72,19898.77,13087.04,15255.43,15347.54,17272.71,17153.35,17871.21,18097.11,18750.07,22118.99,22939.78,25073.88,31184.39,31567.19,32454.54,37429.72,37917.55,46913.69,47400.52,48577.28,50036.59,16501.75,16973.79,22923.07,47042.35,53709.42,0.0,54409.77,0.0,85582.73,0.0,89457.34
工程物资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.37,656.37,719.17,719.17,719.17,1185.3,1262.42,1457.74,4569.65,5040.96,6602.85,6617.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
固定资产及清理(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71097.24,0.0,73550.13,0.0,72375.42,0.0,111594.53,110704.1,110444.77,110108.27,119073.15,145121.28,148713.41,147758.62,151388.39,152149.09,155763.57
固定资产净额,29349.11,28863.89,30921.69,32887.03,32457.28,33422.41,33771.57,34415.7,33927.58,33600.89,34045.21,35233.73,34982.23,34477.33,34591.9,34566.9,35605.63,37573.29,39289.08,40079.49,39553.26,39487.84,40115.72,59583.22,59568.34,62680.6,63758.21,70912.47,69727.11,69886.43,69455.64,70774.51,69524.66,69812.98,69976.57,70233.86,71295.44,71097.24,71347.81,73550.13,72995.44,72375.42,76495.62,111594.53,110704.1,110444.77,110108.27,119073.15,0.0,148713.41,0.0,151388.39,0.0,155763.57
固定资产清理,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
生产性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
使用权资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无形资产,12693.7,12294.63,14317.45,14197.74,13736.9,13124.59,12654.01,12190.36,11781.44,11328.2,11222.07,10791.71,10397.25,10589.06,10200.09,10034.79,11259.91,15351.26,14978.55,14798.55,14383.07,14217.4,14171.62,14892.78,14470.4,14170.36,13852.37,13729.49,13327.57,12739.59,14243.59,13979.11,13771.97,13698.05,15399.31,17963.89,20810.11,20450.22,20196.82,19827.04,19618.54,19393.23,19141.04,16857.13,16619.1,21109.93,20859.92,23467.48,22903.64,25247.97,24640.23,27834.92,42490.39,43034.67
开发支出,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0.0,0.0,0.0,0.0,9.15,9.15,891.72,1437.0,1929.49,1363.06,1769.91,2512.2,3641.65,2324.84,3372.82,3859.8,5488.79,6000.38,9337.74,11615.46,12338.83,13389.99,14517.81,15573.65,12430.84,13422.74,14591.74,16043.43,14208.25,16235.23,17261.03,12388.91,12447.03
商誉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.69,38.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期待摊费用,10.85,5.62,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.4,0.0,0.0,0.0,0.0,0.0,0.0,360.74,560.54,1599.74,1492.19,1374.72,2126.67,1211.45,1085.42,961.9,835.87,838.82,748.53,658.24,567.95,787.56,721.61,655.66,629.6,562.75,641.8,600.61,936.05,843.76,772.08,718.6,660.26,674.18,610.58,716.1,711.86,649.58,636.67,629.4,632.4,1917.33,1812.83,1830.06
递延所得税资产,551.12,617.71,574.76,650.28,650.28,650.28,650.28,904.18,904.18,904.18,904.18,706.78,706.78,706.78,706.78,819.01,819.01,819.01,819.01,963.79,963.79,988.24,988.24,1017.98,1014.53,1014.53,1014.53,2459.75,1927.74,1297.54,1297.69,3601.79,3774.68,3515.91,3417.19,4654.76,4629.76,4468.25,4367.04,4203.71,4203.71,4130.9,4130.9,6942.17,6942.17,6936.24,6936.24,6086.49,6086.49,7248.27,7451.5,7964.19,8198.92,7668.67
其他非流动资产,0.0,0.0,46.32,359.97,359.97,359.97,359.97,325.49,327.59,325.49,325.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3745.55,5738.94,6861.82,7093.98,6429.16,7543.33,7002.15,6627.09,6156.02,7698.13,10209.36,11057.95,11940.24,16925.85,21836.66,31681.91,38713.69,37157.28,46506.09,52251.03,35068.03,33465.39,48362.15
非流动资产合计,53115.52,52236.12,57447.42,61281.33,62309.02,60783.6,60803.91,59596.66,58794.05,58446.36,59151.78,59337.98,58656.74,58934.98,59876.46,62235.12,64971.02,72535.23,75532.23,80802.92,81133.86,82813.66,84760.07,97193.87,98730.84,101456.85,103994.44,113584.75,112758.62,113690.84,114598.86,127154.73,129762.85,136286.21,143531.7,155383.38,160644.98,167432.38,167872.12,178847.21,182179.96,185289.25,194981.62,209416.87,215993.74,227645.87,261918.57,287694.15,300479.43,361634.0,371739.9,398082.04,411947.01,469370.06
资产总计,143423.65,148298.17,171051.02,151177.05,147333.2,147286.08,152061.47,154752.2,153170.02,154898.18,162521.94,155081.38,160199.88,150832.2,162246.79,176162.22,198353.43,184675.26,203515.02,205852.94,214358.76,211919.21,222231.77,231437.8,239909.47,244781.26,272923.6,280464.02,289026.84,296651.46,310856.35,314842.32,311818.95,329253.9,359763.77,381550.19,395045.9,570832.94,592298.57,620352.14,664911.96,670559.27,741841.37,735143.53,780221.1,806365.33,867954.71,941304.57,982757.77,995795.98,1105431.35,1272134.8,1392060.28,1472282.38
短期借款,21360.0,24950.0,24090.0,24890.0,21590.0,23790.0,22000.0,19800.0,18175.0,18150.0,18125.0,11600.0,22200.0,13000.0,12000.0,12000.0,11400.0,15000.0,17550.0,17550.0,17550.0,11000.0,16000.0,18007.89,20600.0,16600.0,13600.0,9800.0,7250.0,7250.0,7250.0,8350.0,7550.0,8350.0,7250.0,7900.0,7900.0,7900.0,7900.0,7700.0,6900.0,7700.0,7700.0,6000.0,9000.0,9000.0,9000.0,25500.0,25500.0,25500.0,25500.0,51500.0,87019.75,92000.0
交易性金融负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12174.99,0.0,11385.44,0.0,10570.29,0.0,23159.34,22203.42,20262.12,15780.51,18676.88,32428.56,26427.54,31503.69,30062.91,31906.97,33678.59
应付票据,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付账款,14467.45,14146.62,10123.28,10400.11,10303.34,9111.44,8959.04,15723.36,9135.44,9853.88,8987.52,6668.71,5881.9,5991.01,6705.17,9549.37,8636.3,8016.09,8417.5,8200.99,8109.71,8438.11,7184.08,10719.8,10061.33,9312.71,8068.68,8123.25,7052.27,7835.7,9006.91,14935.9,12422.07,10166.74,9995.43,10305.75,9095.72,12174.99,12753.84,11385.44,11691.34,10570.29,19450.42,23159.34,22203.42,20262.12,0.0,18676.88,0.0,26427.54,31503.69,30062.91,31906.97,33678.59
预收款项,4787.46,9524.0,16995.13,14082.24,14201.42,10748.93,16665.57,15082.12,21388.14,21572.92,27468.3,25091.26,21764.96,16241.43,24405.4,29638.44,30852.88,27718.32,33336.28,33871.39,34716.03,28569.39,33914.07,24691.14,21330.74,27095.13,42018.5,34987.66,39855.21,50097.88,58501.86,28004.96,25317.42,35046.81,38358.6,36718.98,31168.22,38290.82,37234.71,46321.29,49105.27,52882.72,70850.02,40658.96,55021.01,46095.6,79911.46,107078.78,95211.3,91675.32,99848.49,82319.15,0.0,0.0
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,1410.82,1516.46,1612.35,1824.82,1181.33,777.19,762.54,1989.15,1199.31,1086.68,1023.96,1114.22,1159.33,1266.16,1078.37,2046.78,1576.56,1216.82,1073.77,1056.84,944.93,1048.5,1362.49,5976.63,1948.0,1601.78,1463.25,7881.83,7424.91,7683.56,6089.1,8691.27,7111.41,8178.03,10372.19,12402.67,10683.56,9424.33,9778.49,12812.13,13876.8,11397.18,13452.24,22537.21,20737.09,27216.78,23497.66,30978.91,39815.59,37868.01,48333.26,49063.86,54955.7,49430.12
应交税费,1294.02,947.54,-35.75,779.69,759.44,716.55,-117.66,283.3,582.82,1022.59,871.85,78.35,903.48,1401.6,850.45,2618.47,2352.45,1172.67,1210.1,1776.32,1095.43,1094.6,56.23,2014.47,1580.25,2628.38,3028.88,3951.8,1277.79,342.02,-781.43,4076.77,4219.98,1918.19,2934.47,6241.32,6523.71,7758.71,8374.49,6733.73,9259.53,8426.18,10001.24,9348.2,8112.32,11242.62,12152.8,5565.42,18472.41,12352.52,18530.04,13232.07,13535.59,18265.23
