报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.87,4211.96,25712.88,8078.12,11745.04,12966.9
投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.45,0.0,0.0,-314.69,61.74,0.0,0.0,0.0,0.0,0.0,-34.11,-7.45,-34.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.12,-268.76,-169.41,-207.59,-425.85,984.66,-153.26,-305.6,1276.08,3237.83,152.86,-1569.97,-2042.98,278.17,-477.4,10676.68,12097.9,22735.12,-232.19,9850.67,10040.42,13701.05,-765.29,2262.4,5384.69
其中:对联营企业和合营企业的投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.59,0.0,0.0,-1789.0,-3230.24,-356.31,-1095.87,-1898.71,-2509.66,-567.23,-416.87,113.13,-733.14,160.34,-911.07,-862.81
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,555.78,1417.48,2548.82,2616.72,143.86,404.48,739.49,-130.32,167.88,458.32,834.27,930.31,124.47,459.92,968.05,1007.5,-305.74,-15.25,-155.88,-525.55,-311.19,95.86,-50.17,378.81,-239.47,-708.25,-1995.65,-3243.61,-825.48,13241.68,20803.85,34094.63,10573.28,20562.12,32225.91,43026.93,10975.98,22953.74,33619.24,52801.05,17340.65,34135.42,45606.42,64627.24,23237.17,51094.17,70212.07,105001.01,17987.05,41999.61,72605.23,16608.4,36457.79,50730.13,58757.58
加:营业外收入,0.0,52.35,148.03,152.27,325.52,632.62,633.86,700.58,65.0,90.31,140.3,316.46,111.85,164.45,191.67,303.53,5.65,99.79,262.29,609.55,11.27,26.69,288.26,460.79,80.86,131.54,272.54,482.35,196.0,3347.53,4618.02,6012.16,295.25,2183.8,3265.51,6953.79,311.12,641.65,2817.77,6201.35,3000.97,530.57,1405.24,3240.11,409.09,618.46,1174.3,676.16,104.51,37.07,48.29,125.05,141.13,198.98,197.21
减：营业外支出,0.6,9.04,9.04,110.58,0.19,1.34,15.85,15.62,4.73,2.73,11.95,18.89,0.85,1.72,3.66,2.13,0.09,1.37,1.46,2.09,0.14,3.18,18.32,134.11,1.72,2.07,25.64,91.54,10.17,123.2,123.2,243.2,9.54,509.54,509.7,552.78,15.91,249.7,249.71,478.26,22.82,27.18,201.15,516.83,21.18,15.64,30.39,68.66,0.08,24.92,22.13,235.89,176.72,573.62,629.58
其中：非流动资产处置损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.73,0.0,0.0,0.0,56.37,0.0,0.0,0.0,0.0,9.54,9.54,9.54,52.61,15.86,47.58,47.58,48.86,9.04,9.17,79.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,555.19,1460.79,2687.81,2658.41,469.19,1035.76,1357.5,554.63,228.15,545.9,962.62,1227.88,235.46,622.65,1156.05,1308.9,-300.18,83.17,104.95,81.92,-300.06,119.37,219.77,705.49,-160.33,-578.79,-1748.75,-2852.79,-639.66,16466.01,25298.67,39863.59,10859.0,22236.38,34981.72,49427.93,11271.19,23345.69,36187.3,58524.15,20318.8,34638.82,46810.52,67350.52,23625.09,51696.98,71355.98,105608.51,18091.49,42011.77,72631.4,16497.56,36422.2,50355.5,58325.21
减：所得税费用,109.42,75.95,314.52,368.13,148.61,329.62,428.53,-268.03,81.41,177.69,259.3,237.48,49.98,133.85,258.65,177.28,0.0,0.83,59.63,7.78,0.0,-93.01,-39.47,124.82,41.14,107.07,701.44,639.56,159.61,291.99,268.88,-906.68,583.91,1009.98,1689.2,-1085.0,-10.26,-53.14,-171.63,-1183.41,-168.23,768.88,587.6,935.82,1306.5,2223.98,2924.56,4472.57,816.55,1311.75,2119.82,-9144.03,116.57,749.96,2169.25
五、净利润,445.77,1384.83,2373.29,2290.27,320.58,706.14,928.98,822.66,146.74,368.21,703.32,990.4,185.49,488.8,897.4,1131.63,-300.18,82.34,45.32,74.13,-300.06,212.38,259.24,580.66,-201.47,-685.85,-2450.2,-3492.35,-799.27,16174.02,25029.79,40770.27,10275.09,21226.41,33292.52,50512.94,11281.46,23398.83,36358.94,59707.55,20487.03,33869.94,46222.92,66414.69,22318.58,49473.0,68431.42,101135.93,17274.94,40700.02,70511.57,25641.59,36305.63,49605.54,56155.96
归属于母公司所有者的净利润,446.22,1384.75,2372.43,2293.69,337.69,801.57,1032.52,882.23,157.13,370.71,716.53,984.62,179.37,448.13,834.38,1053.19,-275.18,157.41,176.34,192.83,-285.21,140.6,191.0,492.97,-153.71,-391.99,-1247.08,-2046.02,-692.03,16352.41,25451.13,41459.34,10425.65,21760.97,34071.92,51556.66,11032.55,23446.34,36086.54,58787.99,20593.69,33949.23,45934.4,65589.05,22208.28,49298.6,68280.16,100911.69,17277.79,40706.49,70527.61,25653.81,36306.74,49475.8,56026.33
少数股东损益,-0.45,0.08,0.85,-3.42,-17.11,-95.43,-103.55,-59.57,-10.4,-2.5,-13.22,5.78,6.11,40.67,63.02,78.44,-25.0,-75.07,-131.01,-118.7,-14.85,71.78,68.24,87.7,-47.76,-293.87,-1203.11,-1446.33,-107.23,-178.39,-421.34,-689.07,-150.56,-534.56,-779.4,-1043.72,248.9,-47.51,272.4,919.56,-106.66,-79.29,288.52,825.65,110.3,174.4,151.26,224.24,-2.85,-6.47,-16.03,-12.22,-1.11,129.74,129.63
基本每股收益(元/股),0.07,0.17,0.38,0.34,0.04,0.1,0.12,0.106,0.02,0.04,0.09,0.119,0.02,0.05,0.101,0.127,-0.033,0.019,0.021,0.023,-0.03,0.02,0.023,0.059,-0.02,-0.05,-0.15,-0.247,-0.08,0.7,1.03,1.67,0.38,0.79,1.24,1.86,0.38,0.27,0.42,0.68,0.24,0.39,0.53,0.76,0.25,0.56,0.78,1.15,0.2,0.47,0.81,0.3,0.41,0.55,0.63
稀释每股收益(元/股),0.07,0.17,0.38,0.34,0.04,0.1,0.12,0.106,0.02,0.04,0.09,0.119,0.02,0.05,0.101,0.127,-0.033,0.019,0.021,0.023,-0.03,0.02,0.023,0.059,-0.02,-0.05,-0.15,-0.247,-0.08,0.7,1.03,1.67,0.38,0.79,1.24,1.86,0.38,0.27,0.42,0.68,0.24,0.39,0.53,0.76,0.25,0.56,0.78,1.15,0.2,0.47,0.81,0.3,0.41,0.55,0.63
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-220.51,0.0,50.85,0.0,99.44,0.0,-27.76,-14.43,6.96,14.76,-21.73,8.41,-50.9,15.92,3.88,30.81,21.93,-68.63,-41.28,-2.46,18.43,0.16,-5.49,7.15,36.76,30.68,-22.82,699.75,2652.79,-170.29,-834.84,-208.2,-2005.69,636.71,4263.12,4467.27,-1776.27,-5201.59,-396.51,4136.71,4644.96,-3113.22,347.4,-724.7,469.77,-8824.33,5974.35,-4762.75
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,928.98,602.15,146.74,419.06,703.32,1089.85,185.49,461.03,882.97,1138.58,-285.42,60.61,53.74,23.24,-284.14,216.26,290.04,602.6,-270.1,-727.13,-2452.66,-3473.92,-799.11,16168.53,25036.94,40807.02,10305.76,21203.59,33992.27,53165.73,11111.16,22563.99,36150.74,57701.86,21123.75,38133.05,50690.19,64638.42,17116.99,49076.49,72568.13,105780.89,14161.72,41047.42,69786.87,26111.36,27481.3,55579.89,51393.21
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,1032.52,662.48,157.13,406.3,716.53,1054.23,179.37,428.69,824.28,1139.87,-264.85,133.39,179.3,148.8,-274.07,142.91,212.7,508.0,-211.55,-420.97,-1245.82,-2025.79,-691.92,16346.92,25458.28,41496.09,10456.32,21738.15,34771.67,54209.45,10862.26,22611.5,35878.34,56782.3,21230.41,38212.35,50401.67,63812.77,17006.69,48902.09,72416.87,105556.65,14164.57,41053.89,69802.9,26123.58,27482.41,55450.16,51263.58
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,-103.55,-60.33,-10.4,12.76,-13.22,35.62,6.11,32.34,58.69,-1.29,-20.57,-72.78,-125.56,-125.56,-10.07,73.35,77.35,94.6,-58.54,-306.16,-1206.84,-1448.13,-107.19,-178.39,-421.34,-689.07,-150.56,-534.56,-779.4,-1043.72,248.9,-47.51,272.4,919.56,-106.66,-79.29,288.52,825.65,110.3,174.4,151.26,224.24,-2.85,-6.47,-16.03,-12.22,-1.11,129.74,129.63
