报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
投资收益,32.42,59.02,-72.11,-93.85,0.0,0.0,-152.01,941.74,-99.19,-95.14,-33.94,677.02,1405.06,3418.56,5648.09,6219.77,385.42,-223.3,6860.18,9109.41,1012.23,-3295.47,-4529.18,-2049.44,7185.83,19453.15,51409.89,71733.72,24303.91,32603.34,52229.71,72436.44,-5932.45,8873.78,10665.42,9665.49,-31933.35,-96554.08,-189905.4,-222135.63,2990.66,16403.56,9973.88,39664.81,4777.77,60731.96,12790.43,10676.89,21732.59,13178.62,-37.52
其中:对联营企业和合营企业的投资收益,32.42,59.02,-82.11,-0.06,0.0,0.0,-152.01,-323.72,-99.19,-95.14,-87.29,-208.32,-42.16,-249.09,-329.68,-808.89,-10.19,-419.41,-391.91,-491.05,-115.79,-288.26,-466.09,873.22,-34.67,28.42,-148.28,285.58,-141.44,-845.1,-1053.57,-360.09,-419.72,-247.77,-375.2,324.61,9.44,85.38,477.87,803.44,-155.53,358.71,192.38,648.75,-175.45,-234.76,-411.61,56.05,-1035.35,-1114.21,-2529.45
汇兑收益,0.0,0.0,-5.69,-7.34,0.0,0.0,0.0,-10.54,0.0,0.0,-0.1,-0.19,0.0,-1.11,-1.11,-4.09,0.0,-2.69,-2.69,-5.6,0.0,0.62,0.62,0.01,0.0,-2.0,-2.0,-3.46,0.0,1.07,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,18420.87,54836.54,88824.61,137481.18,53371.38,122945.52,178678.71,233918.65,66809.47,141024.52,228024.93,297452.53,39091.0,79862.95,173594.94,274678.18,60530.08,154476.57,295412.04,454230.64,135476.5,326352.69,567591.02,802630.79,148296.69,471153.93,885239.2,1226301.01,283215.39,680748.31,1171382.63,1608922.73,331353.36,658934.75,1147748.75,1351617.7,362274.49,726846.44,1290880.35,1745569.78,468764.69,1094892.67,1779439.46,2612666.6,633315.94,1510404.32,2494693.51,3099688.47,660651.95,1639398.6,2631999.78
加:营业外收入,283.09,2162.32,2589.26,6370.8,1473.75,3311.67,3730.94,8313.53,1507.56,7177.23,9430.71,41754.46,39105.72,112898.97,174327.21,235332.41,51946.36,117266.45,173234.98,184578.56,10597.57,16153.69,71163.78,76038.32,14776.8,32126.32,45054.83,68419.96,6108.97,18458.41,23327.81,70606.38,4394.1,24010.49,48244.3,140429.17,18113.56,48338.74,57330.4,109623.48,6115.98,24736.52,48210.26,51105.91,6027.68,21124.78,23400.08,31785.77,950.41,3158.73,34273.49
减：营业外支出,235.94,348.72,427.46,1215.28,255.09,1380.35,2204.45,1606.7,519.46,854.17,924.54,1179.43,141.02,2127.94,3034.73,4378.33,1548.25,2025.31,2773.34,5953.16,1142.0,1255.88,1637.08,2398.18,3422.54,5050.08,5251.79,5528.58,866.45,991.43,1639.44,4286.04,299.91,615.46,914.53,1104.92,325.54,461.91,623.94,2074.25,654.22,859.63,1355.3,2054.02,556.94,1096.39,1808.64,4123.47,421.38,1230.54,1703.79
其中：非流动资产处置损失,0.0,0.0,13.41,431.13,32.35,105.38,712.6,83.44,0.0,117.52,183.48,255.13,16.59,104.72,261.43,416.14,174.15,368.72,436.41,701.51,811.04,790.19,1083.91,1429.49,89.01,134.65,163.89,378.25,792.26,834.2,1295.69,1506.45,273.41,522.1,751.11,911.89,149.91,219.66,309.86,1508.38,504.6,661.45,774.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,18468.03,56650.14,90986.41,142636.7,54590.05,124876.84,180205.2,240625.48,67797.57,147347.58,236531.09,338027.55,78055.7,190633.98,344887.41,505632.26,110928.19,269717.71,465873.68,632856.04,144932.08,341250.5,637117.72,876270.93,159650.95,498230.17,925042.24,1289192.39,288457.91,698215.29,1193071.0,1675243.07,335447.55,682329.78,1195078.51,1490941.95,380062.52,774723.27,1347586.81,1853119.01,474226.45,1118769.55,1826294.41,2661718.5,638786.69,1530432.71,2516284.94,3127350.77,661180.98,1641326.79,2664569.49
减：所得税费用,2682.37,7911.21,13780.81,13912.72,10619.3,23346.98,33492.97,41440.53,12637.92,23569.39,36391.44,44861.21,14002.95,33312.51,55221.17,75311.71,16794.16,47094.9,85226.49,103121.99,25781.38,51040.83,98684.36,131678.13,25247.87,93715.87,161330.03,195616.88,60939.58,120924.02,202543.35,249947.59,56457.05,105536.92,192765.0,228568.68,62422.84,130062.01,217280.28,300655.52,70589.62,168432.69,272992.2,410858.59,78129.1,241898.77,392184.28,489447.79,91411.17,259755.83,442802.69
五、净利润,15785.65,48738.93,77205.6,128723.98,43970.75,101529.86,146712.23,199184.96,55159.65,123778.2,200139.65,293166.34,64052.75,157321.47,289666.24,430320.55,94134.03,222622.81,380647.19,529734.05,119150.69,290209.67,538433.36,744592.8,134403.08,404514.3,763712.2,1093575.52,227518.32,577291.26,990527.66,1425295.48,278990.51,576792.86,1002313.51,1262373.26,317639.67,644661.26,1130306.54,1552463.49,403636.83,950336.86,1553302.21,2250859.9,560657.58,1288533.95,2124100.66,2637902.98,569769.81,1381570.96,2221766.8
归属于母公司所有者的净利润,16407.66,48550.95,76235.39,126975.79,43609.58,100420.28,144787.79,196651.89,55423.63,123167.77,199188.39,291345.04,63905.54,157261.22,289007.61,427572.16,93472.38,220752.3,377254.98,523693.86,117364.29,287113.97,533217.88,737966.63,133519.54,401534.38,757869.62,1087067.28,225466.3,571815.29,982754.67,1415516.72,277535.87,572075.37,995272.15,1253244.28,315981.61,640247.0,1122905.93,1542096.5,401453.65,945248.33,1546070.89,2240157.62,558162.44,1280620.05,2111843.58,2620278.77,567186.9,1375019.41,2211749.64
少数股东损益,-138.86,187.98,970.21,1748.19,361.17,1109.58,1924.44,2533.07,-263.98,610.43,951.26,1821.3,147.2,60.26,658.63,2748.39,661.65,1870.51,3392.21,6040.19,1786.41,3095.69,5215.48,6626.16,883.53,2979.92,5842.59,6508.23,2052.03,5475.97,7772.98,9778.76,1454.64,4717.5,7041.37,9128.98,1658.06,4414.26,7400.61,10366.99,2183.18,5088.53,7231.32,10702.28,2495.14,7913.9,12257.09,17624.21,2582.9,6551.55,10017.16
基本每股收益(元/股),0.2,0.6028,0.947,1.58,0.5223,1.2027,1.1561,1.57,0.4425,0.66,1.06,1.55,0.2268,0.8371,1.0256,1.52,0.3317,0.7834,1.3388,1.86,0.3902,0.96,1.79,2.47,0.45,1.33,2.52,3.61,0.75,1.9,3.27,4.71,0.92,1.9,1.65,2.08,0.53,1.06,1.87,2.56,0.67,1.57,2.57,3.72,0.93,2.13,3.51,4.36,0.94,2.29,3.68
稀释每股收益(元/股),0.2,0.6028,0.947,1.58,0.5223,1.2027,1.1561,1.57,0.4425,0.66,1.06,1.55,0.2268,0.8371,1.0256,1.52,0.3317,0.7834,1.3388,1.86,0.3902,0.96,1.79,2.47,0.45,1.33,2.52,3.61,0.75,1.9,3.27,4.71,0.92,1.9,1.65,2.08,0.53,1.06,1.87,2.56,0.67,1.57,2.57,3.72,0.93,2.13,3.51,4.36,0.94,2.29,3.68
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424.97,5465.71,9143.37,-352.2,-863.08,5434.47,-411.87,1216.21,-991.94,-12219.97,-8678.59,4724.21,2892.29,7227.39,5217.7,-2887.75,-8368.62,-1839.19,-4135.0,-8946.78,-296.06,397.36,2118.24,300.5,26601.51,-14888.74,-13972.23,1117.15,1167.7,1516.55,-5446.95,-1282.14,-3174.3,12547.55,12572.03,-25518.65,-7652.05,-2675.19,-45727.43,10050.71,-276.22,-1953.12
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127203.17,205605.36,302309.71,63700.55,156458.4,295100.71,429908.68,95350.24,221630.86,368427.23,521055.47,123874.9,293101.96,545660.75,749810.5,131515.33,396145.68,761873.02,1089440.51,218571.55,576995.2,990925.01,1427413.72,279291.01,603394.37,987424.77,1248401.03,318756.82,645828.96,1131823.08,1547016.54,402354.69,947162.57,1565849.76,2263431.94,535138.93,1280881.9,2121425.48,2592175.55,579820.51,1381294.74,2219813.68
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126592.74,204654.1,300426.35,63412.7,156087.4,294055.19,427271.84,94639.1,219685.5,364985.53,514967.76,122081.21,289980.25,540428.79,743132.6,130643.31,393126.6,756142.44,1083233.96,216420.98,571227.69,982906.63,1417224.14,277877.5,598576.67,980217.82,1238976.76,317136.09,641475.88,1124483.11,1536872.15,400261.97,942257.96,1558826.45,2253065.39,532589.61,1272853.33,2109038.94,2574368.23,577233.5,1374762.69,2209829.24
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.43,951.26,1883.36,287.85,371.0,1045.52,2636.84,711.14,1945.37,3441.7,6087.7,1793.69,3121.71,5231.96,6677.9,872.01,3019.08,5730.58,6206.55,2150.57,5767.51,8018.38,10189.58,1413.51,4817.71,7206.95,9424.27,1620.74,4353.08,7339.97,10144.39,2092.72,4904.61,7023.31,10366.55,2549.32,8028.57,12386.54,17807.32,2587.01,6532.05,9984.44
