报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31
四、利润总额,207.06,378.69,742.34,1188.06,108.82,249.66,404.3,-1780.45,49.55,53.14,185.11,560.89,240.55,666.24,1153.77,1230.52,415.75,967.12,1423.78,1289.29,299.71,25.06,-96.28,-3553.57,316.3,706.31,2026.33,2440.89,470.91,799.39,2070.98,2114.4,139.72,472.95,1585.27,1919.03,174.05,468.6,949.76,3940.4,1058.97,6373.19,9625.46,15359.18,3949.54,8129.39,12323.25,13713.32,5060.46,9067.65,12212.33,16027.19,1433.34
减：所得税费用,0.0,0.0,0.0,22.04,0.0,0.0,0.0,-435.21,68.33,-8.93,135.75,269.92,62.79,63.78,130.15,173.63,77.71,187.33,256.87,228.48,61.17,-76.82,-82.56,-82.77,90.75,124.39,364.29,312.97,54.88,75.93,268.42,171.13,38.36,73.52,163.86,290.5,49.26,54.99,130.33,512.58,151.92,951.5,1059.01,1784.24,408.62,1057.39,1679.86,1482.74,564.33,1343.39,1758.29,2281.55,93.36
五、净利润,207.06,378.69,742.34,1166.02,108.82,249.66,404.3,-1345.24,-18.78,62.07,49.37,290.97,177.76,602.46,1023.62,1056.89,338.04,779.8,1166.9,1060.81,238.54,101.87,-13.72,-3470.8,225.55,581.92,1662.04,2127.93,416.03,723.45,1802.57,1943.27,101.36,399.43,1421.41,1628.53,124.8,413.61,819.44,3427.82,907.05,5421.69,8566.45,13574.94,3540.92,7072.01,10643.39,12230.58,4496.12,7724.27,10454.04,13745.64,1339.98
归属于母公司所有者的净利润,207.82,376.99,738.57,1163.21,118.81,269.33,429.31,-1273.58,10.2,94.35,94.46,320.56,177.76,556.2,966.61,1028.05,338.75,782.52,1167.37,1063.59,242.09,107.93,-4.55,-3451.56,226.61,583.84,1665.1,2130.76,416.99,726.36,1806.39,1950.94,102.16,400.95,1423.7,1640.81,125.44,413.93,820.15,3437.69,907.44,5417.42,8543.79,13571.68,3527.84,7058.92,10630.31,12230.58,4496.12,7724.27,10454.04,13720.96,1340.55
少数股东损益,-0.76,1.7,3.77,2.8,-9.98,-19.67,-25.01,-71.65,-28.97,-32.28,-45.1,-29.59,0.0,46.27,57.01,28.84,-0.71,-2.72,-0.47,-2.78,-3.55,-6.06,-9.18,-19.24,-1.06,-1.93,-3.06,-2.83,-0.96,-2.91,-3.83,-7.67,-0.8,-1.52,-2.29,-12.28,-0.64,-0.32,-0.71,-9.86,-0.4,4.27,22.66,3.26,13.08,13.08,13.08,0.0,0.0,0.0,0.0,24.67,-0.56
基本每股收益(元/股),0.03,0.04,0.09,0.14,0.01,0.03,0.05,-0.15,0.001,0.01,0.0113,0.04,0.02,0.07,0.12,0.12,0.04,0.09,0.14,0.13,0.03,0.01,-0.0005,-0.3654,0.0227,0.0586,0.167,0.2137,0.04,0.0364,0.09,0.0978,0.01,0.0201,0.07,0.0823,0.01,0.0208,0.04,0.1724,0.05,0.2302,0.36,0.5291,0.14,0.1835,0.2765,0.3183,0.1172,0.1343,0.1817,0.2385,0.0233
稀释每股收益(元/股),0.03,0.04,0.09,0.14,0.01,0.03,0.05,-0.15,0.001,0.01,0.0113,0.04,0.02,0.07,0.12,0.12,0.04,0.09,0.14,0.13,0.03,0.01,-0.0005,-0.3654,0.0227,0.0586,0.167,0.2137,0.04,0.0364,0.09,0.0978,0.01,0.0201,0.07,0.0823,0.01,0.0208,0.04,0.1724,0.05,0.2302,0.36,0.5291,0.14,0.1835,0.2765,0.3183,0.1172,0.1343,0.1817,0.2385,0.0233
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.37,290.97,177.76,602.46,1023.62,1056.89,338.04,779.8,1166.9,1060.81,238.54,101.87,-13.72,-3470.8,225.55,581.92,1662.04,2127.93,416.03,723.45,1802.57,1943.27,101.36,399.43,1421.41,1628.53,124.8,413.61,819.44,3427.82,907.05,5421.69,8566.45,13574.94,3540.92,7072.01,10643.39,12230.58,4496.12,7724.27,10454.04,13745.64,1339.98
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.46,320.56,177.76,556.2,966.61,1028.05,338.75,782.52,1167.37,1063.59,242.09,107.93,-4.55,-3451.56,226.61,583.84,1665.1,2130.76,416.99,726.36,1806.39,1950.94,102.16,400.95,1423.7,1640.81,125.44,413.93,820.15,3437.69,907.44,5417.42,8543.79,13571.68,3527.84,7058.92,10630.31,12230.58,4496.12,7724.27,10454.04,13720.96,1340.55
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.1,-29.59,0.0,46.27,57.01,28.84,-0.71,-2.72,-0.47,-2.78,-3.55,-6.06,-9.18,-19.24,-1.06,-1.93,-3.06,-2.83,-0.96,-2.91,-3.83,-7.67,-0.8,-1.52,-2.29,-12.28,-0.64,-0.32,-0.71,-9.86,-0.4,4.27,22.66,3.26,13.08,13.08,13.08,0.0,0.0,0.0,0.0,24.67,-0.56
