报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
一、营业总收入,36659.56,67368.13,95753.58,131801.09,26436.84,46096.88,71653.7,102337.33,30513.23,46222.89,72546.14,101649.49,25483.35,48832.76,79925.79,114642.69,31289.79,61739.6,103735.0,139496.19,42281.41,70479.43,106925.14,136804.51,33340.73,68664.81,108904.77,136544.63,266544.02,568341.01,814491.75,1233844.11,458439.5,793290.58,1132468.76,1583010.96,513054.48,876251.47,1206734.89,1699959.17,515894.79,925268.18,1247820.08,1820009.14,578624.49,1001364.28,1304243.63,1908972.84,608867.94,1072125.0,1468906.54,2196968.87,384834.89,810200.55,1177821.7
营业收入,36659.56,67368.13,95753.58,131801.09,26436.84,46096.88,71653.7,102337.33,30513.23,46222.89,72546.14,101649.49,25483.35,48832.76,79925.79,114642.69,31289.79,61739.6,103735.0,139496.19,42281.41,70479.43,106925.14,136804.51,33340.73,68664.81,108904.77,136544.63,266544.02,568341.01,814491.75,1233844.11,458439.5,793290.58,1132468.76,1583010.96,513054.48,876251.47,1206734.89,1699959.17,515894.79,925268.18,1247820.08,1820009.14,578624.49,1001364.28,1304243.63,1908972.84,608867.94,1072125.0,1468906.54,2196968.87,384834.89,810200.55,1177821.7
二、营业总成本,28969.72,57702.9,82884.86,111879.22,22076.69,39631.14,63220.86,90178.41,28064.94,43576.27,68179.05,93312.25,22582.23,44549.5,72070.29,104489.34,27299.36,55701.91,92404.96,125960.15,36548.91,61881.63,92032.91,122939.78,29025.37,59169.84,94284.66,118741.41,194111.95,421034.68,611222.39,921333.77,346924.9,579402.13,833388.55,1189599.43,388720.23,644004.03,897295.06,1296753.83,381393.83,680107.28,919690.64,1386747.51,425216.36,729353.44,968218.34,1476300.29,449494.33,791271.53,1119247.97,1747106.55,329649.48,649867.89,985385.87
营业成本,24272.15,46993.42,67661.0,91405.06,18331.46,32600.37,52139.91,74955.31,24977.41,37040.85,57436.96,78123.22,18429.31,36235.29,58616.38,84461.36,21548.62,43707.52,73509.89,97531.29,28623.56,47429.78,70248.58,86688.35,18913.35,38961.57,63094.06,77023.53,164913.55,339937.19,489428.6,741711.11,281400.06,464673.28,681484.09,945507.11,314323.36,518564.54,725090.39,1037137.14,314379.96,553836.92,742958.09,1111041.92,347753.55,594899.03,737884.87,1129347.42,343475.15,625321.76,855396.31,1329987.18,252140.6,485676.86,705963.02
营业税金及附加,257.57,502.21,522.09,794.28,163.2,251.98,350.43,699.15,41.13,103.64,283.48,663.83,69.5,174.04,375.41,1114.14,75.52,233.35,470.87,1373.82,181.45,484.0,798.59,1753.08,134.79,499.53,796.34,1998.2,1151.21,2614.19,3804.75,6142.57,2952.02,4866.21,6125.36,9047.01,4365.42,6095.86,7049.32,13287.18,3265.5,6403.28,8875.59,14797.69,4303.22,6829.68,8979.65,14129.45,5139.68,6897.53,9312.47,12004.82,3181.44,5625.56,7683.75
销售费用,2299.56,6307.09,8526.88,10052.39,1233.48,2287.04,3982.57,5468.39,999.66,2428.52,3963.77,5765.76,1479.18,3605.24,5830.76,8231.72,2738.14,5774.24,9159.79,14370.18,4020.2,7346.69,10845.08,18553.46,5120.16,10392.4,15169.27,20508.17,15140.9,41174.95,60860.8,99106.64,37445.58,74794.63,87742.04,134706.95,43067.02,74126.48,94844.52,142294.99,36130.36,61415.85,86219.12,154898.49,37652.55,76660.58,118683.32,179941.97,56754.72,99341.42,149364.68,246650.12,52196.47,104200.21,169051.68
管理费用,1360.44,2638.37,4350.22,5715.1,1692.63,3513.57,5439.67,7450.47,1671.32,3340.22,5556.04,7913.45,2412.84,4790.57,7458.56,10961.86,3128.32,6329.38,9954.29,13411.39,4176.6,7757.15,11804.54,17940.95,4970.61,9577.31,16137.9,20179.67,15924.5,36008.88,60156.02,78053.92,28467.75,41407.73,66098.07,96652.05,27264.86,45594.31,72066.51,97329.84,25445.31,47366.81,68702.06,105401.17,28561.77,46672.18,72746.28,110028.27,30096.78,57002.56,101444.86,149877.62,20584.48,50795.58,96039.75
财务费用,584.58,1052.43,1580.88,3579.58,570.75,1268.03,1695.22,1589.76,534.64,639.92,756.98,528.04,46.12,-623.85,-710.49,-337.92,-313.47,-706.2,-952.87,-904.67,-667.68,-1271.15,-1861.83,-2143.02,-554.04,-725.99,-1131.92,-1651.68,-2665.87,-4612.55,-6457.01,-8722.64,-3594.1,-6463.77,-8293.46,-10035.25,-2464.51,-5936.76,-7794.03,-12091.39,-6333.15,-9125.02,-10618.83,-12043.34,-1268.64,-2853.76,-987.82,-379.55,-1515.83,-777.99,-323.98,1812.59,584.26,1218.08,2948.89
资产减值损失,195.43,209.39,243.8,332.81,85.17,-289.84,-386.94,15.33,-159.22,23.12,181.81,317.94,145.27,368.23,499.66,58.17,122.23,363.62,262.99,178.15,214.77,135.16,197.95,146.95,440.5,465.03,219.01,683.52,-352.33,5912.01,3429.23,5042.17,253.59,124.05,232.46,13721.56,2164.08,5559.6,6038.36,18796.07,8505.86,20209.43,23554.59,12651.58,8213.91,7145.72,27266.74,38330.9,15142.88,0.0,0.0,0.0,0.0,0.0,0.0
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78,-103.72,-196.6,-267.05,-333.92,-204.93,-527.25,-709.61,-891.57,6505.09,5141.29,-7247.66,0.0,181.96,423.3,964.83
