报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应收款,1002.11,1505.88,1587.65,1745.0,2748.75,3084.57,2641.95,2917.9,2852.29,3036.35,3908.52,10705.44,4047.82,7811.96,10926.89,5859.33,7178.31,8151.58,9999.78,5943.25,7816.18,14544.19,7536.08,13914.92,14126.5,140240.78,138216.08,96848.26,102407.08,40569.48,8136.82,12868.67,13813.36,11028.91,13913.26,11287.72,16056.6,20098.28,20840.59,14599.38,15921.4,14082.69,15450.02,18070.38,15974.66,17292.6,20460.07,13672.72,0.0,13813.18,0.0,108863.33,0.0,97346.13,0.0,81656.55,0.0
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,5652.02,6684.2,6229.25,56166.19,74376.09,50435.09,44268.66,33088.26,37810.2,36653.06,45547.95,49703.41,62843.34,56737.8,60325.03,80420.29,87909.1,81287.28,93168.52,90857.16,99482.97,101789.77,87878.24,86807.78,107427.56,98779.02,107671.05,115705.6,116275.14,108625.12,109404.71,102714.65,106659.22,104219.07,95032.72,89055.46,94538.18,91359.05,103124.16,121283.31,133604.34,132441.61,148113.79,154624.66,168995.14,153013.53,137669.57,121043.26,113228.33,98035.32,95255.88,97203.88,117829.19,97149.81,102964.58,123486.55,160509.83
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48001.39,0.0
一年内到期的非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4569.92,4215.09
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待处理流动资产损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.4,559.22,0.0,469.75,358.92,0.0,406.87,0.0,0.0,354.86,0.0,377.33,24073.82,24500.05,7132.72,25743.33,31368.56,30198.83,33064.73,34474.41,39625.93,37548.24,36742.69,17331.51,19245.87,20479.82,20116.58,51682.92,57502.85,55015.18,52836.67,51215.81,52258.71,42340.16,25512.9,25812.56,26819.89,25803.3,26179.92,25913.96,12006.72,11731.64,10326.41,10037.21,9539.16,5284.92
流动资产合计,32327.95,35079.72,37351.65,127525.96,171765.73,170093.82,151130.44,131769.79,127107.6,135088.86,179719.5,193512.96,227878.79,307552.92,325501.66,333516.33,353823.94,349464.66,371098.63,432763.23,454486.08,443898.99,413817.85,396549.9,407065.34,671947.11,620794.0,545150.0,566840.23,496215.73,444217.01,445110.08,456982.04,497972.4,408685.03,382889.55,471727.94,506014.79,510447.89,550698.81,615872.14,739080.93,689347.86,745466.49,703098.04,629063.68,529358.87,544846.63,555887.28,551478.33,541039.08,593287.6,541811.01,568532.24,598711.5,679216.62,608028.95
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
可供出售金融资产,22410.0,21402.0,22770.0,36976.5,28046.45,18810.82,15245.59,16977.27,24447.27,31374.0,40813.36,46246.09,49675.5,31849.36,36195.55,33411.27,36670.91,32732.18,24277.5,18810.82,20474.59,22851.41,29065.09,32290.77,29133.0,21017.86,23157.0,24718.91,22885.36,21934.64,27706.91,33873.9,37744.72,48576.22,33576.92,51237.68,36384.9,39219.7,34671.24,19642.78,19297.76,15349.01,15244.13,10618.53,9233.83,4662.94,2390.49,2070.88,2484.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
持有至到期投资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应收款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,15000.0,15000.0,15000.0,15000.0,17665.38,17665.38,17665.38,20665.38,20741.9,20741.9,20741.9,18532.31,13127.23,13127.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期股权投资,7865.79,7865.79,7865.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.12,2.2,0.0,0.0,0.0,0.0,20.6,21.22,0.0,0.0,0.0,6000.0,5935.63,5825.67,8186.97,18516.68,7856.34,10271.16,10117.17,10070.81,9764.65,9648.69,9364.45,9255.95,9317.26,9183.51,9254.5,9121.56,29526.63,31062.45,30442.52,30495.74,29343.66,32069.16
投资性房地产,978.31,969.95,961.6,953.25,944.89,936.54,928.19,919.84,911.48,903.13,894.78,886.42,878.07,869.72,1127.12,1117.32,1107.52,1097.73,1087.93,1078.13,1068.34,255.64,254.2,252.75,405.19,401.92,398.64,3444.4,3374.28,3295.93,3217.74,4416.05,4253.94,4221.02,4121.73,4562.45,4518.35,5150.59,4516.95,4429.18,2600.63,4399.83,4228.35,5297.18,4962.44,4529.42,4099.8,4430.62,5160.42,5001.79,4806.87,4539.09,4412.31,4420.83,4595.85,5241.67,5226.15
在建工程(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28441.63,0.0,17207.11,0.0,23492.4,0.0,17822.95,20991.9,22087.91,22055.64,11325.16,15209.03,14731.33,14759.55,9545.88,11166.75,10056.24,9931.55,8680.85,10042.42
在建工程,49.22,104.86,251.58,375.82,1293.14,1626.07,2592.04,2673.66,3372.81,4759.47,5821.99,2331.54,4014.66,6739.61,15210.71,48360.57,49678.89,81867.37,101100.83,149770.55,179931.39,136731.78,133837.58,171889.87,14328.68,7032.99,10319.05,5893.3,12262.8,19671.16,19979.8,14394.66,14944.3,15922.84,14441.89,17240.22,19286.43,19690.23,17890.5,17207.11,19639.2,23492.4,24102.05,17822.95,20991.9,22087.91,22055.64,10893.27,0.0,14283.24,0.0,9545.88,0.0,10056.24,0.0,8680.85,0.0
工程物资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.71,5728.0,9416.9,12464.22,20958.93,3805.12,4478.69,4234.81,4073.67,3746.68,0.0,0.0,0.0,0.0,0.0,5.25,5.25,9363.37,9363.37,9363.37,9363.37,8751.4,8751.4,8751.4,8751.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.89,0.0,448.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
固定资产及清理(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151727.25,0.0,158536.09,0.0,159468.47,0.0,163836.56,165211.85,173333.39,175676.13,157599.48,153054.86,140034.13,136481.48,117655.44,114633.77,109477.26,107201.61,96092.71,93771.95
固定资产净额,7344.79,7400.5,7297.15,30589.69,30240.72,33341.18,33821.52,34198.27,35293.38,36617.58,36403.74,43984.48,45351.65,54046.27,54360.05,57092.02,57387.89,59954.61,61196.58,74577.58,82226.34,129643.74,150946.44,138770.19,299155.79,118068.01,115301.8,118860.08,117637.0,139951.63,138892.43,151064.51,150852.82,151476.67,153872.9,153301.46,151092.0,151727.25,158320.36,158536.09,161038.39,159468.47,160370.47,163836.56,165211.85,173333.39,175676.13,157599.48,0.0,140034.13,0.0,117655.44,0.0,109477.26,0.0,96092.71,0.0
固定资产清理,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
生产性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
使用权资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.79
无形资产,3385.88,3361.88,3337.71,21296.82,21869.43,19869.86,20451.59,21802.44,22617.81,22658.89,22524.3,23654.87,23579.37,28592.5,28223.61,36789.23,37011.25,38695.83,39890.38,58510.05,71680.04,91849.7,193991.57,234005.52,258595.32,207505.81,217646.69,221673.97,223967.36,274968.75,319280.71,343052.18,357732.28,358581.26,361018.75,377298.35,380734.19,375054.34,372909.09,393156.89,395808.08,395909.82,396587.7,406047.5,409301.71,411014.81,410736.56,285353.01,286339.95,272760.78,275640.1,107283.92,105944.04,102864.85,100801.44,20925.28,20565.48
开发支出,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.32,959.83,1455.79,0.0,470.44,1589.98,2208.69,0.0,842.1,404.58,1624.7,0.0,917.18,0.0,247.08,0.0,243.96,510.29,864.73,0.0,226.6,1037.98,796.87,0.0,552.26,580.9,946.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
商誉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2241.31,2241.31,2853.66,2853.66,3047.69,3047.69,3069.8,3069.8,3069.8,3069.8,3069.8,3069.8,3069.8,3069.8,216.14,216.14,2807.11,2807.11,5276.23,5276.23,5276.23,5276.23,5276.23,5276.23,5276.23,5276.23,11803.97,11803.97,11105.69,11105.69,8943.0,8943.0,8943.0,8943.0,228.83,228.83,228.83,228.83,0.0,0.0,0.0,0.0,0.0,0.0
长期待摊费用,11.9,10.28,8.66,7.03,5.41,21.55,78.15,70.63,65.25,73.69,144.1,419.16,416.35,461.12,684.68,732.94,790.61,993.37,1386.15,1858.38,2444.38,2612.37,2632.04,3236.47,2889.11,2850.92,2659.92,2617.92,3006.14,2728.55,2555.58,2255.26,2023.19,1904.87,1931.93,3403.93,3465.84,3766.25,3636.46,4014.65,4278.74,4122.83,3951.74,5880.85,5167.94,4997.4,5914.3,5207.56,5467.22,3753.64,3896.6,2969.6,2983.94,2711.7,2675.46,1793.4,1748.3
递延所得税资产,714.15,767.23,767.23,588.45,588.45,764.08,1108.1,734.51,552.5,735.57,839.48,778.69,917.81,1654.23,1886.4,2567.86,3211.61,5426.55,6705.21,8006.73,8223.94,9080.43,9823.54,12180.12,13061.29,9834.08,9900.76,8452.69,9258.08,9042.51,9232.66,8996.76,9408.68,10013.35,10073.65,10771.81,11553.5,12129.92,11683.3,9058.24,9830.43,10185.19,10318.33,11668.06,12357.02,15565.32,16707.35,5793.56,5668.73,5172.3,5113.5,3448.89,3512.38,3816.1,3823.7,3189.11,3262.21
其他非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.02,966.02,966.02,966.02,1210.78,1211.7,1210.56,1220.47,1472.52,1469.99,2690.13,2701.23,1474.52,1656.97,1587.6,1615.34,1628.79,2556.38,2247.66,2335.32,1821.85,1889.97,1201.93,1237.44,1237.44,1303.78,1310.95,1339.21,5803.73,5587.65
非流动资产合计,42760.04,41882.49,43259.71,90787.56,82988.5,75370.09,74225.19,77376.62,87260.5,97122.34,107441.75,118301.26,124833.42,126456.12,140539.13,188654.88,198131.25,236281.55,259653.2,319489.17,374048.83,401291.51,534151.73,614444.29,636110.83,386371.38,399662.35,404508.8,412080.66,493462.11,546955.5,594645.59,614470.31,627288.28,619677.21,652378.89,641729.69,632153.29,639738.17,627179.76,636451.93,636775.98,638391.46,641508.07,648927.03,657327.19,659061.49,483148.22,484687.22,454320.16,453434.44,276545.48,275361.97,265450.18,261206.11,171070.41,173011.11
资产总计,75087.99,76962.21,80611.37,218313.52,254754.23,245463.91,225355.63,209146.42,214368.1,232211.2,287161.26,311814.21,352712.2,434009.04,466040.8,522171.2,551955.19,585746.21,630751.83,752252.4,828534.92,845190.5,947969.58,1010994.19,1043176.17,1058318.49,1020456.35,949658.8,978920.89,989677.84,991172.5,1039755.67,1071452.35,1125260.68,1028362.25,1035268.44,1113457.62,1138168.09,1150186.06,1177878.57,1252324.07,1375856.92,1327739.33,1386974.56,1352025.07,1286390.87,1188420.36,1027994.84,1040574.51,1005798.48,994473.52,869833.08,817172.98,833982.42,859917.61,850287.03,781040.06
短期借款,0.0,0.0,0.0,16212.78,18503.88,31419.46,32678.28,32100.0,23500.0,18200.5,6457.65,7000.0,10850.0,55023.67,40500.0,52500.0,53000.0,74459.65,113356.0,95544.0,125023.69,146781.19,154160.84,158627.81,158482.9,187516.06,166109.99,159088.46,161858.98,147384.04,189394.54,202463.59,204160.67,237515.39,221191.33,177932.54,178647.46,197639.16,203497.44,198393.14,236600.24,258087.87,270292.4,298853.85,285408.32,332090.14,293947.5,172351.08,153215.53,146862.35,152105.05,151055.39,141121.64,138494.38,139391.3,136340.65,140357.37
交易性金融负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246020.49,0.0,275341.85,0.0,339953.86,0.0,431233.24,420698.42,336899.63,226813.19,243401.91,249360.94,258234.86,241115.42,205268.07,171291.83,205478.53,222210.61,240392.09,229373.49
应付票据,1734.25,1800.28,4086.48,11220.54,24478.46,26803.96,20264.47,17931.91,12298.11,16685.94,20009.6,24439.96,31222.93,43197.58,38728.44,38422.67,57460.34,73042.55,107326.68,109599.36,108569.63,95169.56,81752.22,103510.91,109148.2,133609.41,105615.66,75724.91,110107.15,95745.55,71700.02,95234.4,146232.81,153999.62,101070.43,126570.21,140556.96,144285.03,170947.72,130425.58,167000.62,171044.21,251646.12,243033.65,250882.08,170246.63,0.0,43194.07,0.0,61024.29,51060.6,40522.03,36808.61,46398.42,64341.23,68346.66,58560.59
应付账款,4792.08,6686.88,6371.05,37693.49,64860.15,45687.1,34337.09,23754.53,31457.39,38850.06,38733.62,46947.5,57479.17,54005.42,53330.86,73156.46,69310.6,83405.11,93241.69,97196.48,100621.85,125283.98,110588.39,170747.94,170194.11,157542.34,157215.46,146752.91,131216.01,140464.12,121228.09,148487.15,118611.76,118793.15,101613.02,100595.51,103286.83,101735.46,109143.96,144916.27,142087.19,168909.65,158245.02,188199.59,169816.34,166653.01,0.0,200207.84,0.0,197210.57,190054.82,164746.05,134483.22,159080.11,157869.38,172045.43,170812.9
预收款项,1486.65,2209.52,1747.79,2160.41,3957.84,1553.23,3081.61,1649.88,1551.23,2068.77,4997.25,2225.75,2752.8,9007.37,11287.94,10343.05,14931.27,12752.81,14086.84,8656.71,14406.69,17551.91,7148.58,2396.56,6315.3,9461.62,16134.62,9643.37,12421.21,9586.38,9416.87,12303.34,14046.83,11581.64,10250.56,14746.18,10684.03,12302.83,11031.24,14962.97,9289.78,12787.88,13306.28,18045.76,11512.88,13257.86,27778.75,30872.56,18833.85,21927.28,25717.09,17731.6,16643.15,18124.03,18608.34,0.0,0.0
