报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
公允价值变动收益,0.0,-2967.72,-2967.72,-2967.72,0.0,0.86,-5268.85,-10102.05,6792.28,11899.13,10176.25,10820.72,-429.5,-1357.5,-1349.61,-1089.45,138.09,-54.06,-421.84,-745.24,-39.2,-98.0,0.0,-58.8,-137.2,-509.6,-460.6,-499.8,-107.8,29.4,249.9,1674.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
投资收益,305.39,17930.86,18545.09,19360.01,163.57,469.91,1575.41,7133.9,0.0,885.4,15111.05,17702.24,0.0,476.4,35278.76,34994.41,-0.9,46729.18,47203.53,48201.88,553.74,599.36,28105.27,29145.52,-3807.49,-2951.9,-3630.63,21172.66,-1051.09,10861.65,12217.04,10006.33,-1563.0,26470.2,21688.96,22369.64,166.61,18072.3,23078.64,28121.44,1177.57,34432.37,38370.35,42714.36,2840.12,16766.42,21921.67,27520.48,3062.83,23067.29,27367.05,30154.16,2728.37,23307.05,27690.35
其中:对联营企业和合营企业的投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-174.77,0.0,-743.24,-551.45,412.54,505.71,487.62,481.49,1335.78,-3857.34,-6964.43,-7732.81,-8888.45,-1221.78,-420.68,448.95,-1302.26,-1563.0,-4747.75,-9528.98,-9942.2,166.61,2314.83,6154.49,11197.29,1080.81,4350.0,8125.71,12219.18,2736.49,6129.87,11142.33,16575.88,1954.74,2490.91,6579.9,9132.04,2490.07,5331.11,9280.27
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,20313.38,54399.19,78763.43,96116.67,28661.62,75394.67,78193.3,53667.1,9917.72,12850.68,56023.49,45590.05,7234.23,8546.77,27296.21,30815.32,91.85,19698.84,-2187.31,-29039.43,-20789.48,-47282.72,-49476.74,-54709.65,-19378.26,-33474.19,-49399.64,-35111.51,523.21,-3922.27,-4098.33,-11033.77,-37720.97,-39905.74,-86517.17,-162277.09,-57924.84,3730.53,20747.84,54720.01,77508.07,144908.81,277714.93,334946.04,66812.66,205444.11,327500.61,314421.65,45062.81,150399.66,192399.6,202446.13,32160.74,75574.79,178906.94
加:营业外收入,0.38,935.53,984.66,1012.5,34.56,20.94,34.73,533.68,0.1,25.72,26.4,32.39,2.3,2.33,1332.89,1367.89,5931.63,5920.97,7297.54,12497.34,307.28,617.29,923.91,1240.45,306.82,613.43,920.05,1228.13,358.49,640.04,1128.04,1568.71,292.35,662.67,1041.64,1411.16,4052.44,4505.67,5312.61,6158.75,844.53,18.12,97.86,89.66,606.02,761.64,862.14,2420.24,57.03,91.84,137.1,133.58,62.79,126.19,206.92
减：营业外支出,0.0,1.08,606.04,642.68,1.43,129.23,135.12,193.76,0.42,215.62,217.62,541.86,0.0,0.0,0.0,113.98,129.86,117.93,140.66,142.05,14.84,17.57,21.08,21.28,5.2,7.7,8.37,37.14,5.01,136.31,151.31,152.43,2.8,2.86,4.86,20.27,99.0,179.13,209.13,895.23,0.0,1709.91,1765.36,564.8,0.0,0.0,67.2,924.09,485.35,619.65,662.65,2852.22,0.0,291.71,332.85
其中：非流动资产处置损失,0.0,0.0,0.0,642.67,1.43,126.23,126.23,180.51,0.4,0.4,0.4,324.43,0.0,0.0,0.0,113.78,11.93,0.0,16.5,0.0,6.64,6.64,6.64,6.64,0.0,0.0,0.67,0.67,0.0,0.0,0.0,0.86,0.0,0.06,0.06,15.47,0.0,0.0,0.0,493.81,0.0,1282.98,1318.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,20313.76,55333.64,79142.05,96486.49,28694.75,75286.38,78092.92,54007.01,9917.4,12660.78,55832.27,45080.58,7236.53,8549.1,28629.11,32069.24,5893.62,25501.88,4969.58,-16684.14,-20497.05,-46683.0,-48573.91,-53490.47,-19076.65,-32868.46,-48487.96,-33920.52,876.69,-3418.54,-3121.6,-9617.49,-37431.42,-39245.94,-85480.39,-160886.2,-53971.4,8057.06,25851.32,59983.54,78352.59,143217.02,276047.43,334470.9,67418.68,206205.75,328295.55,315917.8,44634.49,149871.85,191874.05,199727.48,32223.53,75409.27,178781.01
减：所得税费用,7126.51,18158.28,26899.8,35503.73,8981.27,20229.84,21348.98,18576.97,5072.81,9064.29,20682.7,14674.72,797.09,1591.08,2823.31,8826.28,3971.73,3389.03,3484.85,2810.83,-46.11,-71.27,-71.19,-25.79,3.55,-67.57,-55.1,268.87,1986.75,83.6,2735.9,-6761.33,-135.74,-2936.4,-2835.49,-13263.0,123.31,4763.9,4879.11,12820.28,290.32,13034.51,29005.94,23730.72,2700.6,19614.68,37191.34,-17220.3,6395.51,18555.61,25633.75,24320.82,5150.95,10294.52,25765.98
五、净利润,13187.26,37175.35,52242.25,60982.76,19713.48,55056.54,56743.93,35430.04,4844.6,3596.49,35149.57,30405.86,6439.44,6958.02,25805.79,23242.96,1921.89,22112.85,1484.72,-19494.96,-20450.94,-46611.73,-48502.72,-53464.68,-19080.19,-32800.88,-48432.86,-34189.39,-1110.06,-3502.15,-5857.5,-2856.15,-37295.68,-36309.53,-82644.9,-147623.2,-54094.7,3293.17,20972.21,47163.25,78062.28,130182.52,247041.5,310740.18,64718.08,186591.07,291104.21,333138.11,38238.98,131316.24,166240.31,175406.66,27072.58,65114.75,153015.04
归属于母公司所有者的净利润,14127.52,38713.16,54642.11,63760.17,19829.89,55071.86,57179.54,41046.61,7355.89,9486.56,41346.96,36761.81,4821.4,5584.2,29529.91,34967.08,3189.2,30576.36,16275.78,1178.28,-15093.82,-34942.66,-30810.44,-35709.51,-16024.92,-26894.43,-39084.99,-22909.4,479.96,936.02,1079.23,6264.38,-31665.43,-22287.06,-56719.97,-113662.11,-48232.04,1645.16,13682.3,40096.4,49659.79,94889.51,176240.51,221065.11,50454.31,142448.75,214080.42,240375.07,27420.89,100194.03,123637.24,125104.79,19874.88,52318.79,117469.19
少数股东损益,-940.26,-1537.81,-2399.86,-2777.41,-116.41,-15.32,-435.6,-5616.57,-2511.29,-5890.07,-6197.4,-6355.96,1618.03,1373.82,-3724.12,-11724.12,-1267.31,-8463.5,-14791.05,-20673.24,-5357.12,-11669.07,-17692.28,-17755.17,-3055.27,-5906.45,-9347.87,-11280.0,-1590.02,-4438.16,-6936.74,-9120.53,-5630.25,-14022.47,-25924.93,-33961.09,-5862.66,1648.0,7289.92,7066.85,28402.49,35293.01,70800.99,89675.08,14263.77,44142.32,77023.78,92763.04,10818.09,31122.21,42603.07,50301.87,7197.7,12795.96,35545.85
基本每股收益(元/股),0.054,0.139,0.1924,0.222,0.0668,0.1856,0.1927,0.1384,0.0248,0.032,0.1394,0.1239,0.0163,0.0188,0.0995,0.1179,0.0108,0.1031,0.0549,0.004,-0.0509,-0.1178,-0.1039,-0.1204,-0.054,-0.0907,-0.1318,-0.0772,0.0009,0.0018,0.002,0.0118,-0.0599,-0.0421,-0.1072,-0.2149,-0.0912,0.0031,0.0259,0.0758,0.0939,0.1794,0.3332,0.4179,0.0954,0.2693,0.4047,0.4544,0.0518,0.1894,0.2337,0.2365,0.0376,0.0989,0.2221
稀释每股收益(元/股),0.053,0.139,0.1924,0.222,0.0668,0.1856,0.1927,0.1384,0.0248,0.032,0.1394,0.1239,0.0163,0.0188,0.0995,0.1179,0.0108,0.1031,0.0549,0.004,-0.0509,-0.1178,-0.1039,-0.1204,-0.054,-0.0907,-0.1318,-0.0772,0.0009,0.0018,0.002,0.0118,-0.0599,-0.0421,-0.1072,-0.2149,-0.0912,0.0031,0.0259,0.0758,0.0939,0.1794,0.3332,0.4179,0.0954,0.2693,0.4047,0.4544,0.0518,0.1894,0.2337,0.2365,0.0376,0.0989,0.2221
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.9,1057.99,717.81,580.59,1067.24,1637.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258534.21,13888.11,60953.36,-38578.08,87958.01,-82557.08,-101846.12,168200.41,121906.72,181316.96,84100.21,-59410.24,-17745.92,20832.16,-124221.41,-249214.37,-347694.42,35289.16,25835.82,42077.2,33693.8,-13071.69,15075.07,27803.32
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35149.57,30405.86,6439.44,6958.02,25805.79,23242.96,1921.89,22772.76,2542.71,-18777.16,-19870.35,-45544.49,-46864.83,-53464.68,-19080.19,-32800.88,-48432.86,-34189.39,-1110.06,-3502.15,-5857.5,255678.06,-23407.57,24643.83,-121222.97,-59665.18,-136651.79,-98552.96,189172.63,169069.97,259379.24,214282.72,187631.26,292994.27,85550.24,62369.66,41889.83,-14556.32,73528.14,157152.05,208317.51,209100.46,14000.88,80189.81,180818.36
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41346.96,36761.81,4821.4,5584.2,29529.91,34967.08,3189.2,31236.26,17333.76,1896.08,-14513.24,-33875.42,-29172.55,-35709.51,-16024.92,-26894.43,-39084.99,-22909.4,479.96,936.02,1079.23,264798.59,-17777.32,38666.3,-95298.05,-25704.09,-130789.13,-100200.96,181882.71,162003.12,230976.75,178989.72,116830.27,203319.19,71286.48,18227.35,-35133.95,-107319.35,62710.06,126029.85,165714.44,158798.59,6803.19,67393.86,145272.51
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6197.4,-6355.96,1618.03,1373.82,-3724.12,-11724.12,-1267.31,-8463.5,-14791.05,-20673.24,-5357.12,-11669.07,-17692.28,-17755.17,-3055.27,-5906.45,-9347.87,-11280.0,-1590.02,-4438.16,-6936.74,-9120.53,-5630.25,-14022.47,-25924.93,-33961.09,-5862.66,1648.0,7289.92,7066.85,28402.49,35293.01,70800.99,89675.08,14263.77,44142.32,77023.78,92763.04,10818.09,31122.21,42603.07,50301.87,7197.7,12795.96,35545.85
