报表日期,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
一年内到期的非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457.01,1861.86,1254.15,633.62,7462.83,6107.61,3776.09,1846.58,66129.98,48397.51,76850.62,64006.31,88674.37,66879.53,45135.61
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待处理流动资产损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22321.26,114150.67,110141.89,107953.97,103479.9,85545.31,100532.56,97361.62,97251.87,56463.69,85398.85,167064.27,165035.73,133907.34,121784.02,272418.8,343821.37,280231.01,281664.69,36895.39,30707.74,11017.2,4910.91,8347.66
流动资产合计,8610.55,8810.26,22232.76,23438.76,23566.94,24997.41,26029.85,25417.56,24669.6,28396.24,29302.46,29435.84,29693.19,31837.16,33216.45,33247.83,32715.31,27265.18,28424.0,31616.06,31303.73,31856.46,33254.22,33925.43,33154.65,33367.41,33489.26,34538.66,36142.07,160779.12,164552.71,169820.61,183995.87,197621.94,211831.49,372127.78,365571.18,398223.73,463622.23,497385.96,515570.84,558832.51,561948.18,540403.32,602805.57,636539.21,773083.58,784405.82,773319.86,709387.44,678881.15,675467.31,615217.86
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19892.13,17650.77,15122.66,12812.91,10163.42,9272.46,6061.31
可供出售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,1400.0,1707.11,2011.36,3773.35,6277.85,6277.85,9277.84,9277.84,8145.38,8145.38,8145.38,5145.39,5765.39,6515.39,8515.39,10015.39,10015.39,10765.39,0.0,0.0,0.0,0.0,0.0
持有至到期投资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,20735.72,45545.06,45545.06,59498.34
长期应收款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.87,24.87,24.87,24.87,24.87,24.87,24.87,24.87,24.87,24.87,24.87,24.87,24.87,24.87,24.87,24.87,24.87,24.87,24.87,24.87,24.87,24.87,24.87,24.87,24.87,6524.87,17299.64,21553.96,13973.45,13973.45,13997.07,17139.46,48308.54,64647.31,106489.3,123565.32,74173.44,94676.23,62192.45,80352.14,74961.58,80996.51,79820.87
长期股权投资,654.8,739.21,768.68,784.43,770.87,807.23,910.06,935.04,928.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1400.0,1400.0,1400.0,1500.0,1508.0,1896.02,2601.02,2681.02,2689.66,2590.66,2589.66,2589.66,2041.7,5240.04,10302.7,11802.7,32825.74,77825.74,77941.08,92941.08,29315.02,24931.8,25002.53,24887.33,6321.22,6671.55,6800.72
投资性房地产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9867.22,9823.25,9775.43
固定资产净额,1910.74,1893.97,1955.61,1884.47,1926.48,1847.85,1494.0,1419.93,1370.22,1452.41,1376.97,1299.91,1293.83,1393.52,1406.21,1431.56,2658.98,10908.97,12311.91,12205.03,12263.01,12218.03,12224.1,12147.19,12070.1,12116.17,11994.59,11870.53,11858.47,18087.78,18056.93,17984.28,17763.73,18313.98,17553.13,17249.3,17136.77,16867.66,6423.97,6525.05,6457.12,6698.7,7015.54,7009.66,6970.13,7226.1,7181.18,0.0,7202.32,0.0,13748.7,0.0,13392.35
在建工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.86,315.1,1790.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
工程物资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
固定资产清理,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
生产性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无形资产,44.71,44.71,44.71,44.71,44.71,77.5,152.2,141.67,131.7,129.52,458.83,377.76,412.62,449.48,769.8,726.91,729.97,695.82,950.86,890.79,873.6,873.02,1635.27,1527.56,1445.29,1344.09,1701.19,1577.3,1513.75,1460.41,1888.87,1791.27,1689.34,1894.0,1702.57,1558.11,1396.74,1270.46,124.69,375.66,396.23,778.61,312.89,345.25,281.99,220.23,235.06,191.02,551.08,516.05,471.4,374.37,333.75
开发支出,0.0,0.0,88.0,188.0,157.5,207.5,284.45,349.58,405.12,454.4,165.62,301.28,301.28,506.16,171.57,205.48,235.93,268.82,319.41,503.5,503.5,869.45,339.87,424.83,551.67,339.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
商誉,116.74,116.74,80.0,80.0,80.0,80.0,0.0,0.0,0.0,14.36,14.63,14.63,14.63,14.63,14.63,14.63,14.63,14.63,14.63,14.63,14.63,14.63,14.63,14.63,14.63,14.63,14.63,14.63,14.63,240049.39,240049.39,240049.39,240049.39,240049.39,240049.39,240049.39,240049.39,240049.39,240034.76,240624.76,240624.76,240624.76,240818.56,240818.56,240818.56,240818.56,240818.56,240818.56,240818.56,240818.56,240818.56,240818.56,240818.56
长期待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,190.74,174.09,160.11,155.04,132.73,84.73,3.71,148.13,283.4,309.7,310.16,343.88,356.15,349.82,355.27,340.49,288.78,266.48,238.12,212.79,189.11,165.43,143.11,143.89,105.62,81.13,56.72,8.18,6.59,6.2,4.55,4.21,0.0,0.0,0.0,0.0,4438.84,4213.13,3987.43,3761.73,3536.02,3310.32,3084.62,2858.91,2633.21,2407.5,2181.8
递延所得税资产,29.46,29.46,23.13,23.13,23.13,23.13,16.55,16.55,16.55,16.55,4.41,4.41,4.41,4.41,2.0,2.0,1.76,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.16,1327.16,1319.77,1319.77,2015.75,2015.75,2279.37,2078.86,1759.28,1556.42,3714.2,6920.86,15784.45,15958.9,15208.12,12061.17,9324.9,9254.97,11619.83,10758.23,15810.64,16798.91,13854.79
其他非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0
非流动资产合计,2756.45,2824.08,2960.13,3004.74,3002.7,3043.21,3048.0,3036.87,3012.68,2222.29,2178.07,2107.6,2055.35,2541.2,2672.48,2715.15,3976.31,12258.76,13977.84,14788.65,14834.88,15140.51,15327.52,15205.56,15144.68,14852.43,15324.39,15052.76,14954.83,262666.34,264360.83,264861.24,265516.2,268064.57,270319.81,276272.12,290033.97,294009.81,272503.23,276455.63,283952.56,290900.66,355269.95,417333.94,460211.99,490609.57,404491.71,418571.82,386964.24,416973.94,459510.34,467435.01,472945.66
资产总计,11366.99,11634.34,25192.89,26443.5,26569.64,28040.62,29077.86,28454.43,27682.29,30618.53,31480.52,31543.44,31748.54,34378.36,35888.93,35962.98,36691.62,39523.93,42401.84,46404.71,46138.61,46996.97,48581.74,49130.99,48299.33,48219.83,48813.66,49591.42,51096.9,423445.46,428913.54,434681.85,449512.07,465686.51,482151.3,648399.91,655605.14,692233.54,736125.46,773841.59,799523.39,849733.17,917218.13,957737.26,1063017.56,1127148.78,1177575.29,1202977.64,1160284.1,1126361.38,1138391.49,1142902.31,1088163.51
短期借款,1500.0,1500.0,1000.0,1702.04,1580.21,2350.22,2134.75,1522.23,1213.35,1757.47,1885.38,1440.53,1076.69,1637.6,1406.3,157.77,0.0,1663.82,1486.62,1792.97,2223.39,847.88,394.46,554.49,335.57,170.8,80.88,400.27,285.83,2852.98,771.92,342.5,235.24,424.34,324.33,344.95,968.65,10669.01,15000.0,28474.9,28387.2,35000.0,33424.0,55424.0,90104.0,90104.0,51680.0,49680.0,20421.02,1010.0,10120.77,9784.95,9468.44
交易性金融负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,176.0,176.0,176.0,210.85,210.85,1416.32,617.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24025.18,17748.41,20724.91,18413.08,31786.26,27697.87,22708.97,15355.01,20572.47,20497.66,16160.36
应付票据,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5907.21,12700.0,6000.0,0.0,3000.0,11260.0,10760.0,2840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付账款,549.52,378.7,298.01,350.84,419.46,347.66,425.48,217.61,75.81,0.0,254.97,209.33,0.0,10.7,67.86,110.51,306.7,62.98,220.8,303.98,391.05,190.05,136.8,194.86,131.38,180.56,257.36,230.67,677.81,11510.97,10621.12,13535.38,13553.57,9624.22,10400.47,12163.03,12484.19,14729.18,14133.36,12864.21,15022.51,19811.62,24025.18,17748.41,20724.91,0.0,31786.26,0.0,22708.97,15355.01,20572.47,20497.66,16160.36
预收款项,0.0,0.0,148.34,0.0,0.0,0.0,171.11,0.0,0.0,629.21,179.65,305.37,368.7,764.75,148.76,210.15,222.6,231.08,96.9,737.63,92.87,357.11,614.28,456.56,646.56,449.79,93.89,412.24,393.68,3821.89,3656.68,3951.37,3630.15,3566.7,4086.96,4037.26,3801.55,5220.04,3300.28,4447.99,2717.0,4773.84,1991.0,2975.12,4256.59,9451.37,9477.29,6055.09,2887.15,2352.56,768.08,1647.56,0.0
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,367.08,294.8,261.44,228.26,296.01,278.75,587.54,385.92,380.6,788.28,927.96,602.53,881.21,987.45,1132.75,633.7,802.05,785.57,1073.5,347.84,262.28,567.8,1065.47,547.68,691.76,687.78,1045.49,800.16,600.2,2015.58,2586.14,704.84,1325.16,2197.73,6425.21,4449.88,5133.99,5665.91,5677.57,3906.57,4464.92,3434.47,4836.33,1799.3,5811.13,8331.99,8981.72,6567.96,9345.69,8148.84,10078.22,7028.55,9073.5
应交税费,45.44,50.82,126.48,70.66,73.33,67.9,104.26,135.96,200.05,204.09,321.63,376.26,380.57,493.06,705.22,882.16,581.8,443.64,1159.56,1293.97,479.35,597.89,406.24,447.27,456.23,512.48,633.36,980.53,971.62,1955.22,3322.31,4378.76,2506.0,4089.01,8341.23,6231.51,3802.04,3606.36,5558.65,6399.38,11008.0,21554.43,9811.75,3831.34,6354.97,8284.93,11658.49,17022.4,7568.22,3408.76,4732.93,2760.67,1741.78
应付利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,18.28,30.9,44.37,40.76,46.44,21.15,474.24,0.0,2026.61,2809.73,607.76,1129.44,1899.19,2655.73,101.99
应付股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,20.3,20.3,20.3,0.0,0.0,0.0,8.0,8.0,8.0,0.0,543.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9663.08,110.75,110.75,66.95,65.7,510.7,0.0,255.54,255.54,546.67,538.51,179.08,179.08,22.54
其他应付款,335.08,292.31,8.49,7.81,52.0,25.64,50.03,128.83,54.12,116.24,44.32,0.0,67.35,123.64,95.89,238.07,87.99,62.39,37.49,112.73,124.26,245.63,46.74,57.9,170.6,235.03,67.12,143.98,179.21,1252.59,465.54,965.12,1054.76,909.3,1140.76,743.39,968.47,1217.18,384.71,1017.45,1500.69,2565.49,1789.34,9626.03,3785.4,10213.46,17536.04,0.0,8838.94,0.0,8933.13,0.0,9002.23
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内的递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5147.66,5103.36,5103.36,5103.36,31915.26,31771.26,30153.51,30976.15,47697.76,37879.23,25972.45,21570.12,53623.8,53623.8,0.0
其他流动负债,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,110.0,110.0,87.3,87.3,454.24,407.8,213.67,213.67,19.34,19.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,2425.9,0.0,1533.61,0.0,1148.56,295.7,51.21
