报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30
公允价值变动净收益,7400.0,10800.0,-26200.0,-12800.0,-6200.0,-21300.0,-4000.0,-7100.0,9200.0,38000.0,-9500.0,-10100.0,18300.0,-4800.0,17800.0,10800.0,-8300.0,-20800.0,-77800.0,-21100.0,-500.0,-25500.0,-56700.0,-37100.0,69200.0,-26300.0,-80100.0,-15100.0,106600.0,120200.0,41700.0,68000.0,-129500.0,-11400.0,208300.0,279600.0,202800.0,316600.0,460700.0,416800.0,-10000.0,97100.0,162800.0,-84000.0,25400.0,-333600.0,-572700.0,-692000.0,602900.0,906100.0,1097000.0,1131200.0,577000.0,675100.0,846900.0,1279700.0,-177900.0,132900.0,983400.0,1447300.0,-474700.0,-423100.0,-986600.0
其他业务收入,12600.0,17700.0,29000.0,27700.0,6500.0,36000.0,41500.0,29300.0,12100.0,3300.0,2000.0,-7100.0,-2900.0,-4500.0,-40400.0,11400.0,7900.0,38700.0,76800.0,137400.0,34800.0,45600.0,396900.0,462200.0,328900.0,821400.0,1128200.0,1445600.0,508100.0,1129100.0,1853200.0,2360000.0,1553500.0,1966500.0,2220800.0,3129000.0,2640500.0,3215300.0,3898100.0,4168000.0,2370300.0,2994600.0,3675100.0,5409100.0,1424900.0,2720200.0,3973700.0,5287900.0,3700500.0,4939500.0,6211500.0,7553700.0,1107300.0,3199600.0,4613300.0,6188200.0,2055600.0,3478100.0,5654400.0,6701500.0,2556700.0,4340400.0,5698100.0
二、营业支出,2673700.0,5891500.0,9169200.0,14097200.0,3233100.0,7145500.0,11221200.0,16622700.0,2740900.0,6328600.0,9854700.0,14346000.0,3342100.0,7142400.0,11291700.0,16633400.0,4423500.0,9118500.0,14048500.0,20421400.0,5141600.0,10582800.0,16242300.0,22948700.0,5952500.0,12021400.0,17788000.0,25259100.0,6727300.0,13491900.0,20108400.0,29928000.0,8477500.0,16289300.0,23575400.0,33811200.0,9636700.0,16356300.0,22924400.0,31557600.0,9112200.0,16678900.0,24498400.0,36466000.0,9691200.0,19226900.0,28270000.0,40260200.0,13240200.0,23398400.0,33484400.0,46459600.0,12013800.0,25930200.0,38199600.0,49128300.0,12599800.0,26019400.0,39623500.0,51919800.0,14017600.0,28028000.0,39131600.0
营业税金及附加,308700.0,663800.0,1039000.0,1451100.0,450600.0,909400.0,1385500.0,1876500.0,442000.0,885000.0,1336400.0,1815700.0,511900.0,1035000.0,1575200.0,2148400.0,649300.0,1357400.0,2096300.0,2887500.0,869800.0,1732700.0,2609200.0,3506600.0,923200.0,1861300.0,2792800.0,3744100.0,1019000.0,2049300.0,3075000.0,4135100.0,1078000.0,2166700.0,3226600.0,4232000.0,1017600.0,1346700.0,1459800.0,1731900.0,183900.0,390800.0,562200.0,746500.0,201500.0,423700.0,593600.0,778100.0,185200.0,385100.0,560100.0,767700.0,207300.0,440600.0,622000.0,852400.0,216400.0,464600.0,674000.0,931800.0,222000.0,491900.0,722800.0
业务及管理费用,1629500.0,3611600.0,5694500.0,8763100.0,1916800.0,4377900.0,6413200.0,9150600.0,1868000.0,4404000.0,7008200.0,10170300.0,2429800.0,5121400.0,7913100.0,11657800.0,2870900.0,5938300.0,9217600.0,13959800.0,3191300.0,6688900.0,10357500.0,15333600.0,3540200.0,7269800.0,11211700.0,16528000.0,3752800.0,7867400.0,11887300.0,17626100.0,3797300.0,7955000.0,12081500.0,17782300.0,3764600.0,7693800.0,11722300.0,17515600.0,3660800.0,7609100.0,11983100.0,17772300.0,3781800.0,7737600.0,12159700.0,18504100.0,3864600.0,8288000.0,12942600.0,19905000.0,3772800.0,8295000.0,13011400.0,19684800.0,4118800.0,9015700.0,14285700.0,22594500.0,4337400.0,9808600.0,15491800.0
资产减值损失,735500.0,1540100.0,2322600.0,3740600.0,847300.0,1831500.0,3389200.0,5552800.0,420300.0,1021200.0,1478300.0,2321900.0,391600.0,969300.0,1782000.0,2798800.0,865400.0,1688100.0,2438300.0,3112100.0,1014800.0,1923700.0,2545900.0,3374500.0,1215200.0,2194100.0,2862000.0,3832100.0,1377600.0,2416700.0,3245600.0,5672900.0,2074800.0,4195100.0,6156900.0,8699300.0,2366800.0,4443300.0,6390600.0,8789400.0,3150500.0,6134300.0,8961600.0,12776900.0,4225800.0,8345800.0,11693300.0,16159400.0,5827400.0,9918000.0,13775600.0,17895700.0,5949200.0,12545600.0,17973000.0,20266800.0,6286200.0,12454700.0,17931800.0,20262300.0,7066200.0,13362200.0,16937800.0
其他业务支出,0.0,76000.0,113100.0,142400.0,18400.0,26700.0,33300.0,42800.0,10600.0,18400.0,31800.0,38100.0,8800.0,16700.0,21400.0,28400.0,37900.0,134700.0,296300.0,462000.0,65700.0,237500.0,729700.0,734000.0,273900.0,696200.0,921500.0,1154900.0,577900.0,1158500.0,1900500.0,2493900.0,1527400.0,1972500.0,2110400.0,3097600.0,2487700.0,2872500.0,3351700.0,3520700.0,2117000.0,2544700.0,2991500.0,5170300.0,1482100.0,2719800.0,3823400.0,4818600.0,3363000.0,4807300.0,6206100.0,7891200.0,2084500.0,4649000.0,6593200.0,8324300.0,1978400.0,4084400.0,6732000.0,8131200.0,2392000.0,4365300.0,5979200.0
三、营业利润,2778300.0,5757700.0,9068200.0,11318500.0,4330900.0,8355200.0,11950500.0,14353100.0,4547800.0,8506600.0,12808700.0,16599400.0,5391700.0,11028400.0,16577300.0,21448700.0,6958200.0,14150300.0,21124400.0,27100000.0,7960100.0,15965800.0,23905000.0,30745800.0,8823500.0,17839300.0,26403700.0,33704600.0,9536000.0,19350600.0,28750500.0,35961200.0,9638900.0,19334900.0,28887400.0,35953500.0,9752200.0,19410700.0,28853000.0,36031500.0,9840300.0,19536200.0,29078900.0,36184200.0,10028600.0,19518200.0,29435500.0,37118700.0,10309900.0,20893100.0,31209800.0,39056800.0,10684100.0,18915400.0,28369700.0,39138200.0,10819300.0,20759900.0,31585800.0,42356400.0,10929100.0,20699000.0,32007600.0
加:营业外收入,35500.0,131600.0,142200.0,326000.0,51300.0,117900.0,151000.0,283400.0,25400.0,76900.0,108700.0,221300.0,30400.0,63700.0,108600.0,235700.0,56000.0,114000.0,158300.0,245100.0,31900.0,86900.0,135100.0,276700.0,29800.0,88600.0,129500.0,291000.0,50700.0,102900.0,148100.0,306200.0,78900.0,161100.0,207700.0,439200.0,48800.0,115700.0,171400.0,360100.0,50200.0,140700.0,244000.0,380500.0,152500.0,237900.0,310100.0,252900.0,58400.0,69800.0,162700.0,222200.0,45800.0,76600.0,124900.0,195700.0,33200.0,65900.0,95500.0,229900.0,186300.0,232300.0,282500.0
减:营业外支出,18500.0,48200.0,66500.0,133100.0,14200.0,32000.0,43100.0,106400.0,10800.0,15800.0,30100.0,95900.0,10600.0,30500.0,53500.0,141800.0,14400.0,29800.0,46800.0,114000.0,9200.0,31500.0,56100.0,153800.0,19500.0,43800.0,68300.0,141900.0,21000.0,44500.0,75500.0,106200.0,15900.0,28200.0,43000.0,69200.0,8800.0,18900.0,37800.0,63700.0,10900.0,27100.0,47000.0,100600.0,16500.0,34500.0,93300.0,130300.0,11600.0,42000.0,57100.0,100100.0,17900.0,56900.0,82000.0,121300.0,10500.0,18800.0,29600.0,96400.0,6400.0,16800.0,72400.0
四、利润总额,2795300.0,5841100.0,9143900.0,11511400.0,4368000.0,8441100.0,12058400.0,14530100.0,4562400.0,8567700.0,12887300.0,16724800.0,5411500.0,11061600.0,16632400.0,21542600.0,6999800.0,14234500.0,21235900.0,27231100.0,7982800.0,16021200.0,23984000.0,30868700.0,8833800.0,17884100.0,26464900.0,33853700.0,9565700.0,19409000.0,28823100.0,36161200.0,9701900.0,19467800.0,29052100.0,36323500.0,9792200.0,19507500.0,28986600.0,36327900.0,9879600.0,19649800.0,29275900.0,36464100.0,10164600.0,19721600.0,29652300.0,37241300.0,10356700.0,20920900.0,31315400.0,39178900.0,10712000.0,18935100.0,28412600.0,39212600.0,10842000.0,20807000.0,31651700.0,42489900.0,11109000.0,20914500.0,32217700.0
减:所得税,906100.0,1721300.0,2755700.0,3312400.0,1039800.0,1953200.0,2750700.0,3415000.0,1033500.0,1906400.0,2844000.0,3789800.0,1239000.0,2565100.0,3852900.0,4940100.0,1616200.0,3277000.0,4838100.0,6386600.0,1845600.0,3697100.0,5412900.0,6999600.0,1952500.0,4036400.0,5887800.0,7557200.0,2219600.0,4570900.0,6737600.0,8532600.0,2256200.0,4525200.0,6823000.0,8551500.0,2301800.0,4441900.0,6639800.0,8417300.0,2276900.0,4281100.0,6367300.0,7719000.0,2257700.0,3655900.0,5640300.0,7369000.0,2087700.0,4051900.0,6046600.0,7842800.0,2210700.0,3955500.0,5395300.0,7444100.0,2212300.0,4356100.0,6318700.0,7468300.0,1996100.0,3657500.0,5566700.0
五、净利润,1889200.0,4119800.0,6388200.0,8199000.0,3328200.0,6487900.0,9307700.0,11115100.0,3528900.0,6661300.0,10043300.0,12935000.0,4172500.0,8496500.0,12779500.0,16602500.0,5383600.0,10957500.0,16397800.0,20844500.0,6137200.0,12324100.0,18571100.0,23869100.0,6881300.0,13847700.0,20577100.0,26296500.0,7346100.0,14838100.0,22085500.0,27628600.0,7445700.0,14942600.0,22229100.0,27772000.0,7490400.0,15065600.0,22346800.0,27910600.0,7602700.0,15368700.0,22908600.0,28745100.0,7906900.0,16065700.0,24012000.0,29872300.0,8269000.0,16869000.0,25268800.0,31336100.0,8501300.0,14979600.0,23017300.0,31768500.0,8629700.0,16450900.0,25333000.0,35021600.0,9112900.0,17257000.0,26651000.0
归属于母公司的净利润,1870600.0,4084400.0,6330700.0,8125600.0,3311300.0,6453100.0,9273000.0,11076600.0,3515300.0,6631300.0,9990800.0,12859900.0,4154700.0,8460300.0,12721600.0,16515600.0,5378700.0,10948100.0,16384000.0,20826500.0,6133500.0,12316000.0,18560200.0,23853200.0,6874300.0,13834700.0,20553300.0,26264900.0,7330200.0,14810000.0,22046400.0,27581100.0,7432400.0,14902100.0,22176100.0,27713100.0,7476400.0,15021700.0,22279200.0,27824900.0,7578600.0,15299500.0,22799900.0,28604900.0,7880200.0,16044200.0,23962700.0,29767600.0,8200500.0,16793100.0,25171200.0,31222400.0,8449400.0,14879000.0,22867500.0,31590600.0,8573000.0,16347300.0,25182100.0,34833800.0,9063300.0,17150600.0,26582200.0
少数股东权益,18600.0,35400.0,57500.0,73400.0,16900.0,34800.0,34700.0,38500.0,13600.0,30000.0,52500.0,75100.0,17800.0,36200.0,57900.0,86900.0,4900.0,9400.0,13800.0,18000.0,3700.0,8100.0,10900.0,15900.0,7000.0,13000.0,23800.0,31600.0,15900.0,28100.0,39100.0,47500.0,13300.0,40500.0,53000.0,58900.0,14000.0,43900.0,67600.0,85700.0,24100.0,69200.0,108700.0,140200.0,26700.0,21500.0,49300.0,104700.0,68500.0,75900.0,97600.0,113700.0,51900.0,100600.0,149800.0,177900.0,56700.0,103600.0,150900.0,187800.0,49600.0,106400.0,68800.0
基本每股收益(元/股),0.06,0.12,0.19,0.24,0.1,0.19,0.28,0.33,0.11,0.2,0.3,0.39,0.12,0.25,0.38,0.48,0.15,0.31,0.47,0.6,0.18,0.35,0.53,0.68,0.2,0.4,0.59,0.75,0.21,0.42,0.63,0.78,0.21,0.42,0.62,0.77,0.21,0.42,0.63,0.77,0.21,0.43,0.64,0.79,0.22,0.45,0.67,0.82,0.23,0.47,0.71,0.86,0.24,0.42,0.64,0.86,0.24,0.46,0.69,0.95,0.25,0.47,0.71
稀释每股收益(元/股),0.06,0.12,0.19,0.24,0.1,0.19,0.28,0.33,0.11,0.2,0.3,0.39,0.12,0.25,0.38,0.48,0.15,0.31,0.46,0.59,0.17,0.35,0.52,0.67,0.19,0.39,0.58,0.74,0.21,0.42,0.62,0.78,0.21,0.42,0.62,0.77,0.21,0.42,0.63,0.77,0.21,0.43,0.64,0.79,0.22,0.45,0.67,0.82,0.23,0.47,0.71,0.86,0.24,0.42,0.64,0.86,0.24,0.46,0.69,0.95,0.25,0.47,0.71
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232000.0,-142400.0,-243500.0,369600.0,257000.0,654700.0,-407200.0,-325100.0,-731300.0,-1936400.0,-795100.0,290900.0,646800.0,105400.0,-117800.0,33000.0,-847800.0,-1863300.0,-3662900.0,1099200.0,2456500.0,2460300.0,3256700.0,-392000.0,421500.0,847400.0,2040500.0,-134000.0,-21400.0,651700.0,-1751500.0,-1280400.0,-2134000.0,-2588900.0,-4137800.0,-263700.0,860800.0,1794700.0,2780900.0,146600.0,474400.0,1269400.0,1070800.0,342500.0,9300.0,-1799900.0,-1583900.0,-144300.0,-223700.0,-10800.0,-817200.0,-1071400.0,-641400.0,344000.0
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6893300.0,9900900.0,12691500.0,4542100.0,8753500.0,13434200.0,16195300.0,5058500.0,10226200.0,14461400.0,20049400.0,6428100.0,12970900.0,18676500.0,23751300.0,6914300.0,12999900.0,18713800.0,22633600.0,8445300.0,17294600.0,24545800.0,30885300.0,7053700.0,15364100.0,23076500.0,29812500.0,7356400.0,15044200.0,22998500.0,26159100.0,6322300.0,13234700.0,20319700.0,24607300.0,7643200.0,16926500.0,25806700.0,32653200.0,8415600.0,17343400.0,26538200.0,32406900.0,8843800.0,14988900.0,21217400.0,30184600.0,8485400.0,16227200.0,25322200.0,34204400.0,8041500.0,16615600.0,26995000.0
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6834900.0,9803300.0,12572400.0,4519600.0,8718800.0,13375600.0,16131600.0,5054100.0,10218200.0,14452700.0,20036800.0,6423400.0,12961900.0,18665100.0,23724500.0,6909000.0,12996800.0,18706400.0,22637500.0,8434700.0,17262900.0,24500700.0,30812200.0,7022900.0,15296100.0,23012800.0,29702400.0,7370100.0,15024500.0,22926400.0,26116600.0,6314300.0,13204600.0,20269700.0,24572900.0,7640100.0,16908300.0,25745100.0,32498100.0,8362600.0,17268900.0,26424300.0,32285300.0,8766800.0,14885000.0,21107600.0,30053600.0,8417500.0,16120000.0,25158700.0,34008900.0,7979000.0,16455900.0,26830700.0
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58400.0,97600.0,119100.0,22500.0,34700.0,58600.0,63700.0,4400.0,8000.0,8700.0,12600.0,4700.0,9000.0,11400.0,26800.0,5300.0,3100.0,7400.0,-3900.0,10600.0,31700.0,45100.0,73100.0,30800.0,68000.0,63700.0,110100.0,-13700.0,19700.0,72100.0,42500.0,8000.0,30100.0,50000.0,34400.0,3100.0,18200.0,61600.0,155100.0,53000.0,74500.0,113900.0,121600.0,77000.0,103900.0,109800.0,131000.0,67900.0,107200.0,163500.0,195500.0,62500.0,159700.0,164300.0
