报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
货币资金,45439.64,48439.83,49188.6,65428.81,60275.56,89155.85,91387.51,102843.13,100725.44,106229.56,95271.07,102351.84,88496.79,115634.11,99220.12,105662.25,108274.91,95508.62,83487.09,110450.84,107751.76,110155.0,87328.64,100471.41,110082.7,121871.78,118673.07,141001.78,130927.39,149722.42,109629.91,136632.09,116683.27,131741.81,140207.2,77823.81,91879.7,119191.16,113269.83,148692.55,166610.9,117469.29,104431.4,124813.51,154803.18,161065.8,110985.38,109701.64,129878.76,176161.53
交易性金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23687.29,79125.0,87868.33,77747.18,55762.22
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187239.83,0.0,175815.56,0.0,173223.81,0.0,179173.37,208769.83,192215.31,199551.02,187213.66,225639.91,135358.63
应收票据,18446.04,20238.1,23838.12,25162.45,34388.51,31187.45,34855.55,17327.45,20928.0,22776.54,34061.85,42137.47,47726.83,27067.62,42678.21,46839.4,40770.41,47144.61,56338.44,52277.98,53164.27,63209.99,72406.44,73592.89,67368.6,69124.53,63772.03,98932.08,80868.38,72629.48,59694.26,64570.84,52862.53,45699.55,48200.58,70421.91,68939.98,71179.29,77721.78,86407.76,76856.26,64425.35,67587.42,83594.67,85905.99,0.0,60240.13,80608.74,78880.72,0.0
应收账款,59036.52,55247.17,59169.79,49967.52,60843.77,59397.53,63473.89,53540.62,65294.41,65424.49,74002.57,57345.92,84647.25,78837.63,84260.13,64755.61,89400.83,96836.13,106925.23,96182.3,126370.41,111455.04,121742.71,88691.59,128309.15,131441.25,138068.49,61505.25,76580.45,78435.04,83164.61,59757.05,80700.51,86091.4,80795.7,89658.4,104384.96,116060.53,104356.36,89407.8,103460.88,108798.46,118626.38,95578.69,122863.84,0.0,139310.89,106604.92,146759.19,135358.63
预付款项,18101.04,15240.25,19321.48,14553.2,19597.85,18533.69,23752.72,22119.95,29313.98,31424.66,27605.85,15278.92,21003.95,20153.9,31010.02,20931.56,31044.39,35132.67,33455.64,21604.79,22444.62,18222.25,26945.26,24973.17,31400.4,24076.85,28859.61,16081.27,19523.2,20162.37,21518.2,10829.14,10497.17,16375.21,9510.55,9526.38,8642.95,9861.43,6974.13,8197.56,12020.83,12201.81,14043.69,7904.38,10370.39,11071.15,11480.74,11354.68,10163.13,9376.77
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.66,823.63,565.71,829.9,594.85,372.07,392.81,538.34,486.39,397.81,291.34,4.31,23.7,23.79,9.4,0.0,2.53,2.56,2.57,2.18
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.33,111.33,111.33,111.33,0.0,0.0,0.0,0.0,623.84,623.99,101.3,101.3,501.07,501.07,3.24,3.24,3.24,3.24,3.24,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应收款,8187.32,7616.31,7488.26,23096.45,24852.66,18101.98,8892.51,8119.41,8535.69,9372.79,6549.51,9213.35,11517.36,9337.08,10317.29,7726.85,13110.57,11580.73,13276.16,14364.04,14311.1,13471.54,15172.16,9713.92,10206.25,13446.21,16272.63,12164.48,12875.37,3483.5,3487.08,2676.07,4466.48,3001.29,3229.95,3210.15,2030.82,2504.55,3555.8,2061.6,11867.74,3481.16,3342.54,2170.84,2802.48,3777.09,4423.14,3177.53,0.0,3478.23
