报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.8,565.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.6,1174.9,3547.2,7001.3,8298.8,-4286.4,-2768.3,-1291.5,-933.0,-5155.4,-2999.6,-9768.8,-692.0,305.2,-1134.2,-772.1,-3368.6,666.7,1061.4,593.5,1885.1,-231.5,7988.2,12032.7,29247.9,8124.9,17403.9,-5096.1,21627.6,-64022.7
投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.1,-395.2,266.5,358.2,309.7,1062.5,-1682.6,-3028.6,14170.1,15219.2,0.0,53.0,53.7,1250.8,31.5,507.6,1057.0,3391.9,2865.1,2426.4,-463.3,-2984.7,15552.2,19721.2,26661.2,165476.4,394.3,-2458.1,1741.4,144542.0,16090.3,47504.6,79897.1,430035.6,11106.9,580441.7,622842.8,1399064.8,73362.8,507453.4,2150450.1,2179141.1,23289.7
其中:对联营企业和合营企业的投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.2,266.5,0.0,309.7,496.7,-1682.6,-3028.6,14170.1,14019.2,0.0,0.0,0.0,0.0,0.0,-193.9,0.0,-587.5,-4624.4,-8473.8,-15056.6,-23523.2,-145.2,-467.8,-1216.3,-4138.3,-1865.3,-8032.0,-10669.2,-10918.9,158.7,2448.2,3615.6,8757.4,1964.8,-1002.9,18151.9,29671.7,14660.5,58364.7,38877.1,26499.8,1872.0
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,19029.58,86245.21,139424.73,225006.0,58822.4,150759.6,233852.4,296437.4,61733.0,170240.3,264665.2,387503.2,119982.2,264371.2,375380.1,543194.8,153029.2,339612.7,466207.8,644408.1,120686.6,217844.5,290577.5,301360.3,55569.3,83855.2,56365.3,18390.3,-59041.7,-103041.6,-139678.4,-145893.3,-45949.8,-89242.9,-128786.3,-61002.1,-45403.8,-91319.7,-122974.6,205.2,7058.4,26448.1,61522.8,407609.6,10936.0,575089.5,580986.0,1365855.0,-41403.5,136794.8,1649593.7,1467172.0,-85170.6
加:营业外收入,607.37,1680.95,2130.56,3549.5,574.0,2259.0,2864.0,4574.6,1913.9,4282.0,6480.2,11157.8,769.2,4087.0,10408.4,7246.5,2755.8,2379.1,5694.4,11755.5,2490.9,6972.7,12041.5,35444.5,2783.0,8940.3,11683.7,16108.8,3423.6,8519.9,13625.7,265215.0,4283.9,147902.5,154276.0,166522.4,6325.3,75776.1,87365.9,106015.7,6624.1,9053.2,30184.3,40515.4,3325.9,28308.4,35914.8,50569.3,54664.1,79672.1,84146.9,25132.4,5116.6
减：营业外支出,667.82,1488.38,2305.49,4419.7,939.7,2526.2,4964.5,5924.7,843.5,3172.7,4484.0,6024.3,1300.8,5180.6,7490.6,10236.9,3421.6,4959.6,6887.1,8841.0,2315.5,4460.8,7501.5,12645.0,3313.6,6289.0,10118.4,20060.5,3927.6,8055.8,15151.7,22060.4,4513.9,11464.5,13091.5,16624.6,4229.9,6043.8,11675.3,16132.2,2023.0,4640.2,7412.0,14920.9,1529.4,10120.8,14401.9,21878.8,6945.0,12951.0,15305.0,32844.7,3430.9
其中：非流动资产处置损失,0.0,0.0,0.0,27.5,2.2,101.4,147.4,116.0,29.9,70.3,103.6,88.1,0.0,155.0,248.7,488.2,355.5,161.5,290.3,443.9,108.1,196.4,363.6,584.1,330.4,1011.5,862.3,2174.3,497.1,1046.5,1784.2,2882.4,1503.5,1789.3,2400.3,1788.2,409.7,824.9,970.6,3692.4,34.5,368.5,619.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,18969.13,86437.78,139249.8,224135.8,58456.7,150492.4,231751.9,295087.3,62803.4,171349.6,266661.4,392636.7,119450.6,263277.6,378297.9,540204.4,152363.4,337032.2,465015.1,647322.6,120862.0,220356.4,295117.5,324159.8,55038.7,86506.5,57930.6,14438.6,-59545.7,-102577.5,-141204.4,97261.3,-46179.8,47195.1,12398.2,88895.7,-43308.4,-21587.4,-47284.0,90088.7,11659.5,30861.1,84295.1,433204.1,12732.5,593277.1,602498.9,1394545.5,6315.6,203515.9,1718435.6,1459459.7,-83484.9
减：所得税费用,5332.64,26081.06,41441.96,71819.0,14128.7,35932.0,54758.0,69094.5,14312.8,40154.4,62584.4,93787.2,29148.4,60985.1,89026.8,129653.6,38390.8,84173.3,115735.9,158722.0,29780.8,52419.1,68304.2,73613.6,12766.5,21525.2,13528.0,4008.3,-14424.5,-23638.3,-33240.6,14857.5,-9163.7,15115.0,10488.6,13122.5,-7346.7,-2930.7,-7482.9,40765.5,6682.6,8810.5,23252.7,28250.3,4387.1,25229.6,43981.7,130290.7,-4065.0,-4773.7,549995.4,527481.0,-9541.5
五、净利润,13636.48,60356.72,97807.84,152316.8,44328.0,114560.4,176993.9,225992.8,48490.6,131195.2,204077.0,298849.5,90302.2,202292.5,289271.1,410550.8,113972.6,252858.9,349279.2,488600.6,91081.2,167937.3,226813.3,250546.2,42272.2,64981.3,44402.6,10430.3,-45121.2,-78939.2,-107963.8,82403.8,-37016.1,32080.1,1909.6,75773.2,-35961.7,-18656.7,-39801.1,49323.2,4976.9,22050.6,61042.4,404953.8,8345.4,568047.5,558517.2,1264254.8,10380.6,208289.6,1168440.2,931978.7,-73943.4
归属于母公司所有者的净利润,12628.58,57837.38,94061.14,146542.6,43097.2,110080.8,171168.3,217018.9,47496.3,126469.3,196950.8,288995.6,88380.9,197333.0,282778.6,401182.0,112287.6,247445.4,342240.5,482059.4,95103.2,175405.5,235199.3,267611.9,49277.7,73376.5,62549.4,37177.0,-43354.9,-75528.3,-104125.2,86691.5,-33192.3,34830.7,5304.3,87250.4,-29611.8,-12119.1,-30362.7,70441.4,7825.2,29149.6,67171.3,421251.6,11123.7,600310.7,612676.4,1332755.9,13588.5,213946.5,1190331.3,984295.5,-55094.9
少数股东损益,1007.91,2519.34,3746.7,5774.2,1230.8,4479.6,5825.6,8973.9,994.3,4725.9,7126.2,9853.9,1921.3,4959.5,6492.5,9368.8,1685.0,5413.5,7038.7,6541.2,-4022.0,-7468.2,-8386.0,-17065.7,-7005.5,-8395.2,-18146.8,-26746.7,-1766.3,-3410.9,-3838.6,-4287.7,-3823.8,-2750.6,-3394.7,-11477.2,-6349.9,-6537.6,-9438.4,-21118.2,-2848.3,-7099.0,-6128.9,-16297.8,-2778.3,-32263.2,-54159.2,-68501.1,-3207.9,-5656.9,-21891.1,-52316.8,-18848.5
基本每股收益(元/股),0.18,0.4,0.65,1.02,0.3,0.76,0.58,0.74,0.11,0.28,0.44,0.64,0.13,0.28,0.4042,0.57,0.16,0.35,0.4892,0.689,0.14,0.2507,0.3321,0.3722,0.0667,0.1,0.08,0.05,-0.06,-0.1,-0.14,0.12,-0.04,0.05,0.01,0.12,-0.04,-0.02,-0.04,0.08,0.01,0.03,0.07,0.45,0.0119,0.6466,0.6608,1.44,0.0147,0.2328,1.2992,1.07,-0.0592
稀释每股收益(元/股),0.18,0.4,0.65,1.02,0.3,0.76,0.58,0.74,0.11,0.28,0.44,0.64,0.13,0.28,0.4042,0.57,0.16,0.35,0.4892,0.689,0.14,0.2507,0.3321,0.3722,0.0667,0.1,0.08,0.05,-0.06,-0.1,-0.14,0.12,-0.04,0.05,0.01,0.12,-0.04,-0.02,-0.04,0.08,0.01,0.03,0.07,0.45,0.0119,0.6448,0.6581,1.44,0.0147,0.2316,1.2887,1.07,-0.0592
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.9,-27.9,-18.7,362.7,752.3,330.6,186.3,2309.0,-402.1,-3123.4,-2820.4,-2382.4,-8877.5,-6882.9,-9170.8,-8472.9,-16362.8,1534.0,1060.5,821.1,3025.2,1020.6,1797.5,2346.8,20866.4,11471.4,40455.1,560087.7,253630.9,375094.1,910147.2,1388168.3,949303.4,13063.1,-395301.2,-360583.4,-1165698.2,-7827.0,-6064.1,15159.8,27401.5,19930.6
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298826.6,90274.3,202273.8,289633.8,411303.1,114303.2,253045.2,351588.2,488198.5,87957.8,165116.9,224430.9,241668.7,35389.3,55810.5,35929.7,-5932.5,-43587.2,-77878.7,-107142.7,85429.0,-35995.5,33877.6,4256.4,96639.6,-24490.3,21798.4,520286.6,302954.1,380071.0,932197.8,1449210.7,1354257.2,21408.5,172746.3,197933.8,98556.6,2553.6,202225.5,1183600.0,959380.2,-54012.8
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288972.7,88353.0,197314.3,283141.3,401934.3,112618.2,247631.7,344549.5,482836.7,91979.6,174001.1,233693.0,263077.1,42394.8,69249.2,58866.5,27902.6,-42558.1,-75711.9,-101759.7,93033.2,-32120.8,39374.9,2869.2,101168.0,-15058.3,5943.8,508571.5,314549.3,377432.0,936310.9,1456421.8,1375530.0,22175.3,204768.9,250175.0,158182.1,8888.9,202762.8,1200274.2,1005423.4,-35164.3
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9853.9,1921.3,4959.5,6492.5,9368.8,1685.0,5413.5,7038.7,5361.8,-4021.8,-8884.2,-9262.1,-21408.4,-7005.5,-13438.7,-22936.8,-33835.1,-1029.1,-2166.8,-5383.0,-7604.2,-3874.7,-5497.3,1387.2,-4528.4,-9432.0,15854.6,11715.1,-11595.2,2639.0,-4113.1,-7211.1,-21272.8,-766.8,-32022.6,-52241.2,-59625.5,-6335.3,-537.3,-16674.2,-46043.2,-18848.5
