报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
投资收益,400.79,414.66,511.13,4892.42,1296.94,1299.11,1872.56,1692.32,0.42,28.18,442.9,469.42,13.05,730.94,732.66,702.31,7.54,882.65,975.0,1052.36,120.7,706.94,744.41,771.64,-5.13,701.15,701.56,678.87,35.85,341.71,335.06,125.68,6092.56,23445.21,23542.98,23543.55,0.01,140.75,141.35,229.75,27.21,981.4,6487.97,5582.53,24.4,798.18,1166.44,1463.81,1844.36,3247.49,3859.75,3449.88,1740.09,10130.21,11010.73
其中:对联营企业和合营企业的投资收益,-21.19,-7.32,-7.32,-7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.78,0.0,0.0,0.0,-0.03,0.0,-0.1,-10.2,-12.55,-5.13,165.07,165.48,142.79,35.85,260.15,253.51,42.4,0.01,6.09,6.09,6.78,-97.76,-75.15,-75.15,10.98,0.01,104.47,104.47,-15.56,0.0,7.0,6.99,-7.14,0.0,-11.41,-22.59,-28.14,-2.85,44.78,27.95
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,328.1,961.4,1257.24,8421.67,9929.25,55947.72,93801.3,113178.71,11596.44,37036.76,87561.49,145100.38,35334.27,69713.38,103936.04,135606.39,30487.75,70880.85,96057.43,119344.7,33236.23,64638.42,85070.3,101136.23,21956.63,42661.76,49757.51,55499.36,10790.3,26570.83,35688.32,27227.97,-2955.93,16582.3,24327.4,17910.13,6530.24,24028.64,48075.02,55250.53,2758.08,11026.45,16416.76,33305.19,53399.57,54602.44,60598.38,46912.53,14441.87,31094.91,40858.68,40903.48,17376.34,50418.03,70211.17
加:营业外收入,156.27,193.04,389.47,1079.75,124.11,366.28,516.72,768.25,457.53,644.72,798.84,1243.95,185.22,438.17,589.97,952.8,115.91,312.42,518.4,3168.12,229.84,741.67,1280.14,1249.7,266.23,809.63,1707.92,2079.1,700.62,1066.76,1585.83,2397.39,642.62,1146.34,1507.79,2856.18,1011.1,1703.11,2746.42,3830.94,739.62,1254.34,1668.11,162.05,11.71,209.8,221.31,216.64,30.34,58.84,103.28,124.02,178.61,205.12,246.67
减：营业外支出,140.42,275.86,364.72,667.81,241.86,932.44,1129.46,1825.74,119.55,353.92,1921.7,4143.46,405.04,1539.89,2333.05,3236.58,995.84,1388.35,1641.32,3698.61,626.78,1022.67,2029.0,2830.7,573.13,1206.65,1787.68,2813.78,927.05,1799.04,2228.72,8617.34,396.01,619.75,907.74,1480.08,570.52,1017.3,1601.63,5054.25,289.13,968.77,1197.32,3410.52,-13.29,270.41,362.66,2791.42,71.98,279.33,780.55,1277.85,479.39,1587.72,1714.42
其中：非流动资产处置损失,28.11,58.8,78.55,109.35,58.99,216.74,258.2,364.94,43.25,101.13,1252.84,2805.31,245.24,631.76,1047.32,1512.22,779.7,853.4,855.13,2068.85,380.89,543.4,834.55,1488.84,144.4,179.15,585.66,872.35,263.64,611.86,696.36,6436.52,21.28,76.56,133.17,254.65,333.81,337.47,747.02,2242.23,143.68,409.05,480.2,0.0,0.0,49.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,343.95,878.59,1281.99,8833.61,9811.51,55381.57,93188.56,112121.22,11934.43,37327.55,86438.63,142200.87,35114.45,68611.66,102192.96,133322.61,29607.83,69804.92,94934.51,118814.22,32839.28,64357.42,84321.45,99555.24,21649.73,42264.74,49677.75,54764.68,10563.87,25838.55,35045.44,21008.02,-2709.32,17108.9,24927.45,19286.23,6970.82,24714.45,49219.81,54027.22,3208.58,11312.03,16887.54,30056.72,53424.57,54541.84,60457.03,44337.75,14400.23,30874.41,40181.41,39749.65,17075.56,49035.44,68743.42
减：所得税费用,141.89,667.16,876.43,3338.7,2112.21,13591.59,14602.78,14392.78,1860.39,5696.3,13382.83,20845.15,5348.37,10426.34,15405.12,18962.85,4289.34,10297.98,14118.18,17221.85,5004.74,9960.15,12062.56,14441.05,3645.1,6447.19,7367.93,9504.22,1249.3,4670.61,5334.42,3873.89,480.91,3937.33,6257.04,3463.92,618.83,5380.68,8479.04,9593.02,1129.81,2354.18,3904.39,6102.63,6655.36,8444.57,10775.15,11617.17,2041.27,3872.04,5770.13,10554.28,3229.63,8248.17,9679.73
五、净利润,202.06,211.43,405.56,5494.91,7699.29,41789.98,78585.78,97728.44,10074.03,31631.25,73055.81,121355.72,29766.08,58185.32,86787.84,114359.76,25318.49,59506.94,80816.34,101592.36,27834.55,54397.27,72258.89,85114.18,18004.63,35817.55,42309.81,45260.46,9314.58,21167.95,29711.02,17134.13,-3190.23,13171.57,18670.41,15822.31,6351.98,19333.77,40740.77,44434.2,2078.77,8957.85,12983.16,23954.1,46769.21,46097.26,49681.87,32720.59,12358.97,27002.38,34411.28,29195.37,13845.94,40787.27,59063.68
归属于母公司所有者的净利润,296.29,370.6,579.31,5660.5,7706.9,41707.29,78365.36,97262.73,10220.41,31730.45,73191.78,121375.48,29818.41,58152.43,86752.2,114470.87,25412.1,59587.76,80857.02,101247.63,27912.53,54410.13,72170.69,84854.25,18035.59,35737.95,42308.83,45209.52,9339.21,21156.53,29710.84,16973.94,-2886.78,13486.04,18891.43,16180.13,6472.22,19210.72,40506.2,45010.2,2401.07,9016.3,13145.51,25314.56,46534.03,46871.9,51450.42,36455.0,13295.88,28082.41,36014.24,34277.27,14843.78,42703.47,62053.43
少数股东损益,-94.23,-159.17,-173.75,-165.59,-7.61,82.69,220.42,465.71,-146.37,-99.2,-135.97,-19.77,-52.33,32.89,35.63,-111.11,-93.61,-80.83,-40.69,344.73,-77.99,-12.86,88.2,259.93,-30.96,79.6,0.98,50.93,-24.64,11.42,0.18,160.2,-303.44,-314.47,-221.02,-357.82,-120.23,123.04,234.57,-576.0,-322.3,-58.44,-162.36,-1360.46,235.18,-774.64,-1768.55,-3734.41,-936.91,-1080.03,-1602.96,-5081.9,-997.84,-1916.2,-2989.75
基本每股收益(元/股),0.006999999999999999,0.008,0.013,0.13,0.171,0.927,1.741,2.16,0.227,0.71,1.626,2.7,0.6629999999999999,1.29,1.928,2.54,0.565,1.32,1.8,2.25,0.62,1.21,1.5759999999999998,1.79,0.35,0.69,0.8140000000000001,0.48,0.1,0.23,0.317,0.18,-0.03,0.14400000000000002,0.2,0.17,0.07,0.21,0.43,0.48,0.03,0.094,0.14,0.27,0.49,0.5,0.54,0.38,0.14,0.29600000000000004,0.38,0.36,0.15,0.446,0.65
稀释每股收益(元/股),0.006999999999999999,0.008,0.013,0.13,0.171,0.927,1.741,2.16,0.227,0.71,1.626,2.7,0.6629999999999999,1.29,1.928,2.54,0.565,1.32,1.8,2.25,0.62,1.21,1.5759999999999998,1.79,0.35,0.69,0.8140000000000001,0.48,0.1,0.23,0.317,0.18,-0.03,0.14400000000000002,0.2,0.17,0.07,0.21,0.43,0.48,0.03,0.094,0.14,0.27,0.49,0.5,0.54,0.38,0.14,0.29600000000000004,0.38,0.36,0.15,0.446,0.65
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15096.71,18770.95,8744.0,15232.03,22226.29,-6607.65,-13362.05,-14646.64,-16375.41,-1094.16,1426.13,-1918.99,-3676.71,4991.29,3331.91,6174.05,7959.47,-442.21,-3646.78,4132.81,5035.22,9501.12,-1034.7,-11503.93,-4863.72,-6759.46,-7057.63,-4693.54,-3908.2,798.9,172.54,-4447.83,-5717.49,1871.25,1392.06,-2108.79,-4272.0,-359.14,-169.38,-192.84,-40.16,13.92,217.45,235.11
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136452.42,48537.03,66929.32,102019.87,136586.05,18710.84,46144.88,66169.69,85216.95,26740.39,55823.41,70339.9,81437.47,22995.92,39149.46,48483.86,53219.93,8872.36,17521.17,33843.83,22169.36,6310.9,12136.87,7166.48,10958.59,-407.48,12276.13,36047.24,40526.0,2877.67,9130.4,8535.33,18236.6,48640.46,47489.33,47573.08,28448.58,11999.83,26833.0,34218.44,29155.21,13859.85,41004.72,59298.8
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136472.19,48589.36,66896.44,101984.23,136697.16,18804.45,46225.71,66210.38,84872.22,26818.38,55836.26,70251.7,81177.54,23026.87,39069.86,48482.88,53169.0,8897.0,17509.75,33843.65,22053.48,6653.53,12473.67,7389.94,11323.28,-300.57,12122.29,35763.7,41065.43,3197.93,9164.1,8675.83,19582.9,48382.4,48232.58,49299.25,32159.7,12958.41,0.0,0.0,34241.33,14855.5,42906.59,62270.02
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.77,-52.33,32.89,35.63,-111.11,-93.61,-80.83,-40.69,344.73,-77.99,-12.86,88.2,259.93,-30.96,79.6,0.98,50.93,-24.64,11.42,0.18,115.88,-342.64,-336.8,-223.46,-364.69,-106.91,153.85,283.53,-539.44,-320.26,-33.7,-140.5,-1346.3,258.06,-743.25,-1726.17,-3711.12,-958.58,0.0,0.0,-5086.11,-995.65,-1901.87,-2971.22
