报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
投资收益,0.0,3393.3,3393.3,3393.3,8730.27,18870.34,30877.7,36671.6,4326.85,8044.67,7950.7,8118.19,780.79,3537.0,23105.25,39624.21,878.62,5829.5,27166.45,27980.75,-5210.15,7885.54,42033.46,45748.33,18246.48,58377.18,124588.95,149101.6,35120.13,91048.37,289321.18,351781.3,74725.41,153728.93,319873.66,387957.06,93417.18,141990.6,285864.34,365818.49,81508.9,127737.46,292815.52,338213.89,81858.54,121909.14,284009.28,355184.8,70431.56,118908.9,267489.67,303394.6,53363.51
其中:对联营企业和合营企业的投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4045.68,0.0,0.0,0.0,35424.21,0.0,0.0,0.0,22632.82,0.0,0.0,0.0,33446.35,0.0,0.0,0.0,138094.8,0.0,0.0,0.0,335796.1,0.0,0.0,0.0,373902.64,0.0,0.0,0.0,352768.07,0.0,0.0,0.0,331700.71,81858.54,121909.14,284009.28,351221.62,70431.56,118575.0,267445.88,300478.1,53349.17
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,821.3,5246.87,6539.18,7480.94,9682.82,21793.06,34590.29,40522.59,7665.9,12601.98,15875.29,21294.88,9284.88,10330.58,36509.65,40282.35,9638.99,14050.56,42644.22,40980.61,4100.99,8983.02,48575.84,46707.09,25180.5,64854.19,138624.06,145249.27,42856.03,92258.32,293961.05,353981.57,79844.87,157141.36,326018.14,394877.5,92841.42,142670.02,283244.15,356941.07,82423.73,125190.06,289719.19,332817.63,86607.5,120260.47,282587.34,322731.12,76983.86,118256.59,268645.06,302638.42,54776.74
加:营业外收入,373.84,701.91,1022.02,1361.03,223.69,692.04,860.23,1237.19,168.15,408.43,902.52,1400.95,251.3,264.73,565.05,524.85,983.86,1051.28,1644.17,2085.67,0.0,932.7,1249.99,2091.64,130.42,664.85,1000.74,1782.9,240.17,938.43,1075.14,1794.78,597.39,803.92,1018.7,779.24,108.15,166.61,223.58,1598.49,380.22,680.15,741.05,87.84,162.86,99.23,945.37,42442.65,742.66,881.56,910.8,159.05,9.45
减：营业外支出,0.69,36.83,37.6,777.41,1.03,1514.07,1514.55,3660.26,4.26,14.21,21.48,141.08,6.26,11.83,31.22,36.6,9.55,29.92,31.79,207.41,0.0,2.24,12.26,270.19,9.04,128.22,168.69,1710.04,12.0,20.62,21.87,68.53,27.6,29.69,90.14,86.12,3.12,62.64,67.73,200.72,0.0,12.58,150.5,160.83,9.76,14.72,37.72,1230.68,1.17,30.72,552.01,770.35,160.08
其中：非流动资产处置损失,0.69,11.92,12.7,11.92,0.0,0.0,0.0,1.58,0.0,0.0,1.58,1.13,0.0,0.0,4.88,28.53,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,0.0,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,1194.45,5911.95,7523.59,8064.55,9905.47,20971.04,33935.97,38099.52,7829.8,12996.21,16756.32,22554.74,9529.93,10583.47,37043.49,40770.6,10613.3,15071.91,44256.6,42858.87,4100.99,9913.48,49813.58,48528.54,25301.88,65390.82,139456.11,145322.13,43084.19,93176.14,295014.32,355707.83,80414.66,157915.59,326946.7,395570.62,92946.44,142773.98,283400.01,358338.84,82803.95,125857.63,290309.74,332744.63,86760.6,120344.99,283494.99,363943.1,77725.35,119107.44,269003.85,302027.12,54626.11
减：所得税费用,203.23,536.82,863.39,1338.23,96.77,152.34,271.21,625.25,82.45,75.39,354.29,780.88,646.35,723.3,1006.32,1821.56,865.39,963.76,2129.94,2049.28,992.61,968.5,1407.21,1878.66,1513.87,2577.29,4148.07,2986.71,1735.0,1825.27,3640.36,3620.63,1433.28,1755.99,2796.66,3625.87,549.6,1183.97,1476.79,3316.01,925.75,1240.2,2017.11,2787.98,1797.18,2207.98,3193.88,3391.22,1693.05,1846.8,2589.14,3255.74,992.94
五、净利润,991.22,5375.13,6660.2,6726.32,9808.7,20818.7,33664.75,37474.28,7747.35,12920.82,16402.03,21773.87,8883.57,9860.17,36037.16,38949.04,9747.91,14108.16,42126.66,40809.59,3108.38,8944.98,48406.36,46649.88,23788.01,62813.53,135308.04,142335.42,41349.19,91350.87,291373.96,352087.2,78981.38,156159.6,324150.05,391944.75,92396.84,141590.01,281923.21,355022.83,81878.2,124617.43,288292.62,329956.65,84963.42,118137.0,280301.11,360551.87,76032.3,117260.64,266414.71,298771.38,53633.17
归属于母公司所有者的净利润,906.61,5168.02,6305.03,6106.62,9515.98,19983.81,32485.78,35868.02,6873.73,11251.69,13250.53,17172.73,7134.26,8172.78,32914.73,34049.04,7773.01,11833.13,36919.91,34984.49,1207.49,7145.31,44730.46,41037.02,22019.49,60192.79,131026.36,136642.72,39638.45,89544.58,287886.3,347700.18,77159.74,153726.58,320519.11,387291.6,92043.07,139699.93,280117.22,351649.4,80720.96,122969.75,285762.95,326473.53,83064.99,116293.72,277123.46,357004.51,74016.04,115364.73,263058.38,294715.3,52537.54
少数股东损益,84.61,207.11,355.18,619.7,292.72,834.89,1178.97,1606.26,873.62,1669.12,3151.5,4601.13,1749.32,1687.4,3122.43,4900.0,1974.9,2275.02,5206.74,5825.1,1900.89,1799.67,3675.9,5612.85,1768.51,2620.74,4281.68,5692.7,1710.74,1806.29,3487.66,4387.01,1821.64,2433.02,3630.94,4653.15,353.77,1890.08,1805.99,3373.43,1157.24,1647.68,2529.67,3483.11,1898.43,1843.28,3177.65,3547.37,2016.26,1895.91,3356.34,4056.08,1095.63
基本每股收益(元/股),0.0235,0.1338,0.163,0.1491,0.1937,0.3129,0.5086,0.5616,0.1076,0.1762,0.2075,0.2689,0.0765,0.0876,0.3528,0.365,0.0833,0.1268,0.3957,0.375,0.0122,0.0378,0.2332,0.2124,0.1116,0.3051,0.6632,0.6883,0.1924,0.4347,1.385,1.6573,0.3506,0.3492,0.7281,0.8798,0.2091,0.3173,0.6363,0.7988,0.1834,0.2793,0.6491,0.7416,0.19,0.2642,0.6295,0.811,0.17,0.2621,0.5976,0.6695,0.12
稀释每股收益(元/股),0.0235,0.1338,0.163,0.1491,0.1937,0.3129,0.5068,0.5616,0.1076,0.1762,0.2075,0.2689,0.0765,0.0876,0.3528,0.365,0.0833,0.1268,0.3957,0.375,0.0122,0.0378,0.2332,0.2124,0.1116,0.3051,0.6632,0.6838,0.1924,0.4347,1.3255,1.5973,0.3506,0.3492,0.7281,0.8798,0.2091,0.3173,0.6363,0.7988,0.1834,0.2793,0.6491,0.7416,0.19,0.2642,0.6295,0.811,0.17,0.2621,0.5976,0.669,0.12
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.96,0.0,-30.6,-25.15,0.0,7.21,4.4,-9.67,1166.71,8.09,21.56,9.32,626.81,-12.66,-20.47,-11.61,551.75,2.11,-4.43,72.76,93.54,28.28,59.73,-23.85,46.45,-46.22,-59.94,-47.28,-197.05,3.17,-6.75,-10.76,33.43,-2.53,-15.2,-14.14,-103.12,19.21,10.34,-0.21,146.85,5.49
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21849.83,8883.57,9829.57,36012.01,0.0,9755.12,14112.55,42116.98,41976.3,3116.47,8966.55,48415.68,47276.68,23775.34,62793.06,135296.43,142887.17,41351.3,91346.43,291446.72,352180.74,79009.66,156219.33,324126.2,391991.19,92350.62,141530.07,281875.93,354825.78,81881.37,124610.68,288281.86,329990.07,84960.89,118121.81,280286.97,360448.75,76051.51,117270.98,266414.5,298918.23,53638.66
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17248.69,7134.26,8142.17,32889.58,0.0,7780.22,11837.53,36910.24,36151.2,1215.58,7166.88,44739.78,41663.83,22006.83,60172.32,131014.75,137194.47,39640.56,89540.15,287959.07,347793.72,77188.02,153786.31,320495.26,387338.05,91996.85,139639.98,280069.94,351452.36,80724.13,122962.99,285752.18,326506.96,83062.46,116278.52,277109.31,356901.39,74035.25,115375.07,263058.17,294862.15,52543.03
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4601.13,1749.32,1687.4,3122.43,0.0,1974.9,2275.02,5206.74,5825.1,1900.89,1799.67,3675.9,5612.85,1768.51,2620.74,4281.68,5692.7,1710.74,1806.29,3487.66,4387.01,1821.64,2433.02,3630.94,4653.15,353.77,1890.08,1805.99,3373.43,1157.24,1647.68,2529.67,3483.11,1898.43,1843.28,3177.65,3547.37,2016.26,1895.91,3356.34,4056.08,1095.63
