报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
投资收益,0.0,100.56,584.99,3653.38,0.0,56.33,56.0,-378.1,286.34,415.98,369.68,517.55,140.75,8.92,95.55,392.48,100.43,412.28,429.08,-307.46,2.4,631.73,574.1,815.37,0.01,111.29,30.19,617.9,-17.2,112.72,158.33,291.5,-67.53,-11.7,-386.02,-65.74,-50.95,7.4,7.4,7.4,0.0,529.24,426.77,74879.74,96.97,14994.06,16978.54,16834.36,4064.9,7113.51,19899.13,21813.44,-7285.62,2688.52,16058.69,30970.85,12038.37
其中:对联营企业和合营企业的投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.74,0.0,0.0,0.0,7.4,0.0,0.0,0.0,-532.54,0.0,-2181.18,-2271.02,-2794.03,1180.61,1173.24,9161.81,9623.18,-9876.48,-3556.58,6487.04,18753.09,10573.68
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,1054.44,747.63,1070.32,4688.1,309.79,128.86,-1534.4,-2730.48,73.91,199.4,254.84,-7911.04,124.05,199.86,315.85,1300.48,157.62,204.9,191.84,-6939.07,-925.29,-1043.78,285.69,1113.05,-886.54,-3108.54,-5157.09,-11654.2,-215.16,-101.85,-90.49,404.88,-4.66,36.2,-605.12,349760.21,74870.43,188237.98,294525.26,430246.38,100470.6,308950.94,476362.62,724414.42,145529.45,406429.49,581285.43,695328.78,42624.29,97846.53,173138.76,236601.57,7380.63,107925.66,279879.64,508003.9,172648.45
加:营业外收入,0.0,0.9,1.48,875.28,0.6,1.38,2844.58,3032.86,10.65,16.26,18.0,294.25,29.7,46.03,10.27,101.95,13.29,63.03,102.61,119.32,12.0,16.38,23.12,49.9,76.24,546.55,646.59,699.35,2.33,206.47,232.85,269.59,110.24,12.11,367.46,47721.42,4216.08,41469.3,82804.78,104006.41,41586.03,494.92,600.36,385.35,5.81,106.89,676.02,449.31,23.19,36.76,93.87,99.52,14.19,57.86,946.36,1219.29,99.2
减：营业外支出,3.27,7.58,11.68,90.03,2.98,13.01,16.2,21.55,0.24,1.62,1.71,3.74,7.0,8.88,14.47,51.0,7.74,7.77,31.47,226.74,0.28,0.28,1.29,2.09,1.5,3.58,28.49,210.89,197.67,0.0,9.51,11.62,0.0,0.0,32.82,686.06,738.61,2286.86,2383.16,2627.03,667.2,1653.37,1819.66,1627.31,552.44,739.19,984.71,1584.87,1100.24,2273.33,3244.82,1884.59,260.21,1736.31,2752.92,4485.96,444.34
其中：非流动资产处置损失,0.0,0.0,0.0,45.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,6.39,6.39,6.39,0.0,7.74,0.0,0.28,0.0,0.0,0.0,0.0,0.0,197.67,197.67,0.0,0.0,1.22,1.22,0.0,30.46,235.95,0.0,93.66,152.49,228.4,0.0,156.78,315.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,1051.17,740.96,1060.12,5473.35,307.41,117.23,1293.98,280.83,84.32,214.05,271.13,-7620.53,146.75,237.01,311.64,1351.44,163.17,260.16,262.98,-7046.49,-913.57,-1027.68,307.52,1160.86,-811.8,-2565.57,-4538.99,-11165.75,-212.82,104.62,132.85,662.86,105.58,48.32,-270.49,396795.57,78347.9,227420.43,374946.88,531625.76,141389.43,307792.48,475143.32,723172.46,144982.82,405797.19,580976.74,694193.23,41547.24,95609.96,169987.81,234816.5,7134.61,106247.21,278073.08,504737.23,172303.31
减：所得税费用,111.98,153.07,118.11,233.25,111.4,29.31,327.54,-160.68,11.09,96.47,122.5,-812.41,63.02,92.3,95.36,367.34,55.82,66.07,90.33,-1570.3,0.15,-73.08,76.88,482.32,0.0,-387.25,-519.14,1399.11,0.0,34.77,30.21,3.73,0.0,23.02,0.0,58218.28,14231.92,38139.44,61601.65,86840.41,31281.9,55450.55,85095.38,125832.94,25001.71,72400.41,102116.05,114970.51,8449.31,19573.24,36606.17,49308.59,3710.26,24541.23,58225.72,104647.65,34910.52
五、净利润,939.19,587.88,942.01,5240.1,196.01,87.92,966.43,441.51,73.23,117.58,148.62,-6808.11,83.73,144.71,216.28,984.09,107.35,194.09,172.64,-5476.19,-913.72,-954.6,230.64,678.54,-811.8,-2178.33,-4019.85,-12564.85,-212.82,69.85,102.64,659.13,105.58,25.3,-270.49,338577.28,64115.98,189280.99,313345.23,444785.35,110107.53,252341.94,390047.94,597339.52,119981.11,333396.78,478860.68,579222.72,33097.93,76036.71,133381.64,185507.91,3424.35,81705.98,219847.36,400089.58,137392.79
归属于母公司所有者的净利润,939.19,583.44,930.92,5232.39,200.21,85.25,962.63,446.97,74.86,122.51,147.61,-6821.1,83.8,144.51,212.88,969.77,106.6,191.11,169.66,-5476.74,-889.68,-909.89,231.43,819.64,-805.5,-2166.6,-3938.16,-12367.45,-212.82,69.85,102.64,659.13,105.58,25.3,-270.49,338914.2,64943.07,190117.15,314704.78,445121.17,110676.14,253295.49,391653.76,600470.68,120746.02,334696.0,480976.08,582297.48,34037.84,77792.4,136034.75,187527.67,3788.72,82339.91,220239.36,400383.56,136821.15
少数股东损益,-0.64,4.45,11.1,7.72,-4.2,2.67,3.8,-5.46,-1.63,-4.94,1.01,12.98,-0.07,0.2,3.4,14.32,0.75,2.98,2.99,0.55,-24.03,-44.71,-0.79,-141.1,-6.29,-11.73,-81.69,-197.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-336.92,-827.09,-836.16,-1359.55,-335.82,-568.61,-953.55,-1605.82,-3131.16,-764.9,-1299.22,-2115.4,-3074.76,-939.91,-1755.69,-2653.11,-2019.76,-364.37,-633.93,-392.0,-293.99,571.64
基本每股收益(元/股),0.03,0.019,0.0309,0.17,0.01,0.0028,0.0318,0.01,0.002,0.0041,0.0049,-0.23,0.0028,0.0048,0.0069999999999999,0.03,0.0035,0.0063,0.0056,-0.18,-0.03,-0.0301,0.0077,0.03,-0.03,-0.0717,-0.1303,-0.41,-0.0069999999999999,0.0023,0.0034,0.02,0.003,0.0008,-0.0089,7.55,0.1578,0.45,0.37,0.52,0.1267,0.29,0.32,0.49,0.0987,0.23,0.3277,0.4,0.02,0.05,0.094,0.13,0.0026,0.057,0.1526,0.2774,0.0948
稀释每股收益(元/股),0.03,0.019,0.0309,0.17,0.01,0.0028,0.0318,0.01,0.002,0.0041,0.0049,-0.23,0.0028,0.0048,0.0069999999999999,0.03,0.0035,0.0063,0.0056,-0.18,-0.03,-0.0301,0.0077,0.03,-0.03,-0.0717,-0.1303,-0.41,-0.0069999999999999,0.0023,0.0034,0.02,0.003,0.0008,-0.0089,7.55,0.1578,0.45,0.37,0.52,0.1267,0.29,0.32,0.49,0.0987,0.23,0.3277,0.4,0.02,0.05,0.094,0.13,0.0026,0.057,0.1526,0.2774,0.0948
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-152.91,-1.33,-1.09,0.0,-2.03,13.51,358.27,358.27,358.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,-1.42,260.26,-9.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.48,0.0,1864.43,2175.46,4301.14,0.0,-1192.62,-1775.28,-3269.99,-538.04,1627.85,-2003.18,-5942.78,-1254.98,3356.91,7497.48,-19177.52,-2295.69,-2351.31,12344.97,8366.17,9622.82
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,966.43,288.6,71.9,116.49,148.62,-6810.15,97.24,502.98,574.55,1342.36,107.35,194.09,172.64,-5476.19,-913.72,-954.6,230.64,678.33,-813.22,-1918.07,-4029.67,-12564.85,-212.82,69.85,102.64,659.13,105.58,25.3,-270.49,338567.8,64115.98,191145.42,315520.69,449086.49,110107.53,251149.31,388272.66,594069.53,119443.07,335024.63,476857.51,573279.94,31842.95,79393.63,140879.13,166330.39,1128.66,79354.67,232192.33,408455.74,147015.61
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,962.63,294.06,73.53,121.42,147.61,-6823.13,97.32,502.78,571.15,1328.04,106.6,191.11,169.66,-5476.74,-889.68,-909.89,231.43,819.43,-806.93,-1906.34,-3947.99,-12367.45,-212.82,69.85,102.64,659.13,105.58,25.3,-270.49,338904.72,64943.07,191981.58,316880.24,449422.31,110676.14,252102.86,389878.48,597200.69,120207.98,336323.86,478972.91,576172.19,32924.89,81277.99,143629.95,168338.05,1729.39,80081.52,232852.92,408904.1,146707.15
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,3.8,-5.46,-1.63,-4.94,1.01,12.98,-0.07,0.2,3.4,14.32,0.75,2.98,2.99,0.55,-24.03,-44.71,-0.79,-141.1,-6.29,-11.73,-81.69,-197.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-336.92,-827.09,-836.16,-1359.55,-335.82,-568.61,-953.55,-1605.82,-3131.16,-764.9,-1299.22,-2115.4,-2892.25,-1081.94,-1884.37,-2750.82,-2007.66,-600.73,-726.84,-660.58,-448.36,308.45
