报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1648.92,-1527.84,6033.47,1944.54,4867.16,-2904.41,-4786.29,-4692.76,-3691.07,2342.96,-180.96,-2475.46,8474.1,-24277.34,-2879.89,-8427.17,-2870.2,-8763.22
投资收益,1008.37,1574.95,1656.75,3461.23,622.12,1462.0,2809.85,6863.24,1303.33,3032.93,4057.52,5129.23,836.94,1794.47,2808.47,3393.84,830.36,1763.92,2289.73,19293.13,101.97,1588.3,2769.87,3451.04,725.59,1452.42,2243.19,3219.37,648.73,1429.87,2303.46,3148.66,868.24,1807.0,2496.42,3139.02,739.18,1638.51,2357.47,3685.95,2509.13,5029.0,6776.93,14396.79,2912.08,4697.77,6332.82,10176.87,1695.92,3114.57,4446.07,5807.75,1501.06,2757.15,3837.01,5654.42,1942.13
其中:对联营企业和合营企业的投资收益,266.58,0.0,0.0,0.0,471.3,1157.63,0.0,1717.7,451.31,1346.71,1857.58,0.0,0.0,885.73,1448.02,1587.98,380.99,1013.19,1537.41,2067.26,0.0,-176.46,-257.49,-460.07,0.0,-273.1,-392.75,-413.42,0.0,-345.58,-429.35,3085.84,0.0,-49.06,-296.72,3007.42,-180.05,-195.28,-214.39,3630.74,1031.46,5063.5,6371.2,9008.51,813.06,3548.48,5117.45,5980.49,1695.92,3111.72,4391.11,7025.12,596.71,2757.15,4132.58,5594.14,646.55
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,483.91,2668.77,2906.89,3420.89,1346.12,-250.0,-327.44,-1213.0,-107.83,206.07,134.84,-14875.29,-217.67,-292.16,-418.62,-2228.81,-109.18,-894.61,-3134.08,14201.7,2129.26,3708.99,7447.41,11144.75,4554.4,9643.77,11991.83,16485.14,5166.98,10610.86,13124.2,14304.03,4988.67,9013.5,12283.38,24291.69,19305.31,33264.32,47916.22,45583.08,34376.0,53726.33,47484.62,54125.98,25677.63,48822.31,44237.7,50118.61,33926.2,58043.32,61892.94,73793.82,35688.3,84907.51,95284.87,104217.66,33650.71
加:营业外收入,26.2,70.41,389.11,486.91,13.38,125.69,155.2,2148.97,416.62,481.02,861.97,1461.32,185.69,300.55,399.11,1982.62,26.46,560.21,3522.83,4175.12,58.09,3309.28,3882.52,5947.51,322.38,911.89,2132.71,4200.57,606.78,1193.49,2346.43,4005.55,606.77,1305.43,3803.46,5813.61,1182.76,2485.77,4283.45,7853.82,1038.17,2330.87,4113.98,1395.74,227.14,1032.89,1324.43,1440.07,323.31,1048.75,1284.85,615.39,51.63,221.56,469.45,632.04,128.26
减：营业外支出,7.95,20.34,31.6,34.98,6.93,70.45,204.03,358.24,21.78,65.8,69.83,95.09,13.67,35.58,53.8,72.32,14.19,133.44,145.28,246.19,8.51,32.5,110.78,238.31,52.93,129.34,157.4,272.33,30.77,151.33,182.72,340.53,76.91,142.39,390.19,890.11,117.15,206.57,321.27,1214.78,94.99,240.54,372.77,2105.09,23.64,166.05,237.27,747.13,147.5,983.7,1663.61,2882.82,368.33,1552.09,2710.72,3977.64,674.76
其中：非流动资产处置损失,2.31,5.53,5.53,6.83,0.0,0.82,0.0,215.28,0.0,20.16,20.17,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,81.35,0.0,3.31,18.01,132.32,4.98,11.48,32.45,85.97,0.0,45.11,51.79,131.58,38.72,61.44,82.28,283.18,0.0,43.09,96.01,226.69,0.0,140.35,166.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,502.16,2718.83,3264.4,3872.82,1352.57,-194.76,-376.28,577.73,287.02,621.29,926.98,-13509.05,-45.65,-27.19,-73.32,-318.5,-96.91,-467.84,243.47,18130.62,2178.84,6985.77,11219.15,16853.95,4823.85,10426.31,13967.15,20413.37,5742.99,11653.02,15287.9,17969.06,5518.53,10176.54,15696.64,29215.19,20370.91,35543.52,51878.4,52222.13,35319.17,55816.66,51225.82,53416.63,25881.13,49689.14,45324.86,50811.55,34102.01,58108.37,61514.19,71526.39,35371.6,83576.99,93043.61,100872.06,33104.21
减：所得税费用,90.13,1376.22,1711.37,1837.01,680.99,699.44,707.44,205.62,62.92,184.09,273.61,305.07,14.56,134.71,265.35,599.12,95.42,112.48,89.02,3257.55,282.09,1380.54,2010.35,3919.78,1100.65,2160.85,2991.52,3913.84,1091.11,2106.07,2923.21,5075.9,818.38,1657.53,3451.24,6507.14,2245.55,3906.33,5480.85,6432.97,5568.12,9090.08,4617.38,6860.76,2008.54,10110.18,6428.76,11939.27,4294.95,11875.72,12566.18,15446.91,9744.91,20398.92,22138.59,25699.59,10177.88
五、净利润,412.02,1342.61,1553.03,2035.81,671.58,-894.2,-1083.72,372.1,224.09,437.2,653.37,-13814.12,-60.21,-161.9,-338.67,-917.62,-192.33,-580.32,154.45,14873.07,1896.74,5605.23,9208.81,12934.16,3723.19,8265.47,10975.62,16499.53,4651.89,9546.94,12364.68,12893.16,4700.15,8519.01,12245.41,22708.04,18125.36,31637.19,46397.55,45789.16,29751.05,46726.58,46608.45,46555.88,23872.59,39578.97,38896.1,38872.28,29807.06,46232.65,48948.0,56079.48,25626.69,63178.06,70905.01,75172.46,22926.33
归属于母公司所有者的净利润,48.81,167.47,109.13,594.48,86.41,-1645.72,-1792.41,490.46,108.57,160.89,181.62,-6838.25,145.72,258.91,385.07,268.69,427.84,508.16,1788.47,14978.15,2349.41,6342.34,10062.65,14011.1,3359.14,7545.18,10100.8,15531.71,3969.91,8387.7,11226.01,13274.64,4506.08,7948.76,10871.7,16349.84,12818.7,20295.34,29051.5,25649.35,18484.49,27882.98,29957.23,28039.49,16660.93,29108.37,30202.56,30600.22,18340.48,31268.34,33295.75,36604.01,14776.6,34768.89,38558.39,40464.38,17311.01
少数股东损益,363.21,1175.14,1443.9,1441.33,585.17,751.52,708.69,-118.36,115.53,276.31,471.75,-6975.87,-205.93,-420.81,-723.74,-1186.31,-620.17,-1088.47,-1634.02,-105.08,-452.67,-737.12,-853.84,-1076.94,364.06,720.28,874.83,967.82,681.98,1159.24,1138.67,-381.47,194.07,570.25,1373.7,6358.21,5306.66,11341.85,17346.04,20139.81,11266.57,18843.6,16651.22,18516.38,7211.66,10470.6,8693.55,8272.06,11466.58,14964.31,15652.26,19475.47,10850.1,28409.17,32346.63,34708.08,5615.32
基本每股收益(元/股),0.0015,0.005,0.003,0.017,0.0024,-0.046,-0.05,0.014,0.0031,0.0045,0.005,-0.19,0.004,0.0073,0.0108,0.01,0.012,0.0143,0.05,0.42,0.047,0.0848,0.135,0.19,0.045,0.092,0.123,0.19,0.048,0.102,0.136,0.1595,0.048,0.085,0.116,0.17,0.137,0.216,0.31,0.27,0.197,0.297,0.319,0.3,0.178,0.31,0.322,0.33,0.196,0.333,0.355,0.39,0.16,0.371,0.411,0.43,0.18
稀释每股收益(元/股),0.0015,0.005,0.003,0.017,0.0024,-0.046,-0.05,0.014,0.0031,0.0045,0.005,-0.19,0.004,0.0073,0.0108,0.01,0.012,0.0143,0.05,0.42,0.047,0.0848,0.135,0.19,0.045,0.092,0.123,0.19,0.048,0.102,0.136,0.1595,0.048,0.085,0.116,0.17,0.137,0.216,0.31,0.27,0.197,0.297,0.319,0.3,0.178,0.31,0.322,0.33,0.196,0.333,0.355,0.0,0.0,0.0,0.0,0.0,0.0
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-410.17,-266.61,-100.79,-34.16,-401.33,464.74,-490.39,-1060.04,-484.67,66.84,85.62,17.44,-11.9,17.44,97.05,412.59,541.34,-178.92,-266.93,-1164.03,728.74,330.16,608.9,559.18,1821.38,-547.95,-1268.48,-1257.17,-3999.26,4559.4,5070.08,-2844.51,-9032.84,-6780.99,-3886.78,-3554.5,-2873.78,11569.99,619.32,1937.82,6361.19,-12646.5,-3419.35,-2399.64,1009.03,-31324.9
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14224.28,-326.82,-262.69,-372.82,-1318.96,272.42,-1070.7,-905.6,14388.4,1963.58,5519.6,9191.37,12922.27,3705.75,8168.42,10563.03,17040.87,4472.97,9280.02,11200.66,13621.9,5030.31,9127.91,12804.59,24529.42,17577.41,30368.71,45140.38,41789.9,34310.46,51796.66,43763.94,37523.03,17091.6,35692.18,35341.6,35998.5,41377.05,46851.97,50885.82,62440.67,12980.2,59758.72,68505.37,76181.49,-8398.56
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7248.42,-120.89,158.12,350.91,-132.65,892.58,17.77,728.42,14630.53,2416.25,6256.72,10045.21,14016.18,3341.69,7448.13,9688.21,15946.54,3832.76,8186.85,10406.02,13940.98,4836.24,8490.34,11316.49,17706.57,12270.75,19327.41,28099.84,23134.12,23043.89,30210.22,28356.41,23523.21,13042.89,26858.22,28345.39,28843.28,24053.88,31629.55,34087.1,39702.6,8413.05,33097.97,37255.25,40980.13,1767.06
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6975.87,-205.93,-420.81,-723.74,-1186.31,-620.17,-1088.47,-1634.02,-242.13,-452.67,-737.12,-853.84,-1093.91,364.06,720.28,874.83,1094.34,640.21,1093.17,794.64,-319.08,194.07,637.56,1488.1,6822.86,5306.66,11041.3,17040.54,18655.77,11266.57,21586.44,15407.53,13999.83,4048.71,8833.97,6996.2,7155.22,17323.17,15222.42,16798.72,22738.07,4567.15,26660.75,31250.11,35201.36,-10165.62
