报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
货币资金,81533.15,62147.97,135116.01,133796.77,121456.72,107510.84,117543.56,107098.4,144064.32,103606.9,84827.46,208441.55,90633.44,105159.18,107056.25,117092.46,368458.16,256160.92,220256.97,510143.26,350943.18,563522.29,330777.29,626835.01,599597.6,379689.75,363831.52,399435.5,585247.5,645007.73,940724.18,760093.32,745849.04,691295.75,782696.56,632675.34,403312.48,495025.76,644021.78,434063.21,374598.84,493923.12,669004.53,513067.58,709586.38,919549.28,941944.99,760054.79,772430.71,801046.14,887771.43
交易性金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81995.44,83649.04,84470.24,85171.08,85591.55,85859.95
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356366.69,0.0,0.0,0.0,323626.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403618.77,463287.28,455474.5,554237.96,581297.46,605840.58,624323.56,663700.42
应收票据,12231.87,14356.74,16518.41,21323.43,26447.68,28005.23,22032.81,5184.52,6966.58,6348.15,7121.84,12646.06,11916.39,18227.18,13139.69,18157.41,17313.24,22528.89,24597.56,18990.53,19223.59,18499.15,31398.77,25404.53,31675.02,24370.16,43995.4,28677.14,35330.93,43537.36,35646.05,28783.9,33003.01,38597.43,35110.56,23865.03,30170.17,54475.13,61372.46,45074.36,69327.06,81444.7,74679.75,48458.5,55309.06,82015.21,51313.87,57941.2,51851.51,80823.76,68910.2
应收账款,96959.7,84168.56,73142.96,86349.2,88036.83,70124.19,87098.38,63731.61,84011.5,88068.56,85667.17,179504.0,165182.97,165857.55,213700.42,206995.8,175887.62,217589.86,261134.23,251597.47,220088.92,264402.15,269974.3,314872.62,288935.22,314209.18,384087.95,327689.55,361743.17,358153.18,454210.61,294842.12,351393.47,359561.34,401659.12,240631.63,378890.29,362219.78,398653.87,257773.1,361307.82,357426.45,376243.11,355160.27,407978.23,373459.29,502924.09,523356.26,555348.57,543499.8,594790.22
预付款项,30854.28,34724.55,24088.38,15213.34,23101.18,44248.31,36174.53,31061.5,22603.76,46049.28,48527.04,230777.67,277950.87,345956.98,380718.68,268757.63,339858.54,351440.79,318302.63,333794.45,362721.14,379228.37,392312.4,178488.39,204426.7,200029.16,179956.39,138562.79,187208.23,137373.73,195657.14,110716.62,129981.91,325986.34,348908.51,160791.55,173697.69,116766.36,108458.74,38048.67,44018.34,42284.18,46401.92,36999.25,164242.0,146148.34,196262.32,35540.91,31104.98,27128.44,37062.07
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.53,21.57,0.0,0.0,290.89,438.25,513.34,360.49,412.58,1054.91,1254.66,1093.16,744.66,801.6,565.91,582.46,563.66,592.12,747.96,1862.49,2191.52,1729.58,2024.59,1203.84,1221.49,1238.4,621.1,836.28,595.23,815.02,982.36,1274.42,1201.97,1297.77,1519.41,958.24,404.23,161.39,372.5,933.38
应收股利,0.0,0.0,0.0,6617.31,6617.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5300.86,0.0,0.0,0.0,0.0,0.0,11599.54,11599.54,11599.54,7599.54,26342.22,20432.18,21915.96,11838.13,25449.87,10380.45,1485.0,1485.0,17768.47,10780.47,2070.31,0.0,17336.89,9709.34,0.0,0.0,14627.04,13306.75,0.0,0.0,13046.77,4564.19
其他应收款,8321.47,10733.65,15436.53,12447.25,10459.66,12108.07,13912.58,30913.81,33343.53,44004.62,40126.14,89946.79,63208.99,71572.19,73403.82,85415.44,106934.81,121703.13,141723.33,152940.4,128080.83,133343.66,126768.32,112753.66,109635.46,114648.34,112219.62,19558.18,21234.94,26269.33,26542.03,22453.24,19842.96,12915.48,13496.62,10680.69,17595.48,15471.42,15584.23,6457.93,8683.12,6962.23,15230.46,15821.29,16603.7,15963.22,33697.56,9674.83,0.0,12992.74,0.0
