报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
一、营业总收入,126363.92,231546.54,368604.41,485341.34,160569.63,296731.73,455458.64,601648.61,166693.56,328711.35,534987.02,782487.22,200887.14,427584.1,652918.61,897183.65,255929.93,522067.48,819494.44,1113137.24,351611.3,704607.1,1106801.38,1457923.04,398425.96,810524.15,1269033.51,1671798.64,450327.46,911116.64,1418029.14,1894737.91,521144.25,1038350.13,1615635.79,2172738.35,616569.76,1224362.48,1891994.97,2537966.75,714935.39,1409094.19,2145087.07,2783182.31,783674.48,1532495.0,2320447.39,3066337.43,970514.82,1824866.76,2762788.52
营业收入,126363.92,231546.54,368604.41,485341.34,160569.63,296731.73,455458.64,601648.61,166693.56,328711.35,534987.02,782487.22,200887.14,427584.1,652918.61,897183.65,255929.93,522067.48,819494.44,1113137.24,351611.3,704607.1,1106801.38,1457923.04,398425.96,810524.15,1269033.51,1671798.64,450327.46,911116.64,1418029.14,1894737.91,521144.25,1038350.13,1615635.79,2172738.35,616569.76,1224362.48,1891994.97,2537966.75,714935.39,1409094.19,2145087.07,2783182.31,783674.48,1532495.0,2320447.39,3066337.43,970514.82,1824866.76,2762788.52
二、营业总成本,119556.37,217650.15,350650.77,455081.27,152989.65,282622.57,435739.97,574549.02,157675.45,309814.71,505764.76,729341.67,187771.86,403454.7,617033.76,851804.55,241448.67,492078.57,773833.01,1052956.64,332059.0,663288.12,1045125.9,1380446.86,372986.74,759100.27,1195070.92,1580042.38,414889.3,841967.5,1323243.62,1779754.47,477783.77,953984.37,1499722.72,2035332.05,562071.57,1120313.81,1742547.71,2354978.57,648521.32,1279561.83,1958079.92,2559485.12,699763.72,1372918.86,2092422.68,2787172.94,864968.0,1638616.65,2500513.24
营业成本,103364.75,183369.42,296853.86,381425.18,132643.84,240131.32,370025.84,485142.13,135685.34,264746.71,435276.94,626174.17,161483.93,346272.7,529243.47,728853.71,207769.8,419361.62,659608.83,894660.75,280104.93,563450.39,891431.84,1172985.22,313428.34,643587.83,1019617.18,1334137.94,341522.23,698153.58,1102591.21,1478266.46,379641.39,776882.15,1222258.72,1651778.27,442290.6,900950.98,1414634.91,1921910.55,513646.38,1033865.81,1583868.99,2056171.83,535613.98,1066560.75,1635580.61,2177470.54,632302.21,1216320.76,1869321.94
营业税金及附加,387.44,812.93,1466.67,2004.95,364.99,692.57,1030.41,1413.23,381.93,662.35,1098.64,3904.87,694.66,1266.27,1692.13,2294.41,1205.44,2364.98,3572.4,4628.0,1737.75,3166.37,4818.05,6177.79,0.0,3415.84,5124.52,6726.66,2334.45,4720.02,6915.57,8711.59,2947.0,5549.14,7936.71,10430.86,3349.38,6535.02,9591.65,13174.6,4084.36,7896.39,11927.74,16305.63,5040.85,9469.6,13290.69,17095.31,6769.28,10556.86,14374.73
销售费用,9436.07,20608.11,33173.05,44881.7,12599.51,25550.32,39533.36,53286.64,14489.97,29918.49,47443.14,66669.79,17803.01,36083.89,56943.4,87191.32,22418.63,50240.0,74797.46,111975.16,36654.01,71714.44,106847.55,143769.53,1763.8,82959.45,126619.02,173974.74,55470.67,102979.1,159216.79,212794.83,77413.04,131135.0,207617.31,276946.02,96091.2,168038.05,258249.65,329862.36,112690.55,191242.91,288152.34,372891.13,133904.67,232174.14,337956.32,429735.57,185888.25,305372.75,457280.64
管理费用,4759.15,9639.61,14682.94,21278.87,5813.9,12001.25,18686.2,24215.89,5899.63,11231.29,17099.3,24700.48,6631.01,14980.71,22634.94,25062.82,7976.99,13992.86,27038.49,29960.65,10564.69,16268.77,29963.55,42387.49,44032.93,21973.02,33908.99,50444.51,12196.0,25854.17,40386.9,61828.87,12792.0,28472.12,45067.05,72202.82,17771.13,38284.86,50875.17,75931.2,16978.5,41384.34,67632.02,106795.25,24577.82,59441.99,51553.48,78517.09,20651.17,52665.76,77329.53
财务费用,1608.96,2640.66,3968.4,5533.54,1567.4,3510.45,5247.7,6800.09,1218.57,2358.2,3449.08,5108.33,1159.25,2651.57,4320.24,6142.49,2077.81,4564.92,7261.65,10507.96,2997.62,7549.05,10756.78,13630.67,10779.31,5808.65,8445.73,12141.64,3365.95,7489.86,11362.4,15404.11,4990.35,10262.58,15159.55,20585.65,2569.27,5047.64,7739.06,9409.25,1121.53,2517.18,3843.64,4747.85,626.4,2009.29,4177.79,8648.42,3610.46,6833.6,10983.69
研发费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46600.7,70604.13,15746.63,46866.91,71222.72
资产减值损失,0.0,579.41,505.86,-42.96,0.0,736.66,1216.46,3691.04,0.0,897.66,1397.66,2784.03,0.0,2199.56,2199.56,2259.79,0.0,1554.19,1554.19,1224.12,0.0,1308.13,1308.13,1496.17,2982.37,1355.48,1355.48,2616.9,0.0,2770.76,2770.76,2748.6,0.0,1683.38,1683.38,3388.44,0.0,1457.27,1457.27,4690.6,0.0,2655.19,2655.19,2573.43,0.0,3263.09,3263.09,5101.88,0.0,0.0,0.0
