报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
现金及存放中央银行款项,8160300.0,14048900.0,11444800.0,15264700.0,14609300.0,19676700.0,21042400.0,18160100.0,18843600.0,20566300.0,22553000.0,21616700.0,22390000.0,25313400.0,26270000.0,29495500.0,32352000.0,34869800.0,38605200.0,40830400.0,40783000.0,41764600.0,43198600.0,47139200.0,46236400.0,48371000.0,51573800.0,51723900.0,55327100.0,59397100.0,59059300.0,65478500.0,60339100.0,62103500.0,61695300.0,58434200.0,59528900.0,56964400.0,56120100.0,59752900.0,59910100.0,60662300.0,56992100.0,61641900.0,51341500.0,55431100.0,53423700.0,49338200.0,49047400.0,55017600.0,49859400.0,56789600.0,47346700.0,49483900.0,49942500.0,53844600.0,57682600.0
存放同业款项,1316900.0,1293400.0,1219800.0,1389500.0,1443600.0,1310200.0,2810700.0,3008800.0,8345600.0,6333400.0,3829300.0,4893100.0,4472200.0,2788500.0,3748500.0,2896100.0,5311800.0,4251500.0,3553000.0,6304600.0,12232900.0,23413400.0,5896700.0,28087000.0,10542100.0,4969500.0,4045400.0,3885000.0,5571800.0,9079100.0,8741600.0,5598600.0,5363300.0,6150800.0,6827000.0,6377900.0,6728800.0,12355100.0,8013100.0,10301300.0,6005500.0,6131200.0,7880400.0,7691800.0,6419500.0,9563200.0,9945200.0,10016000.0,9220300.0,8790000.0,12838200.0,10611300.0,16266700.0,9610000.0,9307600.0,10333500.0,9320000.0
拆出资金,2768100.0,3548200.0,3914400.0,4294100.0,3852700.0,3345600.0,8954000.0,8183600.0,8074000.0,6986800.0,6538500.0,6239700.0,5892600.0,6399900.0,6499800.0,5891700.0,5670900.0,5935500.0,8153700.0,13138100.0,12750000.0,12126400.0,12041200.0,10342000.0,10739100.0,9694700.0,10389500.0,14804700.0,13953400.0,18341400.0,18821000.0,12408500.0,17466600.0,12057500.0,16441300.0,18569300.0,15211700.0,21122900.0,18879700.0,20025100.0,17610400.0,16684100.0,14931400.0,15462800.0,15075000.0,21194500.0,24075200.0,31341100.0,23168600.0,20991300.0,23052800.0,30743300.0,22591400.0,25607200.0,19738600.0,22691900.0,24058900.0
贵金属,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,0.0,221900.0,535100.0,663300.0,735200.0,837400.0,844900.0,1522200.0,1998800.0,2286900.0,2430500.0,1609900.0,1345700.0,1096300.0,455500.0,298100.0,316000.0,379700.0,564800.0,930900.0,900400.0,694500.0,770600.0,663800.0,305200.0,301800.0,353800.0,409400.0,272000.0,878100.0,830800.0,797000.0,444900.0
交易性金融资产,1044600.0,958800.0,1353700.0,1083800.0,1448000.0,1325200.0,1900500.0,1541200.0,1679300.0,1873900.0,1737800.0,1585600.0,1954800.0,1763600.0,1947000.0,1522900.0,1947900.0,2002500.0,1655100.0,1553000.0,1306600.0,1922700.0,2275200.0,2548900.0,2393500.0,2261300.0,2091800.0,2322300.0,3486400.0,3893200.0,4088000.0,4019000.0,4000500.0,5210100.0,4819000.0,5908100.0,5651000.0,5285200.0,6014100.0,5597200.0,5670200.0,5295600.0,5587600.0,6479600.0,25501900.0,19085000.0,17416000.0,33030200.0,30876600.0,34400100.0,37550600.0,39827600.0,47501100.0,47887700.0,46225400.0,49572300.0,54318700.0
衍生金融工具资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228700.0,212700.0,96500.0,152300.0,99900.0,120400.0,159200.0,201200.0,173800.0,177300.0,154100.0,203600.0,188700.0,132600.0,194800.0,258000.0,197500.0,280200.0,489000.0,503900.0,592500.0,636200.0,728300.0,896300.0,931500.0,940300.0,742800.0,1095700.0,1017600.0,1340800.0,1805100.0,760500.0,868800.0,597900.0,1148100.0,1387000.0,1891600.0,2605500.0,2476400.0,3309600.0,3422000.0,2888200.0,2753300.0,3511000.0,2421900.0,4521300.0,3884000.0,3663600.0,4727200.0,3757800.0
买入返售金融资产,3609900.0,8755100.0,18127300.0,18272800.0,19339000.0,14865800.0,9184500.0,7454200.0,10226100.0,11294300.0,12372300.0,15879700.0,19273200.0,19841800.0,18014000.0,17654700.0,22292500.0,20904200.0,7381100.0,7397500.0,10072700.0,22353900.0,14614100.0,10696500.0,25504200.0,42608800.0,30890100.0,31890500.0,39422500.0,66883200.0,37145100.0,34498000.0,26790800.0,41136800.0,25676600.0,34392400.0,18651000.0,15504500.0,12892400.0,27869900.0,11439800.0,21719000.0,16906700.0,25255000.0,20364600.0,29581300.0,16790500.0,19938600.0,14005200.0,25904000.0,17669400.0,10896100.0,24900000.0,22631800.0,23589400.0,28626200.0,23058000.0
应收利息,310400.0,312900.0,361700.0,489300.0,543900.0,557400.0,595600.0,568500.0,677800.0,672500.0,652000.0,601200.0,765000.0,702400.0,800100.0,758800.0,940400.0,965700.0,1005600.0,1085200.0,1325500.0,1423900.0,1321100.0,1300900.0,1578200.0,1668600.0,1666800.0,1769900.0,2142900.0,2322600.0,2389200.0,2356000.0,2626800.0,2569200.0,2532700.0,2493400.0,2699400.0,2632800.0,2510900.0,2625100.0,2852400.0,2817300.0,2767000.0,2872600.0,3125200.0,3154200.0,3211200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
发放贷款及垫款,60022500.0,62955300.0,63407100.0,67316700.0,68447500.0,74266000.0,77990300.0,87436200.0,99594000.0,115216700.0,116976500.0,118582200.0,127168400.0,133076500.0,138195000.0,143145100.0,150576100.0,155479200.0,159808700.0,164107500.0,170380800.0,178390300.0,183604500.0,190446300.0,199066700.0,209807800.0,217320600.0,219709400.0,234918500.0,242209200.0,244550400.0,251391900.0,262273600.0,264615700.0,271850200.0,282428600.0,293274600.0,302653200.0,317308800.0,326168100.0,343452600.0,353993800.0,363358100.0,356504400.0,371615300.0,387786800.0,395355500.0,394184400.0,412584700.0,433282300.0,446225900.0,450019900.0,473265800.0,486198400.0,0.0,503888300.0,0.0
代理业务资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
