报表日期,2007-12-31,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
一、营业总收入,11916.85,13151.0,21201.66,5176.5,11481.12,17916.98,29355.39,6780.96,15401.43,25468.5,43405.71,11592.47,24933.18,42982.02,75370.36,20085.94,37994.08,62438.02,110553.1,27411.57,51400.68,83260.41,144534.81,31805.05,62245.06,100779.77,171524.19,38416.97,67602.36,194130.14,380759.2,51427.53,108743.96,169998.03,287783.33,62360.33,127753.42,195497.32,303353.14,43969.43,87660.77,124185.3,199168.44,32070.32,69111.17,98662.51,151122.31,14352.68,29724.07,46458.43
营业收入,11916.85,13151.0,21201.66,5176.5,11481.12,17916.98,29355.39,6780.96,15401.43,25468.5,43405.71,11592.47,24933.18,42982.02,75370.36,20085.94,37994.08,62438.02,110553.1,27411.57,51400.68,83260.41,144534.81,31805.05,62245.06,100779.77,171524.19,38416.97,67602.36,194130.14,380759.2,51427.53,108743.96,169998.03,287783.33,62360.33,127753.42,195497.32,303353.14,43969.43,87660.77,124185.3,199168.44,32070.32,69111.17,98662.51,151122.31,14352.68,29724.07,46458.43
二、营业总成本,10237.6,10711.25,17866.82,4058.88,9071.2,14815.15,24725.98,5609.07,12640.78,22051.33,36904.53,9236.93,19787.53,36521.85,63022.54,15201.06,29571.95,50938.96,91257.9,20613.83,40451.27,67672.98,117788.63,23112.6,49141.83,81404.17,139377.5,27172.95,51198.88,175879.15,353314.42,44183.31,100766.95,162395.38,277982.94,56974.37,123037.07,191802.94,324514.3,41686.44,87500.67,123698.07,222916.61,28588.68,63549.08,91981.86,143722.07,15085.22,33797.24,53670.71
营业成本,7691.17,6933.32,11625.83,2852.81,6254.54,9776.36,15296.93,3485.2,7997.12,13264.26,22115.43,5833.15,12504.61,22033.4,39547.71,9509.67,18691.34,31327.11,54236.91,13661.32,26335.68,42454.64,72238.03,15940.69,31464.94,50972.76,87751.0,18840.02,32922.83,141012.01,290109.02,32509.11,72874.62,119483.85,203589.61,46027.8,98325.91,154168.32,235349.13,31977.13,61158.81,86530.1,141510.44,18969.44,43407.92,59716.4,94811.17,7741.19,16881.52,28101.55
营业税金及附加,34.02,153.1,105.42,25.96,71.63,100.55,177.72,8.45,71.46,108.1,231.4,29.32,93.37,115.64,354.79,113.77,301.43,352.13,827.95,177.63,287.54,315.2,1027.47,99.34,277.19,450.62,1206.21,254.28,401.68,735.9,1517.88,377.32,550.7,717.74,1944.17,153.39,580.69,688.7,1326.65,142.54,356.85,435.97,1085.12,204.32,432.53,569.32,831.99,78.91,181.21,261.91
销售费用,1908.79,2413.42,3673.81,683.09,1496.5,3067.06,5670.25,1454.35,2979.31,6001.91,9228.94,2113.7,4220.9,8492.8,11804.44,3435.0,7147.88,12783.98,20493.92,4335.23,8710.11,15470.04,25328.89,4660.1,10401.87,17617.64,28712.49,5554.52,11329.67,22509.38,34472.32,6203.64,16272.14,24495.63,38486.97,6245.34,16609.72,23809.31,40424.66,5518.15,13003.31,20331.13,34414.31,5407.41,12943.74,21097.5,32572.32,4443.08,11452.14,17713.78
管理费用,546.06,1211.58,2380.46,474.53,1196.04,1831.23,3215.54,756.91,1753.53,2868.9,5376.37,1372.27,3169.38,5351.22,9141.41,2218.74,4370.11,7533.9,13565.92,2645.42,5618.08,10213.52,15662.18,2695.15,5539.2,11090.57,17452.2,2721.71,5804.97,10994.22,21833.29,4861.02,10814.73,17825.56,28682.02,5040.03,10534.17,16309.45,23683.17,4545.46,9210.22,10939.41,17254.43,3481.9,6997.13,9740.49,13505.88,2766.41,4879.87,6918.7
财务费用,88.79,-0.17,8.92,17.69,36.88,24.33,-43.24,-95.83,-168.27,-199.48,-372.68,-111.5,-205.99,-300.78,-376.75,-76.12,-185.5,-304.86,-453.98,-205.77,-439.28,-719.56,-962.24,-282.68,-569.89,-755.94,-1080.28,-197.59,-456.12,-572.16,-335.26,232.99,439.81,57.8,-504.22,-399.0,-796.64,-1053.49,-1297.67,-496.85,-970.44,-1959.44,-3013.2,-111.33,-1646.06,-1901.54,-2656.01,-659.07,-1372.92,-2140.85
研发费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2678.97,4877.8,636.94,1413.82,2759.7,4656.73,714.69,1775.42,2815.62
资产减值损失,-31.23,0.0,72.37,4.8,15.62,15.62,408.78,0.0,7.64,7.64,325.07,0.0,5.26,829.58,2550.93,0.0,-753.29,-753.29,2587.18,0.0,-60.86,-60.86,4494.3,0.0,2028.51,2028.51,5335.88,0.0,1195.85,1199.79,5717.17,-0.77,-185.06,-185.2,5784.38,-93.2,-2216.77,-2119.35,25028.36,0.0,4741.92,4741.92,26787.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
