报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
货币资金,14892.76,13842.57,12408.11,11109.54,9367.55,5727.08,6697.4,3278.0,1646.27,1429.78,1548.19,1722.51,1362.63,1600.02,1077.63,1029.49,986.89,734.09,749.0,1015.1,4291.11,3865.71,2534.39,2431.5,3036.41,35755.78,39838.01,80263.59,68631.47,97235.25,109922.79,120975.91,86294.71,157030.9,145205.68,139269.78,116154.92,101305.85,111435.31,118801.65,110458.18,85291.9,171297.09,194430.04,173640.41,117953.68,104729.6,145217.71,108437.76,110214.08
交易性金融资产,20.0,80.0,0.0,25.29,13.89,11.26,9.5,7.26,9.01,11.24,10.27,11.32,11.0,8.75,8.74,9.69,9.95,9.14,7.95,7.76,7.91,7.76,7.27,7.75,7.15,6.17,6.8,6.7,6.24,6.39,7.11,10.61,11.38,12.48,9.83,9.88,164.33,7.9,198.54,8.38,8.33,8.67,9.21,9.55,158.43,8.04,9.09,7.36,8.43,8.18
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130871.2,128179.89,0.0,0.0,0.0,0.0,0.0,0.0,178387.58,175160.25,175404.68,189912.47,185479.4,191561.78,205734.59
应收票据,447.41,245.18,48.86,387.37,391.46,104.78,145.43,14.86,47.9,115.77,22.99,91.61,120.89,69.57,142.65,118.22,94.85,141.04,127.34,633.62,384.77,239.34,1428.86,605.66,598.64,5410.15,16317.08,14728.72,33071.21,20903.99,22967.53,10628.73,14800.42,7906.46,19917.67,41965.28,43694.28,23039.95,43026.96,15541.87,28199.43,31423.62,42581.1,39931.39,28328.28,11751.92,14336.21,10185.05,5084.22,6315.34
应收账款,4133.57,5306.68,4773.43,3879.91,4372.06,3818.56,3437.15,2802.48,2948.06,2624.46,2535.24,2012.72,2231.91,2260.41,1980.23,2169.74,2212.57,2092.26,2048.18,2069.21,2369.29,2204.11,2779.31,2348.65,2384.2,14890.86,17381.89,24087.92,30191.08,54323.74,60386.86,46080.61,55862.2,59566.73,67457.96,88905.93,84485.61,115591.7,125757.31,117731.62,130046.14,130684.82,151819.27,138456.19,146831.97,163652.77,175576.26,175294.34,186477.57,199419.25
预付款项,1039.93,729.93,847.29,510.96,850.85,963.38,296.94,76.06,153.65,131.31,178.61,173.38,239.61,167.41,230.15,167.85,121.38,190.2,212.17,198.91,2229.11,354.93,297.56,1190.17,1536.71,66236.5,99603.72,54083.87,53385.94,71460.16,73103.46,30399.62,56515.1,37123.31,39136.59,25971.56,32832.68,37631.02,38361.27,51335.07,53865.69,64798.42,80014.85,38115.66,49030.49,54618.37,51498.85,48733.5,40047.38,39085.75
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.36,444.56,288.44,317.62,730.48,628.55,203.11,234.26,324.82,97.13,195.75,113.81,135.06,206.1,243.48,122.52,107.41,157.95,101.55,0.0,208.57,0.0,238.93
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应收款,272.24,244.57,641.61,215.7,382.23,247.63,315.39,300.0,369.45,431.32,395.8,246.89,587.24,638.46,684.54,496.22,495.67,408.1,540.66,161.11,81.61,826.56,894.88,377.86,195.36,8398.29,9323.57,6390.58,6867.41,2824.84,4308.73,3590.13,4331.9,5339.23,4199.77,28035.99,27581.06,25930.31,26239.56,31955.43,27266.99,38751.87,36670.72,40780.42,49031.02,36231.02,37296.82,47277.27,0.0,44471.53
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,6721.69,5932.23,6177.78,7012.04,6661.72,4689.92,6004.54,2809.69,2286.48,1842.17,1763.94,1572.76,1708.03,1854.67,2249.88,2115.57,2005.53,1719.26,1659.46,1590.69,1706.86,2539.88,2667.41,3026.84,3594.17,16408.09,17421.7,21283.65,22597.16,28426.33,28566.34,27556.85,30973.39,34487.48,40563.0,40684.45,39790.1,45668.56,43879.13,52528.31,57639.33,68149.32,75836.45,66968.06,85308.9,84812.42,86621.55,61328.02,58694.47,54091.94
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1809.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待处理流动资产损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,0.0,0.0,0.0,210.98,35.78,34.13,22.63,53.85,32.15,18.25,21.43,7.79,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.25,427.43,364.79,1244.35,1113.72,2238.91,5576.74,6583.49,6504.85,14489.04,17173.11,6465.5,5013.9,13650.01,11662.7,4962.44,4576.92,5783.69,5105.95,4530.57,4065.88,5351.56,5362.92,4651.97,4595.89,4130.27
流动资产合计,27527.6,26381.17,24897.08,23351.79,22075.56,15596.76,16928.98,9342.19,7492.97,6604.29,6476.48,5838.98,6265.14,6599.28,6373.81,6106.79,5926.83,5294.1,5344.75,5676.39,11070.65,10038.28,10609.69,10001.43,11361.89,147533.27,200257.55,202344.74,216308.79,277708.05,305157.19,246556.42,255922.5,316158.74,333897.89,371633.18,351623.55,363021.05,400674.6,392999.83,412267.1,425135.8,563457.15,523329.29,536553.33,474481.32,475431.29,492903.8,446694.71,457975.26
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
