报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
一、营业总收入,374932.44,774311.53,1056992.43,1372229.91,401627.8,787964.92,1063849.12,1337545.84,487676.59,1128270.66,1740046.67,2520369.31,916431.9,1662745.49,2285472.37,3307212.42,816548.61,1453711.58,1960655.0,2655184.65,754418.04,1404423.06,2022138.73,2946258.88,1017717.27,1975095.47,2803479.33,3848186.23,1219074.5,2420673.06,3675150.84,5291333.21,1819718.53,3305295.52,4810795.55,6677158.05,1933775.66,3580176.29,5360699.61,7854244.18,1766749.87,3355521.31,5143118.09,8001220.52,2001074.69,3564283.22,4985165.84,6629827.04,1600795.06,2987578.01
营业收入,374932.44,774311.53,1056992.43,1372229.91,401627.8,787964.92,1063849.12,1337545.84,487676.59,1128270.66,1740046.67,2520369.31,916431.9,1662745.49,2285472.37,3307212.42,816548.61,1453711.58,1960655.0,2655184.65,754418.04,1404423.06,2022138.73,2946258.88,1017717.27,1975095.47,2803479.33,3848186.23,1219074.5,2420673.06,3675150.84,5291333.21,1819718.53,3305295.52,4810795.55,6677158.05,1933775.66,3580176.29,5360699.61,7854244.18,1766749.87,3355521.31,5143118.09,8001220.52,2001074.69,3564283.22,4985165.84,6629827.04,1600795.06,2987578.01
二、营业总成本,383320.93,790574.95,1085648.73,1396756.86,407189.61,804894.77,1092095.22,1388090.61,485221.64,1112164.12,1722196.81,2492017.3,885945.49,1626077.2,2259684.7,3273026.65,796396.89,1456374.92,2000223.26,2750285.09,774500.14,1438967.36,2084107.32,3040745.94,1027824.23,2024790.13,2897427.77,3985759.93,1234230.92,2476067.27,3743035.48,5383893.32,1811032.96,3302300.85,4803166.97,6668153.35,1926880.18,3580912.67,5376298.7,7870328.65,1759904.18,3387175.34,5249469.03,8142202.03,2038951.64,3648404.72,5133558.7,6931015.51,1771114.31,3240938.51
营业成本,324349.36,656817.32,900757.36,1161946.21,332884.77,655524.93,889480.21,1136865.91,397835.73,900309.19,1387077.84,2015937.66,734374.91,1338785.2,1860188.72,2730325.71,706966.36,1250113.44,1702221.67,2262604.06,653176.32,1182325.03,1686306.31,2404008.71,856498.16,1649207.65,2337095.01,3174779.88,1028813.52,1999548.25,3008215.71,4326582.59,1545579.02,2724993.42,3945646.46,5340671.07,1627494.11,2986733.82,4439725.39,6448760.59,1499064.56,2879275.57,4537061.52,6936303.27,1760886.41,3061484.57,4226421.87,5658346.84,1520446.32,2741941.06
营业税金及附加,12009.1,23308.18,31532.51,33486.36,11167.09,19310.75,25150.77,32256.38,9897.08,22970.01,35564.85,53962.95,22782.61,35797.73,47136.08,67619.45,19578.21,27516.72,38393.41,53773.36,17248.51,33717.22,49705.8,75963.32,35412.66,63719.89,91216.83,126077.96,47243.04,92509.55,142697.78,206434.47,86213.47,154562.69,214367.39,294157.77,87876.27,157433.9,236920.44,362961.9,82199.9,144378.65,205072.96,307402.3,73387.02,128691.52,177256.82,230591.8,58735.34,108027.05
销售费用,27951.33,67448.75,93204.28,124636.86,35562.55,71097.01,98456.85,113655.77,50572.07,114002.76,175258.14,246677.44,97332.71,181097.87,244342.61,323035.36,39903.43,101657.95,149621.41,214232.58,59049.03,129624.48,186232.25,262983.51,78050.79,166810.92,249490.31,355355.59,97889.93,211503.0,314992.61,435716.86,90480.22,213515.06,332825.9,495452.21,124562.87,212070.86,346446.57,529374.47,126106.54,200417.6,235090.66,397812.49,124470.87,254346.24,391299.33,528325.53,87572.92,144321.65
管理费用,16539.81,33970.75,49374.69,67349.2,24525.09,43103.6,62056.27,85274.24,25271.64,53194.08,87263.21,119398.88,32767.6,72161.53,110931.01,157311.06,33407.44,84905.46,122760.76,233264.93,47558.72,95091.04,161802.2,269024.72,54873.5,127352.24,199951.84,289190.49,54939.52,160336.02,264103.43,374191.49,89729.51,203991.33,309535.34,489921.21,90614.33,221229.69,356723.57,512885.64,64242.84,178573.41,302318.78,528029.65,92560.11,215540.13,291222.61,278275.55,62649.96,126036.41
财务费用,2471.33,6368.2,7866.15,4710.59,1356.35,3989.81,4894.76,4954.45,217.87,-130.97,292.85,-422.77,-1312.35,-56.57,-1957.31,-5409.74,-3458.56,-8413.29,-13368.63,-18403.39,-2532.44,-891.34,959.82,2893.79,2989.12,5356.28,7330.62,7196.85,5257.54,8914.96,9728.04,6607.4,-983.11,-7576.99,-11645.73,-15080.56,-4365.83,-10778.86,-18012.71,-30539.09,-11639.66,-24682.16,-39212.07,-52497.4,-12488.05,-22551.88,-34305.84,-42706.2,-4242.1,-9683.27
资产减值损失,0.0,2661.75,2913.75,4627.63,1693.76,11868.67,12056.36,15083.85,1427.25,21819.05,36739.91,56463.13,0.0,-1708.56,-956.4,144.81,0.0,594.65,594.65,4813.54,0.0,-899.06,-899.06,25871.9,0.0,12343.15,12343.15,33159.17,87.37,3255.49,3297.9,34360.5,13.86,12815.34,12437.62,63031.64,698.43,14223.26,14495.43,46885.14,-70.01,9212.27,9137.18,25151.72,135.28,10894.14,11073.76,23855.46,0.0,0.0
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-977.34,0.0,85.93,171.72,520.97,138.35,456.37,456.37,456.37,0.0,0.0,0.0,152.58,-152.58,-152.58,-152.58,-119.34,-33.24,-33.24,-33.24,-33.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4033.72
投资收益,26448.05,63505.79,86093.15,93218.32,30813.64,61484.6,62531.83,56084.5,-1164.58,33764.67,60262.8,80415.6,54034.93,100349.57,143854.76,163122.62,52911.67,104064.82,122082.34,170223.03,30609.89,73274.15,101613.35,186854.12,63531.88,180477.16,311984.78,450660.23,207403.91,408404.02,600033.33,810211.7,232142.85,496294.98,648093.76,949740.91,241771.39,520899.13,756638.97,961901.63,222314.56,383161.9,555094.93,690632.49,114843.15,136201.18,123277.59,-7130.68,-39715.4,-10833.67
其中:对联营企业和合营企业的投资收益,26448.05,62694.1,0.0,0.0,0.0,50619.46,60932.69,55123.35,-1164.58,33079.21,59396.19,79639.4,51819.4,97509.44,59587.27,156872.99,52911.67,103464.82,121482.34,167554.38,306.1,73092.25,0.0,0.0,62772.9,177414.18,308390.05,447464.48,204238.6,399875.65,591126.3,799121.39,232142.85,491073.06,642339.34,943986.49,241771.39,520437.63,756177.47,956372.38,222314.56,383161.9,554739.93,685489.69,114843.15,136201.18,123157.4,-33188.36,-38890.92,-10833.67
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,18059.56,47242.38,57436.85,68691.37,25251.83,44554.75,34285.73,4562.4,1290.36,49957.13,78284.38,109288.58,84659.7,137474.24,170098.8,197764.76,73063.39,101401.48,82514.08,75275.18,10375.21,38577.26,39492.18,92247.71,53391.68,130749.26,218003.1,313053.29,192247.49,353009.82,532148.69,717651.59,240828.42,499289.65,655722.34,958745.62,248666.87,520162.75,741039.87,945817.15,229160.25,466891.36,573230.36,715162.75,138545.6,165579.99,118115.4,-20143.83,-204442.29,-213368.53
加:营业外收入,72.82,512.59,1871.94,1907.3,636.03,765.95,2107.51,4850.78,55.72,586.5,1289.28,3634.44,117.14,758.4,1174.4,6347.61,5395.62,11936.1,12576.63,24111.61,657.73,12614.15,24348.61,42060.27,3028.94,5760.57,7946.48,22460.78,3787.35,9045.36,16454.52,40167.02,18319.57,25330.98,39948.42,51492.06,20312.2,53842.33,58688.39,98311.93,15970.13,5394.52,12355.2,10433.01,1385.85,2931.89,5072.2,91621.92,994.05,1883.67
减：营业外支出,156.0,361.89,2323.04,5204.77,85.55,1063.77,1958.48,6010.45,64.28,730.38,1011.08,4024.52,495.22,1069.79,1204.97,5035.37,226.11,1387.51,1976.38,4523.63,95.96,400.8,663.84,1564.59,576.28,1804.99,1969.95,3957.92,195.04,525.46,1615.83,3935.64,292.02,1700.5,2874.01,9049.17,2460.4,3375.27,5384.54,9146.6,270.46,1440.0,1801.07,7506.81,2444.21,5234.88,6544.06,5655.56,94.99,1264.51
其中：非流动资产处置损失,104.65,0.0,125.25,4749.85,0.0,47.37,69.17,4766.76,0.0,105.62,164.95,2828.63,305.81,306.18,326.88,3735.51,160.81,165.9,187.69,2600.46,11.66,179.55,270.01,411.59,304.81,413.41,416.21,1858.76,18.3,212.0,963.21,2212.9,232.84,242.02,790.23,3602.4,596.92,605.69,637.8,3383.45,104.44,153.49,233.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,17976.38,47393.08,56985.75,65393.91,25802.31,44256.93,34434.76,3402.73,1281.81,49813.26,78562.59,108898.49,84281.62,137162.85,170068.23,199077.0,78232.9,111950.07,93114.34,94863.16,10936.98,50790.61,63176.96,132743.39,55844.33,134704.84,223979.63,331556.15,195839.8,361529.71,546987.39,753882.96,258855.97,522920.13,692796.75,1001188.5,266518.67,570629.81,794343.72,1034982.48,244859.93,470845.87,583784.5,718088.96,137487.23,163277.0,116643.54,65822.53,-203543.23,-212749.37
减：所得税费用,599.7,1718.43,3314.2,1996.63,-517.37,-187.37,397.28,1609.62,-1491.52,-3926.12,-6376.62,322.79,5209.3,2265.09,-2255.02,-1497.71,6466.18,8476.06,4570.25,2298.23,-1881.48,-4286.1,-9466.19,-8757.38,1340.62,2906.96,-1283.02,-15293.08,-565.99,-53.07,3103.29,2085.07,11029.03,17146.51,22771.83,8933.15,495.27,22954.65,21930.87,7323.01,5772.04,4099.61,-1123.44,-2754.77,1766.74,1528.83,-463.25,-6513.41,6750.87,11656.77
五、净利润,17376.68,45674.65,53671.56,63397.28,26319.69,44444.3,34037.49,1793.11,2773.33,53739.38,84939.21,108575.7,79072.32,134897.76,172323.25,200574.71,71766.73,103474.01,88544.08,92564.93,12818.46,55076.71,72643.15,141500.77,54503.71,131797.88,225262.66,346849.23,196405.79,361582.78,543884.1,751797.89,247826.94,505773.62,670024.92,992255.35,266023.4,547675.16,772412.85,1027659.47,239087.89,466746.26,584907.94,720843.73,135720.5,161748.17,117106.8,72335.94,-210294.1,-224406.14
归属于母公司所有者的净利润,16704.17,43316.61,50001.68,66689.4,26759.67,45018.76,34354.54,2438.1,2834.01,53280.18,84145.57,107845.89,78912.51,136656.54,171915.68,202698.65,72233.83,104006.02,89761.38,96794.06,14639.21,57002.94,75510.48,144640.96,54866.0,133096.98,228451.65,350564.05,197265.59,362809.3,545285.65,756108.16,249449.12,508526.65,674084.32,995271.42,267301.71,549098.86,773934.83,1028528.41,240134.48,462054.57,581059.65,713723.47,139179.34,160960.66,116308.15,68072.84,-209635.23,-224003.98
少数股东损益,672.51,2358.04,3669.88,-3292.12,-439.98,-574.45,-317.05,-644.99,-60.68,459.2,793.64,729.81,159.81,-1758.78,407.58,-2123.93,-467.11,-532.01,-1217.3,-4229.13,-1820.75,-1926.23,-2867.34,-3140.19,-362.28,-1299.1,-3188.99,-3714.82,-859.81,-1226.52,-1401.56,-4310.27,-1622.18,-2753.03,-4059.4,-3016.06,-1278.31,-1423.7,-1521.98,-868.95,-1046.59,4691.69,3848.28,7120.25,-3458.84,787.51,798.65,4263.1,-658.87,-402.17
基本每股收益(元/股),0.1,0.27,0.26,0.34,0.14,0.19,0.147,0.01,0.01,0.23,0.36,0.46,0.34,0.59,0.74,0.87,0.27,0.22,0.19,0.2,0.03,0.12,0.16,0.31,0.12,0.29,0.49,0.75,0.42,0.78,1.17,1.62,0.53,1.09,1.45,2.13,0.57,1.18,1.66,2.19,0.5,0.96,1.21,1.49,0.29,0.34,0.24,0.14,-0.44,-0.47
