报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,11.25,19.38,15.87,114.68,-105.08,-166.08,-91.18,-102.53,-27.0,-15.9,-17.85,-17.85,-8.03,-44.28,21.2,-5.6,5.6,5.6,5.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.2,-1451.33
投资收益,18.7,64.31,59.6,66.4,-16.28,-19.26,-27.73,1.12,8.34,6.07,52.65,122.28,43.44,84.74,118.54,183.01,6.39,33.53,50.98,96.87,3.23,5.34,-38.81,136.42,-30.06,-29.69,-29.14,-24.03,-5.85,-0.6,-7.07,48.5,0.0,-59.83,-33.35,229.16,33.72,891.08,908.65,2286.58,1134.07,2181.32,3078.29,4898.25,699.4,1946.74,2607.83,3564.3,324.35,1169.72,1539.76,2365.72,491.17,9755.54,11224.73,12709.58,722.76
其中:对联营企业和合营企业的投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.66,0.0,0.0,0.0,88.09,0.0,0.0,0.0,70.44,0.0,5.49,3.19,2.36,-5.74,-5.37,0.0,0.29,0.0,0.0,0.0,-1.71,0.0,-59.83,0.0,-71.66,0.0,0.0,0.0,-48.58,0.0,0.0,0.0,1295.79,0.0,0.0,0.0,486.12,0.0,0.0,0.0,495.71,0.0,0.0,0.0,1153.46,0.0
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,964.96,2247.04,4029.84,5047.43,1528.84,3869.77,5804.36,7497.0,2470.57,5403.29,8662.57,11390.5,4031.63,8631.32,12176.81,17105.32,6437.72,13083.54,15978.21,21849.69,7134.38,14545.39,20193.2,26055.0,7730.2,16457.73,22134.32,25260.24,9631.53,19945.16,26934.38,28486.5,11790.9,25847.76,34208.91,37540.62,16205.83,35554.91,46544.35,54064.31,21463.54,46429.25,63572.83,68297.76,25402.35,56056.56,74844.66,77619.58,28167.78,61944.48,82277.02,84988.64,44136.62,132705.8,177726.1,200966.94,52602.38
加:营业外收入,940.83,655.99,736.27,736.51,0.17,0.21,1.63,2.85,54.52,54.54,124.02,513.77,300.57,1004.88,1162.54,1333.74,434.34,470.45,3790.11,4224.19,395.49,817.03,1094.78,1882.7,870.01,1580.85,2042.93,4703.56,1054.55,1827.49,2431.1,5010.97,864.13,3554.78,4862.04,3655.65,441.13,3772.48,4756.53,3436.33,904.81,1713.01,2245.54,3995.69,709.1,1259.95,1784.54,7338.58,829.95,1988.93,2704.58,1763.63,1427.49,671.11,1103.98,1560.0,1296.26
减：营业外支出,303.95,27.91,33.51,37.05,48.7,119.36,124.47,132.91,2.02,2.81,85.31,93.29,35.19,118.95,218.23,376.99,9.85,32.94,22.57,28.15,7.13,14.34,35.89,38.41,55.6,66.7,119.48,149.04,23.1,64.48,206.92,128.15,7.85,67.44,68.48,416.22,16.5,26.93,35.03,249.38,11.66,42.97,59.45,273.23,85.75,115.67,158.82,369.38,32.86,152.98,185.06,317.82,270.43,403.46,440.66,662.24,55.75
其中：非流动资产处置损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,106.43,0.0,0.0,0.0,2.87,0.0,5.78,-5.78,7.54,52.1,56.8,0.0,129.31,0.0,0.0,0.0,118.38,0.0,5.17,0.0,85.31,0.0,0.0,0.0,53.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,1601.84,2875.11,4732.6,5746.88,1480.31,3750.62,5681.53,7366.94,2523.07,5455.01,8701.28,11810.98,4297.01,9517.25,13121.12,18062.06,6862.21,13521.04,19745.75,26045.72,7522.73,15348.08,21252.09,27899.28,8544.61,17971.88,24057.78,29814.75,10662.98,21708.18,29158.56,33369.33,12647.17,29335.09,39002.47,40780.05,16630.45,39300.46,51265.85,57251.25,22356.7,48099.29,65758.92,72020.22,26025.69,57200.85,76470.38,84588.78,28964.86,63780.42,84796.54,86434.46,45293.68,132973.45,178389.42,201864.7,53842.9
减：所得税费用,504.35,1029.34,1679.86,1897.22,362.91,948.79,1438.18,1165.37,403.44,837.27,1386.0,1696.69,534.03,1413.8,1467.89,1930.35,852.24,1321.64,2211.38,3259.58,881.01,1633.08,2284.84,3392.32,884.29,2272.51,3007.28,3958.54,1209.33,2462.92,3871.09,3580.33,1741.14,4085.2,5691.38,4111.95,2369.24,6029.8,7901.24,7092.73,3206.97,6968.86,9567.45,9266.06,3641.08,8513.23,11640.49,9500.28,4314.67,10061.36,12868.12,10276.97,7234.3,21252.04,27706.49,26203.72,7660.4
五、净利润,1097.49,1845.77,3052.74,3849.66,1117.4,2801.83,4243.35,6201.57,2119.63,4617.75,7315.28,10114.28,3762.98,8103.45,11653.23,16131.71,6009.97,12199.4,17534.36,22786.15,6641.72,13715.0,18967.25,24506.97,7660.32,15699.37,21050.5,25856.21,9453.65,19245.26,25287.47,29789.0,10906.03,25249.9,33311.09,36668.11,14261.21,33270.66,43364.61,50158.52,19149.73,41130.43,56191.47,62754.17,22384.61,48687.62,64829.89,75088.5,24650.19,53719.06,71928.43,76157.49,38059.38,111721.4,150682.93,175660.98,46182.49
归属于母公司所有者的净利润,1054.22,1815.53,3031.66,3787.27,1109.66,2770.6,4206.86,6183.22,2094.21,4588.06,7219.29,10054.24,3745.48,8066.28,11617.42,16088.24,6002.11,12101.72,17427.6,22641.18,6627.55,13676.14,18886.21,24410.13,7656.49,15665.93,21005.8,25805.35,9445.47,19212.97,25235.02,29700.46,10887.24,25192.29,33203.53,36434.35,14247.23,33140.9,43201.22,50025.52,18573.03,39812.73,52753.74,59202.94,21367.74,46994.4,62807.18,72715.43,24660.29,53334.93,71290.27,75256.73,38262.8,111929.78,151019.25,175906.2,45930.1
少数股东损益,43.27,30.24,21.07,62.39,7.74,31.23,36.49,18.35,25.42,29.69,96.0,60.04,17.5,37.17,35.81,43.47,7.86,97.68,106.77,144.97,14.17,38.87,81.04,96.84,3.83,33.44,44.7,50.86,8.18,32.29,52.45,88.54,18.78,57.6,107.56,233.75,13.98,129.76,163.39,133.0,576.7,1317.7,3437.73,3551.22,1016.86,1693.22,2022.71,2373.07,-10.1,384.13,638.16,900.76,-203.42,-208.37,-336.32,-245.22,252.4
基本每股收益(元/股),0.0,0.28,0.44,0.54,0.15,0.32,0.45,0.66,0.2,0.3,0.47,0.65,0.24,0.33,0.46,0.64,0.23,0.3,0.43,0.55,0.16,0.26,0.36,0.46,0.14,0.29,0.4,0.49,0.18,0.36,0.47,0.56,0.2,0.43,0.57,0.62,0.24,0.57,0.71,0.8,0.28,0.4,0.5262,0.59,0.21,0.47,0.6265,0.73,0.25,0.53,0.7111,0.75,0.3817,1.1165,1.51,1.75,0.4582
稀释每股收益(元/股),0.0,0.28,0.44,0.54,0.15,0.32,0.45,0.66,0.2,0.3,0.47,0.65,0.24,0.33,0.46,0.64,0.23,0.3,0.43,0.55,0.16,0.26,0.36,0.46,0.14,0.29,0.4,0.49,0.18,0.36,0.47,0.56,0.2,0.43,0.57,0.62,0.24,0.57,0.71,0.8,0.28,0.4,0.5262,0.59,0.21,0.47,0.6265,0.73,0.25,0.53,0.7111,0.75,0.3817,1.1165,1.51,1.75,0.4582
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.8,0.0,0.0,0.0,37.69,0.0,514.25,632.05,768.65,-42.41,-165.19,345.1,-447.75,-283.06,66.96,-26.13,-39.78,54.72,264.41,272.53,147.6,-426.65
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7315.28,10114.28,3762.98,8103.45,11653.23,16131.71,6009.97,12199.4,17534.36,22786.15,6641.72,13715.0,18967.25,24506.97,7660.32,15699.37,21050.5,25856.21,9453.65,19245.26,25287.47,29789.0,10906.03,25249.9,33311.09,36796.91,14261.21,33270.66,43364.61,50196.21,19149.73,41644.68,56823.52,63522.81,22342.2,48522.43,65174.99,74640.75,24367.13,53786.02,71902.3,76117.71,38114.1,111985.81,150955.46,175808.58,45755.85
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7219.29,10054.24,3745.48,8066.28,11617.42,16088.24,6002.11,12101.72,17427.6,22641.18,6627.55,13676.14,18886.21,24410.13,7656.49,15665.93,21005.8,25805.35,9445.47,19212.97,25235.02,29700.46,10887.24,25192.29,33203.53,36563.15,14247.23,33140.9,43201.22,50063.21,18573.03,40326.98,53385.79,59971.59,21325.34,46829.21,63152.28,72267.68,24377.23,53401.89,71264.14,75216.94,38317.52,112194.18,151291.78,176053.8,45503.45
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,60.04,17.5,37.17,35.81,43.47,7.86,97.68,106.77,144.97,14.17,38.87,81.04,96.84,3.83,33.44,44.7,50.86,8.18,32.29,52.45,88.54,18.78,57.6,107.56,233.75,13.98,129.76,163.39,133.0,576.7,1317.7,3437.73,3551.22,1016.86,1693.22,2022.71,2373.07,-10.1,384.13,638.16,900.76,-203.42,-208.37,-336.32,-245.22,252.4
