报表日期,2008-12-31,2009-12-31,2010-06-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30
货币资金,1388.84,4537.5,3199.46,1134.45,37763.74,36091.54,32970.48,32505.84,29328.53,27294.76,29516.78,29993.33,31111.34,26573.72,26876.8,29146.52,29432.1,27035.99,25924.49,59562.42,73991.91,97693.08,94848.94,110978.9,33295.8,70446.16,51324.71,81921.3,125297.44,158607.7,134282.88,158091.09,127155.04,153865.96,143484.77,153296.52,230267.95,178843.19,191692.43,215250.86,313115.15,347665.16,246460.89,177685.69,450234.39,392761.01,438034.84,461853.28,526528.47,505988.46,465552.69
交易性金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,32000.0,77799.68,204290.34,242953.76,207817.64,203800.44,132123.4,115137.32,214497.85,106484.88,209852.6,179865.36,230157.62,264353.21
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94024.9,99241.85,98904.53,139088.41,129855.45,158450.36,171757.59,176665.29,128791.51,160325.11,127508.54,142270.75,116465.8,163535.39,136101.64,168102.1,126431.95,159436.5,149379.26,126974.88
应收票据,283.0,2024.0,1226.1,957.2,2133.0,3180.98,4664.84,4575.7,2890.94,4882.39,4978.75,4007.59,3584.59,5626.9,4746.0,4494.12,2378.0,3823.8,3968.02,4481.82,4019.54,8785.38,7818.8,6594.82,10930.86,7815.28,7440.08,9463.88,10255.32,9876.0,5696.0,5534.0,5312.0,4620.0,1187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收账款,2562.76,4106.82,3388.41,4987.7,6258.33,4839.89,4535.73,3774.28,6197.37,6187.87,4372.1,4504.69,3861.17,3618.04,3254.33,5202.39,5113.77,5108.55,6519.22,24321.92,32224.14,39316.11,36433.23,46671.44,49946.85,54322.21,62782.24,81564.58,78187.92,68020.63,66760.17,88490.9,93929.85,94284.53,137901.41,129855.45,158450.36,171757.59,176665.29,128791.51,160325.11,127508.54,142270.75,116465.8,163535.39,136101.64,168102.1,126431.95,159436.5,149379.26,126974.88
预付款项,242.57,1443.4,5611.83,5755.26,5394.35,4785.4,1268.58,1108.01,1075.9,1288.24,910.17,1017.58,1136.09,1533.56,858.86,1444.75,2883.07,3256.46,734.35,15056.95,17634.35,20746.38,18187.23,21986.4,32304.38,34175.81,32757.04,29196.3,37185.28,25874.79,31043.82,28351.68,28066.83,29573.31,30096.89,19377.01,20881.25,50244.89,90212.31,66108.91,44137.66,64890.09,117487.18,99989.0,89256.76,111671.52,132789.7,105529.51,83603.2,98914.36,112659.15
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.35,0.0,50.72,46.73,60.54,54.74,98.78,112.97,131.41,161.66,181.22,341.1,442.21,714.87,386.95,557.1,238.06,200.22,0.0,7.41,0.0,0.0,39.27,84.01,58.26,2.04,0.51,0.0,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.42,0.0,0.0,0.0,0.0,0.0,1040.0,1040.0,1040.0,1010.0,1010.0,1125.27,1010.0,1179.11,1448.14,1725.24,1448.14,1203.14
其他应收款,36.79,37.99,23.37,30.85,19.97,13.59,10.06,53.46,42.17,23.86,518.58,3.52,4.29,22.34,18.44,0.45,21.96,17.21,40.26,2720.43,3847.51,6447.94,4863.35,5901.22,6044.68,10530.5,13675.16,12266.26,27563.06,13880.77,11865.89,38811.19,37559.39,32219.1,29615.99,79236.12,0.0,9236.33,0.0,7444.26,0.0,6980.03,0.0,7503.88,0.0,9197.69,0.0,7541.66,0.0,6605.72,0.0
