报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
投资收益,2067.68,3908.85,7295.69,11953.35,1413.66,2708.01,4465.59,5759.81,1818.07,4383.56,7452.62,9279.57,2888.92,5512.78,8729.99,12111.03,1908.59,1721.25,3023.64,4609.68,2088.22,4063.83,4343.39,5293.31,1425.08,3166.05,4927.64,8139.94,5172.44,9131.63,10366.96,14996.06,5016.9,9393.78,12518.69,15602.72,4279.71,7015.8,9045.67,9808.4,1346.3,3694.82,4497.72,7413.94,1049.56,2234.99,3132.6,4752.55,1082.58,2668.43,11074.88,14274.31,2730.42,12371.1,32025.37,39361.54,3924.34
其中:对联营企业和合营企业的投资收益,2081.16,4088.82,6110.29,7164.52,1313.41,2813.5,4699.46,5992.13,1727.73,4070.19,6720.66,8423.87,2888.92,5512.78,8729.99,12111.03,1908.59,1721.25,3023.64,4372.14,1384.97,3281.08,1684.51,2101.23,623.63,1217.1,1662.75,1930.78,264.12,604.1,981.28,998.6,410.65,765.49,808.71,854.2,448.85,1057.46,1457.75,1841.69,591.4,1189.67,1402.52,1514.68,389.23,727.56,1039.22,1537.05,316.92,621.28,1095.79,1430.4,291.76,1076.71,1432.96,1897.92,517.43
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,18878.13,37763.41,65969.11,88421.23,18027.55,42431.39,72128.41,103584.76,26773.74,57214.95,98527.18,133531.77,34558.48,70389.24,117070.58,165072.55,35538.46,5799.97,32982.94,69973.28,25014.24,54726.79,274030.99,363247.47,98021.44,220805.43,361778.78,492580.13,132563.89,271203.9,397909.87,510851.65,118067.29,254544.25,400057.18,540999.41,140563.54,278817.26,416840.17,555625.36,110611.79,245637.27,410639.71,554710.17,134653.48,307337.49,473309.57,634711.56,158797.11,299955.98,500158.33,685167.59,189399.19,388855.45,629805.48,800357.15,187259.0
加:营业外收入,570.13,833.43,819.08,1453.8,501.37,796.36,1114.21,1722.68,437.9,992.86,1331.39,2261.26,461.71,974.33,2087.09,4860.95,1049.66,6738.06,9903.66,12320.55,1021.2,1555.32,10622.22,29450.23,4711.62,7828.79,20148.87,27204.92,8777.65,19406.41,22058.83,27898.04,2211.23,9672.18,17197.17,28868.67,4141.28,11151.05,22604.12,34525.85,7473.32,13664.16,16362.91,24220.82,6122.12,2095.27,2335.66,1400.77,237.56,647.15,1067.74,1657.71,1365.92,2158.12,2605.06,3093.79,843.0
减：营业外支出,61.08,407.57,596.22,807.55,51.32,753.41,934.76,1197.93,93.04,288.39,471.97,912.15,297.81,1068.44,4525.23,5721.37,545.16,887.69,1567.03,1986.47,185.83,377.4,887.48,1608.71,2189.59,2627.86,3418.41,5029.44,110.52,539.87,1185.88,1478.56,107.44,466.58,1035.47,2352.75,382.22,1207.22,1933.26,3951.28,295.41,1585.58,2420.47,3012.3,183.02,937.76,1366.11,2948.38,325.05,775.81,1496.27,2975.96,1995.25,2894.7,5191.0,6155.1,383.26
其中：非流动资产处置损失,20.49,286.0,100.26,450.14,20.95,81.54,151.16,310.62,45.21,174.85,225.44,364.48,263.06,470.74,687.07,1742.62,191.58,413.53,884.42,1184.05,32.88,122.89,237.17,886.44,134.12,552.19,870.74,1592.72,92.75,379.92,934.25,1318.64,80.17,430.78,916.03,1953.72,341.46,1123.32,1816.58,2972.72,240.71,1514.05,2335.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,19387.19,38189.26,66191.97,89067.48,18477.61,42474.35,72307.86,104109.51,27118.6,57919.42,99386.6,134880.89,34722.38,70295.13,114632.44,164212.12,36042.96,11650.35,41319.57,80307.35,25849.61,55904.71,283765.73,391088.99,100543.46,226006.35,378509.24,514755.62,141231.02,290070.43,418782.82,537271.13,120171.07,263749.85,416218.88,567515.32,144322.6,288761.09,437511.02,586199.93,117789.69,257715.85,424582.16,575918.68,140592.58,308495.0,474279.12,633163.95,158709.62,299827.32,499729.81,683849.33,188769.86,388118.87,627219.54,797295.85,187718.74
减：所得税费用,3562.01,9418.97,17140.79,23126.86,3265.28,9581.58,16517.6,22340.24,5437.15,12267.21,21202.53,24305.7,7301.25,13517.36,22353.86,31486.79,7391.12,2252.6,8340.27,15961.8,4205.24,9805.53,59515.46,84193.02,20314.95,47322.06,79578.46,107849.08,28969.41,60930.11,88448.81,115725.35,25175.17,58277.78,92560.61,125868.99,33425.19,65945.14,98125.12,130045.77,26534.4,59386.76,95034.9,124865.42,29310.96,62621.33,96908.03,125523.52,25886.35,51927.75,88733.11,117250.44,37427.16,76987.04,123507.51,160315.61,42531.31
五、净利润,15825.18,28770.3,49051.18,65940.62,15212.33,32892.77,55790.26,81769.27,21681.46,45652.21,78184.07,110575.18,27421.13,56777.77,92278.58,132725.34,28651.84,9397.75,32979.3,64345.56,21644.37,46099.19,224250.27,306895.97,80228.52,178684.3,298930.78,406906.53,112261.61,229140.33,330334.02,421545.78,94995.9,205472.07,323658.27,441646.34,110897.41,222815.95,339385.91,456154.16,91255.3,198329.09,329547.26,451053.26,111281.62,245873.67,377371.1,507640.43,132823.27,247899.58,410996.7,566598.89,151342.69,311131.83,503712.03,636980.23,145187.43
归属于母公司所有者的净利润,13414.22,24024.14,41090.1,56188.1,13505.95,28080.36,48498.37,69889.26,17377.19,36448.39,62782.0,91065.71,22001.0,46486.78,75438.35,108928.15,26514.94,7597.95,27826.75,56489.3,18869.87,40485.45,209856.72,288523.47,75819.26,169009.86,283488.78,385819.71,107763.23,219722.41,316249.49,403986.38,92079.72,198279.06,311928.19,425554.18,107414.14,215146.35,327706.76,440505.64,87861.66,190405.49,315103.87,431929.99,106389.14,238533.23,365227.59,491450.12,127928.51,238162.65,394310.2,543761.26,146465.22,304093.32,493830.92,625551.4,144107.44
少数股东损益,2410.96,4746.16,0.0,9752.51,1706.37,4812.41,7291.89,11880.01,4304.27,9203.82,15402.07,19509.47,5420.13,10290.99,16840.23,23797.19,2136.9,1799.8,5152.55,7856.25,2774.5,5613.74,14393.55,18372.49,4409.26,9674.44,15442.0,21086.82,4498.38,9417.92,14084.53,17559.4,2916.19,7193.01,11730.08,16092.16,3483.28,7669.61,11679.14,15648.52,3393.63,7923.61,14443.39,19123.27,4892.48,7340.44,12143.5,16190.31,4894.76,9736.92,16686.5,22837.63,4877.47,7038.52,9881.12,11428.83,1079.99
基本每股收益(元/股),0.2612,0.3964,0.6781,0.9272,0.2229,0.4634,0.8003,1.15,0.2868,0.6015,1.036,1.5,0.3631,0.7671,1.2449,1.8,0.4375,0.1254,0.4592,0.9322,0.3114,0.6681,1.9073,2.62,0.6891,0.768,1.2882,1.75,0.4897,0.9985,1.4371,1.8358,0.4184,0.6007,0.945,1.2892,0.3254,0.6518,0.9932,1.3346,0.2663,0.5771,0.955,1.3091,0.3224,0.7229,1.1069,1.4894,0.3877,0.7218,1.1879,1.6382,0.4413,0.9161,1.4878,1.8642,0.4159
稀释每股收益(元/股),0.0,0.3964,0.0,0.9272,0.2229,0.4634,0.8003,1.15,0.2868,0.6015,1.036,1.5,0.3631,0.7671,1.2449,1.8,0.4375,0.1254,0.4592,0.9322,0.3114,0.6681,1.9073,2.62,0.6891,0.768,1.2882,1.75,0.4897,0.9985,1.4371,1.8358,0.4184,0.6007,0.945,1.2892,0.3254,0.6518,0.9932,1.3346,0.2663,0.5771,0.955,1.3091,0.3224,0.7229,1.1069,1.4894,0.3877,0.7218,1.1879,1.6382,0.4413,0.9161,1.4878,1.8642,0.4159
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-414.46,-197.56,414.46,446.18,431.22,-72.96,34.28,400.78,-16.76,0.0,0.0,0.0,0.0,0.0
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45652.21,78184.07,110575.18,27421.13,56777.77,92278.58,132725.34,28651.84,9397.75,32979.3,64345.56,21644.37,46099.19,224250.27,306895.97,80228.52,178684.3,298930.78,406906.53,112261.61,229140.33,330334.02,421545.78,94995.9,205472.07,323658.27,441646.34,110897.41,222815.95,339385.91,456154.16,91255.3,198329.09,329547.26,450638.8,111084.06,246288.12,377817.28,508071.65,132750.32,247933.86,411397.48,566582.13,151342.69,311131.83,503712.03,636980.23,145187.43
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36448.39,62782.0,91065.71,22001.0,46486.78,75438.35,108928.15,26514.94,7597.95,27826.75,56489.3,18869.87,40485.45,209856.72,288523.47,75819.26,169009.86,283488.78,385819.71,107763.23,219722.41,316249.49,403986.38,92079.72,198279.06,311928.19,425554.18,107414.14,215146.35,327706.76,440505.64,87861.66,190405.49,315103.87,431718.62,106288.39,238744.61,365455.15,491670.04,127891.3,238180.14,394514.6,543752.71,146465.22,304093.32,493830.92,625551.4,144107.44
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9203.82,15402.07,19509.47,5420.13,10290.99,16840.23,23797.19,2136.9,1799.8,5152.55,7856.25,2774.5,5613.74,14393.55,18372.49,4409.26,9674.44,15442.0,21086.82,4498.38,9417.92,14084.53,17559.4,2916.19,7193.01,11730.08,16092.16,3483.28,7669.61,11679.14,15648.52,3393.63,7923.61,14443.39,18920.18,4795.67,7543.52,12362.13,16401.61,4859.01,9753.72,16882.88,22829.42,4877.47,7038.52,9881.12,11428.83,1079.99
