报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
投资收益,0.0,-11805.62,-11869.16,-10710.54,22.15,1451.28,1113.92,-2522.03,-311.95,1456.66,1307.84,4029.1,-125.74,531.28,882.23,7135.86,4031.09,7302.19,16188.27,15777.06,6455.72,7508.66,21547.3,25150.83,-282.26,1182.0,2430.75,1154.29,13350.01,174367.09,172652.79,171484.06,-623.55,10074.45,12043.3,11495.46,-270.59,8297.71,11585.19,12049.01,1483.91,13520.47,15216.9,15392.27,10543.1,22117.6,33638.27,46481.29,9222.66,37269.85,49091.64,69468.63,8288.68,27183.69,54944.42,129491.3,12844.93
其中:对联营企业和合营企业的投资收益,0.0,-82.1,-181.75,-849.39,22.15,431.23,93.87,-1708.56,-311.95,-428.38,-577.2,774.56,-125.74,175.88,526.83,960.46,782.8,3888.19,12774.27,11894.0,1963.58,2502.77,2303.55,2998.71,-282.26,569.44,1794.2,517.73,13350.01,9488.46,12811.18,10375.39,2232.83,6680.47,8472.66,3218.09,-237.28,6860.96,9236.51,8725.1,1481.78,12080.44,13710.49,8487.11,1855.76,13623.3,15895.8,17376.86,1147.42,12372.48,14251.85,24423.18,2157.6,14470.06,17250.4,25306.33,6288.2
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,280355.29,161280.01,234440.57,320614.36,115260.9,243488.33,300951.31,262558.76,45717.04,160564.45,317802.36,452823.94,223800.93,447349.68,656265.09,924518.09,259635.78,473272.59,595377.06,716990.84,131741.24,239939.49,304470.24,371886.56,99497.37,271113.92,342390.49,445625.02,133223.76,441443.37,558040.75,659004.74,88891.22,161964.7,206610.23,257812.1,73863.56,186051.52,265811.06,411830.76,186167.15,432789.08,746009.9,1038490.39,317602.27,707721.27,984674.39,1360372.55,415899.91,827722.44,1118230.6,1415589.27,303196.24,662376.44,1023845.21,1246072.64,513952.46
加:营业外收入,0.0,2355.25,4195.16,9453.57,2358.83,6360.73,7605.64,16087.76,3310.45,7714.14,8621.77,18581.66,3310.86,8180.65,11807.42,18897.05,3010.64,14211.5,19439.65,28897.03,7632.82,12594.05,15478.16,27855.49,2059.77,5751.74,8956.17,19473.44,4025.02,7411.61,23880.25,50992.19,11935.12,21963.42,36337.98,69362.31,13919.13,25993.76,38311.23,67109.6,10193.57,12795.6,22324.9,29858.29,9483.16,14219.1,18941.13,30705.5,6748.53,10380.98,18755.27,28976.81,5627.26,12683.28,24441.78,36288.25,6776.95
减：营业外支出,0.0,775.95,1259.98,2303.29,1022.64,3009.95,4119.02,4565.64,574.75,1466.28,1788.18,3416.57,623.62,1574.18,2182.69,3749.37,1013.13,3305.36,3732.02,4037.24,921.11,1723.64,2160.66,3760.67,439.41,1514.85,1889.66,4223.88,473.42,1239.76,6468.19,13427.37,4179.37,9696.34,16094.83,18832.43,2496.43,4182.2,7133.73,15175.68,3958.17,7255.02,15605.08,16121.93,2668.51,5252.61,10208.71,5249.64,4301.28,3039.18,5218.03,9401.07,3972.83,4600.62,8082.59,14193.01,2818.33
其中：非流动资产处置损失,0.0,176.63,535.53,1089.6,856.74,335.93,558.03,598.2,479.89,482.46,525.99,1065.49,9.29,114.75,213.51,526.62,772.83,2219.33,2392.48,2431.82,664.67,910.18,1213.96,1835.09,44.7,703.9,946.17,1655.49,257.28,615.6,823.61,5748.66,89.12,1476.34,2053.05,2638.79,183.12,731.2,1552.2,3748.51,757.13,1609.73,3170.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,28523.18,162859.31,237375.76,327764.64,116597.09,246839.12,304437.93,274080.88,48452.74,166812.31,324635.95,467989.03,226488.18,453956.15,665889.82,939665.76,261633.28,484178.73,611084.69,741850.63,138452.95,250809.91,317787.74,395981.38,101117.74,275350.8,349457.0,460874.58,136775.35,447615.22,575452.82,696569.56,96646.97,174231.77,226853.38,308341.99,85286.26,207863.08,296988.55,463764.68,192402.54,438329.66,752729.72,1052226.75,324416.92,716687.76,993406.82,1385828.41,418347.17,835064.24,1131767.85,1435165.01,304850.67,670459.1,1040204.39,1268167.89,517911.09
减：所得税费用,0.0,28576.51,38871.41,47956.51,24631.61,37885.65,50057.7,32898.9,7648.13,24649.16,48151.78,73238.01,33623.12,67471.77,97571.14,139755.33,39298.2,75657.08,88615.59,109851.06,23039.98,41925.64,56656.56,72554.72,14396.08,46404.65,55895.01,79110.97,21117.25,48169.59,79862.31,118120.0,20574.25,43618.14,70273.81,92074.57,15771.1,47711.66,73559.64,104139.31,43669.19,90720.54,160735.02,134390.07,68357.47,128464.85,188668.14,223255.05,81088.89,145782.21,198849.35,244464.3,45682.58,100275.67,170046.13,140683.91,81201.73
五、净利润,24696.24,134282.8,198504.35,279808.12,91965.48,208953.47,254380.24,241181.98,40804.61,142163.15,276484.17,394751.02,192865.06,386484.38,568318.68,799910.43,222335.07,408521.65,522469.1,631999.57,115412.97,208884.27,261131.18,323426.65,86721.66,228946.15,293561.99,381763.61,115658.11,399445.63,495590.51,578449.57,76072.72,130613.63,156579.58,216267.41,69515.17,160151.42,223428.92,359625.37,148733.35,347609.11,591994.7,917836.68,256059.45,588222.91,804738.68,1162573.35,337258.27,689282.03,932918.51,1190700.71,259168.09,570183.42,870158.26,1127483.98,436709.36
归属于母公司所有者的净利润,24667.3,97521.33,144596.89,201940.89,71077.56,166084.46,201781.76,193134.66,36127.3,122203.08,238215.05,340741.9,161926.78,323458.88,480093.68,678214.54,184945.44,350170.66,458135.38,559692.72,102507.68,189725.26,240876.89,299099.69,81337.07,208496.74,270487.57,357079.14,105495.63,376483.62,444543.03,502450.24,60018.84,96914.91,104221.88,139057.69,44256.38,105151.6,150413.05,244118.86,117993.41,265004.27,460315.34,680834.25,191963.45,439258.74,600129.14,865752.73,259135.13,528748.84,705824.15,910495.54,206422.75,468023.18,710581.58,920712.92,334350.33
少数股东损益,0.0,36761.47,53907.45,77867.24,20887.92,42869.01,52598.47,48047.32,4677.32,19960.06,38269.12,54009.13,30938.28,63025.5,88225.0,121695.89,37389.64,58350.99,64333.72,72306.85,12905.29,19159.0,20254.29,24326.96,5384.59,20449.41,23074.42,24684.47,10162.47,22962.01,51047.49,75999.33,16053.87,33698.71,52357.7,77209.72,25258.79,54999.82,73015.87,115506.5,30739.95,82604.84,131679.36,237002.42,64096.0,148964.17,204609.54,296820.62,78123.15,160533.19,227094.36,280205.17,52745.34,102160.24,159576.68,206771.06,102359.03
基本每股收益(元/股),0.47,1.87,2.78,4.42,1.37,3.19,3.88,2.32,0.43,1.47,2.86,4.09,1.94,3.88,5.76,4.07,1.11,2.1,2.75,3.36,0.62,1.14,1.2,1.5,0.41,1.04,1.35,1.79,0.53,1.88,2.22,2.51,0.3,0.24,0.26,0.35,0.11,0.26,0.38,0.61,0.3,0.33,0.58,0.85,0.24,0.55,0.75,1.08,0.33,0.67,0.89,1.15,0.26,0.59,0.9,1.16,0.42
稀释每股收益(元/股),0.0,1.88,2.78,4.42,1.37,3.19,3.88,2.32,0.43,1.47,2.86,4.09,1.94,3.88,5.76,4.07,1.11,2.1,2.75,3.36,0.62,1.14,1.2,1.5,0.41,1.04,1.35,1.79,0.0,1.88,0.0,2.51,0.3,0.24,0.26,0.35,0.11,0.26,0.38,0.61,0.3,0.33,0.58,0.85,0.24,0.55,0.75,1.08,0.33,0.67,0.89,1.15,0.26,0.59,0.9,1.16,0.42
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14768.91,17219.92,27519.87,1292.74,13776.68,19896.37,38057.34,-4344.24,-21984.32,-37087.44,-48771.99,910.55,-175.3,-3069.5,-1032.94,-11392.75,-7215.75,-30.1,-2126.1,1572.69,-16282.01,-76014.14,-127454.13,-106562.84,5718.58,-33786.37,-12935.82,-40831.61,-112403.71,-13979.9,51152.38,-5198.54,-129839.77,-169132.37,-189430.77,-70791.39,-16477.48,54991.36,5705.03,14014.22,-21981.78,-52103.33,8822.2,39914.35,-33131.23,-138030.74,-199516.29,221495.06
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156932.05,293704.09,422270.89,194157.8,400261.06,588215.05,837967.77,217990.84,386537.33,485381.66,583227.58,116323.52,208708.97,258061.68,322393.72,75328.9,221730.4,293531.89,379637.51,117230.8,383163.62,419576.37,450995.44,-30490.13,136332.21,122793.21,203331.59,28683.56,47747.71,209449.02,410777.75,143534.81,217769.34,422862.33,728405.91,185268.06,571745.43,859730.04,1168278.38,351272.5,667300.25,880815.18,1199522.91,299082.44,537052.19,732127.52,927967.69,658204.41
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136971.99,255434.97,366977.0,163219.52,337235.56,499990.05,716271.88,180601.2,328186.34,421050.5,510924.23,103418.08,189549.35,237807.27,298066.88,70672.84,200277.08,268507.55,354594.93,106982.42,360448.8,398612.04,470025.38,16330.62,90628.6,79505.13,127655.42,24738.88,59396.97,80240.49,264859.56,112559.86,189603.67,359041.34,570034.89,167007.49,435123.25,618600.33,862093.06,292930.09,542577.7,708277.39,941093.11,220162.24,458118.32,644592.63,823433.3,501297.39
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19960.06,38269.12,55293.9,30938.28,63025.5,88225.0,121695.89,37389.64,58350.99,64331.16,72303.35,12905.43,19159.62,20254.4,24326.84,4656.06,21453.33,25024.34,25042.58,10248.38,22714.82,20964.33,-19029.94,-46820.75,45703.61,43288.08,75676.17,3944.68,-11649.26,129208.53,145918.19,30974.94,28165.67,63821.0,158371.02,18260.58,136622.18,241129.71,306185.33,58342.41,124722.54,172537.79,258429.8,78920.2,78933.87,87534.89,104534.38,156907.03
