报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
货币资金,1869204.77,851445.17,1218622.42,1124004.11,2652619.07,2068772.79,1094924.68,685160.44,758206.93,638350.82,564925.46,555827.62,828038.26,954630.45,925456.07,920067.58,1362553.77,837720.06,1176180.11,1437946.41,2507309.55,1866053.11,2006052.0,885112.5,1022459.39,1427979.79,1458242.82,1288123.43,1073316.39,1850569.12,1823729.01,1210375.74,1415030.62,1454960.72,1279534.62,781694.31,1332883.65,1352525.57,964090.18,1047674.37,1725640.48,1888495.39,1661305.32,1785736.39,2132910.76,2550240.2,1932722.59,1695917.17,1787782.01,1856677.76,2068933.16
交易性金融资产,241837.79,311469.77,336114.97,163780.6,148651.95,69785.63,204534.92,114116.52,49285.49,38861.75,26768.4,54637.71,19340.51,25316.39,56750.73,29713.39,46182.18,9493.98,10929.11,35280.47,146815.98,16664.52,19414.38,8957.78,34255.94,18898.19,21780.5,2873.88,18178.8,30688.11,43431.54,18063.66,1762.65,172666.34,2631.43,87287.5,48918.23,165810.92,30351.31,112286.38,66222.24,15352.39,128485.04,172616.66,115539.92,60431.22,312250.97,202507.49,131262.62,84860.36,65468.48
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.46,1723.17,16770.89
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688496.2,0.0,2063194.25,0.0,3681764.63,0.0,4393639.98,4348175.86,4637705.27,4123149.48,4182620.51,4058103.5,4355885.8,4147827.5
应收票据,506750.81,459505.91,471702.29,565698.52,556879.85,474960.58,547408.11,450111.21,444146.8,453705.88,503009.13,667425.18,814018.31,813622.44,895935.35,787978.48,775250.55,867330.26,1131681.49,1286011.33,1214586.23,990221.01,1129852.6,1241130.32,1053476.97,936819.82,1053812.42,1214727.48,1400468.77,1192256.5,990890.45,922211.08,884614.05,924329.08,779813.75,819259.87,891026.81,777814.14,792019.14,1021728.68,2034068.22,2193474.3,2315662.99,3185702.41,2824645.57,3312200.93,2693047.3,2913019.69,2723096.12,2948459.71,2853576.1
应收账款,614121.64,623295.5,726803.56,631164.22,716854.5,675112.37,654616.8,526919.09,593698.05,583172.49,758245.21,556628.73,631311.46,725025.65,668837.53,672895.2,800189.71,819981.54,797456.34,698389.31,767027.69,857428.93,1063036.93,855113.1,1113025.68,1078451.41,1146650.01,1127490.39,1214687.5,1099807.4,1023832.0,1004907.2,1010219.49,1040328.91,905781.18,915806.33,818179.83,910682.05,1083773.95,1041465.57,1680630.39,1488290.33,1671670.73,1207937.57,1523530.29,1325504.34,1430102.19,1269600.82,1335007.38,1407426.1,1294251.4
应收款项融资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预付款项,647982.75,516635.87,525662.2,600375.85,960887.25,769362.96,675907.73,460080.73,413829.18,503236.52,520029.81,409936.52,421960.78,483425.53,529523.24,546416.64,621768.7,531911.97,559717.51,529826.57,444187.8,523244.73,530678.43,371633.74,432007.04,473615.09,446992.92,306366.73,378758.13,366536.9,363961.9,292361.83,317597.23,348526.11,442436.08,415960.88,414906.53,482091.73,687109.06,780028.94,952755.96,1256043.46,880327.23,801840.11,839956.85,855434.38,645622.74,632802.38,661972.92,586201.62,511342.35
其他应收款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175849.54,0.0,191240.71,0.0,236713.41,0.0,275986.54,328026.24,292270.68,301067.17,317645.9,260399.58,166509.59,174017.48
应收利息,1431.29,1773.72,1215.04,1823.66,1797.04,1459.94,1553.62,1475.95,775.23,607.28,471.54,570.21,656.34,508.05,701.65,809.79,905.09,982.17,1181.91,1175.78,2720.51,34020.68,65235.52,94848.49,124950.05,25126.38,50463.06,74027.56,98851.47,18739.26,37576.43,54735.63,71337.57,11035.49,20553.62,29416.2,38898.18,4901.98,11129.17,14006.31,18670.21,640.43,454.19,1356.9,1699.89,3162.41,3166.79,1422.6,736.96,1383.89,1085.05
