报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
处置交易性金融资产净增加额,-67677.47,58013.45,85859.83,42388.65,196444.63,-120015.14,-662927.58,0.0,166288.87,118843.23,63237.0,0.0,493646.34,95812.09,217323.25,0.0,31247.74,0.0,0.0,0.0,144919.49,0.0,0.0,0.0,169379.93,459417.08,482379.07,-801780.76,407336.75,-48438.06,731281.39,347879.08,389831.63,188035.58,-64212.97,-2333109.06,1935791.97,2899663.31,2769545.61,2819767.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置可供出售金融资产净增加额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收取利息、手续费及佣金的现金,125873.15,434342.75,697457.21,936117.68,210182.33,396342.52,527539.49,687942.86,185142.45,419026.27,708179.82,996107.76,225045.61,461362.83,680268.32,994459.29,240868.08,478735.8,682005.36,900340.02,205067.89,414598.61,594482.7,782076.81,213979.05,466134.96,722345.5,1015806.88,313879.3,641748.77,1047994.45,1662586.86,690773.41,1961791.97,2999444.0,3841354.87,713563.13,1165767.32,2143498.92,2196712.61,683516.46,1286739.53,2039525.58,2513659.34,664014.56,1264451.06,2141315.63,2513361.92,603078.42,1233076.06,2392496.26,2529322.36,787190.92,1313131.98,2572246.66
拆入资金净增加额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,250000.0,150000.0,300000.0,215000.0,55000.0,319000.0,89000.0,-103000.0,310000.0,300000.0,665000.0,1115000.0,-600000.0,-379000.0,-1098370.77,-969907.38,-121783.06,168850.33,15170.07,102417.67,0.0,0.0,0.0,302153.79,584629.84,1047777.36,516316.75,355597.68,0.0,0.0,0.0,582187.82,0.0,0.0,0.0
回购业务资金净增加额,39999.95,39999.8,-130001.11,-16163.21,86163.17,88858.2,92163.17,77163.21,487590.0,252620.0,110650.0,521150.0,0.0,0.0,0.0,0.0,916741.93,0.0,1171598.1,1103863.4,456741.4,400362.16,517118.98,492889.88,145777.6,109571.69,0.0,358813.47,-437926.69,220525.25,-866747.58,-631934.69,1683135.02,3031624.78,2347606.55,643415.4,-1730366.48,-5716746.78,-6677940.65,0.0,0.0,595796.36,0.0,0.0,641064.42,520699.38,2768563.89,3996945.99,1488348.35,2590834.71,4234610.96,3743956.82,1701530.65,978536.69,1436755.49
收到的其他与经营活动有关的现金,1160593.85,2820166.39,2892000.17,3518036.81,36158.23,433745.08,326790.28,272408.35,505896.37,269912.68,2198122.74,2947258.36,212746.33,12802.77,26453.53,97089.65,7326.25,50577.01,79015.21,149462.88,121994.64,108584.25,156754.4,82565.44,248978.02,535228.88,402944.51,177200.81,71950.24,202385.42,261425.05,133506.69,397198.66,229164.29,749465.25,538510.31,1033036.53,594391.77,796573.49,1544566.46,532030.99,594755.4,1009347.56,926933.46,579542.61,720248.72,824034.46,1413106.78,1093619.59,591221.95,868644.17,1535770.01,475409.18,779811.58,1624292.66
经营活动现金流入小计,1258789.48,3352522.39,3545316.09,4480379.94,528948.36,798930.65,283565.35,1037514.42,1344917.69,1060402.18,3080189.56,4464516.12,931438.28,569977.7,924045.1,1091548.95,1196184.01,529312.81,1972618.67,2153666.3,1178723.42,1073545.02,1568356.09,1572532.13,833114.6,1889352.61,1696669.08,994314.8,772861.28,1770448.22,3469123.36,6660765.55,4792089.42,15416414.16,10052814.17,6546213.51,2522623.28,277028.24,793939.86,7968344.95,1405981.63,3106196.71,3430203.66,3895450.82,2583750.34,3817189.12,7264061.98,9514529.99,5673514.43,6262755.19,8788723.98,9947251.78,3885569.95,4837549.81,7592070.47
支付给职工以及为职工支付的现金,17931.1,45344.13,72452.19,75821.02,47137.54,75403.98,107462.28,156063.08,43328.56,79844.37,119593.05,208769.1,73704.81,120065.64,163312.37,256940.47,65269.93,105747.46,146180.06,235782.87,71028.46,113198.38,173398.13,231249.14,76756.55,129067.3,183026.38,252116.38,109816.23,176283.09,242405.37,319021.37,132878.13,224706.04,388161.04,478880.62,227533.53,387047.91,551192.31,660632.04,199350.39,406038.53,545830.19,621289.0,206005.23,359233.76,545299.66,665006.57,193156.21,363013.93,503274.19,620758.35,217242.53,356869.9,547325.74
支付的各项税费,4481.65,22802.69,39716.21,53010.43,27743.23,132574.14,274481.02,258455.93,18852.07,64770.96,123743.11,165058.0,47545.49,87831.57,133315.25,138910.74,67864.37,112016.16,129258.79,179379.96,45764.48,86617.0,123020.15,148082.78,14312.99,52492.23,93741.25,144352.93,49095.5,101707.05,115290.41,200936.14,84590.15,220420.96,337349.99,413884.82,169364.07,460289.13,522316.62,612509.93,162893.05,263205.15,351711.54,416717.48,156027.26,271177.06,363493.75,431958.87,119826.93,285561.46,387651.84,440389.94,111883.95,270527.42,437807.4
支付其他与经营活动有关的现金,33053.69,254008.76,303836.79,440479.38,895859.7,63032.56,2051513.6,2223727.43,31180.09,119120.9,341125.7,256564.45,215825.36,1293310.66,2640420.53,1037705.93,1522742.78,1946925.83,2747672.59,2872539.61,59405.24,587964.0,821236.86,976276.75,477019.24,1023306.21,1610777.03,240510.42,215015.23,901795.41,954719.29,1153066.28,2636616.98,926186.32,3723685.19,1922893.88,563847.51,912734.84,1639230.39,2272495.04,855532.4,656098.04,1520456.13,2181543.85,934321.51,1810906.04,2023213.45,2536272.11,748990.85,1675224.34,2082974.48,2891410.21,1126673.47,913659.09,4190547.15
支付利息、手续费及佣金的现金,21982.48,78587.02,153533.82,219674.4,34536.33,63709.87,91889.29,117113.94,26450.06,62218.71,104704.71,123758.72,29728.88,59847.46,91442.66,143743.14,34101.07,71104.88,109901.34,147751.5,40000.67,79207.12,113785.74,149375.77,41033.69,95055.74,147114.25,196520.72,56546.31,114140.22,239531.37,356130.08,197607.47,457077.71,746762.97,1026145.28,201925.52,382890.8,695760.47,595216.65,178463.4,234759.6,424517.32,489377.5,137312.3,231054.79,486706.76,405890.53,234426.0,273684.55,603201.86,550914.41,276910.35,338042.72,689703.28
经营活动现金流出小计,77448.93,400742.6,569539.01,788985.23,1005276.8,334720.56,2525346.19,3376642.03,119810.78,325954.94,689166.58,989198.17,780024.55,2161625.32,3639180.82,2539211.75,1689978.16,2533100.64,3579767.38,3928789.28,216198.85,912346.28,1358889.67,2488216.86,609122.48,1299921.48,2060551.29,2446272.72,895443.58,1898533.33,3247462.26,5782370.92,5565865.91,9614573.64,5645684.82,4987913.68,2875794.66,4014692.41,6630219.0,12986113.1,3663764.99,4033298.76,6897017.63,9777110.98,3067987.3,4976462.38,7550025.61,10016085.75,3733172.73,4986438.21,7287629.56,7681474.01,3497097.43,4812952.55,10397386.85
经营活动产生的现金流量净额,1181340.55,2951779.79,2975777.09,3691394.7,-476328.44,464210.09,-2241780.83,-2339127.61,1225106.91,734447.24,2391022.99,3475317.95,151413.73,-1591647.62,-2715135.71,-1447662.8,-493794.15,-2003787.83,-1607148.71,-1775122.98,962524.57,161198.75,209466.42,-915684.73,223992.12,589431.14,-363882.21,-1451957.92,-122582.3,-128085.11,221661.1,878394.63,-773776.49,5801840.53,4407129.36,1558299.83,-353171.38,-3737664.17,-5836279.14,-5017768.15,-2257783.36,-927102.05,-3466813.97,-5881660.15,-484236.96,-1159273.26,-285963.63,-501555.75,1940341.71,1276316.98,1501094.43,2265777.78,388472.52,24597.26,-2805316.38
收回投资收到的现金,4915.0,5893.74,16237.47,31557.47,17285.64,73246.45,176031.75,200776.15,133139.81,139473.28,234233.61,310257.04,12266.93,219769.4,312928.99,444030.93,196323.01,290692.88,318891.57,362379.75,54351.33,101034.47,371630.35,480951.52,479711.87,713302.63,940362.42,1113120.43,125154.92,592792.72,1480093.57,3422932.67,698563.32,1656031.74,2877291.13,4029490.89,973243.32,2775196.82,4429294.14,5925831.65,2786141.89,5177421.27,6360537.12,8635056.23,1063699.66,1646131.24,2956635.59,2988764.66,556609.65,896160.16,1622093.7,2021243.69,407902.34,528813.53,922713.22
取得投资收益收到的现金,3139.3,24060.6,14002.92,6923.0,75.1,7147.57,7169.12,8504.82,1674.44,3466.06,8712.44,9162.78,506.71,7479.13,12064.85,12569.39,252.42,10357.39,15069.75,16629.49,1098.49,13122.11,22754.38,34891.71,10474.15,28743.32,56005.95,78653.05,10982.53,50257.07,64800.0,111192.8,28385.03,85638.64,124386.72,182666.75,49269.61,128065.18,206044.85,221287.47,92252.72,170981.03,295677.32,147496.12,19509.27,46588.04,58386.41,215520.88,33384.53,84223.68,156047.48,200054.26,50933.04,53373.56,96997.07
处置固定资产、无形资产及其他长期资产收回的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.49,213.92,211.88,779.29,4538.51,167.07,814.34,554.34
收到其他与投资活动有关的现金,0.0,0.0,0.0,67606.4,0.0,213.22,319.12,2323.65,102.05,338.41,824.23,279608.68,31.56,68.25,341.12,3634.94,731.6,1218.52,2717.03,2823.17,118.59,755.16,886.18,1270.99,240.96,325.87,487.87,852.13,213.03,257.42,697.66,468.28,61.73,42.59,40.02,5565.9,55.67,1329.42,1428.62,3153.6,2617.95,791.61,504.25,638.3,948.47,952.59,1096.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
