报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
一、营业总收入,1020459.76,2338813.41,3669910.73,4876082.6,1198788.5,3017083.6,4312059.1,4732728.1,425860.8,944227.6,1388563.4,2047550.7,777449.1,2123788.9,3817728.8,5176831.6,1705664.2,3647809.8,5099456.6,6412505.3,1235192.7,2736444.6,4070124.9,5433405.7,1179645.4,2858515.8,4118916.6,5787441.1,1211286.3,3204612.8,4957673.2,7007085.5,1458063.0,3263728.9,4527114.7,5868580.4,1041241.6,2354284.3,3498261.4,5111165.2,1467598.7,3338715.2,5396270.6,7629993.0,1925363.9,4356039.8,6690614.7,9349762.2,1909954.7,4271772.9,6166027.1
营业收入,1020459.76,2338813.41,3669910.73,4876082.6,1198788.5,3017083.6,4312059.1,4732728.1,425860.8,944227.6,1388563.4,2047550.7,777449.1,2123788.9,3817728.8,5176831.6,1705664.2,3647809.8,5099456.6,6412505.3,1235192.7,2736444.6,4070124.9,5433405.7,1179645.4,2858515.8,4118916.6,5787441.1,1211286.3,3204612.8,4957673.2,7007085.5,1458063.0,3263728.9,4527114.7,5868580.4,1041241.6,2354284.3,3498261.4,5111165.2,1467598.7,3338715.2,5396270.6,7629993.0,1925363.9,4356039.8,6690614.7,9349762.2,1909954.7,4271772.9,6166027.1
二、营业总成本,962942.87,2240136.17,3538856.79,4704439.1,1146560.3,2884483.4,4125612.7,4554082.9,426894.9,967016.7,1423643.3,2068430.3,745522.8,2013789.1,3547270.3,4860370.7,1527616.3,3273126.7,4643787.7,5939787.6,1174021.8,2590686.6,3834340.0,5165532.6,1139149.4,2743261.3,3935916.9,5520213.6,1176629.2,3048713.7,4738740.0,6698015.7,1421552.8,3150522.7,4356908.0,5641514.3,991539.3,2391160.7,3502778.7,5115943.7,1388514.9,3191072.7,5151549.0,7333587.2,1881323.5,4204158.7,6449999.8,9232770.1,1854408.6,4156877.4,6019909.5
营业成本,895950.05,2074969.87,3299167.28,4380358.1,1075570.1,2706347.6,3860008.7,4187379.1,358986.2,810642.0,1202241.0,1740176.0,704158.2,1824672.9,3211964.2,4359781.5,1373769.5,2949990.0,4160880.9,5222473.1,1042999.8,2301359.7,3368877.6,4460125.7,998723.9,2416041.6,3466734.6,4824236.0,1030654.9,2686864.0,4182917.3,5876902.3,1240540.3,2751928.0,3775885.5,4808124.3,833536.8,1912649.6,2838646.8,4148201.7,1198551.8,2724156.4,4404446.3,6229271.5,1671232.0,3755273.1,5693036.6,7958640.8,1652508.1,3694721.0,5321658.1
营业税金及附加,178.01,532.16,769.26,5562.1,385.8,863.9,1276.9,2798.9,381.6,1328.2,1992.2,5165.8,621.9,1918.8,2946.9,7689.2,2894.4,7315.4,19366.1,34472.3,10067.5,16235.1,25495.8,50604.0,5822.0,14714.1,25050.6,50756.8,7627.6,16855.6,20994.5,40310.5,6700.9,14821.1,22442.5,43303.0,7000.3,19423.6,23958.4,50309.9,9039.0,21618.3,31484.5,51672.3,10082.0,22995.7,34557.7,95555.7,16001.6,33004.7,44258.5
销售费用,27038.15,60849.13,97082.1,115284.6,24702.4,57227.2,84745.0,107967.8,14447.2,31210.2,46427.5,72769.3,17837.4,55834.9,102147.7,125024.3,53214.7,96859.1,145551.1,186790.0,48098.7,86375.6,132071.1,176569.7,36285.1,92117.5,141396.7,183273.3,48060.6,110516.0,168674.1,234822.9,54697.1,126571.8,188375.1,257491.6,44625.6,103612.9,160552.2,215698.0,55558.0,125625.3,206897.0,292671.8,61253.1,138205.7,222962.8,174426.0,43885.9,95298.1,148190.6
管理费用,34064.54,79282.54,108570.48,159808.3,33525.3,95128.1,146282.6,166148.6,43053.8,91208.4,136369.6,197607.4,48709.8,103219.1,182188.5,273436.4,79605.6,171595.1,255586.4,376722.1,70073.3,165570.9,258703.8,372070.4,84202.1,171421.7,247604.4,404155.2,85312.0,208069.4,345385.5,465647.5,105084.5,221935.7,312258.1,414698.3,94484.0,198230.1,296790.4,420859.8,96622.4,236803.9,376542.4,548205.4,91244.0,207252.4,363580.7,515899.0,103848.5,218919.1,326511.3
财务费用,4470.0,19317.98,28889.53,37170.4,10378.5,21770.2,32218.7,19573.4,10568.4,11814.8,14902.2,13103.7,11311.3,25209.0,44822.1,66978.3,18886.7,39996.2,54476.2,78369.9,10409.7,23643.9,36839.8,52455.7,13962.5,45482.6,52176.6,43899.2,4678.9,26080.5,17916.4,51918.7,8630.1,21713.1,36579.1,62780.1,11943.6,30494.4,43629.9,71910.9,27925.1,59425.1,107300.8,144632.1,47334.5,39252.4,61307.2,115889.6,13925.5,56101.9,84340.8
资产减值损失,1242.11,5184.49,4378.14,6255.6,1998.2,3146.4,1080.8,70215.1,-542.3,20813.1,21710.8,39608.1,-37115.8,2934.4,3200.9,27461.0,-754.6,7370.9,7927.0,40960.2,-7627.2,-2498.6,12351.9,53707.1,153.8,3483.8,2954.0,13893.1,295.2,328.2,2852.2,28413.8,5899.9,13553.0,21367.7,55117.0,-51.0,126750.1,139201.0,208963.4,818.6,23443.7,24878.0,67134.1,177.9,975.3,992.9,242562.4,1823.1,-12.9,802.7
公允价值变动收益,1845.42,20455.53,38344.04,27468.4,-9628.2,-21052.9,1685.0,-43772.9,-7910.9,-5814.5,-8173.6,-3868.9,7258.5,8634.1,14489.6,23491.8,-6445.6,-8825.6,-15776.1,-10057.7,2312.2,-1493.4,-976.6,5856.1,1507.2,974.1,13378.2,18988.3,-39063.9,-34230.9,-15407.0,-22872.5,12721.6,14969.9,-9235.5,-10303.1,13398.5,13710.4,28068.2,61391.3,3104.7,-3262.6,-1199.2,11131.6,11477.2,-4449.7,2204.2,-23962.0,-3388.4,-20318.3,-35016.8
