报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
货币资金,13257.19,4881.0,4814.09,9686.51,7557.89,9803.96,6300.37,8895.98,6485.26,6021.92,6822.57,9639.95,9904.98,13022.72,76430.11,140849.45,165766.98,142384.87,60857.87,40352.12,37510.81,29160.63,15996.03,17532.74,14547.5,15824.79,13224.08,11161.56,5599.57,6953.92,13532.34,13410.25,12060.98,4198.29,3298.07,70675.38,30433.28,80858.15,55696.81,104208.42,98954.25,91590.88,10733.12,86677.74,53406.57,52985.78,2473.48,13010.97,2523.58,4805.75,1243.89,1803.5,1862.87,1391.34,986.3
交易性金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46496.41,0.0,62690.07,0.0,60596.18,0.0,74710.69,78184.8,95485.49,109352.38,92640.86,96224.54,113937.48,123087.57,115193.09,111429.28,106977.35,99160.47
应收票据,16.0,10.0,0.0,26.74,40.65,41.05,52.38,214.74,98.79,25.87,104.45,0.0,46.93,70.76,216.71,498.57,247.45,183.9,194.29,664.29,206.78,241.32,148.99,1345.79,918.36,432.62,794.19,361.47,781.34,730.83,435.01,968.98,499.43,922.32,968.92,1705.85,616.05,826.56,263.54,963.22,185.13,1105.66,688.89,311.33,578.18,919.33,718.36,577.33,1370.78,97.86,23.92,0.0,0.0,0.0,0.0
应收账款,4169.68,5724.34,5392.5,5990.31,6100.62,7115.06,9914.8,7772.81,7421.16,9331.77,11635.81,12621.68,13499.52,11397.24,13180.94,13909.72,14750.47,18285.35,10642.03,54945.85,51189.29,52449.14,31471.41,22954.09,23348.34,28387.05,25866.45,26563.99,44022.29,34567.75,31149.5,57731.52,52140.63,44139.76,46715.29,55249.42,46743.77,45669.85,48330.17,61726.85,61659.47,59490.52,71451.38,74399.37,77606.62,94566.16,108634.01,92063.53,94853.75,113839.61,123063.65,115193.09,111429.28,106977.35,99160.47
应收款项融资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.29,122.8,191.05,7.76
预付款项,1939.17,1810.56,1667.7,1812.16,4006.73,3502.73,3633.21,2613.89,2666.87,2717.34,4211.48,4105.24,4494.37,7423.09,5148.25,36182.35,34977.59,38370.14,58620.44,5909.58,8103.37,30089.97,25135.44,11141.14,7242.02,28810.32,26070.89,22322.03,24234.21,42247.63,47650.05,3281.38,8611.65,21463.46,22524.93,3358.52,60047.13,51332.48,100347.47,5170.73,19636.57,101746.05,172050.48,6513.28,43960.83,75650.08,69466.3,37153.78,101964.89,88735.14,90947.07,13431.19,19090.98,22604.77,27663.81
其他应收款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8871.53,0.0,10821.7,0.0,17887.83,0.0,12265.67,7448.57,6618.32,6176.87,6513.67,9108.98,7886.24,7860.46,5089.36,5206.73,5480.68,9929.44
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
