报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
一、营业总收入,100307.95,216343.2,334729.18,455661.64,116246.43,245462.59,372249.76,495152.44,123082.66,247196.89,377237.69,503794.64,135179.24,265363.79,406323.17,536679.58,147569.11,294468.23,452168.64,638337.53,191978.63,370218.81,560766.67,698932.34,186840.5,381202.21,577466.35,683457.43,104417.83,216132.8,321647.07,428096.1,107829.93,210684.17,308772.96,513839.54,143931.43,284590.95,414824.39,549480.39,152805.35,307589.14,475603.8,642184.68,213780.32,408768.08,630950.87,822508.33,263296.62,486556.2
营业收入,100307.95,216343.2,334729.18,455661.64,116246.43,245462.59,372249.76,495152.44,123082.66,247196.89,377237.69,503794.64,135179.24,265363.79,406323.17,536679.58,147569.11,294468.23,452168.64,638337.53,191978.63,370218.81,560766.67,698932.34,186840.5,381202.21,577466.35,683457.43,104417.83,216132.8,321647.07,428096.1,107829.93,210684.17,308772.96,513839.54,143931.43,284590.95,414824.39,549480.39,152805.35,307589.14,475603.8,642184.68,213780.32,408768.08,630950.87,822508.33,263296.62,486556.2
二、营业总成本,92989.03,197881.02,307090.55,416315.57,103739.94,220222.7,334665.98,452947.02,106768.54,219762.97,336038.3,449878.95,114066.09,232096.51,356869.19,478228.76,125485.85,262212.73,406946.19,574066.52,172820.05,336590.41,509196.34,631040.85,168414.35,341160.07,515230.65,607197.3,86337.05,178634.89,270546.45,364742.42,87667.4,172596.43,260402.55,439778.32,123278.52,234646.03,343608.81,466284.03,123135.42,244545.22,388508.6,542234.82,177711.98,339926.49,533212.45,710840.62,225100.68,411818.06
营业成本,72821.83,153439.68,238705.5,318625.43,79550.03,171224.32,258664.38,341772.5,82711.69,165971.98,253292.47,332759.63,85386.72,171509.39,261934.32,342493.58,91890.56,192574.01,300171.85,432146.78,131907.02,255861.39,384240.39,466145.01,126574.95,256922.64,393295.42,446995.74,54678.69,112037.78,165370.16,220598.22,51121.33,103411.74,155276.23,247312.28,72929.78,136934.41,196396.43,257649.53,68816.64,135382.32,204364.21,273374.23,76181.81,144375.48,222780.67,301442.61,94700.67,173305.4
营业税金及附加,556.96,1288.97,1968.96,2809.46,763.9,1452.27,2299.01,3246.65,736.49,1584.03,2596.86,3466.96,1073.61,1915.32,2996.9,3940.18,1099.83,2141.99,3145.83,4605.18,1536.42,2768.32,4190.09,5389.53,1383.58,2908.01,4451.77,5562.61,1196.89,2559.53,3800.83,5033.15,1405.67,2642.9,3801.89,7151.2,2095.89,3976.61,5602.92,9326.88,2320.09,5246.16,7930.6,11037.83,3840.58,7325.92,10947.72,14711.91,4174.15,7248.36
销售费用,14546.68,29083.34,44564.39,66069.42,16563.9,32861.09,51670.8,74856.35,16464.36,36681.23,57776.91,83687.16,20514.16,42445.49,68437.62,97400.41,24455.47,49441.12,76463.16,100452.35,24827.02,52117.31,81630.34,112240.41,28401.14,55900.19,79787.71,104359.45,18854.06,41957.08,66641.73,93236.32,22057.39,43744.85,66330.55,122562.2,31878.55,61316.96,91127.07,131771.55,34685.47,73362.75,126581.18,187783.71,79879.72,155293.0,249900.35,319375.41,103137.18,186454.88
管理费用,4637.17,10594.61,16537.85,22467.66,6470.14,13806.29,20676.03,29088.35,6585.84,15253.65,22272.15,29232.18,7277.3,14758.8,21877.84,32189.52,7776.64,16848.2,25086.27,36465.4,9557.44,20093.52,32823.78,43786.59,10110.76,22614.53,33319.34,46750.26,10509.17,21628.83,34425.47,47179.39,12578.29,22463.85,34739.3,62282.02,15226.13,30851.14,49115.96,64981.66,16206.52,29502.6,48539.7,67309.07,16489.74,27462.16,40610.97,59248.89,17826.72,36137.01
财务费用,354.3,575.12,852.43,1143.38,356.55,399.31,635.45,1279.55,249.92,184.92,136.91,-139.16,-234.87,118.86,299.34,-199.46,271.47,457.35,673.0,163.77,934.37,1633.02,1690.87,197.59,593.87,941.93,1198.16,1241.53,180.1,-611.5,-1058.76,-1833.52,-514.08,-1016.34,-1493.15,-2063.67,-7.96,-284.03,-550.06,-726.02,-247.24,-306.45,-670.91,-959.63,-235.25,-708.79,-661.05,-357.27,187.74,243.1
资产减值损失,72.08,2899.31,4461.42,5200.21,35.42,479.41,720.32,2703.62,20.25,87.16,-37.0,872.18,49.17,1348.65,1323.17,2404.53,-8.11,750.06,1406.08,233.05,4057.78,4116.84,4620.86,3281.72,1350.05,1872.75,3178.25,2287.71,918.14,1063.18,1367.02,528.86,1018.8,1349.44,1747.74,2534.28,1156.13,1850.95,1916.49,3280.44,1353.95,1357.83,1763.82,3689.61,1555.39,225.56,488.4,1567.66,134.25,0.0
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.29,625.0,868.33,790.9,1495.4
