报表日期,2007-12-31,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
一、营业总收入,40502.0,51665.28,11104.85,21531.53,33370.81,47770.29,15372.25,31049.15,47052.02,62154.06,17840.87,39678.31,66954.32,93365.16,28543.83,63670.22,98390.83,133338.0,31814.1,65121.11,98481.59,133518.8,35676.51,77740.52,115073.5,153508.74,36739.52,75553.54,113086.05,150898.47,32569.72,63631.88,97131.05,128877.07,40252.13,78077.57,115837.89,157594.53,38486.4,96795.99,179324.18,265312.01,83577.14,168651.62,259853.78,347561.42,89706.27,228434.13,465498.28,786942.51,316668.57
营业收入,40502.0,51665.28,11104.85,21531.53,33370.81,47770.29,15372.25,31049.15,47052.02,62154.06,17840.87,39678.31,66954.32,93365.16,28543.83,63670.22,98390.83,133338.0,31814.1,65121.11,98481.59,133518.8,35676.51,77740.52,115073.5,153508.74,36739.52,75553.54,113086.05,150898.47,32569.72,63631.88,97131.05,128877.07,40252.13,78077.57,115837.89,157594.53,38486.4,96795.99,179324.18,265312.01,83577.14,168651.62,259853.78,347561.42,89706.27,228434.13,465498.28,786942.51,316668.57
二、营业总成本,37128.95,44838.41,9184.33,17792.73,27468.41,39747.5,13735.84,28202.56,42870.63,58123.09,17522.77,38469.27,64656.94,90735.19,27185.17,60232.79,92563.7,127146.3,30580.18,62390.53,95080.51,130605.54,34814.55,75990.02,111602.71,146770.22,31598.24,65100.3,95066.48,129039.48,27426.03,53034.41,80891.42,109071.57,33165.51,64836.39,95595.13,132459.18,33928.69,81904.24,150368.18,230122.35,72994.41,141716.22,216882.29,292515.0,72903.36,153143.11,261764.82,408848.46,132980.34
营业成本,34622.28,41303.14,8681.66,16614.28,25683.04,36919.06,12826.3,26139.5,39828.5,53148.49,16398.4,35772.62,59902.77,83840.37,25205.46,55016.8,83989.33,113821.23,26883.88,54797.01,84019.25,114631.08,31080.38,67812.02,98009.36,129528.85,28151.07,56986.18,83657.17,111751.68,23127.09,44718.62,69006.49,93877.07,27740.06,54364.59,80093.1,108113.34,28138.95,66153.93,109773.88,157681.71,48185.45,92092.33,140372.79,185486.99,52659.72,106381.51,173089.79,280136.99,98706.48
营业税金及附加,0.0,0.0,0.0,0.0,0.02,0.47,0.93,1.4,2.09,17.71,25.36,100.76,176.46,187.33,59.12,121.48,306.62,362.76,151.42,347.99,484.04,638.95,22.76,144.4,336.95,485.73,160.77,354.96,537.8,615.73,156.12,599.73,829.61,1680.65,467.74,1072.9,1553.38,1980.39,451.97,948.98,1977.1,2877.03,766.56,1335.93,1999.15,2537.73,641.56,1466.57,2806.56,3438.64,1522.13
销售费用,551.58,1104.83,151.58,486.76,717.07,1044.98,300.57,661.72,1019.47,1484.21,465.71,981.63,1567.49,2314.23,965.51,2044.81,3047.9,4466.98,1095.72,2495.55,3651.32,5332.82,1123.02,2592.29,4167.6,5640.28,1280.72,2711.58,3962.35,5328.49,1181.39,2487.4,3494.45,5047.76,1792.21,3449.14,4708.14,6114.77,1281.95,7773.09,20904.32,35953.01,12708.55,25592.99,40375.2,56159.43,10685.73,21025.43,33681.52,43640.36,8319.94
管理费用,820.21,1295.98,211.04,505.47,784.46,1211.65,407.84,1039.67,1612.77,2950.27,615.05,1463.39,2275.62,3429.48,908.82,3068.16,4858.02,7179.66,1609.9,3184.82,4780.96,7271.66,2054.63,4192.46,7431.02,9043.33,2342.02,5026.49,7340.43,11307.19,3175.87,5960.15,8439.06,10143.69,2802.13,4895.68,7409.39,13101.98,2713.34,7571.9,10010.08,16192.86,4206.85,9707.19,15216.19,20802.94,4269.92,10547.63,18477.98,24477.03,6410.1
财务费用,1149.62,1110.14,140.05,252.64,350.26,532.9,155.14,131.79,146.86,129.48,0.2,78.19,372.78,472.34,58.67,109.62,506.91,1378.88,705.04,1445.06,2081.96,2792.56,405.22,891.31,1328.25,1565.87,-362.7,-301.06,-1777.34,-2478.67,52.45,-584.7,-792.83,-2113.93,124.4,808.36,1740.2,2317.56,1282.99,364.42,1489.22,2820.35,2540.16,3576.91,4260.44,7777.74,109.22,3167.11,14394.77,28011.12,6741.14
研发费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7337.56,13347.1,4290.41,9410.87,14658.53,19750.17,4537.22,10554.86,19314.19,29144.32,11280.54
资产减值损失,-14.73,24.33,0.0,-66.43,-66.43,38.43,45.06,228.49,260.96,392.92,18.06,72.69,361.81,491.44,-12.42,-128.08,-145.09,-63.21,134.23,120.1,62.98,-61.53,128.55,357.54,329.53,506.17,26.36,322.14,1346.07,2515.06,-266.89,-146.8,-85.35,436.33,238.97,245.73,90.93,831.15,59.49,-908.07,-1123.98,1250.28,296.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
