报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
一、营业总收入,4856.68,11093.89,16714.15,27566.39,7099.09,16370.6,26422.36,36318.79,7940.98,18346.79,27443.07,38087.75,6341.36,20113.13,31505.35,48903.34,10906.78,23015.11,34984.06,55151.17,13355.89,24370.4,35774.34,58053.09,14021.08,28955.9,43203.37,65780.99,9815.84,27379.55,35035.16,52821.65,9518.71,24525.95,32152.26,46331.19,8271.61,24103.52,36892.64,57519.42,9978.57,26061.56,40614.65,59094.89,13091.22,26377.81,43083.32,63341.77,15674.28,34240.55,52430.67
营业收入,4856.68,11093.89,16714.15,27566.39,7099.09,16370.6,26422.36,36318.79,7940.98,18346.79,27443.07,38087.75,6341.36,20113.13,31505.35,48903.34,10906.78,23015.11,34984.06,55151.17,13355.89,24370.4,35774.34,58053.09,14021.08,28955.9,43203.37,65780.99,9815.84,27379.55,35035.16,52821.65,9518.71,24525.95,32152.26,46331.19,8271.61,24103.52,36892.64,57519.42,9978.57,26061.56,40614.65,59094.89,13091.22,26377.81,43083.32,63341.77,15674.28,34240.55,52430.67
二、营业总成本,5197.62,11531.96,17013.68,27884.95,6864.4,15989.34,25703.53,35454.47,7827.48,18298.69,26888.21,37319.09,6199.16,19548.76,30631.96,47404.82,10653.04,22063.24,33444.62,53740.74,12967.55,23416.02,34588.64,55337.01,13035.27,26665.69,40465.12,60379.41,9063.9,25728.97,33163.79,51719.92,8951.07,23937.76,37896.74,50526.4,7445.04,21873.14,34029.03,52419.25,9503.38,24131.89,41130.4,57335.66,12170.06,24646.82,40576.76,59311.8,13916.22,29863.16,46027.48
营业成本,3484.09,8197.64,12240.8,20449.19,5020.97,11738.03,19067.84,25846.77,5793.69,13459.58,18782.49,25440.08,3146.8,13517.63,20299.34,33285.85,6545.66,14826.62,22471.81,37611.98,9034.95,15195.0,22085.79,36168.15,8761.74,18353.45,28508.93,42271.57,5191.26,14931.94,19433.79,29821.51,4660.38,12255.58,16415.65,21473.78,2733.94,9798.83,15523.63,26031.96,5104.18,13601.59,20175.76,27994.1,4653.57,9073.9,14154.03,21939.09,4727.79,10473.04,16663.07
营业税金及附加,74.23,97.67,160.29,226.01,97.96,168.67,189.67,308.13,93.47,187.45,270.18,504.85,64.55,173.97,332.5,504.46,133.19,275.09,423.01,582.31,97.82,292.35,463.57,766.45,195.47,336.15,507.72,746.05,62.66,173.72,316.23,556.64,51.71,221.88,376.67,667.32,74.21,164.39,430.07,1127.49,100.31,350.09,712.25,1242.76,160.76,506.99,811.87,1229.1,317.0,579.43,853.7
销售费用,780.51,1638.66,2192.26,2977.58,1150.97,2317.8,3975.72,5010.74,1251.28,2484.76,5077.77,5634.2,1680.08,2651.76,5157.87,6301.42,2306.43,3298.26,5816.74,7175.77,2187.35,4256.72,6865.25,9346.67,2648.51,5624.42,7615.77,11523.25,2355.85,7383.24,8711.11,13667.11,2791.47,7786.63,11703.3,15115.16,3343.79,8965.85,13048.51,17302.77,3255.35,7227.69,16004.66,20104.29,5995.28,13649.97,22406.91,30403.25,7495.23,15986.39,24800.71
管理费用,701.84,1101.21,1787.62,2931.75,455.0,1368.96,1981.65,3077.29,465.67,1556.26,1986.03,4456.14,1116.64,2666.21,3454.03,5835.7,1513.04,3210.81,4171.36,7263.82,1470.26,3092.97,4479.24,7011.13,1239.07,2417.86,3670.71,5177.93,1266.37,2958.75,4221.6,5955.98,1190.06,3511.53,6629.25,9034.3,1112.48,2867.38,4926.3,6869.78,926.07,2592.69,3709.53,5891.39,1357.32,2397.9,2642.21,3631.62,1176.93,1894.61,2763.34
财务费用,156.96,320.9,456.84,468.35,139.5,326.43,419.2,689.23,223.37,330.92,424.42,769.21,191.1,370.8,587.1,725.85,152.76,317.08,416.97,745.02,177.28,325.64,456.54,659.26,190.53,337.38,520.26,725.93,187.76,402.84,602.58,851.06,257.45,497.11,721.35,909.57,180.62,315.06,404.93,498.71,114.58,271.56,406.55,656.4,3.13,-156.77,-312.03,-631.88,-155.48,-348.7,-522.3
研发费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.16,2684.49,354.75,1278.38,1468.96
资产减值损失,0.0,175.87,175.87,832.07,0.0,69.45,69.45,522.31,0.0,279.72,347.31,514.6,0.0,168.39,801.13,751.55,1.97,135.38,144.72,361.84,-0.12,253.35,238.24,1385.34,-0.05,-403.56,-358.27,-65.31,0.0,-121.51,-121.51,867.63,0.0,-334.97,2050.52,3326.26,0.0,-238.38,-304.4,588.55,2.88,88.27,121.65,1446.72,0.0,-825.17,-826.39,56.13,0.0,0.0,0.0
