报表日期,2007-12-31,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
销售商品、提供劳务收到的现金,14839.38,15328.09,24632.78,5391.03,12734.38,20768.52,33356.73,8691.44,17018.92,29728.87,51703.6,12781.12,27277.72,50712.54,87867.84,20407.66,41125.72,65469.71,124330.12,30000.95,53030.01,91969.67,161399.19,34862.11,71788.07,112847.58,196348.51,44658.36,74481.96,204238.59,407074.62,53614.97,118415.17,183266.23,322182.9,56574.84,125627.99,196682.01,285749.8,44716.76,88307.84,130649.75,203290.24,34781.46,66969.52,97905.49,156389.06,14664.31,33109.78,50759.77
收到的税费返还,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,2.86,2.86,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,4.03,4.03,0.0,0.0,1124.36,0.0,0.0,1920.07,1842.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.27,0.0,0.0
收到的其他与经营活动有关的现金,861.22,314.46,931.64,83.84,215.6,524.75,900.86,493.42,624.27,819.02,1202.43,1056.13,699.29,935.01,1072.97,670.76,1085.67,1419.66,1574.32,475.51,987.15,2037.89,3227.37,3078.95,4974.5,5847.3,4893.12,1321.24,2478.33,6999.27,9645.4,5768.68,10485.02,13697.27,10695.67,7567.35,14915.88,22200.0,12473.61,5011.86,10322.84,16312.56,8963.33,4456.5,10522.57,14219.1,7615.37,1491.21,4179.58,7281.09
经营活动现金流入小计,15700.6,15642.55,25565.26,5474.87,12949.98,21293.27,34257.59,9184.86,17646.05,30550.76,52908.9,13837.24,27977.01,51647.55,88940.81,21078.42,42211.38,66889.37,125904.43,30476.46,54017.16,94007.55,164626.57,37941.06,76766.6,118698.91,201245.66,45979.6,76960.29,212362.23,416720.02,59383.65,130820.27,198806.01,332878.56,64142.2,140543.87,218882.0,298223.41,49728.62,98630.68,146962.32,212253.57,39237.97,77492.1,112124.6,164004.44,16209.79,37289.36,58040.86
购买商品、接受劳务支付的现金,11801.52,9783.9,13943.73,3793.2,8081.37,11846.55,18802.81,7429.58,12250.87,18021.43,26606.26,10111.93,21709.05,38640.6,51703.01,17910.86,27191.51,43495.21,65509.57,19441.6,41616.68,61881.83,91561.8,32636.15,58177.04,85312.54,112518.15,28936.68,57189.29,179525.04,330699.93,43821.87,99711.12,147621.31,214967.7,51236.77,104109.47,174381.34,225435.11,38938.52,77882.47,113901.85,154693.42,18524.69,45438.14,75735.42,98320.3,23874.37,36134.44,50027.53
支付给职工以及为职工支付的现金,549.41,996.88,1562.52,636.66,898.86,1492.99,2009.65,882.03,1815.08,2791.83,3917.43,1836.42,3075.79,4469.38,6334.74,2599.83,4944.86,7033.09,9361.39,4504.75,6824.73,9593.53,12415.27,5286.17,8503.12,11638.61,14785.9,6109.59,9428.07,13641.29,19536.79,7835.95,13703.53,19511.16,27107.47,8242.23,13826.98,19530.82,24609.2,6625.18,11363.44,15820.3,20949.65,6163.65,10597.0,14140.72,19986.14,4782.97,8812.77,12483.22
支付的各项税费,594.93,1982.44,2428.9,803.39,1525.0,2282.01,3463.98,520.74,1183.7,2047.96,3396.0,1407.26,2506.6,3483.66,4864.24,2878.91,6398.3,8514.01,10045.51,6351.78,10436.1,11451.32,15214.47,7279.2,10005.47,12980.94,16494.58,8788.95,13614.62,16343.95,21789.33,5120.77,9851.11,12873.27,18273.44,7236.17,10101.08,13579.22,14347.4,5968.8,7618.46,9179.91,11802.15,4810.6,7736.1,9831.27,10016.36,1564.46,1650.26,2136.23
支付的其他与经营活动有关的现金,2539.55,2593.41,4397.53,954.98,2100.67,3181.13,5113.28,2260.39,3815.94,5801.1,10581.63,2320.01,5060.73,9469.39,13092.55,3718.74,6723.79,12358.84,18520.28,5573.19,9339.35,15092.01,23608.11,4949.85,10403.21,17334.45,28355.78,6044.93,13047.02,24859.21,38502.66,15626.85,29087.3,40914.8,44100.76,14966.63,24470.25,37749.66,48713.84,11388.49,22929.57,36497.13,39768.21,9928.83,22265.86,32867.41,31848.19,7226.56,12626.7,19310.67
经营活动现金流出小计,15485.4,15356.62,22332.69,6188.24,12605.91,18802.68,29389.73,11092.74,19065.59,28662.32,44501.32,15675.62,32352.17,56063.03,75994.54,27108.33,45258.45,71401.15,103436.75,35871.31,68216.85,98018.67,142799.66,50151.38,87088.84,127266.54,172154.41,49880.15,93278.99,234369.49,410528.72,72405.43,152353.06,220920.54,304449.36,81681.81,152507.78,245241.03,313105.55,62921.0,119793.95,175399.19,227213.42,39427.77,86037.09,132574.82,160170.99,37448.35,59224.18,83957.65
经营活动产生的现金流量净额,215.19,285.92,3232.57,-713.37,344.08,2490.59,4867.86,-1907.88,-1419.54,1888.43,8407.58,-1838.37,-4375.16,-4415.49,12946.27,-6029.9,-3047.07,-4511.78,22467.68,-5394.85,-14199.7,-4011.12,21826.91,-12210.31,-10322.24,-8567.63,29091.24,-3900.55,-16318.7,-22007.26,6191.3,-13021.78,-21532.8,-22114.53,28429.2,-17539.61,-11963.91,-26359.03,-14882.14,-13192.38,-21163.27,-28436.87,-14959.85,-189.81,-8544.99,-20450.22,3833.45,-21238.57,-21934.82,-25916.79
