报表日期,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应收款,513.61,113.76,81.64,145.34,95.2,158.51,163.11,138.48,128.3,190.86,157.79,182.78,184.79,207.17,197.5,253.04,278.84,440.4,2135.13,2363.98,956.33,1452.8,1670.61,2557.31,3850.12,3920.66,5433.2,5916.0,3931.12,3586.47,6192.52,10117.82,5360.71,7167.45,9364.71,13539.54,3475.79,5002.66,4667.24,17345.35,2336.85,0.0,1803.97,0.0
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,481.43,546.38,634.62,292.0,565.44,582.99,948.77,923.38,1142.27,1873.98,1813.3,1118.88,945.67,1124.18,1154.38,1051.5,1114.23,1224.51,1513.03,1932.93,3854.94,4510.49,3541.62,1822.81,1663.02,2564.33,4351.02,4911.39,4666.95,10396.32,12870.27,23309.09,25132.98,17859.08,22711.59,25134.45,2223.57,3127.78,3088.96,2840.81,2245.49,2526.89,2836.17,2872.72
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209713.93,0.0,0.0
一年内到期的非流动资产,0.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.09,17.97,0.51,3.5,1.4,0.0,0.0,0.0,12.11,3.03,0.0,0.0,34.39,14.47,74.44,47.46,85.52,45.32,10.0,4.26,0.0,0.0,0.0,0.0
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待处理流动资产损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,18.68,0.0,37.3,18.11,8.99,5.42,11.25,121.73,6.28,9.03,13.94,10.72,51.36,23.43,59.79,30.69,3949.87,6558.82,5355.87,19213.53,22910.37,21809.41,24854.96,40621.46,41173.94,81602.72,83084.79,83025.38,91593.73,67609.63,235695.88,246346.97,243436.38,139543.14,89011.02,97123.03,55498.64,136862.14,187945.08,157333.58,172997.28,105753.77,5767.23,6398.09
流动资产合计,5854.21,8959.08,11799.24,11684.83,61527.63,59741.43,58280.44,58351.63,62177.72,60092.92,59650.3,60216.97,64495.77,56702.1,60180.82,59962.07,76643.02,81042.4,82835.46,93658.44,108274.65,112764.32,119928.01,140313.77,157799.83,174069.86,206588.44,238111.02,278859.42,651290.44,662395.34,707131.6,700653.65,633547.26,603184.2,623858.39,456422.9,595382.04,613630.82,629563.03,610202.8,817751.69,645544.48,621551.34
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
可供出售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,3000.0,3000.0,3000.0,3012.0,3135.99,3012.59,2863.09,44734.87,41455.2,39785.46,43659.46,36508.85,0.0,0.0,0.0
持有至到期投资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6650.0,4500.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应收款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期股权投资,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.99,3.83,3.94,3.68,706.42,652.51,555.08,460.64,629.28,4676.71,4427.21,4267.14,4291.2,4146.62,9517.73,14074.37,13870.26,12476.38
投资性房地产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8401.13,8374.52,0.0,0.0,0.0,0.0,0.0,17712.58,17612.51,18261.39
在建工程(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.42,0.0,13413.21,0.0,7548.47,0.0,62422.38,69680.36,84175.48,118477.43,83836.13,37975.87,35618.53,35886.23
在建工程,88.08,1052.97,39.44,0.52,0.0,0.0,0.0,14.03,0.0,0.0,0.0,0.0,0.0,83.5,11.19,14.87,0.0,0.0,47.49,0.0,0.0,0.0,0.0,0.0,0.0,157.97,55.27,77.66,0.0,0.0,119.42,894.6,13320.6,20367.59,7445.18,27871.87,44571.56,48599.86,60924.79,118477.43,58341.07,0.0,13697.78,0.0
工程物资,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.61,103.29,103.29,103.29,17850.82,21080.5,23250.69,0.0,25495.06,0.0,21920.75,0.0
固定资产及清理(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57670.0,0.0,76243.83,0.0,128150.53,0.0,172551.62,167696.61,170298.25,177217.37,247595.16,156677.34,156413.22,152594.27
固定资产净额,3591.89,5105.32,7378.51,8586.96,9761.95,11561.33,13083.86,13536.16,13144.45,14723.99,15461.77,15868.33,15864.39,16101.29,15626.79,16098.11,16787.64,16712.23,17778.01,19372.57,24686.58,27252.54,29731.64,30583.4,30629.73,30832.45,34740.06,40374.43,46567.43,48412.02,57670.0,63227.6,76243.83,100413.19,128150.53,127445.62,172551.62,167696.61,170298.25,177217.37,247595.16,0.0,156413.22,0.0
固定资产清理,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
生产性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
使用权资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无形资产,0.0,0.0,96.47,118.02,196.9,524.15,1060.21,1097.37,1427.34,1463.38,1445.81,2033.55,2376.96,2552.72,2414.29,2390.18,3727.7,3904.04,4158.76,4153.14,4172.66,4398.3,4656.85,4623.16,5867.37,6830.57,6413.32,7632.99,7847.1,9580.67,9313.67,10887.28,12568.1,39799.28,50188.47,53287.08,69996.53,68324.45,66938.63,67469.68,69634.1,61830.66,62258.54,61048.56
开发支出,0.0,290.22,440.96,668.54,797.88,671.2,395.36,614.44,563.11,759.9,913.12,687.13,760.77,717.82,1140.45,1585.8,426.79,655.18,745.57,977.95,1086.69,1022.49,1268.02,2015.66,1582.18,1561.4,2788.22,2163.74,2839.32,1968.08,4286.99,5153.22,5604.71,7416.25,7301.41,4766.08,3171.74,4287.87,7561.16,8901.64,7840.2,6510.13,5822.86,4957.28
商誉,0.0,0.0,0.0,0.0,0.0,0.0,26.12,26.12,26.12,26.12,26.12,26.12,26.12,26.12,26.12,26.12,26.12,26.12,26.12,26.12,26.12,26.12,241.43,241.43,241.43,595.69,595.69,595.69,595.69,595.69,595.69,595.69,595.69,55331.85,61932.62,61932.62,61797.8,61797.8,61797.8,61797.8,61621.38,61267.12,61267.12,61267.12
长期待摊费用,73.34,44.45,195.79,288.2,303.52,295.67,275.59,256.07,248.02,225.91,249.75,223.85,248.85,225.62,275.07,239.11,244.9,185.73,257.63,208.25,183.69,166.02,302.03,268.34,367.16,409.51,699.45,695.5,857.95,783.6,712.8,915.78,2066.92,2297.27,2199.8,2107.97,2386.73,3453.56,2273.53,2140.0,5970.9,6079.78,5202.93,4990.19
递延所得税资产,14.21,35.32,33.75,36.56,102.32,102.17,105.95,110.88,170.33,166.42,184.1,187.4,230.73,237.81,242.54,242.58,380.2,395.84,419.61,428.91,704.43,655.57,456.91,699.1,1278.35,853.07,468.64,526.4,502.91,549.68,561.06,633.82,645.23,794.22,3338.81,3455.22,7480.42,9203.41,10241.0,10150.13,11269.15,6587.2,5915.96,6101.79
其他非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000.0,11000.0,11000.0,16740.54,50906.77,53925.49,39494.99,39472.98,140879.68,55592.09,52764.41,53037.33,50016.06,95092.74,103160.28,104052.64
非流动资产合计,3767.52,6528.26,8185.01,9798.8,11162.58,13154.52,14947.08,15655.07,15579.36,17365.71,18280.66,19026.37,19507.82,26594.86,24236.45,26896.76,21593.34,21879.13,23433.19,25166.93,30860.17,33521.05,36656.88,38431.1,39966.22,41245.66,47264.65,53570.24,71714.35,75893.42,87966.05,102701.04,165611.53,284045.07,312198.1,336357.07,569848.97,485758.49,500126.93,546997.45,583809.66,509739.33,509454.74,503004.73
资产总计,9621.72,15487.34,19984.25,21483.63,72690.21,72895.95,73227.52,74006.7,77757.08,77458.62,77930.96,79243.33,84003.59,83296.96,84417.27,86858.83,98236.37,102921.54,106268.66,118825.37,139134.82,146285.37,156584.89,178744.87,197766.05,215315.52,253853.09,291681.26,350573.77,727183.86,750361.39,809832.64,866265.18,917592.33,915382.3,960215.46,1026271.87,1081140.53,1113757.75,1176560.49,1194012.46,1327491.02,1154999.21,1124556.06
短期借款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2528.62,2581.21,2568.33,0.0,0.0,0.0,30736.38,21373.23,29568.79,65495.94,88381.6,85722.43,110926.21,109912.27,102055.53,43056.1,13642.72
交易性金融负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.31,159.31,108.55,0.0
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43916.49,0.0,47582.52,0.0,67261.36,0.0,71087.08,74383.19,84132.7,98304.16,96427.43,86604.3,100514.75,107143.97
应付票据,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付账款,212.08,134.64,277.7,626.73,623.18,832.32,837.47,543.05,1914.85,1481.37,1486.09,1859.39,2206.43,1449.94,2075.91,1995.87,4052.13,7006.35,7784.71,8856.86,11073.01,11918.38,12242.95,17227.23,14359.03,19566.14,26529.34,30137.99,30557.11,38927.58,43916.49,49778.26,47582.52,64728.72,67261.36,77527.23,70331.68,74383.19,84132.7,0.0,96427.43,0.0,100514.75,107143.97
预收款项,81.33,155.65,263.54,179.6,434.99,54.22,168.96,172.29,328.23,381.04,439.07,204.5,1370.64,463.55,247.42,199.18,3091.33,2469.46,2374.73,2280.76,5499.5,5339.29,5688.2,5866.36,5048.98,4376.04,4863.21,4175.9,7745.1,7535.37,7371.96,6858.76,7262.16,7509.9,8604.26,13148.23,8916.45,8904.32,9927.36,10336.29,7863.54,8181.59,8199.32,6911.64
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,80.55,187.26,156.57,246.36,430.75,296.16,348.67,376.85,723.07,387.39,544.37,458.28,1213.92,610.82,1387.35,1634.34,2040.36,1711.04,2094.19,2491.65,3879.06,2253.59,3225.98,4901.41,6079.31,2942.75,4050.55,6335.83,8255.61,4702.41,6853.64,8773.08,10918.55,6672.37,9054.84,8728.91,16083.9,7817.01,11371.7,14221.26,15395.11,7640.46,7904.85,7680.52
应交税费,629.02,508.74,604.56,321.27,241.51,249.92,282.31,373.92,589.75,382.92,665.69,571.98,672.35,348.02,471.15,716.29,1284.19,1109.44,985.18,1812.32,1748.19,1730.14,1682.01,3346.35,2565.0,4693.1,4756.7,7297.53,6460.1,13257.62,8970.36,18194.28,35959.31,10779.88,10727.86,12214.69,15107.49,16946.37,13321.61,14686.16,11364.95,9603.59,7075.09,2345.2
其他应付款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.52,0.0,2323.44,0.0,5399.88,0.0,16006.26,27759.9,18452.71,17120.85,17788.54,15805.73,10095.64,10038.64
应付利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.54,12.2,14.47,7.36,75.05,142.74,402.86,20.8,154.81,299.49,374.23,156.8,0.0,367.47,486.45,112.39,97.68
应付股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应付款,39.62,13.16,33.25,142.72,117.0,116.74,156.15,161.87,213.19,267.18,378.9,122.2,377.74,444.1,385.34,338.18,265.26,389.82,208.33,213.71,741.33,226.88,510.94,547.47,1153.24,420.46,15174.3,15453.8,16100.75,1210.98,1257.16,1613.9,2180.7,7717.29,5379.08,5548.03,15706.76,27385.67,18295.92,17120.85,17421.06,0.0,9983.25,0.0
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内的递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
流动负债合计,1042.6,999.44,1335.62,1516.68,1847.42,1549.36,1793.56,1627.97,3769.08,2899.9,3514.12,3216.35,5841.08,3316.42,4567.16,4883.86,10733.27,12686.11,13447.15,15655.29,22941.09,21468.27,23350.1,31888.83,29205.56,31998.49,55374.1,65942.21,71712.08,68216.74,68376.96,85293.33,104045.99,128547.4,122421.43,146890.68,192697.11,224192.4,222928.51,265594.94,258911.13,421958.68,176954.3,147762.68
长期借款,243.58,215.78,816.68,788.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000.0,24000.0,25370.0,0.0,0.0,0.0
应付债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
租赁负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应付职工薪酬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.7,472.76,349.54,375.88,370.5,377.97,0.0,0.0,0.0,0.0,0.0
长期应付款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22073.5,0.0,22073.5,0.0,22073.5,0.0,22073.5,22073.5,22073.5,22073.5,22073.5,22073.5,22073.5,22073.5
