报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
一、营业总收入,14478.89,35744.64,52564.35,70698.1,16971.87,41559.23,60046.11,80143.22,19494.1,40431.78,63857.22,92796.7,22861.82,44028.22,68955.82,102284.47,52643.09,92004.27,137930.3,182761.4,45019.36,94252.84,141527.94,201439.1,59528.33,122617.58,169626.39,229640.77,52267.4,115002.52,180620.1,258498.76,73054.83,163569.8,242192.09,350036.21,96800.82,198301.48,292240.35,409285.3,112953.76,235043.61,351001.68,500200.27,123903.75,253873.21,384284.16,509459.62,119908.02,265297.07
营业收入,14478.89,35744.64,52564.35,70698.1,16971.87,41559.23,60046.11,80143.22,19494.1,40431.78,63857.22,92796.7,22861.82,44028.22,68955.82,102284.47,52643.09,92004.27,137930.3,182761.4,45019.36,94252.84,141527.94,201439.1,59528.33,122617.58,169626.39,229640.77,52267.4,115002.52,180620.1,258498.76,73054.83,163569.8,242192.09,350036.21,96800.82,198301.48,292240.35,409285.3,112953.76,235043.61,351001.68,500200.27,123903.75,253873.21,384284.16,509459.62,119908.02,265297.07
二、营业总成本,11408.74,25343.8,38826.88,52219.36,13687.59,32473.08,47893.21,63295.16,15824.62,32243.81,51951.98,75754.66,19647.95,38366.36,60857.46,92566.24,42751.81,75040.0,114048.09,153716.15,36051.61,75773.7,116889.63,166298.48,48015.55,97745.05,139058.29,192830.28,47089.29,102263.04,159385.08,228876.01,61859.45,137109.81,204904.67,301045.54,83011.97,173632.61,253511.49,358544.59,102178.68,207692.71,305242.3,427090.43,107961.65,230978.61,348791.9,492323.26,106933.79,230138.49
营业成本,7739.8,17734.54,27557.04,37706.36,8653.44,22222.55,33269.31,43004.0,10479.02,22291.31,37120.4,54100.18,13290.98,25361.68,40436.84,59352.89,32646.44,55539.67,83384.68,110330.14,26604.25,55612.52,85105.15,120322.84,35024.9,69778.08,96626.01,128925.85,30437.94,66231.46,102388.2,143007.36,41285.87,90630.96,129909.39,177748.99,52448.23,107359.12,152758.83,205266.51,55313.01,108052.48,157203.1,220266.8,56233.18,106335.56,152448.76,205047.59,51724.18,109579.95
营业税金及附加,119.77,308.62,481.85,585.01,133.59,318.0,457.16,584.68,165.37,354.89,606.58,867.68,220.93,351.44,547.75,747.75,1830.49,2181.95,3125.26,3310.57,306.14,561.53,885.05,1327.61,563.71,943.79,1344.41,1891.26,71.43,324.48,443.65,984.84,651.43,1151.0,1948.85,2751.3,680.61,1175.48,1712.42,4034.0,1421.44,3004.5,4450.39,6108.38,1523.71,3575.14,5210.91,5861.23,1563.17,3125.27
销售费用,423.11,910.57,1371.96,1745.69,571.4,1128.47,1727.52,2344.69,553.89,1176.21,1808.75,2716.13,934.88,2142.46,2981.77,4253.97,1030.2,2251.48,3534.74,4927.54,1097.99,3294.1,5291.12,8321.69,2302.58,5766.5,10443.04,15099.42,4529.63,10699.88,18637.97,27446.94,7225.33,17497.02,29785.31,44811.82,10240.38,25056.52,39547.08,61471.78,21304.77,44851.09,66368.04,90464.97,20099.41,54265.04,84923.06,129436.72,18666.56,46029.69
管理费用,2860.67,5244.04,8073.38,10444.55,3666.49,6983.62,10510.86,14831.88,4143.72,7745.5,11667.51,16652.66,5009.36,10171.6,16313.44,26807.93,6874.02,13756.67,21480.02,31441.54,7563.93,14636.55,23174.94,32254.4,8765.81,17834.31,27785.35,42220.71,10922.72,22475.87,34304.12,52584.11,12152.0,26230.83,42731.39,71417.13,18437.53,39085.49,58737.64,85952.71,22032.9,46718.46,68515.28,99994.22,24733.81,55991.2,58024.57,83976.12,19565.41,40916.7
财务费用,265.38,832.55,1139.08,1529.99,664.84,1537.57,1864.99,2375.71,385.88,552.62,583.47,856.5,147.06,312.18,528.93,689.33,199.09,760.65,1623.02,2618.97,475.0,1193.36,1888.04,3147.67,1146.39,2724.78,3131.19,3691.16,994.77,1621.23,2683.4,3077.79,192.38,402.45,-544.66,-581.77,1179.34,437.27,869.29,-802.58,1292.09,4134.41,7803.91,11033.12,4636.14,6790.04,10447.62,17372.72,5774.77,10939.36
资产减值损失,0.0,313.49,203.56,207.76,-2.17,282.85,63.37,154.21,96.73,123.28,165.27,561.52,44.74,27.01,48.73,714.36,171.58,549.57,900.38,1087.39,4.31,475.64,545.34,924.27,212.17,697.59,-271.71,1001.88,132.8,910.13,927.74,1774.98,352.45,1197.55,1074.4,4898.07,25.88,518.73,-113.76,2622.17,814.46,931.78,901.59,-777.06,735.4,4021.62,9532.49,10952.96,-197.67,0.0
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.1,-213.42,-320.13,-444.51,-10.45,-190.86,-353.03,-379.55,1017.62,-476.73,-929.38,-1257.91,-1719.79,159.52,159.52,159.52,159.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,2.41
投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2186.33,222.32,354.6,352.51,466.78,100.83,315.59,843.01,2156.65,1320.99,2402.39,2640.41,2833.16,114.51,149.87,156.71,159.76,4.16,47.53,47.54,49.1,1.3,24.63,168.76,-242.5,-358.3,-602.03,-912.0,-1646.85,-425.64,-1143.9
其中:对联营企业和合营企业的投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23,-406.03,-358.3,-602.03,-922.48,-1657.33,-425.85,-1144.56
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,3070.15,10400.85,13737.47,18478.74,3284.27,9086.15,12152.9,16848.06,3669.48,8187.97,11905.24,17042.04,3213.88,5661.86,8098.36,9718.23,9891.28,16964.28,23882.21,27412.02,8976.64,18513.61,24546.3,35596.94,11422.75,24835.09,31031.55,39984.76,6022.37,14212.49,22617.51,30736.11,11469.41,26769.37,37603.65,49309.95,13793.01,24716.39,38776.39,50789.81,10776.38,27375.53,55680.78,79117.95,18352.2,26127.58,57714.12,47523.91,16811.15,43686.82
加:营业外收入,141.35,186.62,697.89,846.34,54.59,162.62,168.0,722.73,196.06,286.23,288.41,3160.85,1259.5,1712.48,2907.87,3494.18,0.43,128.93,245.82,549.28,102.62,1100.97,1251.48,5131.67,84.71,426.04,1854.09,2356.16,95.1,596.2,1100.6,1767.43,599.47,1666.13,2023.22,4151.44,182.76,4390.06,4859.26,6998.47,3574.35,5637.16,992.35,86.01,9.27,14.29,30.8,439.27,19.67,42.45
减：营业外支出,114.63,215.01,288.83,425.62,147.18,586.88,675.27,804.13,83.76,155.75,221.29,656.87,42.29,129.99,240.25,432.25,122.17,372.17,484.86,645.78,71.86,331.79,475.89,541.97,144.89,369.27,550.29,1111.01,271.85,419.21,786.53,1208.85,196.29,426.89,623.48,1082.43,279.0,437.87,734.59,1081.64,306.82,419.21,1114.73,1279.27,260.13,379.46,24368.93,32239.0,48.82,824.17
其中：非流动资产处置损失,0.0,14.29,25.64,47.48,11.58,303.77,297.37,359.26,25.36,36.68,42.54,155.46,3.87,39.39,69.99,103.94,28.04,146.51,191.69,214.2,14.03,53.52,130.49,147.02,79.32,114.14,188.63,274.86,96.87,117.71,217.44,292.61,74.95,149.35,195.39,381.31,56.06,112.57,171.73,309.59,170.88,259.55,894.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,3096.87,10372.46,14146.53,18899.46,3191.69,8661.89,11645.63,16766.66,3781.79,8318.45,11972.36,19546.03,4431.08,7244.35,10765.98,12780.16,9769.53,16721.04,23643.17,27315.52,9007.41,19282.78,25321.89,40186.64,11362.57,24891.85,32335.35,41229.91,5845.62,14389.48,22931.58,31294.7,11872.59,28008.62,39003.38,52378.96,13696.77,28668.58,42901.06,56706.64,14043.9,32593.48,55558.4,77924.69,18101.33,25762.4,33376.0,15724.18,16781.99,42905.1
