报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
货币资金,29303.5,28961.12,24992.71,27560.5,35177.04,34126.45,29041.92,27334.25,37290.33,32617.97,22085.85,27157.91,21431.53,20435.67,26091.48,26115.97,24691.24,29605.98,31209.12,42075.95,14382.1,20113.45,24722.84,45706.28,17849.81,29029.37,30918.32,46892.71,18101.88,36879.02,44823.7,65196.26,46138.97,60821.48,35251.77,78234.02,60860.54,555090.76,342235.55,401561.47,344161.88,335061.2,360748.11,407200.75,360844.12,339015.01,336297.44,583958.2,441756.84,515793.95,558726.98
交易性金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38163.7,23900.89,211.11,80294.97,3104.03,7671.94,4147.79,359950.73,212828.36,286144.2
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451855.12,0.0,533001.52,0.0,556092.35,0.0,649753.59,650067.18,863306.05,843375.84,777932.66,846984.8,881091.24,930119.25
应收票据,74.0,1633.09,217.86,200.0,430.54,285.35,313.79,7.1,99.42,45.91,0.0,0.0,151.22,50.0,152.76,0.0,30.0,50.0,469.68,54.3,374.17,1070.62,798.05,992.81,2593.1,997.23,1240.36,455.6,724.93,957.41,2982.93,2808.76,2057.72,994.74,809.64,1958.44,3288.94,111047.58,89626.37,123211.07,129120.04,108783.41,138038.2,99412.24,119537.08,96546.51,88112.54,65185.11,87721.34,87460.82,52621.95
应收账款,53828.46,50149.46,49829.56,28337.58,38756.08,43421.27,42865.37,27817.51,36599.51,32808.95,36042.95,32386.34,35053.11,40258.41,47252.63,44543.55,47945.66,51329.38,48826.29,39498.31,37371.93,48471.2,72527.53,66130.1,66608.58,71807.4,92417.56,97688.86,105100.0,106258.85,127528.87,118240.87,125086.18,137960.53,163190.01,158682.0,147146.5,340807.54,405351.17,409790.45,373277.1,447308.93,520925.75,550341.35,530530.09,766759.55,755263.3,712747.55,759263.46,793630.42,877497.3
应收款项融资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预付款项,29554.91,34211.19,38196.94,23863.71,28484.18,20706.07,22055.69,24084.27,33167.9,28639.02,20738.08,9920.63,15501.79,12814.8,9466.0,5007.25,5541.32,4256.18,8959.98,6802.47,19881.85,10251.44,25291.1,15816.45,29643.59,27012.26,40196.44,23638.49,40254.0,30703.57,36674.59,22062.03,38916.56,39580.11,51514.74,35801.1,43075.52,48481.54,54991.85,31488.4,43983.7,40313.48,68296.01,38012.02,67770.7,51009.04,88822.0,63838.67,58605.19,161075.03,62612.88
其他应收款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16404.68,0.0,15215.87,0.0,26177.45,0.0,18938.32,26141.61,41910.63,42803.56,18550.49,22316.73,24227.1,25153.9
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3369.57,1592.16,2078.93,2519.52,3767.0,3218.19,3115.26,3137.39,4187.92,0.0,3408.59,1331.45,371.93,491.85
