报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,67445.61,71676.47,96740.08,104463.69,109695.86,113395.92,94185.04,96817.46,80140.58,115304.98,105280.08,139117.06,138134.8,177313.27,123049.34,139731.74,151372.76,135120.91,156120.0,338248.06,127358.52,134969.35,247071.27,206689.91,230891.79,284215.5,315192.54,356818.05,393385.06,432166.15,441986.46,371999.5,346583.65,372327.92,355724.61,338479.67,258956.32,288224.8,326594.27,321971.47,250731.34,332071.9,278466.51,292825.54,300664.68,408078.36,381857.86,422836.48,527051.87,720368.49,776056.77,880142.54,875467.65,936782.27,628619.74,637769.54,579410.57,775777.32,725243.28
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.44,47363.11,6956.16,6971.1,6819.06,6736.49,212.75,314.33,227.27,155.05,240.6,156.79,233.4,150.84,240.6,324.15,233.4,136.12,221.53,284.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待处理流动资产损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,727.36,557.18,661.78,1713.55,1303.39,16.21,405.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,0.0,0.0,0.0,55873.53,54000.0,72000.0,79570.65,72849.93,48363.83,125460.0,198367.6,115373.15,203834.93,124647.22,244991.1,150015.35,321325.84,166123.79,324388.36,280637.06,504853.33,206579.44,87903.34,24897.83,224088.96,76933.19,37151.03,27695.83,126006.41,59027.75,47943.93,31641.5,30603.39,41997.03,39611.91,35852.81,34005.58,45136.73,25739.06,51336.85,64415.39,87997.38,145901.1
流动资产合计,183213.33,164288.34,203425.29,208701.23,216272.2,172252.4,221392.39,241446.41,367559.94,363074.62,334041.13,343191.62,351669.35,367622.65,375223.99,447384.25,365425.5,449603.18,440541.5,718333.17,386881.08,348958.87,652609.03,724815.61,832572.22,713344.89,804147.58,895809.46,953871.76,706976.55,839064.86,853079.14,886321.67,760132.85,876854.65,891575.94,941245.77,669321.87,713326.1,704105.38,937880.04,701785.09,843165.11,1001653.49,1059201.68,878985.53,1116647.82,976107.29,1169736.93,1242720.17,1438088.72,1630324.54,1902133.72,1774339.89,2462117.21,2207393.94,2420593.23,1815721.68,2024889.6
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74250.0,74250.0,7375.5,3663.0,51084.0,39941.75,23912.0,10407.6,60939.12,1968.0,0.0,0.0,0.0,2460.0,3424.32,5382.48,7462.48,8009.76,6868.32,7427.23,8442.72
可供出售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3403.89,3403.89,3403.89,3403.89,3403.89,3403.89,3403.89,4468.66,4468.66,4468.66,4468.66,4468.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
持有至到期投资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10003.1
长期应收款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期股权投资,28028.81,30047.6,32126.22,32735.44,28969.9,30470.0,32355.96,33513.42,33509.9,35693.66,36450.64,37987.79,37930.5,38636.73,41853.95,33651.57,35560.16,32857.61,35094.41,16404.25,36010.28,36304.25,16486.61,16903.33,17526.96,16229.33,16674.98,16943.0,15469.42,15809.41,16186.58,16203.9,16614.55,16070.66,16113.87,16159.36,17008.8,16861.12,17272.87,17666.69,16617.5,17235.88,17455.42,17576.25,17981.15,16966.96,17280.27,17779.45,16703.76,16998.32,17478.62,17751.92,18046.86,24786.7,25720.14,26179.76,26710.18,25459.7,31802.96
投资性房地产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.01,0.0,0.0,202.3,101.13,99.35,97.57,95.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
固定资产净额,150370.31,146726.37,147230.88,147565.28,147585.54,147107.48,144850.66,156276.06,153735.71,165646.71,164522.53,173963.89,182712.04,187315.98,197489.96,214629.81,215032.59,212833.69,209940.86,771384.86,207996.34,203301.12,778058.46,786256.52,774540.6,760274.26,819697.06,849744.84,903692.42,910629.8,907697.38,1119602.3,1102991.1,1086864.38,1073970.1,1177631.17,1203614.09,1189932.4,1172683.85,1157418.89,1133932.51,1109528.84,1162494.11,1149980.77,1130339.33,1115991.43,1089187.17,1109846.84,0.0,1075581.12,0.0,1057539.14,0.0,1032372.2,0.0,1030381.81,0.0,996106.06,0.0
在建工程,820.34,1522.7,2767.61,4096.32,5825.66,10145.91,12373.08,3852.89,5133.37,1738.87,5278.33,8870.87,5557.14,13652.56,4886.12,3058.93,2245.24,1386.26,5377.82,54812.4,15527.21,19371.78,40095.25,38106.71,46390.4,69574.19,40609.14,46176.8,25964.68,41310.32,68587.9,72948.4,88609.45,119868.35,151010.13,71534.88,38617.83,40334.02,46290.35,53260.0,59715.89,70821.1,16189.5,15405.66,20426.62,21770.02,37601.11,10763.64,0.0,14730.28,0.0,17085.32,0.0,24374.96,0.0,31701.03,0.0,102803.02,0.0
工程物资,0.0,0.0,0.0,0.0,0.0,0.0,3.35,0.0,0.0,0.0,0.0,13.0,23.37,19.45,15.86,147.41,42.18,48.98,27.57,6799.84,463.84,497.33,5223.87,962.11,1714.12,2537.68,1487.21,2534.67,933.64,3217.81,1071.86,1218.81,1560.25,2360.93,957.57,680.95,692.05,506.56,310.93,233.92,255.62,411.64,288.94,413.0,280.9,675.06,0.0,387.09,0.0,383.38,0.0,346.03,0.0,369.63,0.0,637.79,0.0,2462.11,0.0
固定资产清理,0.0,0.0,0.0,0.0,0.73,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,30.92,698.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
生产性生物资产,1277.7,1174.77,1140.7,1122.67,1114.46,1096.19,1020.08,1093.19,1189.41,2027.58,2832.58,2647.58,2809.37,2789.46,2705.12,2687.02,2824.71,2726.9,2691.26,3403.16,2891.99,2885.12,3752.68,2543.76,2645.34,2877.03,2770.23,3403.31,3555.83,3370.77,3139.0,3089.02,4516.99,5173.04,5195.81,5280.16,5610.6,6146.19,6732.81,7095.19,7752.16,7725.01,7118.55,6878.52,6914.04,6967.84,6832.97,6611.67,3513.63,4098.67,4763.71,5443.41,4883.88,6653.43,12394.39,14816.49,11073.27,12846.92,17340.95
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无形资产,7094.75,6979.77,6921.98,6887.48,6899.41,6835.44,6785.66,6767.34,6671.43,6584.33,6492.89,6417.66,6325.31,6243.02,6193.7,7652.67,13961.13,13925.92,17834.45,81706.11,29659.41,29679.04,79990.36,85709.49,88037.98,90867.01,90180.37,91609.05,90995.19,90225.22,106063.07,108334.49,107796.93,107050.87,107720.78,107408.78,106658.15,106083.42,105314.9,104258.69,103582.07,102864.31,105275.14,100534.36,97738.61,95805.56,95100.99,94211.85,93461.03,92787.24,83065.35,98070.69,97972.54,97197.96,101550.14,102663.81,103570.42,102771.48,102757.97
开发支出,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.55,360.76,440.59,531.53,635.37,746.54,861.4,974.45
商誉,0.0,0.0,194.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期待摊费用,76.11,63.33,51.94,45.22,36.48,27.68,17.46,16.46,9.85,5.37,135.35,123.58,253.04,483.81,579.44,3301.1,3677.42,3499.38,3123.98,8023.86,1804.32,1090.9,6245.81,6333.15,6090.15,6254.58,6458.12,6600.69,6753.27,7419.44,7345.51,8955.75,8414.17,8224.89,7477.75,7258.75,6681.33,6221.95,5837.64,6279.25,5852.21,6179.47,6834.19,6710.87,6436.54,6092.78,5811.51,7333.58,7409.87,7185.21,6988.6,7261.59,6854.14,14043.89,18350.26,18453.27,5231.53,5134.62,4900.59
递延所得税资产,2096.3,1452.25,1306.22,1258.03,1264.46,1371.72,1370.79,2652.18,2316.63,2281.79,1618.12,2107.57,2006.33,3099.89,2150.57,2727.59,2379.4,2571.34,3285.09,8487.16,3286.64,2899.69,7037.08,7776.58,7776.52,8565.9,8074.71,8192.38,7298.41,7580.52,7415.58,3913.25,3693.94,4466.93,4185.54,6461.51,6534.13,8109.32,8219.49,6678.77,6209.94,8721.94,6575.33,4753.2,4046.22,6102.54,5035.66,6606.06,6189.1,6342.95,11641.61,20513.99,19548.26,17211.42,18786.43,18748.67,16807.27,21996.79,21515.73
其他非流动资产,0.0,0.0,32126.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53600.0,53600.0,11427.79,10166.05,15559.97,10898.37,12213.49,9816.58,3428.32,4455.22,425.12,941.68,505.05,541.27,446.88,828.8,500.41,531.83,1059.76,619.68,794.98,675.32,895.49,880.25,1254.54,2086.87,1185.3,2128.14,6159.03,12006.1,25482.22,52266.22,32631.52
非流动资产合计,189764.32,187966.78,191739.69,193710.45,191696.63,197054.42,198777.2,204171.54,202566.3,213978.31,217330.44,232131.95,237617.08,252271.82,256573.26,267856.1,275722.84,269850.08,303375.43,951232.65,297640.03,296029.23,937092.42,944692.79,944821.42,957277.53,1039647.6,1078804.74,1066090.65,1089729.33,1133066.84,1345164.29,1346410.86,1359896.63,1370059.87,1396870.78,1389245.99,1378540.55,1440821.78,1431086.56,1345144.16,1331383.87,1377219.49,1307253.13,1289691.82,1275460.53,1262113.32,1258684.15,1242617.37,1224875.91,1215725.12,1233009.51,1219461.91,1225610.5,1245144.03,1262994.23,1295121.8,1366164.12,1510452.9
资产总计,372977.65,352255.12,395164.98,402411.68,407968.84,369306.82,420169.59,445617.95,570126.24,577052.93,551371.57,575323.56,589286.43,619894.47,631797.24,715240.34,641148.34,719453.27,743916.93,1669565.82,684521.11,644988.1,1589701.45,1669508.4,1777393.64,1670622.42,1843795.18,1974614.2,2019962.4,1796705.88,1972131.7,2198243.42,2232732.54,2120029.48,2246914.51,2288446.72,2330491.76,2047862.42,2154147.88,2135191.94,2283024.2,2033168.96,2220384.59,2308906.62,2348893.5,2154446.06,2378761.14,2234791.43,2412354.3,2467596.08,2653813.84,2863334.05,3121595.63,2999950.39,3707261.24,3470388.18,3715715.02,3181885.8,3535342.49
短期借款,800.0,0.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,95061.4,95006.18,900.0,0.0,0.0,0.0,0.0,0.0,23322.7,66676.8,74868.6,122718.44,14500.0,0.0,15781.88,20000.0,50347.46,54781.12,28000.61,18888.1,14747.86,9753.2,10768.3,29910.79,58919.66,158464.56,110200.0,60000.0,45700.0,60700.0,162800.0,105500.02,280639.13,274700.0,225700.0,194210.72,164210.72,204060.21,248400.0,232220.55,310030.65,317494.25,360515.18,327746.52,384483.51,551570.89,421233.34,238264.91,356908.65,279094.57,552934.64
交易性金融负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1546.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184835.32,165722.96,175509.42,190013.27,192827.98,216550.15,321593.06,238600.28,308351.74,299710.19,194107.79,187105.35,171228.46,167114.96,234325.35,208972.36
应付票据,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29579.59,0.0,9439.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.97,488.1,469.32,205.33,418.58,496.11,587.69,587.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12679.27,13090.6,13718.27,13738.27,400.0,400.0,400.0,0.0,3918.04,3430.31
应付账款,50895.24,69979.54,76198.8,47791.94,68369.18,62556.52,69665.14,46424.89,79143.79,104002.52,98637.83,67686.86,90841.71,89900.29,84796.1,70164.37,91783.19,108773.82,132079.21,254505.14,104413.42,87253.89,182842.7,160207.32,181365.0,161636.88,198386.3,220936.62,213126.31,197210.09,215853.25,336540.84,260225.12,247293.35,246841.38,231367.9,191974.37,183645.85,203517.78,230877.69,160837.57,163817.61,187085.83,184835.32,165722.96,175509.42,0.0,192827.98,0.0,308913.79,225509.69,294633.48,285971.92,193707.79,186705.35,170828.46,167114.96,230407.31,205542.06
预收款项,22313.74,19853.03,32444.67,34847.9,31974.92,23626.23,36612.33,48019.06,37347.74,29829.72,60517.26,76765.61,48254.38,48297.52,74185.86,79841.5,50212.02,51356.84,64011.58,70242.62,47260.8,49665.74,66951.74,61004.99,53618.66,44214.46,87947.17,67505.58,49026.37,40776.27,67047.04,45300.54,49557.0,52015.6,74547.14,63613.65,61810.7,51246.32,77084.77,71239.16,48853.52,52741.26,70324.86,56200.94,58218.0,49768.31,83471.41,98689.96,75428.94,106674.39,175017.49,189435.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,6746.65,7997.0,13847.83,24823.78,9068.51,11128.68,13321.78,26220.16,10848.88,13466.54,16045.23,30080.23,14814.82,20395.18,26501.95,36791.77,14935.43,20028.2,28115.27,60498.6,18963.29,23205.36,49732.93,56400.85,34387.23,43937.94,54858.52,64820.29,38386.83,47411.83,58075.38,64844.06,38445.32,46834.76,56086.82,64749.85,33468.87,41954.55,50918.12,60078.24,31874.68,40797.98,52692.52,61128.39,33895.63,44136.25,53998.06,71100.38,44657.75,47902.15,60367.89,93914.11,68837.96,63989.14,88087.18,111366.55,68012.15,67041.2,81476.2
应交税费,4798.77,2674.16,352.28,5196.88,1593.9,1840.19,6047.39,6413.5,9606.98,9443.56,15621.09,6806.13,11265.33,7883.5,15420.66,15153.3,-627.21,-637.87,4697.03,22560.25,4577.17,7233.75,43672.11,27378.46,25970.14,8741.31,17821.24,30151.68,30240.97,31212.69,38007.62,31848.47,37704.31,29949.33,39565.46,30919.49,43364.92,37490.99,46592.26,29560.4,38093.63,29867.09,38208.78,29462.74,42570.01,32419.59,41244.15,32913.72,30596.91,21638.82,40969.95,38123.79,56831.57,54639.76,67881.25,41179.24,54612.34,32602.2,50812.46
