报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.28,63.25,33.8,59.9,1875.99,-14.88,-45.14,-45.14,-85.62,-57.02,-57.17,-56.93,-60.21,49.35,57.61,34.4,100.96,31.1,43.41,50.45,50.45,0.0,116.56,7.42,99.64,-270.82,-105.22,-83.96,-20.0,80.5,17.25,-14.55,-175.8,-159.52,-165.57,-162.18,-176.32,3.26,-0.24,28.02,268.21,15.82,408.29,480.47,30.92,17.54
其中:对联营企业和合营企业的投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.6,-29.98,0.06,-6.42,-3.02,-17.16,3.26,-0.24,28.02,268.21,15.82,408.29,480.47,30.92,17.54
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,25380.65,54831.26,81313.66,108182.21,7902.4,33346.49,27955.84,2232.7,-51491.24,-42083.87,10182.19,34027.13,5498.57,44224.24,55080.55,75062.35,13440.91,30056.15,36978.86,42641.23,1109.15,20.95,-18001.66,4465.97,8938.25,-9311.71,-1574.39,20008.89,13731.18,23218.44,23551.09,15483.55,-35181.0,-63819.53,-99407.69,-122114.66,1039.04,7127.83,11281.44,22353.26,19725.27,38977.99,140844.9,303342.88,123030.01,239846.94,382483.87,538267.55,44569.68,148251.04,170627.22,266114.03,19325.99,87528.48,141776.63,187967.06,95582.26
加:营业外收入,3.02,6.02,7.25,18.98,0.24,0.24,12.5,220.4,29.48,70.13,106.05,384.21,69.43,99.19,240.73,342.6,114.69,227.16,366.16,2118.31,102.72,191.89,293.74,9299.72,779.75,936.08,1357.33,7307.13,161.83,309.46,465.84,4783.78,482.3,669.39,870.95,4359.35,522.6,791.54,1099.21,5932.65,578.2,672.54,1118.25,819.49,29.51,220.67,389.11,373.97,571.68,595.76,637.93,816.54,18.67,36.71,419.76,1306.14,840.41
减：营业外支出,0.12,0.34,0.34,374.75,0.0,200.0,200.0,224.79,8.0,8.0,8.0,2933.74,2.7,2.7,2.7,5201.47,8.0,8.0,8.0,4480.47,2.0,2.0,27.0,1192.64,12.45,13.95,40.19,3564.37,0.0,0.0,10.24,649.87,0.0,0.0,0.0,14915.04,20.0,20.0,20.0,6049.25,43.63,89.54,119.54,571.48,0.08,0.16,0.16,49.36,0.05,0.05,196.71,1010.56,3.2,482.62,656.72,909.72,12.8
其中：非流动资产处置损失,0.0,0.0,0.0,124.26,0.0,0.0,0.0,23.07,0.0,0.0,0.0,2925.74,0.0,0.0,0.0,5198.77,0.0,0.0,0.0,4472.47,0.0,0.0,0.0,1150.31,0.0,0.0,0.0,3524.18,0.0,0.0,0.0,629.63,0.0,0.0,0.0,2256.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,25383.54,54836.94,81320.57,107826.44,7902.64,33146.73,27768.34,2228.31,-51469.75,-42021.74,10280.24,31477.6,5565.3,44320.73,55318.58,70203.48,13547.59,30275.31,37337.02,40279.07,1209.86,210.84,-17734.92,12573.05,9705.55,-8389.57,-257.24,23751.65,13893.01,23527.9,24006.69,19617.46,-34698.7,-63150.14,-98536.74,-132670.35,1541.64,7899.37,12360.66,22236.66,20259.84,39561.0,141843.61,303590.89,123059.44,240067.45,382872.82,538592.16,45141.32,148846.74,171068.44,265920.01,19341.45,87082.57,141539.67,188363.49,96409.87
减：所得税费用,3807.55,8232.06,7997.07,7944.41,1185.4,4972.01,5697.83,676.45,0.0,0.0,1542.04,4455.81,834.79,6648.11,8336.74,7087.36,3386.9,7535.13,9300.56,4052.95,181.48,31.63,0.0,314.26,1455.83,0.0,0.0,2081.02,2083.95,3529.19,3601.0,2744.88,0.0,0.0,0.0,-13726.41,0.0,0.0,0.0,2592.85,0.0,0.0,16322.48,38973.26,18458.92,36010.12,57430.92,77622.27,6771.2,22327.01,22696.46,31234.67,2898.84,9819.18,17976.92,11957.83,9664.68
五、净利润,21575.99,46604.88,73323.5,99882.02,6717.25,28174.72,22070.51,1551.87,-51469.75,-42021.74,8738.21,27021.8,4730.5,37672.62,46981.84,63116.12,10160.7,22740.18,28036.46,36226.12,1028.38,179.22,-17734.92,12258.79,8249.72,-8389.57,-257.24,21670.63,11809.06,19998.72,20405.68,16872.58,-34698.7,-63150.14,-98536.74,-118943.94,1541.64,7899.37,12360.66,19643.81,20259.84,39561.0,125521.14,264617.63,104600.53,204057.34,325441.9,460969.88,38370.12,126519.73,148371.98,234685.34,16442.61,77263.39,123562.74,176405.65,86745.19
归属于母公司所有者的净利润,21575.99,46604.88,73323.5,99882.02,6717.25,28174.72,22070.51,1551.87,-51469.75,-42021.74,8738.21,27021.8,4730.5,37672.62,46981.84,63116.12,10160.7,22740.18,28036.46,36226.12,1028.38,179.22,-17734.92,12258.79,8249.72,-8389.57,-257.24,21670.63,11809.06,19998.72,20405.68,16872.58,-34698.7,-63150.14,-98536.74,-118943.94,1541.64,7899.37,12360.66,19643.81,20259.84,39561.0,125521.14,264617.63,104600.53,204057.34,325441.9,460969.88,38370.12,126519.73,148371.98,234685.34,16442.61,77263.39,123562.74,171859.45,66365.17
少数股东损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4546.2,20380.02
基本每股收益(元/股),0.3368,0.3357,0.5237,0.7104,0.0472,0.1099,0.0861,0.0061,-0.2008,-0.1639999999999999,0.0341,0.1054,0.0185,0.147,0.1833,0.2463,0.0396,0.0887,0.1094,0.1414,0.004,0.0007,-0.0692,0.0478,0.0322,-0.0327,-0.001,0.0846,0.0461,0.078,0.0796,0.0658,-0.1354,-0.2464,-0.3845,-0.4641,0.006,0.0308,0.0482,0.0766,0.0791,0.1544,0.4898,1.0325,0.4082,0.7962,1.2699,1.7987,0.1497,0.4937,0.5789,0.9157,0.0642,0.3015,0.4821,0.67,0.26
稀释每股收益(元/股),0.0,0.3357,0.5237,0.7104,0.0472,0.1099,0.0861,0.0061,-0.2008,-0.1639999999999999,0.0341,0.1054,0.0185,0.147,0.1833,0.2463,0.0396,0.0887,0.1094,0.1414,0.004,0.0007,-0.0692,0.0478,0.0322,-0.0327,-0.001,0.0846,0.0461,0.078,0.0796,0.0658,-0.1354,-0.2464,-0.3845,-0.4641,0.006,0.0308,0.0482,0.0766,0.0791,0.1544,0.4898,1.0325,0.4082,0.7962,1.2699,1.7987,0.1497,0.4937,0.5789,0.9157,0.0642,0.3015,0.4821,0.67,0.26
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63116.12,0.0,22740.18,28036.46,36226.12,1028.38,179.22,-17734.92,12258.79,8249.72,-8389.57,-257.24,21670.63,11809.06,19998.72,20405.68,16872.58,-34698.7,-63150.14,-98536.74,-118943.94,1541.64,7899.37,12360.66,19643.81,20259.84,39561.0,125521.14,264617.63,104600.53,204057.34,325441.9,460969.88,38370.12,126519.73,148371.98,234685.34,16442.61,77263.39,123562.74,176405.65,86745.19
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171859.45,0.0
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4546.2,0.0
