报表日期,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,2032.82,4593.96,5072.05,6474.95,5385.63,8735.13,6343.71,8578.22,11044.73,13161.76,12108.49,12172.7,16143.6,19910.71,23996.66,26214.26,27899.19,41534.5,37220.59,42571.07,45716.11,49204.63,50494.29,51911.9,65706.13,61384.0,53348.0,68564.16,71703.76,80109.97,75756.32,98526.51,103673.33,139063.27,189071.64,237437.66,167724.83,177411.87,197525.52,188443.18,208578.53,207272.93,234916.6,237318.17,223696.13,231218.64
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待处理流动资产损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.92,0.0,0.0,83.89,865.71,102.18,152.57,350.25,1092.37,1432.88,168.2,230.47,473.0,2766.37,955.59,1450.28,920.33,41.51,685.42,429.86,5698.45,5069.46,3473.54,5155.92,20206.51,24538.4,23551.67,34405.48,9384.73,8787.28,11460.26,9386.28,15449.53,13428.44,12601.51,19192.84
流动资产合计,19148.27,27137.94,36167.62,37656.72,115711.66,120539.26,125794.11,128861.12,138182.61,154233.12,149127.85,155622.41,167994.3,186783.14,182519.28,206264.22,210397.41,238691.66,234189.5,289684.63,317049.56,357062.19,392365.75,394279.87,560378.78,827268.38,829737.38,964388.42,1283649.33,1425078.12,1636467.28,1731150.46,1790677.3,1992613.78,2131305.21,2155841.77,2265065.96,2268665.85,2127824.17,2128635.04,2041604.97,1897230.22,1661880.03,1574854.11,1481923.77,1425220.25
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
可供出售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
持有至到期投资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应收款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,1600.0,1600.0,1600.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,850.89,850.89,884.63,881.72,914.2,930.75,1500.04,1527.45,1554.26,582.98
长期股权投资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6411.47,6392.9,8094.42,8103.0,8030.96,8005.57,10690.3,10687.94,10690.6,10414.48,10576.22,10600.99,10669.35,10636.06,10640.26,10638.54,10703.32,10692.93,73177.95,41005.6,6027.05,6010.94,5988.07,5973.16,5957.82,5942.35,5928.32,5913.57,5899.44,5887.2,5874.07,5860.62
投资性房地产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
固定资产净额,2838.4,8668.47,9728.33,9561.06,9421.8,9432.85,11102.05,10988.29,11329.82,11245.36,30908.08,33455.77,33473.08,36441.92,35312.02,34804.29,34193.02,32458.59,33577.44,33219.18,72458.24,71105.86,70216.08,70684.36,69098.77,138539.37,145580.22,142060.7,138950.41,135659.3,152744.45,149294.51,149574.69,178618.96,265344.12,258871.0,252181.0,245575.22,243258.09,0.0,233084.91,0.0,253975.13,0.0,246383.97,0.0
在建工程,2308.66,772.61,152.31,491.22,1173.45,1467.92,736.03,882.09,1724.83,9014.94,2551.24,911.65,1226.03,870.6,2026.53,2722.06,5089.94,13176.99,38385.33,46462.34,3829.5,6031.6,30200.17,44403.07,49028.67,3996.62,192.35,2946.16,6359.72,13515.45,2604.51,2557.07,2551.34,2551.34,2684.02,2743.11,2790.47,3877.14,6661.58,0.0,11276.93,0.0,43591.97,0.0,109139.72,0.0
工程物资,0.0,21.5,0.0,25.57,8.71,42.55,89.54,54.32,54.48,55.88,56.56,54.32,70.22,64.95,55.73,104.1,66.31,74.3,160.8,244.84,26.03,8.06,44.87,83.21,85.75,3.52,0.0,0.0,122.49,14.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
固定资产清理,0.0,0.0,0.0,0.0,0.0,0.0,7.05,7.05,0.0,0.0,0.0,0.0,0.0,0.0,85.5,85.5,85.5,85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15,0.0,0.0,0.0,0.0,24.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
生产性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无形资产,1264.14,6186.42,5990.09,5951.26,5897.15,5844.18,5790.01,5735.84,5681.67,5649.73,5592.89,5537.82,6515.89,8514.7,7962.19,8200.59,8123.06,8048.83,11158.84,11880.26,14684.27,14510.96,14673.83,14734.55,16194.5,15939.24,15978.31,15728.2,16064.78,15848.57,17369.35,17080.83,32988.84,59515.24,81668.32,80467.02,80260.57,79164.57,80155.06,85533.99,87186.3,85873.96,86322.32,84953.4,86357.43,84941.51
开发支出,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.92,347.58,1196.45,2656.79,3478.84,3857.46,4295.66,5607.68,6466.69,2443.41,3262.64,3511.82,3942.49,4625.52,4786.05,3654.9,4062.41,5919.09,6035.18,6887.5,10340.7,13693.92,15014.14,7710.04,10204.34,17913.13,18618.64,19743.7,21350.12,22897.64,18338.6,17445.28,18377.08,19173.52,19889.75,19363.99,20580.53
商誉,496.21,496.21,496.21,496.21,496.21,496.21,496.21,496.21,496.21,496.21,496.21,496.21,496.21,496.21,496.21,496.21,496.21,496.21,496.21,496.21,496.21,496.21,480.92,2682.98,2682.98,2682.98,2682.98,2682.98,2934.02,2934.02,2934.02,2934.02,2934.02,24217.25,13525.99,13525.99,13525.99,13525.99,13525.99,13525.99,13525.99,13525.99,13330.72,13330.72,13336.27,13336.27
长期待摊费用,42.7,33.26,72.98,92.38,85.52,78.67,71.81,64.96,94.38,129.87,132.76,125.85,112.53,1129.15,3828.77,1162.29,1204.68,1156.99,1635.74,1558.82,1481.91,1508.18,1435.74,1359.31,1283.58,4296.19,4334.17,4093.31,3850.46,3607.77,2149.51,2032.95,1949.66,2073.15,1874.37,2165.08,2634.42,4019.12,5700.07,6059.74,5935.2,5447.03,5553.37,5033.87,5427.39,5257.36
递延所得税资产,109.96,1148.78,1161.72,1161.72,1151.43,1151.43,924.09,924.09,884.08,877.91,1016.09,1016.09,1009.91,1009.91,1178.08,1178.08,1171.94,1171.33,1747.21,1747.21,1985.18,1968.68,3348.62,3380.88,3902.49,3507.29,6454.2,6507.44,8403.61,8398.46,9704.94,9699.8,11698.16,12596.84,20839.6,20714.37,19211.42,19307.55,31468.2,29645.34,30776.58,29426.06,37448.86,38081.76,43748.61,48749.72
其他非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.18,1355.45,1254.86,2378.94,4196.14,2196.14,2402.09,7055.77
非流动资产合计,7060.06,17327.24,17601.65,17779.42,18234.28,18513.8,19216.79,19152.86,20265.47,27631.83,41101.41,42794.15,45560.68,52006.28,61213.96,59441.68,64132.75,71238.43,97635.93,106877.07,109163.47,110259.98,135716.34,152528.9,156507.87,185228.61,193410.65,192290.04,195813.24,202557.44,214604.03,212006.23,285284.7,333494.89,412576.61,405816.14,399886.54,396343.76,413617.4,407551.17,410028.56,406650.28,473691.51,467565.23,536287.81,544080.18
资产总计,26208.33,44465.18,53769.27,55436.14,133945.94,139053.06,145010.9,148013.98,158448.08,181864.95,190229.25,198416.56,213554.98,238789.42,243733.25,265705.9,274530.16,309930.09,331825.43,396561.7,426213.03,467322.18,528082.09,546808.77,716886.65,1012496.99,1023148.03,1156678.46,1479462.57,1627635.56,1851071.31,1943156.7,2075962.01,2326108.67,2543881.82,2561657.91,2664952.5,2665009.6,2541441.57,2536186.2,2451633.53,2303880.51,2135571.54,2042419.34,2018211.59,1969300.43
短期借款,9100.0,12100.0,19600.0,21600.0,19600.0,19000.0,24500.0,28000.0,39000.0,54349.6,58200.0,63200.0,65100.0,64100.0,65900.0,78000.0,83000.0,100000.0,99000.0,95600.0,99600.0,114100.0,137400.0,146600.0,195600.0,222600.0,143000.0,143600.0,140080.0,118480.0,185180.0,273050.0,291800.0,302822.89,280060.55,201361.07,184440.21,176323.0,139038.0,157038.0,136900.0,167560.0,161865.95,142050.0,149817.5,118670.0
交易性金融负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.52,38.52,6.87,6.87,76.93,76.93,118.97,118.97
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295679.67,0.0,417623.85,0.0,435541.96,0.0,484471.22,503333.65,553636.56,584147.13,606375.39,621920.56,548198.12,491875.54,441095.69,383006.5,380437.33,370683.37
应付票据,1880.89,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2592.49,6175.63,4031.18,1141.81,4347.05,4084.82,2250.53,4331.44,3605.87,4607.22,9339.53,16924.18,13464.96,18108.88,17531.89,12789.48,24556.38,30798.71,70720.73,113172.55,101491.49,118395.01,111998.96,112621.17,132244.18,138305.69,0.0,224882.99,0.0,193936.4,133073.14,132913.34,95953.26,107094.26,85698.55
应付账款,1812.51,2022.8,2415.43,2560.5,2475.35,2581.08,2706.49,5048.28,3946.85,7381.88,9097.35,9511.75,11814.14,13277.75,9223.62,8934.03,12149.22,17895.29,20614.95,20558.02,28312.36,38581.83,55913.83,57194.55,132616.79,141302.31,172376.24,196734.91,264880.96,299383.19,304451.3,304947.18,317146.96,302472.52,371850.05,371089.47,415330.86,0.0,381492.4,0.0,354261.72,358802.4,308182.35,287053.24,273343.07,284984.82
预收款项,425.19,164.68,218.01,406.99,630.45,4622.52,105.93,224.53,229.91,1452.41,77.08,76.87,209.94,295.73,1184.13,5534.02,1524.13,2016.76,2421.29,12566.66,7109.84,13447.9,1824.02,1783.51,3007.9,2798.18,13078.04,20501.16,67670.07,50627.58,83295.68,86174.08,47532.3,65853.51,85534.76,95471.49,57807.83,54843.21,41266.31,57089.42,72217.13,70334.65,60457.6,0.0,0.0,0.0
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,94.71,70.82,10.49,89.11,91.96,95.68,0.0,76.05,95.05,89.05,0.0,0.04,9.22,0.74,0.0,11.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139.35,7864.22,4655.81,4606.31,4415.9,5204.31,4714.44,3061.69,3562.44,4500.53,3617.0,4148.23,4516.66
应交税费,1719.95,3165.34,2328.06,2115.18,3195.47,2919.88,3341.54,2187.99,1606.83,2084.26,2843.19,2631.66,3936.6,5662.98,6694.61,7468.86,7783.96,8024.0,9709.4,8649.76,13436.2,17961.8,21387.51,23557.71,38330.03,39264.52,51491.19,43795.23,67616.69,75406.55,92443.19,94753.81,105816.44,113364.0,26088.51,25196.59,13878.24,8529.92,9816.01,4510.1,3255.97,2892.44,8955.48,3349.66,2888.79,2226.6
应付利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.5,500.5,815.5,1130.5,0.0,503.25,1096.79,2540.33,2386.99,3446.58,0.0,1304.11,2386.99,3793.58,1123.33,3206.92,6627.29,10510.29,9704.53,4204.53,7334.38,8625.73,9873.32,4304.32,0.0,7210.63,8722.61,2408.05,494.54,0.0,0.0,0.0,0.0
应付股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6352.64,6352.64,6352.64,6352.64,2255.57,2616.41,2616.41,2616.41,2616.41,2801.96,2801.96,1657.77,1657.77,1657.77,0.0,1905.19,1066.49,1047.15,659.91,272.68,272.68,0.0,0.0
其他应付款,1909.64,1288.49,9.38,15.93,151.27,68.18,2363.69,399.53,10.8,9.76,53.47,44.37,32.82,71.49,55.63,596.28,12.68,22.32,35.15,392.3,148.56,267.79,9421.63,2806.44,3572.5,6320.35,26248.31,63811.25,45782.74,45342.92,47438.16,35246.3,25478.42,35347.47,27566.27,31536.34,19259.56,25957.94,15059.07,0.0,143018.53,0.0,11915.34,0.0,23345.9,0.0
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内的递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动负债,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5500.0,5500.0,6000.0,6000.0,6000.0,6000.0,3000.0,3000.0,3500.0,3676.81,34296.81,36596.81,155170.38,209648.74,205759.45,134882.87,138472.22,94858.48,68500.61,80046.58,108137.93,110527.29
其他流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100380.92,87495.92,115661.54,112836.5,93658.3,94069.8,81616.41,71541.81,58992.28,43813.59,36170.51,36812.59
流动负债合计,16942.9,22312.12,26581.36,28787.71,28144.49,31287.34,35017.66,37936.37,46889.43,67366.96,72271.09,78057.19,87278.35,107625.36,104700.3,125707.21,129685.31,150208.89,156615.48,162469.41,175754.5,196085.84,251317.75,257030.26,404392.85,444056.88,435129.47,502377.83,628652.5,675204.66,842107.57,910983.8,916675.62,947811.84,1056546.76,997178.76,1110422.71,1176702.34,1125331.18,1119299.48,1130202.13,1009323.47,816633.08,751550.28,790235.95,793746.17
长期借款,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,10420.0,14870.0,20000.0,20000.0,20000.0,13000.0,13000.0,10000.0,10000.0,7000.0,7000.0,4000.0,4000.0,48000.0,63000.0,127817.88,126838.3,142537.46,158979.47,132984.79,131465.59,126946.39,127557.19,131787.98,130655.0,115230.0,103732.5,68195.0,72682.5
应付债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49084.59,49126.17,49168.65,49210.23,49254.82,49299.91,49345.99,49391.07,49436.07,197594.8,197733.7,197872.61,148370.1,148460.52,148554.54,148648.56,148740.53,148836.2,148935.69,149035.17,149132.49,10243.13,10250.3,10257.47,10264.56,0.0,0.0
长期应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40398.86,38694.38,85172.58,83570.42,136937.38,103700.0,103862.5,104025.0,104187.5,104350.0,104512.5,63541.94,12544.99,6899.06,0.0,5625.26,0.0,33895.08,0.0,22686.09,0.0
长期应付职工薪酬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
专项应付款,297.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,88.5,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20165.64,20462.13,10060.51,10955.15,8008.99,8031.18,5480.56,5496.86,5676.72,5869.55,5828.43,6253.17
