报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
销售商品、提供劳务收到的现金,468448.22,834728.55,1153083.8,1308387.22,198761.61,395201.33,670787.14,904006.99,159423.48,254424.83,329325.07,392704.24,46861.9,97414.87,165293.15,252936.16,46700.1,112644.35,223046.45,323551.06,41374.96,87768.47,169750.66,283978.07,42179.38,167494.0,219904.21,314331.67,45995.24,137101.56,202127.22,333967.09,43283.67,158956.64,216315.37,382760.12,57166.18,116905.56,183749.7,312183.29,43434.51,100556.14,160236.06,266769.96,48793.77,93874.04,159000.89,244644.43,55930.1,105437.69
收到的税费返还,746.2,937.22,961.02,2484.44,649.5,1146.94,1175.15,1426.42,46.81,776.96,1387.36,2885.9,169.07,703.95,1802.93,2604.18,363.83,364.04,375.83,1396.31,445.38,1025.72,1386.25,2221.09,715.38,1066.57,1254.77,2714.74,601.07,1831.87,2620.02,3320.18,1251.01,1765.79,2566.51,3416.2,1896.18,2095.87,2897.57,3545.38,1326.02,1810.48,3213.61,3706.1,739.9,2144.81,2426.63,2850.34,728.18,930.65
收到的其他与经营活动有关的现金,1158.11,2804.22,4265.04,4128.75,4515.73,3993.78,5215.66,6771.81,2517.36,2843.88,5541.99,6042.96,1919.61,3896.41,5902.07,15800.33,1627.76,3458.74,5107.73,7911.55,2615.44,5095.28,8009.85,7686.99,2336.03,4599.54,6557.09,6966.45,2798.62,5881.76,8046.23,6649.88,2222.05,5261.41,7216.39,5823.84,1665.0,6068.65,4146.91,4549.41,1362.05,2835.44,4985.72,6462.69,1822.46,7449.67,7720.04,10143.94,885.48,1208.2
经营活动现金流入小计,470352.54,838469.99,1158309.86,1315000.41,203926.84,400342.04,677177.95,912205.22,161987.65,258045.67,336254.42,401633.1,48950.58,102015.22,172998.15,271340.67,48691.69,116467.13,228530.01,332858.91,44435.79,93889.47,179146.76,293886.16,45230.79,173160.1,227716.07,324012.85,49394.93,144815.2,212793.46,343937.15,46756.74,165983.84,226098.26,392000.15,60727.35,125070.08,190794.18,320278.08,46122.58,105202.07,168435.39,276938.75,51356.14,103468.52,169147.56,257638.71,57543.76,107576.54
购买商品、接受劳务支付的现金,511986.17,860176.91,1167770.94,1287137.33,197082.73,370533.43,640549.87,815828.31,159223.45,247707.09,329341.59,357103.87,38576.32,89782.13,130229.83,182559.85,43499.74,108684.39,205975.75,265174.7,35578.6,78070.16,151729.91,233186.5,41393.71,155645.35,206378.96,263002.86,55043.5,151125.75,198145.39,259500.8,36715.18,163111.58,206877.86,309991.57,57743.62,116709.67,165213.1,244882.48,46702.47,105112.84,154695.47,208750.16,48623.76,97896.77,145026.88,188779.41,47649.6,98177.09
支付给职工以及为职工支付的现金,5011.63,8012.62,10683.15,29132.21,5698.91,9616.91,16686.2,33292.33,5525.97,12769.89,17638.47,33315.32,8903.99,16193.1,23275.01,35011.23,11030.7,17015.37,23405.35,35374.46,10782.49,16979.74,24391.62,36090.73,11919.11,19474.25,27308.35,41926.81,10824.89,20382.65,29206.65,45711.73,12422.22,22765.25,32451.63,46647.49,13288.55,22146.47,31013.8,45451.81,13687.52,22521.97,31310.85,37814.48,13300.19,20316.16,28019.84,37292.13,11308.34,18600.63
支付的各项税费,3869.42,5550.14,7451.54,11793.03,2892.2,6752.29,7505.89,11183.55,5254.22,6585.99,8250.48,9014.08,3683.76,5645.19,7382.04,8639.44,5249.88,7125.42,10160.35,11229.85,3869.5,5001.32,6502.82,7929.02,3484.86,9729.77,9580.98,11584.66,3610.01,5481.07,8100.69,10208.22,7042.57,9555.55,12756.48,16081.1,5419.35,7830.21,11094.78,12695.24,3142.79,5439.18,7736.6,9806.19,3895.26,5867.34,8683.19,10815.65,3934.97,5604.25
支付的其他与经营活动有关的现金,4113.52,15479.62,22480.71,13950.89,1151.35,8259.23,12578.47,19955.71,4535.98,7370.1,11989.96,16425.57,5912.24,9929.65,13883.41,20619.21,4084.67,8604.72,14432.43,20590.66,5080.74,11236.31,16971.64,21975.34,5931.66,13493.25,19332.8,26457.39,5369.08,11145.47,17657.68,21080.88,6815.86,13195.27,20816.82,20360.67,8638.79,16156.43,23824.93,23105.32,5448.25,12099.48,19169.91,27430.02,5757.36,11094.33,17312.25,24152.24,5567.18,9969.93
经营活动现金流出小计,524980.74,889219.29,1208386.34,1342013.47,206825.2,395161.86,677320.43,880259.9,174539.62,274433.08,367220.51,415858.84,57076.32,121550.07,174770.3,246829.73,63865.0,141429.9,253973.88,332369.66,55311.33,111287.54,199595.99,299181.6,62729.35,198342.63,262601.08,342971.71,74847.48,188134.93,253110.41,336501.62,62995.83,208627.65,272902.78,393080.83,85090.31,162842.78,231146.62,326134.85,68981.03,145173.47,212912.83,283800.84,71576.58,135174.6,199042.16,261039.44,68460.09,132351.9
经营活动产生的现金流量净额,-54628.2,-50749.3,-50076.48,-27013.06,-2898.36,5180.19,-142.48,31945.32,-12551.97,-16387.41,-30966.09,-14225.75,-8125.74,-19534.85,-1772.15,24510.95,-15173.31,-24962.77,-25443.87,489.25,-10875.55,-17398.07,-20449.23,-5295.45,-17498.56,-25182.53,-34885.0,-18958.86,-25452.56,-43319.74,-40316.95,7435.53,-16239.1,-42643.82,-46804.52,-1080.67,-24362.96,-37772.7,-40352.43,-5856.77,-22858.45,-39971.4,-44477.45,-6862.09,-20220.44,-31706.08,-29894.6,-3400.73,-10916.34,-24775.37
