报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
一、营业总收入,109438.17,340239.84,677371.76,873539.17,108728.07,334942.35,672461.46,880709.25,123220.3,331488.54,705432.65,1101503.39,290450.82,789654.07,1736847.45,2188024.63,350154.14,833644.08,1583929.22,2070037.75,337842.03,927791.98,2003510.68,2578197.12,343861.02,897295.0,1816664.9,2269763.74,356580.71,969859.75,2062323.11,2689779.26,382723.59,1003466.8,1846415.32,2423907.27,455221.65,2006859.3,3725077.48,4893938.87,785491.6,1929032.44,3723275.16,5014684.86,814947.14,1920993.36,3906558.73,5121396.57,860756.06,2036275.57
营业收入,109438.17,340239.84,677371.76,873539.17,108728.07,334942.35,672461.46,880709.25,123220.3,331488.54,705432.65,1101503.39,290450.82,789654.07,1736847.45,2188024.63,350154.14,833644.08,1583929.22,2070037.75,337842.03,927791.98,2003510.68,2578197.12,343861.02,897295.0,1816664.9,2269763.74,356580.71,969859.75,2062323.11,2689779.26,382723.59,1003466.8,1846415.32,2423907.27,455221.65,2006859.3,3725077.48,4893938.87,785491.6,1929032.44,3723275.16,5014684.86,814947.14,1920993.36,3906558.73,5121396.57,860756.06,2036275.57
二、营业总成本,70536.38,165613.08,270573.3,396171.14,91265.91,200186.35,317556.19,477140.59,91983.11,201691.53,347954.93,709616.39,306247.09,641723.11,994096.34,1345507.27,305445.54,622424.27,965340.64,1343144.45,335598.52,698411.65,1091727.31,1534876.68,331920.33,673501.55,1052516.12,1435630.25,321661.1,664486.27,1038443.62,1441480.2,283871.68,618394.13,977735.89,1355576.73,284272.28,1262232.25,2036499.98,2793075.35,599602.89,1218029.56,2000657.08,2747058.37,595590.46,1195155.91,2041251.85,2729062.21,588824.06,1217283.26
营业成本,47901.36,110348.34,180687.98,264983.95,62486.79,137204.23,216386.66,341116.07,65614.45,143159.07,248562.43,461591.4,179922.52,385014.97,607559.73,833544.1,194583.65,395796.75,612361.86,842196.41,200634.77,421978.27,663637.49,935859.58,217108.32,444981.82,696611.66,953464.09,217053.07,452310.71,710567.71,992585.48,209073.46,449793.62,703348.53,979846.55,213844.91,859489.58,1398738.05,1923799.5,422300.73,864224.2,1438331.06,1945373.37,423937.84,830956.56,1459476.53,1900515.56,417745.61,875681.11
营业税金及附加,1716.72,5319.31,10399.53,13400.27,1821.81,5488.03,10775.78,14059.09,2006.57,5312.89,12524.04,19496.27,4428.54,12381.5,26683.21,34388.44,5612.94,13437.38,25109.72,33783.79,5686.92,15380.3,32260.99,48969.6,6955.13,17593.41,34532.69,40323.22,6889.08,17733.72,36283.37,50112.4,8237.51,21053.58,37907.66,51585.85,9873.6,37262.5,69606.99,107366.16,18525.08,40877.78,69768.91,105601.33,22093.25,49976.74,96681.55,128850.18,23981.67,47560.98
销售费用,30.02,81.14,125.24,218.83,24.94,65.47,96.11,143.55,39.89,85.47,404.31,759.85,202.99,474.43,677.94,1055.66,227.98,489.83,729.34,1044.89,206.02,424.23,623.21,832.18,132.03,315.94,513.22,735.76,125.91,313.05,464.64,748.08,74.99,164.12,256.82,466.12,88.34,207.52,395.4,808.74,196.78,461.6,959.66,1912.58,333.36,748.62,1345.99,2503.17,385.73,886.64
管理费用,3841.58,11473.07,16717.93,30968.85,4321.65,13056.76,20762.33,31563.86,4349.12,12854.11,23286.18,42390.75,7579.16,20496.19,29214.71,45913.86,7411.64,18451.73,28645.8,43044.66,8460.74,18891.33,33902.8,55910.59,9573.91,20680.72,33526.26,54248.11,8689.31,19333.22,31037.26,53412.61,8163.32,18543.52,31937.93,51215.74,8367.82,40228.66,66109.02,82518.6,12903.73,28582.38,49462.83,84043.73,13423.71,28320.98,47826.27,80064.59,11745.15,26093.25
财务费用,17046.69,38411.03,62662.43,86554.47,22610.74,44502.79,69137.39,90176.59,19973.07,40405.72,62872.0,185157.14,114113.8,222926.66,329524.69,430508.63,97607.75,193872.73,298110.02,422441.17,120626.36,240622.07,360186.55,463405.78,98191.22,189780.95,287227.05,378718.12,88965.19,174477.52,259817.95,340447.25,73466.78,143523.56,218950.27,284969.13,51861.3,324529.09,500811.72,667934.87,145293.22,282494.2,439768.08,589665.98,136044.81,282742.99,432728.51,585394.58,134462.51,265770.49
资产减值损失,0.0,-19.82,-19.82,44.77,0.0,-130.92,397.91,81.43,0.0,-125.74,305.95,220.98,0.08,429.37,436.06,96.58,1.59,375.85,383.9,633.52,-16.3,1115.45,1116.27,29898.96,-40.27,148.72,105.23,8140.96,-61.46,318.04,272.69,4174.39,-15144.37,-14684.27,-14665.31,-12506.66,236.32,514.9,838.81,10647.49,383.35,1389.39,2366.54,20461.38,-242.51,1361.5,1329.59,27485.18,0.0,0.0
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.48,-1.95,-15.95,-7.51,-4.54,-16.71,1.56,-3.16,-11.18,4.08,-0.18,2.44,0.66,0.26,2.28,0.32,-0.16,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74,-7.74,-5.99,-2.75,-6612.35,-0.88,5981.68,6024.26,-16432.32,-0.32,-5234.21,-5311.52,3649.34,11341.99,29950.71
投资收益,6748.87,134560.92,187669.06,209476.8,4447.91,32435.49,46249.6,43919.18,63530.5,93743.65,101365.12,110974.05,3313.26,49798.36,71130.74,35790.55,6493.52,70231.61,90892.98,111651.58,11697.77,65305.03,75430.83,101825.86,8865.05,64719.71,79357.25,136148.23,14828.46,67012.94,81669.89,106587.6,84581.34,182358.67,204078.93,221100.18,19850.47,84083.9,107553.73,133418.87,83509.84,158213.68,201997.57,231170.01,47266.81,229377.06,243070.59,270704.75,61303.81,190579.12
其中:对联营企业和合营企业的投资收益,6748.87,15803.78,29928.8,51186.78,3627.62,13837.93,24922.57,4885.85,7872.65,27569.53,33950.06,42760.75,3293.12,26680.65,47108.9,10463.01,3789.57,18449.01,22872.54,54804.33,10513.14,27878.88,36972.1,63015.99,8810.13,33993.22,43722.8,84606.09,12282.7,30751.89,44438.83,72354.62,58559.58,64810.72,84407.0,103328.29,19838.83,54550.36,78462.84,97029.17,23924.39,59017.93,90035.05,114284.12,28743.9,85435.14,99678.6,144883.6,19250.24,98611.7
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,45650.66,309187.69,594467.52,686844.83,21910.06,167191.49,401154.87,447487.83,94767.68,223540.66,458821.36,502859.1,-12498.96,197721.81,813877.31,878291.2,51203.68,281448.26,709470.38,838548.97,13941.11,294687.8,987214.86,1145146.55,20808.02,288513.47,843505.86,970281.56,49748.07,372386.42,1105549.38,1354886.66,183433.25,567431.34,1072758.36,1289438.45,190792.1,828704.95,1796128.48,2227670.04,269397.67,971787.42,2127812.89,2707690.72,338288.29,1021598.29,2174771.14,2739207.01,344509.19,1038005.24
加:营业外收入,10140.24,21535.83,47542.39,74411.51,10619.5,22992.32,46939.15,72554.89,13604.44,26371.6,48970.31,97687.68,27294.75,51739.9,115858.13,211810.13,33938.58,63867.36,118842.82,172319.11,37744.08,67217.52,143238.43,213828.93,43010.33,71738.98,141532.63,206030.59,30942.69,59228.56,128478.95,189966.87,58994.57,94890.69,154159.41,204972.69,54479.09,117970.65,182538.05,291152.7,52540.76,744.74,1696.61,53.63,129.36,132.52,153.51,1186.27,20.63,65.13
减：营业外支出,50.0,733.77,808.54,1970.64,64.26,693.01,767.51,1543.73,61.38,112.93,205.71,764.11,41.0,735.91,841.29,1489.56,74.27,27.0,59.62,481.53,33.53,450.09,466.47,1292.02,15.59,1686.97,1749.51,3305.23,74.51,91.67,151.68,4199.97,6.6,372.53,295.31,1655.56,111.62,150.7,2520.2,3429.0,36.09,410.39,5501.39,42305.47,33.21,122.31,21377.53,39682.67,4993.27,15244.91
其中：非流动资产处置损失,0.0,0.0,6.2,182.47,0.01,0.01,0.01,655.67,0.13,0.13,3.35,538.88,0.0,4.18,5.86,554.98,74.27,19.79,22.27,41.64,1.74,2.18,15.81,464.88,0.09,1128.25,1130.56,2379.76,63.46,10.12,10.3,3612.94,3.82,1.41,-96.41,731.71,1.34,9.7,1312.61,1758.24,2.19,349.62,350.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,55740.9,329989.75,641201.37,759285.7,32465.3,189490.8,447326.5,518498.99,108310.75,249799.33,507585.96,599782.67,14754.79,248725.8,928894.15,1088611.76,85067.99,345288.61,828253.58,1010386.55,51651.66,361455.24,1129986.82,1357683.46,63802.76,358565.48,983288.99,1173006.92,80616.26,431523.31,1233876.64,1540653.56,242421.22,661949.5,1226622.46,1492755.58,245159.57,946524.91,1976146.32,2515393.74,321902.34,972121.77,2124008.11,2665438.89,338384.44,1021608.51,2153547.13,2700710.62,339536.55,1022825.45
减：所得税费用,16167.37,103895.13,189002.61,222037.41,7304.89,41622.83,106571.74,125461.66,25190.03,53517.51,117712.62,137881.43,2838.97,50556.96,212488.71,266045.47,20280.29,76653.57,195488.39,240303.64,10268.99,76787.05,265903.96,322416.5,14083.24,73835.11,226744.32,265883.65,16998.72,92179.24,288913.9,357631.98,53743.48,141925.75,277291.14,340734.22,56439.07,178476.14,342534.48,421616.17,50990.77,161628.77,348238.93,437977.57,55103.61,168985.3,360661.11,436355.49,47827.14,165300.58
五、净利润,39573.53,225247.22,452198.76,537248.29,25160.41,147867.97,340754.77,393037.32,83120.72,196281.82,389873.34,461901.24,11915.82,198168.84,716405.44,822566.29,64787.7,268635.04,632765.19,770082.91,41382.67,284668.19,864082.86,1035266.96,49719.52,284730.37,756544.67,907123.27,63617.54,339344.07,944962.74,1183021.58,188677.74,520023.75,949331.32,1152021.36,188720.51,768048.76,1633611.84,2093777.57,270911.57,810493.0,1775769.18,2227461.31,283280.83,852623.21,1792886.02,2264355.13,291709.41,857524.88
归属于母公司所有者的净利润,39573.53,225247.22,452198.76,537248.29,25160.41,147867.97,340754.77,393037.32,83120.72,196281.82,389690.05,461725.49,11922.86,198164.58,716381.32,822507.39,64791.64,268600.32,632717.78,769990.49,41380.31,284629.07,864043.6,1035201.1,49702.63,284706.5,756507.4,907074.11,63616.68,339331.4,944954.98,1182998.57,188676.86,520011.39,949322.71,1151997.64,188870.19,768074.26,1633860.44,2078118.26,270800.34,810481.83,1775564.7,2226091.13,283219.75,852242.41,1792242.4,2261093.64,291602.06,857241.95
少数股东损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.29,175.75,-7.05,4.27,24.12,58.9,-3.95,34.73,47.41,92.42,2.36,39.12,39.26,65.86,16.89,23.87,37.27,49.16,0.85,12.67,7.76,23.01,0.88,12.36,8.61,23.72,-149.68,-25.49,-248.59,15659.31,111.22,11.17,204.48,1370.18,61.08,380.8,643.61,3261.49,107.35,282.92
基本每股收益(元/股),0.048,0.2695,0.5179,0.6035,0.0267,0.1571,0.36200000000000004,0.4176,0.0883,0.2085,0.4122,0.4692,0.0108,0.1201,0.4342,0.4985,0.0393,0.1628,0.3835,0.4667,0.0251,0.1725,0.5237,0.6274,0.0301,0.1725,0.4585,0.5497,0.0386,0.2057,0.5727,0.7170000000000001,0.1143,0.3152,0.5753,0.6982,0.1145,0.4189,0.8355,0.9446,0.1231,0.3684,0.8071,1.0119,0.1287,0.3874,0.8147,1.0278,0.1325,0.3897
稀释每股收益(元/股),0.045,0.252,0.4959,0.5844,0.0267,0.1571,0.36200000000000004,0.4176,0.0883,0.2085,0.4122,0.4692,0.0108,0.1201,0.4342,0.4985,0.0393,0.1628,0.3835,0.4667,0.0251,0.1725,0.5237,0.6274,0.0301,0.1725,0.4585,0.5497,0.0386,0.2057,0.5727,0.7170000000000001,0.1143,0.3152,0.5753,0.6982,0.1145,0.4189,0.8355,0.9446,0.1231,0.3684,0.8071,1.0119,0.1287,0.3874,0.8147,1.0278,0.1325,0.3897
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117526.26,119123.51,172242.03,-28802.48,-65380.18,-39642.15,-7461.59,19342.88,-71600.23,-198970.43,-160885.73,36826.7,-12831.96,-13325.14,63685.27,11542.94,-46548.86,-28603.74,-31508.59,-25513.96,-7839.37,-17660.94,75786.3,-11498.8,35839.41,-85922.63,-80850.82,-32838.61,-19934.56,38326.86,73766.69,32720.93,9495.97,4725.15,25854.1,-10839.61,-50803.87,-50791.85,-50864.9,17493.44,39192.19
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313808.09,508996.85,634143.27,-16886.66,132788.67,676763.3,815104.7,84130.57,197034.81,433794.76,609197.18,78209.37,271836.23,850757.72,1098952.22,61262.46,238181.5,727940.93,875614.68,38103.58,331504.7,927301.79,1258807.89,177178.94,555863.16,863408.69,1071170.54,155881.9,748114.21,1671938.7,2167544.26,303632.5,819988.97,1780494.33,2253315.42,272441.22,801819.34,1742094.17,2213490.22,309202.85,896717.06
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313808.09,508811.24,633965.69,-16879.62,132784.4,676739.18,815045.8,84134.52,197000.09,433747.35,609104.76,78207.01,271797.1,850718.46,1098886.36,61245.57,238157.64,727903.66,875565.51,38102.73,331492.03,927294.03,1258784.88,177178.06,555850.8,863400.08,1071146.82,156031.58,748139.7,1672187.29,2151884.95,303521.28,819977.8,1780289.85,2251945.24,272395.95,801320.58,1741210.5,2209990.05,309174.99,896419.02
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.61,177.58,-7.05,4.27,24.12,58.9,-3.95,34.73,47.41,92.42,2.36,39.12,39.26,65.86,16.89,23.87,37.27,49.16,0.85,12.67,7.76,23.01,0.88,12.36,8.61,23.72,-149.68,-25.49,-248.59,15659.31,111.22,11.17,204.48,1370.18,45.27,498.77,883.67,3500.18,27.86,298.05
