报表日期,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应收款,127.84,164.75,259.68,253.41,363.45,493.79,288.77,256.55,263.93,500.8,340.44,312.67,448.47,468.09,626.15,541.06,283.36,467.51,1715.0,2134.88,486.43,415.15,571.83,695.25,452.8,614.68,475.24,380.82,314.8,561.35,298.24,289.89,101965.79,95436.29,88519.63,185650.86,155436.33,152184.98,117675.18,144109.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,3798.03,3930.73,4994.01,6537.81,5403.96,11435.05,15541.48,14031.35,10041.29,10699.07,12122.53,13984.01,9059.16,12526.36,14687.88,14978.99,11949.97,15649.75,18834.19,19547.4,15550.61,15397.63,17447.38,16796.3,15509.89,17280.12,14102.5,14407.55,15077.24,15330.3,17530.17,19209.91,39601.37,36884.63,41388.51,44589.83,44635.9,49000.08,49917.46,75911.51,81805.0,79671.62,73511.29,78610.32,88165.9,79019.62,83441.63
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6819.4,6573.0,12319.75,9921.62,12092.94,11455.5,10534.43,10253.35,13669.68
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待处理流动资产损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,7.74,0.0,0.0,287.09,0.0,0.0,0.0,0.0,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.65,0.0,53.6,53.6,682081.02,342864.79,230762.32,589025.25,438457.31,505018.93,598663.98,845930.72,300395.96,479861.96,494049.77,243833.46,329968.47,381094.28,748226.08
流动资产合计,15297.97,21017.18,23433.25,27167.58,28652.03,74228.06,74330.9,65610.34,62703.18,76981.05,88549.96,87904.48,77648.01,70658.49,75229.22,75711.55,75458.84,74136.66,85206.66,82310.97,86396.83,86900.25,76748.48,77148.66,65966.99,63428.05,60341.53,59526.9,59427.98,54236.61,57991.3,59673.73,2133317.48,1963221.66,2091852.91,3001125.94,3148962.08,3105937.83,2874891.9,2972293.39,3192161.4,3218596.64,3361585.28,3482968.72,4289702.02,4507042.3,5042941.93
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8527.17,14123.77,14072.82,13327.89,12610.29,11667.19,11804.87,11952.73,9507.06,8856.21,8723.59,9025.8,8174.21,9676.41,4704.07
可供出售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.5,1002.5,1002.5,1002.5,1002.5,1002.5,1002.5,997.5,997.5,69658.31,68304.86,57006.82,167483.76,180326.73,216617.66,239904.43,301785.13,342352.71,0.0,0.0,0.0,0.0,0.0,0.0
持有至到期投资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应收款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21606.61,21759.75,14944.06,14648.88,57149.38,57485.55,47476.92,46630.35,46573.33,46586.1,53208.17
长期股权投资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.5,1002.5,1002.5,1002.5,1002.5,1002.5,1002.5,1002.5,1002.5,1002.5,1002.5,1002.5,1002.5,1002.5,1002.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76969.88,144751.14,139848.15,44771.4,60468.39,102462.39,106805.21,167147.36,220343.11,225460.61,225084.7,222794.5,222151.27,222375.31,222643.44
投资性房地产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214809.53,220483.67,213514.49,218579.55,199159.43,205598.37,204715.28,241691.37,245393.15,266073.01,247851.92,262998.68,201952.59,218533.57,211974.22
在建工程(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,69.29,67.24,92.74,0.0,0.0,84449.81,0.0,88324.6,0.0,230692.04,240425.0,302096.06,476713.99,650790.73,604163.62,621614.28,578780.66,311649.06,319544.21,357334.54
在建工程,94.8,71.47,148.4,153.43,45.23,206.18,367.03,516.46,811.49,1227.55,2463.39,4037.91,493.82,502.56,430.39,435.54,43.1,97.89,102.74,312.51,11.3,9.82,11.94,20.77,0.0,0.0,1.9,69.29,67.24,92.74,0.0,0.0,84449.81,71110.43,88324.6,134377.97,230692.04,240425.0,302096.06,476713.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
工程物资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
固定资产及清理(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22685.62,22460.36,22046.68,21801.75,21420.85,21250.57,20908.3,1167834.26,0.0,1170014.0,0.0,1189495.72,1181332.37,1215210.11,1349586.43,1396670.23,1472282.51,1509019.13,1560632.16,1890382.71,1901811.03,1964579.3
固定资产净额,3388.23,4882.56,5927.73,6208.21,7425.78,7480.74,10815.29,10982.83,10933.68,12183.44,13011.64,13012.97,18636.92,18406.66,18853.22,18563.55,21744.44,21639.36,21359.19,21077.52,21863.07,21871.82,22248.06,22397.54,23105.36,22685.62,22460.36,22046.68,21801.75,21420.85,21250.57,20908.3,1167834.26,1182151.64,1170014.0,1150169.29,1189495.72,1181332.37,1215210.11,1349586.43,1396670.23,0.0,1509019.13,0.0,1890382.71,0.0,1964579.3
固定资产清理,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
生产性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
使用权资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无形资产,554.86,848.74,838.54,833.44,828.33,823.23,2267.49,2254.16,5535.8,5505.9,5476.13,5467.96,5438.0,5507.39,5477.43,5447.48,5413.38,5383.85,5354.52,5325.19,5295.86,5266.53,5237.2,5212.34,5172.32,5142.99,5113.66,5084.33,5052.96,5023.63,4993.28,4967.92,447629.87,457359.77,482389.71,488796.52,526352.33,529532.13,551576.39,650556.2,666209.75,871397.11,926990.48,986875.46,1000803.64,1009147.05,1016455.23
开发支出,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24331.64,23172.1,18067.79,19702.18,17117.5,23288.1,25509.35,47373.48,58521.27,78741.52,61326.57,51530.99,58262.8,62526.39,60760.72
商誉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5803.08,5801.35,5798.41,6289.42,6286.71,22549.74,23019.09,58793.14,59036.53,343577.53,352824.88,363650.61,356454.05,363447.58,362708.32
长期待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127112.98,130339.67,126957.38,126718.27,133008.02,137577.82,136416.92,147356.92,164586.12,175909.0,178262.46,173541.4,171417.31,162208.49,154466.64
递延所得税资产,46.79,42.26,45.63,45.63,53.73,57.1,63.13,60.62,97.74,116.98,112.56,126.68,160.52,162.4,168.56,160.6,146.25,150.69,160.64,152.73,172.69,174.33,181.51,182.85,171.36,186.59,188.46,198.55,215.35,216.94,216.81,200.5,41789.1,41940.52,37686.5,36675.65,39679.53,39054.78,37692.49,42996.8,58446.29,70617.67,72194.01,81904.96,106607.91,111624.16,100497.47
其他非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.66,379.66,297.98,0.6,973.82,973.7,967.98,966.0,973.37,973.37,966.17,966.17,19782.64,21725.78,23052.01,21013.5,12861.34,48440.98,167195.15,129821.92,49796.22,62657.45,54720.95,56576.38,56308.66,78430.74,97485.58
非流动资产合计,4084.69,5845.04,6960.31,7240.71,8353.06,8567.25,13512.94,13814.08,18381.21,20036.37,22066.22,23648.02,25731.76,25581.51,25932.1,25609.66,28349.67,28274.28,27979.58,27870.45,28725.08,28704.66,28979.19,28816.61,30425.36,29991.4,29734.86,29367.36,29113.17,28730.04,28424.32,28040.39,2280171.08,2367140.94,2362659.86,2414577.52,2617054.36,2768639.09,3025084.54,3628471.62,3969295.49,4590880.17,4742142.67,4878054.98,4963836.66,5040481.91,5161641.14
资产总计,19382.66,26862.22,30393.55,34408.29,37005.09,82795.31,87843.84,79424.42,81084.4,97017.42,110616.18,111552.5,103379.77,96240.0,101161.32,101321.21,103808.51,102410.94,113186.24,110181.42,115121.91,115604.91,105727.67,105965.27,96392.35,93419.45,90076.39,88894.25,88541.15,82966.65,86415.62,87714.12,4413488.56,4330362.6,4454512.78,5415703.46,5766016.44,5874576.92,5899976.44,6600765.01,7161456.88,7809476.81,8103727.95,8361023.7,9253538.68,9547524.21,10204583.07
短期借款,5300.0,7078.9,7242.67,6660.0,11008.0,0.0,5700.0,4600.0,5137.81,12300.0,13300.0,13100.0,13300.0,6500.0,5650.0,9100.0,16303.65,21707.41,21026.36,24971.96,33406.0,30337.0,23000.0,19400.0,9700.0,2000.0,6700.0,4700.0,6700.0,0.0,5000.0,7000.0,546627.9,556637.65,630763.89,536920.27,461919.35,642641.62,643110.66,661689.46,858512.94,1375613.51,1032901.79,824978.75,605337.46,597429.09,654699.31
交易性金融负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.92,39.82,43.54,20.79,78.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10618.11,6506.23,9567.26,6981.94,7522.82,8210.09,6314.26,525917.72,0.0,503155.89,0.0,690541.12,635420.84,648686.02,739300.27,788734.28,788911.15,849981.37,976909.62,1201825.6,1195213.82,1220013.73
应付票据,342.0,1400.0,3035.0,3747.0,1852.2,2135.0,1684.0,0.0,1700.0,9000.0,19200.0,19000.0,11000.0,6700.0,13200.0,8600.0,5100.0,3000.0,10500.0,7500.0,5635.0,7722.0,5212.0,6300.0,4500.0,7860.0,4930.0,7179.02,5828.8,4827.2,6522.5,4890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1500.0
应付账款,1561.48,1404.47,831.03,1109.29,1641.41,817.47,958.94,1163.45,640.3,1035.8,339.14,2258.66,1243.15,4400.37,6422.47,7920.31,5621.58,1052.18,5257.58,1156.28,1092.13,1167.02,1026.82,1703.5,1461.78,2758.11,1576.23,2388.24,1153.14,2695.62,1687.59,1424.26,525917.72,448533.29,503155.89,549081.39,690541.12,635420.84,0.0,0.0,788734.28,0.0,849981.37,976909.62,1198825.6,1195213.82,1218513.73
预收款项,390.65,1475.16,287.18,240.38,213.9,351.43,408.84,629.29,394.48,602.53,2938.52,1367.57,798.06,1280.42,780.15,1267.47,938.66,879.91,752.69,460.26,165.57,414.44,353.34,668.61,393.53,130.79,354.47,494.3,571.6,526.32,76.97,197.38,28634.87,27173.13,26603.44,29015.38,36817.99,33341.97,36333.8,44070.89,46761.13,49431.18,66451.9,65795.1,66994.89,1718.58,1685.19
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296746.76,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,33.7,64.05,89.73,98.16,109.4,110.59,173.23,171.58,143.5,138.39,173.23,151.41,194.14,147.42,156.82,11.07,188.39,127.04,166.16,-23.26,166.16,184.13,187.91,336.2,245.34,228.75,282.75,185.82,193.41,200.73,202.64,232.73,213865.94,167726.9,188659.27,222157.92,272070.61,192445.24,225558.71,250607.47,0.0,210168.16,252737.11,286168.4,328106.25,269865.39,369829.19
应交税费,1947.3,999.04,766.16,506.08,863.57,605.96,-696.77,-525.58,367.96,668.49,207.29,551.81,882.88,-149.5,217.38,688.28,1608.42,1011.46,702.82,507.49,1024.76,1568.94,1449.81,2300.48,2464.37,2056.11,1601.19,1818.13,2246.21,2527.41,1480.67,2158.98,41917.43,38153.65,40610.48,58063.11,86735.77,66977.98,54178.06,57915.93,63929.6,71380.16,78005.91,94725.99,113914.4,144276.45,142454.88
其他应付款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.37,791.95,1083.22,383.78,379.44,516.85,498.39,349985.94,0.0,281967.23,0.0,327526.04,325762.88,367601.9,445078.76,453963.72,393456.7,396434.73,421034.41,470715.98,499117.94,543478.44
应付利息,129.39,127.6,135.06,135.06,142.69,142.69,142.69,142.69,158.08,158.08,158.08,158.08,181.59,181.59,181.59,181.59,205.2,205.2,205.2,205.2,353.16,228.82,228.82,228.82,326.56,249.35,249.35,249.35,278.11,271.3,306.67,283.23,1389.98,1189.63,1224.58,1492.48,1974.18,3002.61,0.0,0.0,0.0,13195.0,0.0,0.0,0.0,0.0,0.0
应付股利,0.0,0.0,0.0,0.0,0.0,0.0,3155.87,1400.95,0.0,3524.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2220.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应付款,514.48,1000.92,981.63,2123.06,61.02,425.35,743.28,258.36,273.11,233.45,3739.1,3483.61,160.01,653.82,640.15,623.75,132.29,123.56,117.44,118.08,124.78,116.97,132.81,134.82,147.22,352.01,542.6,833.87,105.68,108.14,210.18,215.16,348595.96,317990.74,280742.65,283295.33,325551.86,322760.27,367601.9,445078.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内的递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131624.26,118314.71,161875.13,153067.85,278771.04,272278.74,198360.28,35271.55,27322.28,40322.51,57726.78,50312.37,209189.23,188786.06,235039.83
其他流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,99963.52,99937.89,100746.08,102068.83,101541.12,101744.69,151157.04,404858.46
