报表日期,2007-12-31,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-274.57,273.51,274.57,274.57,274.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.5,88.5,88.5,88.5,88.5,0.0,26205.07,26198.83
投资收益,194.72,45.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.17,0.0,111.11,114.44,196.42,0.0,81.69,81.69,214.41,96.59,196.21,26.07,-1021.77,-411.44,-421.24,-421.24,-421.24,0.0,0.0,0.0,-658.25,-524.14,-885.0,-1023.53,-24.89,-596.95,-1152.88,-1517.41,-3155.02,-904.65,7137.38,6848.99,3882.33,-484.7,-9.44,-95.85
其中:对联营企业和合营企业的投资收益,68.56,122.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-658.53,-524.14,-885.0,-1023.53,-19.05,-596.95,-1152.88,-1517.41,-3155.02,-904.65,-688.46,-976.85,-3304.13,-484.7,-448.33,-593.35
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,5564.34,14870.5,5916.33,12468.13,15892.28,17924.71,2338.95,3215.67,5119.36,8310.78,1939.48,1859.9,3707.27,11261.89,3563.57,8359.66,13997.33,20362.49,3739.85,7503.45,13096.41,17737.33,5306.09,9265.53,14025.52,12792.67,2456.12,9057.16,11227.58,11264.53,4949.49,9867.56,18063.28,28439.8,4026.66,13513.76,29054.05,41246.99,13313.27,27387.62,38672.1,9813.66,21133.6,22485.78,26959.59,24937.47,5206.73,28337.68,43422.53
加:营业外收入,542.86,359.94,81.12,94.03,102.54,1135.33,12.42,381.79,516.93,1423.63,295.32,314.42,430.55,746.67,119.92,238.27,381.46,583.59,785.0,1390.18,1529.67,2904.57,807.51,1181.19,1742.02,2031.82,499.38,1146.54,8954.61,20653.3,4535.29,11745.68,19559.26,23589.1,8805.16,11127.87,14585.85,1080.56,66.76,175.8,250.97,70.56,8.89,11.89,30.36,44.02,14.34,9.85,41.69
减：营业外支出,243.21,903.99,57.06,107.2,180.23,371.94,-31.16,137.14,206.94,334.02,65.04,105.57,167.56,308.36,100.18,255.78,381.95,599.54,127.88,277.5,364.83,547.97,107.54,254.14,421.2,606.44,90.13,239.1,430.93,1093.33,233.74,346.39,564.62,1041.7,398.85,544.46,684.72,562.2,109.48,380.7,638.97,671.55,96.86,256.51,456.04,931.41,257.49,383.9,570.89
其中：非流动资产处置损失,65.31,669.7,0.39,0.39,0.4,132.48,0.0,105.19,106.58,106.74,0.0,0.0,0.0,0.0,0.0,5.76,0.0,27.54,1.41,1.41,7.09,21.48,0.0,22.96,23.61,24.06,0.04,1.67,1.67,361.87,0.0,2.54,38.44,370.38,191.66,216.86,216.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,5863.99,14326.45,5940.38,12454.96,15814.59,18688.1,2382.53,3460.32,5429.35,9400.38,2169.76,2068.75,3970.27,11700.2,3583.31,8342.15,13996.83,20346.53,4396.96,8616.13,14261.25,20093.92,6006.05,10192.58,15346.33,14218.06,2865.37,9964.6,19751.25,30824.51,9251.04,21266.86,37057.92,50987.2,12432.98,24097.18,42955.18,41765.35,13270.54,27182.72,38284.09,9212.66,21045.63,22241.16,26533.91,24050.07,4963.58,27963.63,42893.32
减：所得税费用,1135.13,2689.2,776.78,1766.16,2480.19,2608.69,131.61,198.0,371.65,1237.31,362.25,389.34,1061.85,3041.91,800.3,1754.2,2889.04,4508.75,745.86,1842.5,3098.48,4964.93,1039.57,1947.82,3098.97,3933.12,560.42,1532.6,2408.24,2894.6,1345.55,2529.35,3057.37,3262.29,-130.71,1100.15,1374.83,-89.17,0.0,183.58,718.67,-2970.02,13.28,182.33,182.33,-1764.13,0.0,778.6,1160.38
五、净利润,4728.86,11637.25,5163.6,10688.8,13334.4,16079.42,2250.92,3262.32,5057.7,8163.08,1807.51,1679.41,2908.41,8658.28,2783.02,6587.95,11107.79,15837.78,3651.11,6773.62,11162.77,15129.0,4966.49,8244.76,12247.37,10284.94,2304.94,8432.01,17343.01,27929.91,7905.48,18737.51,34000.55,47724.91,12563.69,22997.02,41580.35,41854.52,13270.54,26999.14,37565.42,12182.68,21032.35,22058.83,26351.58,25814.2,4963.58,27185.03,41732.94
归属于母公司所有者的净利润,4713.54,11637.25,5163.6,10688.8,13334.4,16079.42,2250.92,3262.32,5057.7,8163.78,1807.51,1679.41,2908.41,7129.84,2167.38,5051.41,8735.65,12608.91,2822.92,5569.68,9178.18,13013.28,4634.67,7604.36,11105.74,10560.18,2751.12,8033.72,14066.39,20330.29,6049.67,15386.29,24632.86,32934.34,6591.93,15594.02,36652.36,38088.66,13495.85,30113.05,43379.0,24202.23,20513.27,25177.4,32920.16,36873.24,5482.6,30280.99,46550.16
少数股东损益,15.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,1528.44,615.64,1536.55,2372.14,3228.87,828.19,1203.95,1984.58,2115.72,331.82,640.4,1141.62,-275.24,-446.18,398.29,3276.62,7599.62,1855.81,3351.22,9367.69,14790.57,5971.76,7403.0,4927.99,3765.86,-225.31,-3113.91,-5813.58,-12019.55,519.08,-3118.57,-6568.58,-11059.04,-519.01,-3095.96,-4817.22
基本每股收益(元/股),0.36,0.63,0.28,0.57,0.72,0.86,0.12,0.16,0.23,0.36,0.07,0.07,0.11,0.24,0.07,0.17,0.29,0.42,0.09,0.09,0.15,0.22,0.08,0.13,0.19,0.18,0.05,0.13,0.23,0.34,0.1,0.23,0.37,0.48,0.08,0.2,0.46,0.47,0.15,0.34,0.5,0.28,0.23,0.29,0.38,0.42,0.06,0.34,0.53
稀释每股收益(元/股),0.36,0.63,0.28,0.57,0.72,0.86,0.12,0.16,0.23,0.36,0.07,0.07,0.11,0.24,0.07,0.17,0.29,0.42,0.09,0.09,0.15,0.22,0.08,0.13,0.19,0.18,0.05,0.13,0.23,0.34,0.1,0.23,0.37,0.48,0.08,0.2,0.46,0.47,0.15,0.34,0.5,0.28,0.23,0.29,0.38,0.42,0.06,0.34,0.53
七、其他综合收益,41.18,-36.2,-99.53,-49.81,-48.22,-54.01,-26.0,-35.86,-34.88,-57.79,3.71,-17.2,-68.56,-56.71,15.41,6.52,37.33,-24.24,-25.12,-45.82,-42.7,-5.58,-27.25,-8.89,-40.16,6.63,-111.62,-78.16,-55.52,71.37,-46.11,-14.82,-12.45,142.44,-13.79,-102.92,-97.59,-201.96,-163.3,-216.86,474.83,124.73,-793.6,462.19,2.12,220.89,75.12,674.85,579.73
八、综合收益总额,4770.04,11601.05,5064.06,10638.98,13286.19,16025.41,2224.92,3226.46,5022.81,8105.28,1811.22,1662.21,2839.85,8601.57,2798.43,6594.48,11145.12,15813.54,3625.99,6727.81,11120.06,15123.42,4939.24,8235.87,12207.21,10291.57,2193.33,8353.85,17287.49,28001.28,7859.37,18722.69,33988.11,47867.34,12549.9,22894.1,41482.76,41652.57,13107.24,26782.28,38040.25,12307.41,20238.75,22521.02,26353.7,26035.09,5038.7,27859.89,42312.67
归属于母公司所有者的综合收益总额,4754.72,11601.05,5064.06,10638.98,13286.19,16025.41,2224.92,3226.46,5022.81,8105.99,1811.22,1662.21,2839.85,7073.13,2182.79,5057.93,8772.98,12584.79,2797.8,5523.86,9135.48,13008.48,4607.42,7595.47,11065.59,10565.55,2639.51,7955.56,14010.87,20398.82,6003.56,15371.48,24620.42,33077.5,6578.14,15491.1,36554.77,37878.27,13332.55,29896.19,43853.83,24325.48,19719.67,25639.59,32922.28,37095.59,5557.72,30955.85,47129.88
归属于少数股东的综合收益总额,15.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,1528.44,615.64,1536.55,2372.14,3228.75,828.19,1203.95,1984.58,2114.94,331.82,640.4,1141.62,-273.98,-446.18,398.29,3276.62,7602.46,1855.81,3351.22,9367.69,14789.84,5971.76,7403.0,4927.99,3774.3,-225.31,-3113.91,-5813.58,-12018.07,519.08,-3118.57,-6568.58,-11060.5,-519.01,-3095.96,-4817.22
