报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
货币资金,8.33,6.71,52.15,0.0,0.0,1745.93,1197.13,10855.14,5577.26,10356.06,85120.37,101812.72,66558.55,74626.54,356647.9,190446.47,151461.16,174221.63,103550.82,145406.91,181274.53,139028.95,130925.34,149686.62,161245.64,129117.08,92114.53,85365.84,332353.57,367078.76,387348.47,348124.77,274473.42,180405.93,170289.95,521845.2,667200.6,653415.68,632066.83,604941.51,594213.7,507849.18,454099.16,473984.87,526936.49,418103.45,413786.17,440592.78,414619.69,390624.14
交易性金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,10161.6,0.0,0.0,0.0,0.0,0.0,5048.1,5147.22,5222.52
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387209.45,387882.82,407225.23,445481.32,509934.2,506948.43,250434.47
应收票据,0.0,0.0,0.0,0.0,0.0,331.83,1665.27,1135.92,2092.98,2242.64,3261.25,2954.58,2794.65,3091.47,3552.17,4878.0,6304.13,6316.28,9603.9,11363.8,9434.64,42918.69,78568.66,65931.58,46330.35,81759.87,85809.06,78082.44,79140.58,85879.16,104294.83,119288.02,85085.06,84660.54,115580.05,118703.7,109696.57,108805.36,141975.84,137428.2,133886.48,144825.22,151576.59,148212.18,160956.88,141733.31,162447.47,261725.59,252358.55,0.0
应收账款,468.11,468.11,468.11,0.0,0.0,10620.71,12782.2,14063.61,13757.68,14008.63,15788.72,11856.8,13196.32,12241.98,15605.19,18292.72,20074.39,33213.46,39451.61,35171.64,44823.92,66110.27,70668.22,78499.12,77057.01,89571.14,87642.01,90554.29,96079.42,121761.2,130221.92,116503.16,126315.16,148770.92,148662.0,136974.95,151365.42,182812.98,200114.22,190787.17,219055.43,231735.98,245226.61,238997.26,226925.94,265491.92,283033.86,248208.61,254589.88,250434.47
预付款项,226.99,226.99,226.99,0.0,0.0,700.86,3167.1,5810.33,5968.52,7378.93,7975.79,4499.36,36147.34,4744.71,9826.64,13172.14,35727.85,96346.79,65580.72,81337.19,80367.6,77929.99,85940.86,81425.16,71335.89,80877.78,80723.84,77330.51,88483.41,107963.29,109317.77,129675.13,183338.2,216915.39,207107.12,8596.86,7999.88,18374.34,23079.29,20652.85,25133.37,23112.55,27854.83,31571.38,36195.21,24823.75,70260.5,66629.47,52857.65,21678.84
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.31,0.0,0.0,0.0,0.0,421.56,1053.97,568.8,1052.37,776.05,842.15,487.56,1265.26,897.0,626.46,1114.96,135.29,372.7,577.25,706.75,1208.5,2265.16,1633.88,1907.54,2598.01,1609.26,523.35,1188.07,1215.7,1106.36,601.82,884.48,1469.49,1963.5
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应收款,1915.19,1914.31,1836.67,0.0,51.07,328.5,227.98,288.45,503.93,784.12,1955.93,453.75,804.77,1161.52,4036.81,984.26,2575.79,2860.25,2779.28,1370.16,1725.38,3664.56,6945.91,7657.58,7924.6,5488.4,10076.85,17529.33,17665.02,16834.43,16778.95,86167.44,87694.67,63712.9,66504.46,3526.83,5195.26,3829.97,4197.99,3486.0,4554.33,4526.3,5758.94,4756.04,2994.14,3928.3,0.0,4761.54,0.0,3216.66
