报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
加:营业外收入,0.0,0.0,0.0,0.0,0.0,584.75,59.07,624.17,0.0,0.0,7.2,8.95,0.0,0.0,0.0,0.0,2.88,2.88,2.88,1609.89,57.33,75.88,97.97,2408.65,11.42,24.52,199.46,81.09,9.34,51.45,69.29,120.59,40.5,67.18,130.0,305.93,5.08,20.27,72.66,452.33,40.27,80.28,119.62,190.54,32.73,87.3,118.45,158.08,164.83,90.74
减：营业外支出,0.0,0.0,0.0,0.0,0.0,22.71,20.82,159.11,0.14,0.16,0.36,11.25,0.03,0.09,5.58,24.99,15.96,31.6,74.26,359.73,127.81,339.11,520.69,542.99,14.14,33.36,974.26,1084.85,13.44,2131.53,2217.03,2485.3,102.9,182.38,239.03,306.42,156.53,405.61,467.11,531.75,13.48,61.24,78.66,390.38,232.75,89.17,97.26,716.01,60.9,60.78
其中：非流动资产处置损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77,0.0,12.88,15.78,16.31,4.68,11.15,-6.15,7.24,0.0,-10.4,-10.3,0.37,0.0,0.02,0.4,1.09,0.02,0.17,0.18,1.12,0.0,0.78,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,346.92,812.66,912.24,1573.42,459.74,683.64,114.65,-2291.36,45.39,-1362.89,-2074.25,-3277.35,-488.29,-1503.35,-1757.48,2102.85,310.98,347.37,-749.67,44880.71,26012.49,46636.88,55212.98,62566.37,-773.45,3425.08,2640.87,50851.73,-2054.44,3292.46,2866.71,8737.34,1573.99,3310.97,3415.49,12497.16,-3912.4,20032.07,18192.33,-3661.87,665.87,3178.47,3756.49,30191.58,4700.73,18965.11,24251.12,73327.81,-748.1,-7909.55
减：所得税费用,12.98,6.5,2.11,34.94,86.23,96.41,73.71,152.85,12.05,16.61,16.81,26.59,0.0,0.0,0.0,995.66,140.12,274.27,307.87,12946.28,9753.9,19126.35,23596.5,22415.48,238.71,598.76,1071.35,14369.36,-568.02,292.06,463.76,3281.55,962.46,1929.29,1327.11,4280.14,-334.48,8857.8,8560.33,14991.24,733.09,977.77,1605.6,14419.72,2962.03,7725.46,8665.66,33350.05,420.07,-652.57
五、净利润,333.94,806.15,910.13,1538.48,373.51,587.23,40.94,-2444.22,33.35,-1379.51,-2091.06,-3303.94,-488.29,-1503.35,-1757.48,1107.18,170.87,73.1,-1057.54,31934.42,16258.59,27510.53,31616.49,40150.89,-1012.16,2826.32,1569.52,36482.37,-1486.42,3000.4,2402.96,5455.79,611.53,1381.68,2088.38,8217.02,-3577.93,11174.27,9632.0,-18653.11,-67.22,2200.7,2150.89,15771.87,1738.69,11239.65,15585.46,39977.76,-1168.17,-7256.98
归属于母公司所有者的净利润,333.94,806.15,910.13,1737.38,265.36,246.95,40.94,-2113.67,30.91,-1327.47,-1733.29,-2616.94,-431.12,-1482.18,-1725.73,1107.18,170.87,73.1,-1057.54,32405.95,16742.24,27564.68,30432.95,38731.34,-909.83,3041.41,1838.87,36819.83,-1442.35,1626.3,613.42,3708.97,680.68,715.33,1151.77,7754.23,-3614.75,10447.83,8522.8,-19947.44,-486.9,1605.24,1564.65,15567.56,1899.84,11612.82,17093.09,41128.25,-1078.31,-6794.09
少数股东损益,0.0,0.0,0.0,-198.9,108.15,340.28,0.0,-330.55,2.44,-52.04,-357.77,-686.99,-57.17,-21.16,-31.75,0.0,0.0,0.0,0.0,-471.53,-483.65,-54.15,1183.54,1419.55,-102.33,-215.09,-269.36,-337.46,-44.08,1374.11,1789.53,1746.82,-69.15,666.35,936.61,462.79,36.82,726.44,1109.2,1294.34,419.68,595.46,586.25,204.3,-161.14,-373.17,-1507.63,-1150.49,-89.85,-462.89
基本每股收益(元/股),0.021,0.0506,0.057,0.11,0.0167,0.016,0.003,-0.1328,0.0019,-0.083,-0.11,-0.16,-0.0271,-0.0931,-0.1085,0.07,0.0107,0.0046,-0.0665,0.78,0.31,0.257,0.28300000000000003,0.36,-0.008,0.027999999999999997,0.0171,0.34,-0.013000000000000001,0.015,0.006,0.03,0.005,0.005,0.009000000000000001,0.06,-0.027000000000000003,0.078,0.064,-0.15,-0.004,0.012,0.012,0.12,0.013999999999999999,0.09,0.13,0.31,-0.01,-0.05
稀释每股收益(元/股),0.021,0.0506,0.057,0.11,0.0167,0.016,0.003,-0.1328,0.0019,-0.083,-0.11,-0.16,-0.0271,-0.0931,-0.1085,0.07,0.0107,0.0046,-0.0665,0.78,0.31,0.257,0.28300000000000003,0.36,-0.008,0.027999999999999997,0.0171,0.34,-0.013000000000000001,0.015,0.006,0.03,0.005,0.0053,0.009000000000000001,0.06,-0.027000000000000003,0.078,0.064,-0.15,-0.004,0.012,0.012,0.12,0.013999999999999999,0.09,0.13,0.31,-0.01,-0.05
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.78,-98.17,32.97,64.3,-71.47,-11.22,172.84
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2444.22,0.0,0.0,-2091.06,-3303.94,0.0,0.0,-1757.48,1107.18,0.0,73.1,-1057.54,31934.42,16258.59,27510.53,31616.49,40150.89,-1012.16,2826.32,1557.66,36482.37,-1486.42,3000.4,2402.96,5455.79,611.53,1381.68,2088.38,8217.02,-3577.93,11174.27,9632.0,-18653.11,-67.22,2200.7,2150.89,15769.08,1640.53,11272.62,15649.76,39906.29,-1179.38,-7084.14
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2113.67,0.0,0.0,-1733.29,-2616.94,0.0,0.0,-1725.73,1107.18,0.0,73.1,-1057.54,32405.95,16742.24,27564.68,30432.95,38731.34,-909.83,3041.41,1827.02,36819.83,-1442.35,1626.3,613.42,3708.97,680.68,715.33,1151.77,7754.23,-3614.75,10447.83,8522.8,-19947.44,-486.9,1605.24,1564.65,15564.78,1801.67,11645.79,17157.39,41056.78,-1089.53,-6621.25
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-330.55,0.0,0.0,-357.77,-686.99,0.0,0.0,-31.75,0.0,0.0,0.0,0.0,-471.53,-483.65,-54.15,1183.54,1419.55,-102.33,-215.09,-269.36,-337.46,-44.08,1374.11,1789.53,1746.82,-69.15,666.35,936.61,462.79,36.82,726.44,1109.2,1294.34,419.68,595.46,586.25,204.3,-161.14,-373.17,-1507.63,-1150.49,-89.85,-462.89
