报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
投资收益,-118.11,-155.78,-110.41,-83.39,-5.72,285.98,266.59,236.12,19.45,360.2,397.08,377.34,124.06,121.15,535.9,521.33,40.67,541.71,606.57,952.21,237.17,1351.96,1021.7,1615.97,-147.69,488.43,620.15,1013.15,79.66,617.72,709.45,999.02,225.82,-2321.94,-1551.74,838.36,179.4,613.38,1612.63,1310.73,243.24,670.01,1453.9,1341.71,183.09,1074.83,1198.32,1372.96,-1599.83,-549.74,-574.03
其中:对联营企业和合营企业的投资收益,-118.11,-155.78,-110.41,-83.39,-5.72,45.98,26.59,12.88,30.84,71.58,108.46,77.34,0.0,121.15,150.62,136.06,40.67,121.41,186.27,525.91,237.17,826.59,496.33,1090.59,-147.69,-1.92,129.8,522.8,79.66,127.37,219.1,504.74,225.82,113.59,295.37,249.94,179.4,613.38,1024.21,722.31,243.24,670.01,806.62,694.42,183.09,427.56,550.83,717.74,-1599.83,-1254.4,-1278.68
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,45942.17,83471.64,131486.68,165706.89,29434.55,82007.59,129666.7,149242.76,34746.95,73909.57,126122.14,174714.9,36432.95,88834.66,161825.7,209211.31,54790.34,124069.29,203045.54,250616.99,40353.43,91307.91,153663.22,184755.41,41672.17,95672.6,141396.88,183927.19,14915.17,53518.8,98683.34,100191.68,36330.82,66665.95,120438.05,148520.12,45006.97,93410.27,148232.84,167987.47,37770.88,67828.63,118858.38,142010.72,59272.79,90265.26,133083.96,121811.23,52270.69,101681.67,118549.17
加:营业外收入,18.27,178.89,263.15,784.79,102.06,187.72,278.57,3298.81,182.49,313.29,530.1,825.12,112.19,349.75,506.49,761.57,327.56,484.28,592.08,1075.17,80.42,204.98,376.74,856.37,97.9,293.37,662.21,983.79,244.13,684.08,819.33,1179.57,108.93,886.41,2921.29,3504.51,122.21,264.67,584.72,1230.07,203.7,440.09,1079.67,735.68,87.66,235.52,413.0,1479.31,368.33,438.92,699.45
减：营业外支出,45.76,196.74,473.07,1301.71,122.05,148.18,381.18,4274.13,151.35,356.03,733.54,5573.15,211.66,273.03,2521.78,10459.35,88.18,4190.55,7323.35,13858.42,176.87,860.78,9790.27,9798.31,5841.84,9616.55,11680.56,14735.83,2143.69,10460.75,12935.86,13307.98,1546.74,2244.35,3872.52,6840.82,1638.19,2970.63,4299.06,14816.59,380.62,971.38,2437.57,8033.21,264.04,3183.97,6030.56,16410.54,127.45,436.87,1684.42
其中：非流动资产处置损失,-8.89,5.54,30.06,0.0,0.0,5.31,49.65,3699.79,0.0,72.88,96.05,4368.39,8.69,26.81,2073.38,9631.81,3.22,3972.32,6934.11,13111.25,-3.73,-536.37,9335.38,9051.08,5741.5,9426.92,11265.54,13985.94,2056.69,10208.18,12487.11,12598.54,1429.9,2031.23,3552.97,6078.2,1595.48,2300.67,3233.77,13375.58,334.68,877.43,2278.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,45914.68,83453.79,131276.76,165189.98,29414.56,82047.14,129564.09,148267.43,34778.1,73866.83,125918.71,169966.86,36333.49,88911.38,159810.41,199513.53,55029.71,120363.02,196314.28,237833.74,40256.99,90652.11,144249.68,175813.48,35928.23,86349.43,130378.53,170175.15,13015.61,43742.12,86566.81,88063.27,34893.02,65308.01,119486.82,145183.81,43490.99,90704.31,144518.49,154400.95,37593.97,67297.34,117500.48,134713.18,59096.41,87316.82,127466.41,106879.99,52511.57,101683.73,117564.2
减：所得税费用,6824.05,9970.9,17647.45,22162.4,5888.85,14956.23,23304.69,27060.75,7299.0,14816.1,25232.22,34340.26,8068.03,19836.19,35741.44,44038.93,13251.65,28914.68,47266.57,57596.48,10093.52,22894.67,36377.6,44115.08,9117.26,21574.34,32540.22,43066.98,3304.84,10875.77,21633.05,21950.69,8669.14,19019.89,31786.03,38852.97,10960.3,22736.84,35897.9,39030.9,9450.76,16675.45,28878.09,33536.38,14631.95,22158.23,31464.03,28976.58,13662.87,25674.85,30092.8
五、净利润,39098.07,73482.89,113629.3,143027.58,23525.71,67090.91,106259.4,121206.69,27479.1,59050.74,100686.49,135626.6,28265.46,69075.19,124068.97,155474.61,41778.07,91448.34,149047.7,180237.26,30163.47,67757.45,107872.09,131698.4,26810.98,64775.09,97838.3,127108.17,9710.78,32866.35,64933.76,66112.58,26223.88,46288.12,87700.79,106330.84,32530.69,67967.47,108620.6,115370.05,28143.21,50621.89,88622.39,101176.8,44464.46,65158.59,96002.38,77903.42,38848.7,76008.87,87471.41
归属于母公司所有者的净利润,39075.27,73540.38,113695.45,143083.55,23531.25,67072.19,106241.03,121182.76,27433.6,59129.12,100784.59,135732.85,28294.94,69161.19,124131.3,155589.08,41880.87,91525.15,149159.43,180410.79,30223.94,67844.91,108022.53,131893.66,26861.33,64907.67,98057.65,127383.94,9717.92,32872.05,64977.8,66202.1,26227.67,46473.82,88281.66,107082.3,32658.97,68182.27,108943.57,115825.38,28250.02,50871.57,88848.55,101536.1,44604.47,65408.61,96377.61,78405.96,39032.83,76216.1,87480.76
少数股东损益,22.8,-57.5,-66.15,-55.97,-5.55,18.71,18.37,23.92,45.5,-78.38,-98.1,-106.26,-29.47,-86.0,-62.32,-114.47,-102.81,-76.81,-111.73,-173.53,-60.47,-87.46,-150.44,-195.26,-50.36,-132.58,-219.35,-275.76,-7.14,-5.7,-44.05,-89.52,-3.79,-185.7,-580.86,-751.46,-128.27,-214.8,-322.98,-455.33,-106.81,-249.68,-226.15,-359.29,-140.01,-250.02,-375.23,-502.54,-184.13,-207.23,-9.35
基本每股收益(元/股),0.055,0.1037,0.16,0.202,0.033,0.09,0.15,0.17,0.039,0.08,0.14,0.19,0.04,0.1,0.175,0.22,0.059,0.13,0.21,0.25,0.043,0.1,0.15,0.19,0.038,0.09,0.14,0.18,0.014,0.05,0.092,0.09,0.037,0.07,0.125,0.15,0.046,0.1,0.154,0.16,0.04,0.07,0.125,0.14,0.063,0.09,0.136,0.11,0.055,0.11,0.123
稀释每股收益(元/股),0.055,0.0,0.16,0.202,0.033,0.09,0.15,0.17,0.039,0.08,0.14,0.19,0.04,0.1,0.175,0.22,0.059,0.13,0.21,0.25,0.043,0.1,0.15,0.19,0.038,0.09,0.14,0.18,0.014,0.05,0.092,0.09,0.037,0.07,0.125,0.15,0.046,0.1,0.154,0.16,0.04,0.07,0.125,0.14,0.063,0.09,0.136,0.11,0.055,0.11,0.123
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18194.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59050.74,100686.49,135626.6,28265.46,69075.19,124068.97,155474.61,41778.07,91448.34,149047.7,180237.26,30163.47,67757.45,107872.09,131698.4,26810.98,64775.09,97838.3,127108.17,9710.78,32866.35,64933.76,66112.58,26223.88,46288.12,87700.79,106330.84,32530.69,67967.47,108620.6,115370.05,28143.21,50621.89,88622.39,119370.9,44464.46,65158.59,96002.38,77903.42,38848.7,76008.87,87471.41
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59129.12,100784.59,135732.85,28294.94,69161.19,124131.3,155589.08,41880.87,91525.15,149159.43,180410.79,30223.94,67844.91,108022.53,131893.66,26861.33,64907.67,98057.65,127383.94,9717.92,32872.05,64977.8,66202.1,26227.67,46473.82,88281.66,107082.3,32658.97,68182.27,108943.57,115825.38,28250.02,50871.57,88848.55,119730.19,44604.47,65408.61,96377.61,78405.96,39032.83,76216.1,87480.76
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.38,-98.1,-106.26,-29.47,-86.0,-62.32,-114.47,-102.81,-76.81,-111.73,-173.53,-60.47,-87.46,-150.44,-195.26,-50.36,-132.58,-219.35,-275.76,-7.14,-5.7,-44.05,-89.52,-3.79,-185.7,-580.86,-751.46,-128.27,-214.8,-322.98,-455.33,-106.81,-249.68,-226.15,-359.29,-140.01,-250.02,-375.23,-502.54,-184.13,-207.23,-9.35
