报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
销售商品、提供劳务收到的现金,10001.9,26564.26,43024.72,68583.55,15414.86,31140.51,46776.68,56733.16,14731.22,27897.34,61826.3,62646.02,8371.58,7045.79,27195.66,31829.49,14144.58,32224.92,47377.54,227841.94,47948.73,116529.92,214319.51,305393.93,62043.83,120235.11,186032.19,266181.05,59616.87,107169.5,165966.66,243238.07,54114.44,158682.16,281273.1,455640.11,151524.79,324958.09,457641.5,613768.33,117289.3,219969.09,372923.57,651165.1,188593.31,492737.48,697786.95,948132.39,162399.88,507910.42
收到的税费返还,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,3.67,0.0,80.53,80.53,80.53,80.53,0.0,16.61,16.61,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6680.89,14010.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与经营活动有关的现金,85.53,157.39,160.58,1032.64,483.67,1239.24,440.95,37534.27,27.91,6585.84,31137.28,11811.96,663.1,2708.12,4555.77,8193.18,2.96,6172.82,6823.32,47424.78,38628.4,28423.97,28983.56,26241.32,5020.41,11439.09,24052.33,22387.98,21030.99,26098.0,13287.73,14165.25,1133.75,5018.68,34465.93,17928.88,5534.92,19236.59,27299.1,35012.49,18279.75,45489.78,86436.71,213005.75,51036.06,231766.17,304362.46,324148.16,32177.11,53573.35
经营活动现金流入小计,10087.42,26721.65,43185.3,69616.19,15898.53,32379.75,47217.63,94267.44,14759.13,34486.86,92967.25,74457.98,9115.22,9834.44,31831.96,40103.2,14147.55,38414.35,54217.48,275266.71,86577.13,144953.9,243303.63,331635.26,67064.24,131674.2,210084.52,288569.03,80647.86,133267.5,179254.4,257403.32,55248.19,163700.85,315739.03,473568.99,157059.7,344194.67,484940.6,648780.81,135569.05,272139.76,473371.06,864170.84,239629.37,724503.65,1002149.41,1272280.55,194576.99,561483.77
购买商品、接受劳务支付的现金,9021.4,27983.56,40800.98,64214.05,8181.27,20136.34,38236.94,44272.49,17811.66,33177.16,77935.64,70145.01,10322.6,9594.61,30731.19,30328.85,14657.21,32325.45,48091.97,262923.8,35948.89,61342.83,64351.68,119591.35,47173.98,119706.09,145175.41,269003.59,63526.72,162788.21,223064.33,261127.64,80342.0,107883.15,137869.04,186884.9,55549.09,135614.5,158176.88,280787.27,93847.67,315540.24,463638.62,562496.53,97064.95,288763.46,541039.63,608010.4,138938.54,398737.22
支付给职工以及为职工支付的现金,41.4,84.19,121.85,207.51,38.84,94.03,126.24,282.62,71.15,149.6,306.17,511.42,172.17,288.45,509.78,513.15,130.5,203.98,321.84,5651.59,1661.39,3541.48,4980.78,7541.61,2926.67,4432.89,6419.47,8933.71,2613.12,4178.05,6317.44,9540.29,3466.73,5852.35,8133.25,12189.75,4655.38,7588.0,10461.71,14162.99,3931.01,6779.47,9686.25,13238.44,5232.8,10051.46,14099.9,19288.78,5471.27,10955.33
支付的各项税费,22.29,38.7,68.16,199.56,201.76,329.52,374.21,514.11,89.47,124.02,211.29,152.38,4.52,8.93,41.61,175.99,1579.08,1834.53,2239.53,35354.01,4576.17,17809.18,27456.65,33858.09,5986.98,23277.66,45563.12,52653.09,6319.8,24386.97,37718.63,41761.68,6763.39,16443.84,21909.13,30088.26,21079.79,44652.13,58590.02,64437.82,13200.47,35603.76,49387.33,39244.44,22574.22,60909.5,76653.26,82468.35,22197.37,65604.19
支付的其他与经营活动有关的现金,100.73,266.07,342.25,4139.87,2773.62,3900.5,1050.48,37321.67,1201.07,4145.35,6086.3,2359.84,933.52,5656.38,6668.11,3488.2,133.83,6132.02,6890.66,38198.88,23821.32,6302.35,51734.07,34218.35,6614.1,17391.59,32951.94,25742.51,12333.07,28419.72,50085.27,41985.39,8498.08,9226.04,14773.7,33587.5,9611.18,56741.83,32105.6,30896.98,20008.4,30579.93,130831.41,248386.44,56390.08,125504.09,125228.85,204684.39,87175.11,233092.48
经营活动现金流出小计,9185.81,28372.53,41333.24,68760.98,11195.49,24460.38,39787.87,82390.89,19173.35,37596.14,84539.4,73168.65,11432.81,15548.37,37950.68,34506.19,16500.62,40495.97,57544.0,342128.29,66007.77,88995.84,148523.18,195209.4,62701.73,164808.23,230109.94,356332.89,84792.71,219772.95,317185.68,354415.0,99070.19,139405.38,182685.12,262750.41,90895.45,244596.46,259334.2,390285.05,130987.55,388503.41,653543.62,863365.84,181262.04,485228.5,757021.65,914451.92,253782.29,708389.21
经营活动产生的现金流量净额,901.61,-1650.87,1852.07,855.21,4703.04,7919.37,7429.77,11876.55,-4414.22,-3109.28,8427.85,1289.33,-2317.6,-5713.92,-6118.72,5597.01,-2353.08,-2081.62,-3326.53,-66861.58,20569.36,55958.06,94780.45,136425.86,4362.5,-33134.02,-20025.42,-67763.87,-4144.85,-86505.45,-137931.28,-97011.68,-43822.0,24295.47,133053.92,210818.58,66164.25,99598.21,225606.41,258495.76,4581.49,-116363.65,-180172.56,805.0,58367.32,239275.15,245127.76,357828.63,-59205.31,-146905.44
