报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
固定资产净额,1615425.45,1630493.5,1702448.65,1886017.64,1968418.48,2026204.86,2149247.76,2243510.11,2318391.73,2340300.58,2393223.43,2560941.72,2659930.69,2840808.33,2961278.54,3275182.75,3415026.74,3669092.85,3886258.92,4303494.79,4382642.11,4775496.28,4815772.4,4929626.22,4874079.49,4967733.72,5028377.21,5152744.14,5188085.05,5365743.09,5458216.78,5725049.97,5887547.4,6137169.5,6185891.21,6169552.13,6196349.81,6214427.06,6197205.58,6227802.22,6157966.85,6119784.02,6060501.27,5966763.34,5927833.3,5931060.56,5959525.69,6032046.35,0.0
在建工程,129572.68,168313.09,205812.74,165012.78,120823.97,180945.77,143878.99,169561.37,192363.42,258812.53,348581.05,413650.33,442112.6,462261.58,453223.45,373723.01,336152.04,452339.6,465847.32,454885.48,516734.1,302070.79,321959.89,239452.67,294567.02,262919.51,334401.88,313739.22,407365.89,432935.81,427138.96,397522.41,288905.93,228688.49,158202.52,157151.02,196822.74,207990.65,199814.68,152104.15,166797.89,160556.75,189798.59,236421.91,232053.31,363327.11,354754.98,190887.39,0.0
工程物资,85929.13,121375.15,145627.74,137542.06,185187.32,158247.67,171539.55,137549.01,124055.3,197671.47,239409.46,220768.38,270719.31,237004.79,249620.96,293661.52,293806.71,279186.57,231578.17,159015.45,147977.2,127151.48,120430.3,140905.79,164762.54,162307.67,184784.97,196412.67,219954.0,224894.32,192129.24,141683.8,126089.93,98966.99,112065.07,106036.09,105378.03,132239.65,124657.77,105091.18,115678.59,125333.75,101781.35,132949.88,108630.09,0.0,0.0,154952.64,0.0
固定资产清理,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
生产性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无形资产,57131.41,128500.49,136350.54,138312.24,144803.02,144721.57,147093.47,166024.27,167782.14,192526.37,193027.59,206437.48,210824.29,240129.21,264609.03,276790.06,278806.94,322065.65,338880.23,446789.58,456720.23,505077.3,512630.56,511034.05,515582.95,531281.04,537159.33,604805.54,627872.34,641426.03,643224.11,672162.56,673319.71,706301.09,706100.57,716048.74,750175.01,745534.85,745395.08,749770.3,752063.28,758115.55,786326.6,797612.58,801570.14,813067.1,836589.75,837183.53,860901.83
开发支出,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
商誉,1193.79,1193.79,1193.79,1611.96,1611.96,1611.96,1611.96,1611.96,1611.96,1611.96,1611.96,1611.96,1611.96,1611.96,1611.96,1611.96,1611.96,3934.5,7615.79,7969.27,7969.27,9865.17,9865.17,21238.88,21238.88,21238.88,29936.6,29974.23,36871.33,36871.33,36871.33,37455.72,37455.72,42231.41,42231.41,46373.07,46373.07,46373.07,46373.07,49364.79,49364.79,49364.79,49364.79,49364.79,49364.79,49364.79,51439.81,51439.81,51439.81
长期待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
递延所得税资产,4503.14,6241.93,6265.17,7964.21,7964.21,8732.82,8732.82,6896.96,7186.17,8334.11,8329.24,6025.02,6408.64,6643.07,7352.79,8094.33,11144.62,11410.24,12420.97,10354.84,12233.13,15106.52,14299.89,16044.09,15935.42,36987.35,39619.16,36356.51,36872.97,45759.1,38948.73,28347.66,34959.9,39464.66,38896.1,45393.64,48611.31,48744.94,48084.68,52954.67,55674.89,56807.26,60465.44,67781.89,73965.31,73305.46,75569.1,95385.62,95217.26
其他非流动资产,18350.0,18800.0,19874.54,19930.64,22680.36,22069.13,24416.93,22274.48,21400.78,22771.57,27994.46,13186.16,17054.12,23173.87,24910.37,11021.62,11021.62,9653.4,20959.93,35086.1,29937.88,41698.27,42669.75,39685.84,37185.84,41167.27,34071.32,50232.65,50029.19,57056.7,49749.67,52216.59,53623.49,63403.87,60875.56,90426.68,45872.01,51045.52,40790.85,47034.41,47034.41,50103.91,58525.37,39214.73,39432.12,38152.05,33505.32,36981.93,41615.74
非流动资产合计,1928500.39,2117760.69,2262279.17,2405375.09,2493746.75,2619751.76,2780836.46,2899897.81,3035373.63,3227813.27,3429982.57,3705156.27,3943312.45,4140371.4,4390192.21,4718341.88,4926064.19,5204658.47,5289496.91,5815347.99,5950236.11,6309571.12,6351074.38,6439446.66,6430447.81,6467461.55,6630001.85,6847007.88,7095978.03,7307739.53,7379488.91,7715604.1,7943104.64,7920383.3,7827721.38,7957500.66,8000199.7,8055522.11,8002934.53,8011978.94,7881262.69,7625934.97,7626146.12,7618972.93,7563321.9,7609551.72,7656657.46,7749439.22,7768677.59
资产总计,2349814.74,2566064.9,2769444.25,3104060.94,3271578.27,4178867.15,4086670.28,4253212.28,4158441.37,4219955.15,4268456.59,4714849.78,5045974.18,5238870.48,5572685.15,6041185.28,6361832.78,7749072.35,7948908.85,8400341.63,8184202.79,8189319.52,8459068.83,8752352.29,8679708.12,8581994.82,8830517.49,9309447.98,9448340.92,9590473.77,9798931.22,10225309.73,10402196.24,10517972.42,10341483.22,10578139.16,10775061.69,10312300.08,10572035.12,10951412.1,11131118.07,11332027.28,11652646.89,12214258.46,12440196.76,12432689.62,13861572.16,14954735.2,15232904.09
短期借款,162000.0,164000.0,167000.0,247913.34,388107.07,354874.45,256414.6,226837.57,119629.2,99000.0,58000.0,170571.98,180833.36,269915.52,293370.34,203000.0,244744.99,166500.0,98290.0,84580.0,80385.52,144735.21,134625.0,99551.87,82548.42,128912.92,105417.68,47193.76,65624.7,73659.35,42305.0,27238.01,54581.1,137026.44,77013.25,85987.2,134691.57,143214.75,132280.99,127521.4,118796.07,103967.02,96766.42,93481.09,82751.98,95842.29,106003.61,137693.33,171594.62
交易性金融负债,0.0,3118.0,1460.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.23,0.0,0.0,0.0,0.0,0.0,0.0,359.81,406.37,16.98,147.27,0.0,0.0,3008.17,639.31,258.97,261.35,64.32,0.0,0.0,0.0,27.59,0.0,0.0,0.0,0.0,0.0,0.0
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498628.1,459069.47,471365.59,641867.77,639572.86,623483.97
应付票据,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20700.0,113733.52,154297.49,94094.35,40188.18,0.0,0.0,0.0,0.0,1000.0,4000.0,4100.0,0.0,700.0,1750.0,1400.0,350.0,0.0,0.0,0.0,16350.0,11850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付账款,149014.62,108533.32,101799.96,193081.54,158406.5,162443.05,197666.43,347063.59,292227.57,287510.69,281509.09,333916.91,269875.69,339272.89,355852.79,400470.63,378726.82,438038.01,453525.47,505108.67,448706.72,481102.82,548320.04,513726.7,455445.22,373232.81,304023.86,385248.73,335818.97,399081.47,408233.05,402494.81,321880.09,379595.89,397724.88,390405.35,342486.05,394200.65,376763.22,437927.84,394277.4,411423.93,441247.76,498628.1,459069.47,0.0,0.0,639572.86,0.0
预收款项,29944.25,32636.7,42459.3,41406.35,38161.59,47223.88,50295.66,54737.55,54380.49,46232.59,62975.31,55189.8,61308.02,53773.64,93110.02,76311.57,72871.57,84492.09,120559.16,90108.49,87364.57,83404.85,146715.23,98570.62,105781.99,98079.43,147247.85,126104.55,133346.23,107158.67,145016.17,109277.25,88112.36,108903.26,155858.1,135510.04,126776.98,119610.81,186571.15,155014.16,178105.45,174392.59,287282.05,214382.31,254828.21,0.0,0.0,0.0,0.0
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,7451.55,9144.82,8198.17,13427.25,9571.82,4511.15,4809.58,12980.61,3551.92,3779.55,4244.46,19576.5,2489.56,3470.94,3838.11,27838.74,2905.58,4100.81,5337.27,43078.85,3463.57,5130.04,9427.07,50509.3,11590.56,9578.58,13560.43,56294.06,7231.58,7538.29,8782.8,52359.32,7768.72,8705.2,6639.59,58276.24,6412.92,7799.3,9790.06,72451.0,9507.38,10527.29,37075.81,103065.2,19965.03,35458.85,82837.12,124610.04,23524.0
应交税费,39199.93,36527.75,48865.33,59461.74,36872.07,31452.35,33227.57,44530.55,36375.44,31506.32,40134.51,49996.54,47439.55,47940.66,62257.45,114148.14,112440.78,140246.69,171138.5,202123.11,126239.05,72160.4,114323.37,90366.67,72994.32,70633.93,112104.76,132295.31,106064.8,108258.65,85476.47,98417.22,70119.62,98824.74,67476.25,97221.22,86759.36,118081.18,134169.62,151309.0,150219.51,208338.4,186525.41,351508.29,262729.66,325287.48,356878.26,724765.72,481226.15
应付利息,2176.41,3211.74,915.9,2463.14,3515.16,4097.95,1896.44,2458.04,3285.32,4049.22,881.3,1724.11,6150.61,11984.47,14789.54,2697.59,8727.84,21149.8,34388.3,32126.29,50523.2,22031.94,37308.18,37390.52,59956.36,32627.59,52734.03,37256.77,59310.26,28972.77,45949.04,35051.16,55718.56,27628.68,46173.47,34640.9,54305.78,22694.83,33001.4,13160.91,23841.12,21845.16,32254.61,11839.13,19069.85,0.0,16825.47,4466.03,8860.93
应付股利,0.0,12449.6,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,20000.0,40120.76,15376.55,15376.55,0.0,0.0,10000.0,10000.0,5003.92,25806.53,25806.53,0.0,0.0,0.0,0.0,0.0
其他应付款,62574.92,143894.13,158523.29,155524.42,150769.28,146244.47,150496.9,170402.95,160460.8,165416.52,178207.93,232922.69,232668.38,260309.24,268883.93,361139.37,331067.47,385906.69,406112.65,491339.54,405430.38,411953.43,411883.16,383111.62,341394.35,357278.91,387174.5,418738.48,441785.42,466586.68,433073.58,489037.13,467165.24,659288.63,544489.06,463621.78,437545.65,456720.83,424239.25,411296.31,368385.11,357961.69,336273.14,344193.12,326420.34,339739.37,0.0,377654.11,0.0
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内的递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动负债,181513.75,196591.61,222153.61,246765.63,355215.63,243357.14,304857.14,253412.49,234212.49,226506.01,140376.01,249338.22,213232.22,187503.21,178145.84,122096.68,167240.39,223954.39,203941.05,246567.96,519070.84,542307.83,532084.56,177505.59,327792.09,353803.19,262282.15,251400.87,135898.64,107749.29,192549.29,205678.77,215878.77,846760.55,789765.23,758537.6,747905.42,75337.27,29887.27,326241.78,339346.23,687886.26,637121.88,468526.51,463937.71,283518.0,287231.0,275123.7,204467.89
其他流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
流动负债合计,633875.43,710107.67,751375.78,960043.41,1140619.11,994204.45,999664.33,1117423.35,924823.23,977734.43,920626.11,1207331.09,1054185.57,1174170.56,1270248.02,1307702.73,1318725.44,1465388.47,1497292.4,1699132.91,1721183.84,1763704.74,1936436.61,1452132.87,1457853.3,1424147.36,1384545.25,1454532.54,1301790.41,1311261.55,1361402.36,1439700.94,1301224.45,2286733.38,2128268.77,2040216.19,1952519.25,1337920.96,1326767.29,1704922.38,1592478.27,1981346.25,2080381.21,2111430.29,1888772.26,1802085.88,2413606.96,2615196.07,2153691.57
