报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
货币资金,180566.24,272302.32,246830.4,158370.65,122811.33,232692.32,203058.91,162416.42,182318.21,285539.16,401200.33,346050.01,331985.31,611175.14,659237.54,439199.01,862418.18,821995.56,601312.07,487119.98,260972.79,423905.42,347074.46,419976.39,509089.97,689863.22,631582.68,428171.56,380195.2,746122.71,826030.34,969308.35,1193065.82,1364409.37,1836341.83,1803510.97,1871732.75,2135831.39,2510297.75,2478250.46,2832833.45,2788239.14,2399205.41,2263153.65,2356130.8,2406774.51,1564059.3,998054.45,1202359.4,1053528.49
交易性金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.58,0.0,0.0,0.0,33.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157065.85
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3096328.83,2825784.63,2031620.63,1884356.72,2197104.54,2059837.73,1765863.89
应收票据,255836.77,145302.53,109820.01,159662.05,223548.26,191394.83,102372.42,193408.31,309207.02,417993.45,429997.99,701978.78,764975.26,606744.68,463078.85,882182.88,739282.73,577943.15,462607.01,569151.8,670146.57,659622.03,584774.63,936434.1,1040642.55,902461.41,813011.12,1127221.23,1279417.47,1291362.49,1375431.78,1778016.17,1822221.64,1762614.93,1667947.14,2268309.62,2287162.04,1983323.92,2010393.39,2900253.93,2345208.39,2173532.48,2136436.0,2915648.11,2620023.93,1839047.64,1647932.42,2056162.58,0.0,1564666.81
应收账款,39086.36,93864.01,66335.29,69838.66,72166.3,60386.74,68135.41,39866.59,31177.06,44220.87,45319.06,13978.03,76825.08,81231.19,54019.19,40400.9,118664.47,61365.59,61173.41,50570.74,36403.18,69197.39,68609.12,43838.43,58529.43,75736.22,76508.2,38001.73,69900.8,74245.11,64453.48,75887.62,154814.05,75411.58,85385.39,87547.96,126987.94,147993.35,151841.01,149883.7,242741.91,190002.96,199649.38,180680.72,205760.7,192572.99,236424.3,140941.96,0.0,201197.08
预付款项,40579.56,29038.38,27214.75,37060.78,40137.49,35543.76,30587.01,26426.59,22266.38,18508.8,23416.58,43135.52,41514.79,41834.72,39936.14,29780.37,50480.36,30907.15,32517.19,32062.4,36650.8,26669.45,49338.27,49904.26,48569.82,42982.0,53874.45,69872.55,90762.81,76848.31,106759.01,83975.26,90368.98,84056.66,95982.94,85207.18,67004.56,99081.31,87993.88,106080.99,132269.12,127447.6,183212.51,110223.99,145764.78,100403.35,107771.46,86624.98,101739.91,103744.5
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208.32,2208.32,2283.45,3863.98,1529.59,3436.27,1688.19,684.91,1931.81,3706.59,6627.5,2819.53,4218.43,5750.71,5508.13,0.0,1743.28,0.0,458.13
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,365000.0,0.0,0.0,345000.0,213.0,2368.49,2368.49,2368.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7489.79
其他应收款,18008.72,25006.86,18668.61,15073.0,86549.13,18461.87,31366.33,9452.26,8628.58,7111.3,9853.09,7191.19,29924.69,12530.03,16651.47,11765.97,83689.19,36649.16,51942.22,11739.86,20062.76,30352.54,16376.28,13386.32,35416.3,24234.84,37794.06,20800.93,14159.32,27947.4,28981.24,26045.73,42578.98,45690.59,33331.88,100148.52,129973.19,123747.42,113148.45,140339.92,183491.16,110996.37,118568.96,164527.65,205727.43,209654.21,222094.76,323302.01,0.0,342942.58
