报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.36,0.0,4.36,4.36,0.0,0.0,0.0,539.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
投资收益,0.0,0.0,0.0,-24.82,0.0,3912.95,4019.07,8561.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.83,-81.11,-164.35,-487.43,-1558.93,-224.83,-120.11,-405.56,-911.48,-218.24,122.82,620.45,653.29,50.71,221.18,2662.33,-3902.02,-74.37,-200.57,-289.93,-323.94,79.44,376.25,937.37,766.35,-174.61,-277.26,-384.46,-3794.31,-40.81,11893.99,11834.62,12037.96,-48.08,-91.68,-18.54,24.29,-12.44
其中:对联营企业和合营企业的投资收益,0.0,0.0,0.0,-88.45,0.0,0.0,0.0,-41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.11,0.0,-487.43,-1558.93,-224.83,-120.11,-405.56,-911.48,-218.24,119.79,617.41,650.25,50.71,218.39,129.35,-9247.83,-74.37,0.0,-289.93,-323.94,-42.01,-157.12,-322.78,-493.81,-174.61,-277.26,-384.46,-3794.31,-40.81,-925.63,-984.99,-781.65,-48.08,-91.68,-18.54,24.29,-12.44
汇兑收益,-55.96,-136.45,-396.2,-773.89,-481.68,-1083.49,-1024.9,-2379.88,136.54,-463.71,-1395.58,-812.07,-170.54,0.0,-485.57,0.0,1939.43,0.0,4066.11,0.0,1087.07,0.0,-831.9,792.08,1042.38,2770.59,2961.55,3805.53,-656.29,-656.54,-155.3,3035.8,-1071.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,1699.97,4918.26,7197.87,9496.81,846.91,3946.69,2736.35,-9322.72,-12182.53,-22078.1,-24167.74,-37553.94,-1218.98,4642.26,7031.97,8643.19,674.37,2908.41,2932.02,-5596.37,-3938.45,-1416.52,-550.24,-6120.43,-1010.44,4256.72,10449.0,12560.85,4787.61,13361.54,28811.6,15606.1,734.65,2343.63,3054.87,1899.21,-2298.99,6057.3,14419.77,35569.4,13918.68,29648.2,52000.41,88444.84,43300.93,89732.65,132608.99,98354.63,29496.73,68819.36,113862.31,100353.24,30868.44
加:营业外收入,32.25,98.39,120.78,118.97,38.63,77.68,101.1,191.2,22.25,459.67,669.22,1594.06,1642.17,3184.21,7285.43,9184.8,532.1,3991.26,7653.38,33492.54,2362.17,4668.19,13673.85,21414.49,460.98,974.22,15548.64,19535.1,889.59,1544.27,15897.6,62069.05,12827.01,25285.46,32958.39,58992.73,12459.87,24532.89,30450.29,34329.91,12461.55,23536.41,37165.09,1445.5,910.73,1665.45,3349.62,4412.22,483.45,913.52,1836.84,1760.99,346.66
减：营业外支出,1.03,76.35,106.37,332.76,7.32,12.29,33.15,259.3,104.13,98.74,312.67,316.55,0.45,80.65,86.99,92.99,15.88,5.39,22.96,45.21,37.23,158.61,169.43,321.76,8.74,88.95,114.17,135.65,5.68,17.18,119.68,189.38,33.35,57.31,93.03,97.1,123.49,225.04,228.96,592.09,61.57,151.5,168.38,641.62,20.35,245.87,436.6,849.59,85.08,152.37,199.36,251.76,62.54
其中：非流动资产处置损失,0.0,0.0,0.0,106.71,5.6,8.16,0.0,222.5,103.93,92.92,106.0,107.2,0.29,4.45,10.08,-15.57,1.85,2.61,18.06,23.89,3.75,118.8,129.39,279.93,8.69,88.37,112.65,134.12,5.68,7.17,33.62,142.13,33.35,46.45,77.78,81.73,123.34,211.56,215.38,574.86,60.98,114.92,131.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,1731.19,4940.3,7212.28,9283.02,878.22,4012.09,2804.3,-9390.83,-12264.41,-21717.18,-23811.19,-36276.42,422.74,7745.82,14230.41,17735.0,1190.6,6894.28,10562.44,27850.96,-1613.5,3093.06,12954.18,14972.3,-558.19,5142.0,25883.46,31960.31,5671.53,14888.63,44589.52,77485.76,13528.3,27571.78,35920.23,60794.84,10037.39,30365.15,44641.1,69307.22,26318.66,53033.11,88997.12,89248.71,44191.31,91152.23,135522.01,101917.26,29895.1,69580.5,115499.78,101862.46,31152.56
减：所得税费用,91.93,460.7,541.43,747.61,68.28,272.24,-170.7,-2284.44,-1353.71,-2450.09,-2419.35,-5286.32,237.58,1558.61,2918.5,3674.46,7.76,99.09,527.98,2107.45,-321.65,-719.09,508.21,1216.22,-210.73,-390.42,2922.1,3406.47,433.81,1508.01,5569.26,8792.7,1000.54,1785.81,2574.26,5237.53,948.84,3895.46,6873.3,12389.48,3804.73,8259.34,13658.07,8528.28,5423.91,7138.09,8014.33,3529.32,947.17,5221.7,12118.49,18925.96,1018.66
五、净利润,1639.26,4479.6,6670.85,8535.41,809.94,3739.85,2975.0,-7106.39,-10910.7,-19267.08,-21391.84,-30990.1,185.15,6187.21,11311.91,14060.55,1182.84,6795.19,10034.46,25743.51,-1291.86,3812.15,12445.97,13756.08,-347.47,5532.41,22961.37,28553.84,5237.71,13380.62,39020.26,68693.06,12527.76,25785.96,33345.97,55557.32,9088.55,26469.69,37767.8,56917.74,22513.93,44773.77,75339.04,80720.43,38767.4,84014.15,127507.68,98387.94,28947.94,64358.8,103381.29,82936.5,30133.9
归属于母公司所有者的净利润,1661.57,4443.34,6610.82,9039.59,965.08,4227.96,3976.79,936.01,-5433.66,-9863.39,-12064.81,-20563.76,543.34,4476.98,6906.89,7038.18,785.35,3682.45,4919.57,10113.33,-722.68,1084.91,5977.67,5441.68,145.79,2141.11,11923.27,14354.52,2967.83,8139.24,31165.52,61265.6,12923.73,25727.9,33855.37,55467.55,9088.55,26469.69,37767.8,56917.74,22513.93,44773.77,75339.04,80720.43,38767.4,84014.15,127507.68,92554.23,28947.94,64358.8,103381.29,82936.5,30133.9
少数股东损益,-22.31,36.27,60.03,-504.18,-155.14,-488.11,-1001.79,-8042.39,-5477.04,-9403.69,-9327.03,-10426.34,-358.19,1710.23,4405.02,7022.36,397.49,3112.74,5114.89,15630.18,-569.18,2727.24,6468.3,8314.4,-493.26,3391.31,11038.1,14199.32,2269.88,5241.38,7854.74,7427.46,-395.97,58.06,-509.4,89.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5833.71,0.0,0.0,0.0,0.0,0.0
基本每股收益(元/股),0.05,0.13,0.19,0.26,0.03,0.11,0.10400000000000001,0.02,-0.09,-0.172,-0.21,-0.3581,0.009000000000000001,0.078,0.12,0.1226,0.013999999999999999,0.064,0.086,0.1761,-0.013000000000000001,0.019,0.1041,0.0948,0.003,0.037000000000000005,0.20800000000000002,0.25,0.052000000000000005,0.142,0.4008,0.7116,0.1142,0.2273,0.2991,0.4901,0.0649,0.1889,0.2696,0.4062,0.1607,0.3196,0.5377,0.5761,0.2398,0.4115,0.6239,0.4599,0.1413,0.3142,0.5048,0.4049,0.1471
稀释每股收益(元/股),0.05,0.13,0.19,0.26,0.03,0.11,0.10400000000000001,0.02,-0.09,-0.172,-0.21,-0.3581,0.009000000000000001,0.078,0.12,0.1226,0.013999999999999999,0.064,0.086,0.1761,-0.013000000000000001,0.019,0.1041,0.0948,0.003,0.037000000000000005,0.20800000000000002,0.25,0.052000000000000005,0.142,0.4008,0.7116,0.1142,0.2273,0.2991,0.4901,0.0649,0.1889,0.2696,0.4062,0.1607,0.3196,0.5377,0.5761,0.2398,0.4115,0.6239,0.4599,0.1413,0.3142,0.5048,0.4049,0.1471
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.06,987.66,1880.09,2898.2,-61.0,19.34,5.34,-114.16,279.5,161.37,-70.11,-207.68,-35.87,-295.54,-529.32,-185.79,470.59,-113.54,-132.46,-688.99,-5840.73,-121.78,-926.64,1387.56,2011.61,2598.63,7077.34,6754.45,2551.35,1550.15,913.97,-65.75,-730.08,400.73,1390.33,2661.46,3201.59,-1110.22,1315.09,3108.13,1649.75,-237.43
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21391.84,-30953.04,1172.81,8067.29,14210.1,13999.55,1202.18,6800.53,9920.31,26023.02,-1130.49,3742.05,12238.29,13720.21,-643.01,5003.1,22775.58,29024.43,5124.17,13248.16,38331.27,62852.33,12405.98,24859.32,34733.53,57568.93,11687.18,33547.03,44522.25,59469.09,24064.08,45687.74,75273.3,79990.36,39168.13,85404.48,130169.14,101589.53,27837.72,65673.89,106489.42,84586.25,29896.46
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12064.81,-20526.7,511.54,4387.27,6879.73,6977.18,804.69,3687.79,4805.41,10392.84,-561.31,1014.8,5769.99,5405.81,-149.75,1611.79,11737.48,14825.11,2854.29,8006.78,30476.54,55424.87,12801.95,24801.26,35242.93,57479.16,11687.18,33547.03,44522.25,59469.09,24064.08,45687.74,75273.3,79990.36,39168.13,85404.48,130169.14,95755.83,27837.72,65673.89,106489.42,84586.25,29896.46
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9327.03,-10426.34,661.27,3680.03,7330.38,7022.36,397.49,3112.74,5114.89,15630.18,-569.18,2727.24,6468.3,8314.4,-493.26,3391.31,11038.1,14199.32,2269.88,5241.38,7854.74,7427.46,-395.97,58.06,-509.4,89.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5833.71,0.0,0.0,0.0,0.0,0.0
