报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
投资收益,39.16,56.65,38.62,143.64,12.57,85.22,140.72,352.05,167.56,251.86,433.4,699.07,86.05,151.42,250.36,626.51,-7.7,112.63,198.57,526.15,-26.46,-99.78,19.69,384.65,-24.46,400.56,477.91,1341.1,-6.12,131.76,419.25,1765.33,103.52,713.94,1654.47,2593.67,445.7,1440.86,1745.8,2096.04,219.61,620.49,886.17,1757.16,652.48,1386.46,1759.06,2463.34,272.93,323.08,644.44
其中:对联营企业和合营企业的投资收益,39.16,56.65,38.62,143.64,12.57,85.22,140.72,352.05,141.4,225.71,360.89,626.56,86.05,151.42,225.66,510.11,-7.7,0.0,0.0,458.78,-26.46,-193.8,-74.33,290.63,-24.46,358.58,435.93,637.49,-17.03,70.27,133.4,435.23,-8.29,139.63,417.02,497.41,39.5,49.58,14.94,107.44,-93.5,-108.74,-207.72,165.02,-84.92,21.17,-195.48,35.36,83.31,-62.37,175.2
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,5528.64,13093.2,26952.94,40476.16,7049.55,17148.89,25844.58,38906.82,9510.32,24168.76,39149.2,47435.36,15392.73,32289.44,48848.37,60144.25,16464.54,36716.13,51019.84,60813.31,13992.55,30968.51,45773.84,55427.74,15062.85,31441.74,44169.61,53128.67,11736.89,22838.2,33325.39,41614.41,9996.78,20302.35,29864.66,35805.75,6888.95,15962.32,24859.26,31332.07,11462.56,24185.77,36885.12,44426.0,17263.78,36548.74,54115.13,69069.62,17022.11,36400.85,53160.82
加:营业外收入,28.89,31.31,48.92,284.11,30.79,37.68,153.11,422.63,21.95,1665.73,1827.85,1885.31,152.3,258.96,390.97,1605.7,2631.84,3075.29,3541.98,4185.27,366.09,1047.28,1855.65,4239.37,225.43,894.76,1102.77,1499.9,300.85,542.72,2089.36,3148.61,421.47,970.01,1630.05,2359.87,187.17,1045.1,1451.53,1776.48,422.67,591.76,906.55,687.09,133.61,1040.76,1225.78,205.74,4.68,6.05,7.12
减：营业外支出,20.33,26.11,62.63,160.21,4.11,37.96,62.41,291.06,77.98,1615.63,1754.29,2195.76,2.93,28.83,317.64,1815.72,2462.09,2476.36,2468.86,2494.04,0.02,8.44,31.31,78.4,133.33,157.69,180.99,261.93,17.4,18.67,74.79,105.98,0.21,16.38,216.83,751.61,21.29,46.3,55.23,144.1,2.11,36.28,294.5,240.63,0.27,26.92,30.7,23.36,0.42,14.2,54.7
其中：非流动资产处置损失,3.91,4.32,23.44,112.41,4.11,37.94,42.89,195.13,22.48,1552.39,1579.57,1918.08,0.17,27.52,316.29,1764.99,2459.02,2472.15,2463.81,2468.06,0.01,4.56,27.43,35.45,133.29,156.88,157.81,216.02,17.32,18.49,27.88,32.19,0.0,5.04,204.47,579.16,21.04,37.76,43.84,111.66,0.58,34.73,288.54,0.0,0.0,9.47,0.0,0.0,0.0,0.0,0.0
四、利润总额,5537.2,13098.39,26939.23,40600.05,7076.23,17148.61,25935.28,39038.38,9454.29,24218.86,39222.76,47124.9,15542.09,32519.58,48921.7,59934.23,16634.28,37315.06,52092.96,62504.54,14358.62,32007.35,47598.18,59588.71,15154.94,32178.81,45091.39,54366.65,12020.34,23362.25,35339.96,44657.04,10418.05,21255.97,31277.88,37414.0,7054.83,16961.12,26255.56,32964.45,11883.11,24741.25,37497.17,44872.46,17397.13,37562.59,55310.21,69252.0,17026.38,36392.7,53113.23
减：所得税费用,1442.5,3462.83,7680.2,12376.11,1825.67,4322.27,6542.66,9499.14,2353.03,6022.99,9663.01,12126.66,3893.29,8195.17,12204.87,12253.76,4068.69,9188.69,12972.0,12078.19,3648.15,7887.78,11575.25,13328.77,3866.85,8056.56,11316.89,12238.71,3093.27,6050.93,8931.01,10559.01,3023.93,5727.92,8156.39,9368.17,1851.66,4431.35,6891.46,8741.15,3160.81,6539.16,9940.61,12057.12,4644.87,9874.11,14571.18,18371.75,4660.14,9809.75,14325.32
五、净利润,4094.7,9635.56,19259.02,28223.94,5250.56,12826.34,19392.61,29539.24,7101.27,18195.87,29559.75,34998.24,11648.8,24324.41,36716.84,47680.47,12565.6,28126.37,39120.96,50426.35,10710.47,24119.57,36022.92,46259.94,11288.09,24122.25,33774.5,42127.94,8927.08,17311.32,26408.95,34098.04,7394.12,15528.05,23121.49,28045.84,5203.18,12529.76,19364.11,24223.3,8722.3,18202.09,27556.56,32815.34,12752.26,27688.47,40739.03,50880.25,12366.23,26582.95,38787.91
归属于母公司所有者的净利润,4089.99,9603.1,19200.02,28140.34,5228.14,12771.24,19324.69,29458.75,7083.84,18158.97,29523.43,34879.75,11628.05,24287.64,36654.09,47641.12,12552.32,28059.0,39013.22,50365.13,10665.21,23987.65,35836.95,46208.97,11251.26,24045.38,33671.88,42142.91,9114.25,17472.74,26547.97,34164.89,7516.48,15693.51,23264.47,28112.2,5341.42,12626.5,19289.5,24156.11,8821.09,18375.17,27788.63,33080.08,12850.47,27764.3,40826.06,50792.0,12386.67,26571.32,38844.28
少数股东损益,4.7,32.47,59.0,83.6,22.42,55.09,67.92,80.49,17.42,36.9,36.32,118.49,20.75,36.77,62.75,39.34,13.28,67.38,107.74,61.22,45.27,131.92,185.97,50.97,36.83,76.86,102.63,-14.97,-187.17,-161.42,-139.02,-66.85,-122.36,-165.46,-142.98,-66.36,-138.24,-96.74,74.61,67.19,-98.79,-173.08,-232.07,-264.74,-98.21,-75.82,-87.03,88.26,-20.43,11.63,-56.36
基本每股收益(元/股),0.0684,0.1236,0.247,0.362,0.0625,0.127,0.1924,0.293,0.071,0.181,0.294,0.3473,0.116,0.242,0.365,0.474,0.125,0.215,0.299,0.386,0.082,0.1837,0.275,0.354,0.086,0.1842,0.258,0.3228,0.07,0.1338,0.2034,0.262,0.058,0.12,0.178,0.2153,0.041,0.097,0.148,0.185,0.068,0.141,0.213,0.253,0.098,0.213,0.313,0.3891,0.095,0.204,0.298
稀释每股收益(元/股),0.0684,0.1236,0.247,0.362,0.0625,0.127,0.1924,0.293,0.071,0.181,0.294,0.3473,0.116,0.242,0.365,0.474,0.125,0.215,0.299,0.386,0.082,0.1837,0.275,0.354,0.086,0.1842,0.258,0.323,0.0,0.1338,0.2034,0.262,0.058,0.12,0.178,0.215,0.041,0.097,0.148,0.185,0.068,0.141,0.213,0.253,0.098,0.213,0.313,0.3891,0.095,0.204,0.298
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.48,-78.65,-276.79,-458.29,-490.05,-13.61,-18.15,-99.83,77.14,77.14,-72.6,-90.75,-579.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.27,84.24,80.7
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34998.24,11648.8,24324.41,36716.84,48672.94,12486.95,27849.58,38662.68,49936.3,10696.86,24101.42,35923.1,46337.08,11365.23,24049.65,33683.75,41548.38,8927.08,17311.32,26408.95,34098.04,7394.12,15528.05,23121.49,28045.84,5203.18,12529.76,19364.11,24223.3,8722.3,18202.09,27556.56,32815.34,12752.26,27688.47,40739.03,50880.25,12423.51,26667.19,38868.61
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34879.75,11628.05,24287.64,36654.09,48633.6,12473.67,27782.21,38554.93,49875.08,10651.59,23969.5,35737.13,46286.11,11328.4,23972.78,33581.13,41563.35,9114.25,17472.74,26547.97,34164.89,7516.48,15693.51,23264.47,28112.2,5341.42,12626.5,19289.5,24156.11,8821.09,18375.17,27788.63,33080.08,12850.47,27764.3,40826.06,50792.0,12443.94,26655.56,38924.97
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.49,20.75,36.77,62.75,39.34,13.28,67.38,107.74,61.22,45.27,131.92,185.97,50.97,36.83,76.86,102.63,-14.97,-187.17,-161.42,-139.02,-66.85,-122.36,-165.46,-142.98,-66.36,-138.24,-96.74,74.61,67.19,-98.79,-173.08,-232.07,-264.74,-98.21,-75.82,-87.03,88.26,-20.43,11.63,-56.36
